label,N,T,horizon,step,ewma_half_life,estimator,split,metric,n_examples,mean,median,q25,q75
cac40_full,23,250,42,14,252.0,Oracle 1 - future Flag,test,raw_max_eigenvalue,120,0.0027322434356906807,0.0018626233840958453,0.0014602816070714924,0.00303804575299446
cac40_full,23,250,42,14,252.0,Oracle 1 - future Flag,test,raw_condition_number,120,39.8503655793728,37.85908532540233,29.929708177871674,50.34865970506507
cac40_full,23,250,42,14,252.0,Oracle 1 - future Flag,test,score_eigenvalue_floor,120,2.7322434356906803e-11,1.8626233840958454e-11,1.4602816070714924e-11,3.0380457529944596e-11
cac40_full,23,250,42,14,252.0,Oracle 1 - future Flag,test,n_eigenvalues_floored,120,0.0,0.0,0.0,0.0
cac40_full,23,250,42,14,252.0,Oracle 1 - future Flag,test,score_condition_number,120,39.8503655793728,37.85908532540233,29.929708177871674,50.34865970506507
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,input_flag_loss,120,2.323244477456346e-16,1.4802973661668753e-16,0.0,3.454027187722709e-16
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,post_reconstruction_flag_loss,120,0.003086892147836175,0.0011416188572083584,0.0007224961282394545,0.0025686664021495023
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,relative_frobenius,120,0.738073937794983,0.6274780469244581,0.5337784224503793,0.7616165974067653
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,gaussian_nll_per_asset,120,-7.426989256247733,-7.615481142794491,-7.846892419218688,-7.267464163268294
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,gmv_long_short_variance,120,7.550071256281242e-05,4.1229333171691815e-05,2.8320698679955173e-05,6.467769145030584e-05
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,gmv_long_short_annualised_volatility,120,0.11919782766535829,0.1019302591537857,0.08447967842829839,0.12766666849838712
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,gmv_long_only_variance,120,7.764973899997859e-05,4.131469720843979e-05,2.891149367587185e-05,6.777824432317222e-05
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,gmv_long_only_annualised_volatility,120,0.12138430133520056,0.10201231478068729,0.08535629095924745,0.13069092382196784
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,flag_market_1_loss,120,0.18114235093229722,0.14844798494661,0.09753994188959259,0.20787447407512927
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,flag_top_3_loss,120,0.3481833658792415,0.3661551885418688,0.27316608269294623,0.4216973908908359
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,flag_top_6_loss,120,0.34490876993421105,0.3502497902851113,0.29913604222618106,0.38971011944146955
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,flag_nested_loss,120,0.29141149558191665,0.28776183682021805,0.24651539123053992,0.3332574093009371
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,raw_min_eigenvalue,120,6.433288853243236e-05,5.211907726488494e-05,4.539006203831148e-05,5.955732054309313e-05
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,raw_max_eigenvalue,120,0.00271822111446877,0.0017867075525635297,0.0014691392082660912,0.0030750795678520034
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,raw_condition_number,120,39.38693362591028,37.218849617291546,29.338986798161844,49.65453987609922
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,score_eigenvalue_floor,120,2.71822111446877e-11,1.7867075525635297e-11,1.4691392082660914e-11,3.0750795678520033e-11
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,n_eigenvalues_floored,120,0.0,0.0,0.0,0.0
cac40_full,23,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,score_condition_number,120,39.38693362591028,37.218849617291546,29.338986798161844,49.65453987609922
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,input_flag_loss,120,5.125529630352806e-16,2.9605947323337506e-16,4.9343245538895844e-17,7.648203058528856e-16
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,post_reconstruction_flag_loss,120,0.0014995524124038796,0.0004540299958900966,0.0002475569716412989,0.0008824667900301355
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,relative_frobenius,120,0.7313850434520686,0.6194577840051878,0.5253898743948111,0.7539393811056481
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,gaussian_nll_per_asset,120,-7.463090935523468,-7.653632585085271,-7.879152828149829,-7.311906424074423
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,gmv_long_short_variance,120,7.427193228489983e-05,4.047696894598701e-05,2.793754850491155e-05,6.244847993780256e-05
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,gmv_long_short_annualised_volatility,120,0.11813488764234097,0.10099447288447289,0.0839062704643563,0.1254472675841377
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,gmv_long_only_variance,120,7.728200528039626e-05,4.1511630118107326e-05,2.836990557247291e-05,6.632617758072778e-05
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,gmv_long_only_annualised_volatility,120,0.12098938890515011,0.10224786576128794,0.08455303781806525,0.12928339704054578
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,flag_market_1_loss,120,0.17845107258327364,0.14642147084772905,0.09392801658781158,0.2000814075697902
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,flag_top_3_loss,120,0.34062064353135274,0.36068813618503226,0.25929104128278163,0.41113694829859715
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,flag_top_6_loss,120,0.3308350651279809,0.3323622539067459,0.27915641624764503,0.3734184326809264
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,flag_nested_loss,120,0.2833022604142024,0.2754806932931677,0.24019377666185615,0.32355063131080036
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,raw_min_eigenvalue,120,6.411946571260536e-05,5.195229180106529e-05,4.542897578868203e-05,5.9744781146794136e-05
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,raw_max_eigenvalue,120,0.0027184362546902995,0.001789668015314821,0.001468332563720838,0.0030820901025554173
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,raw_condition_number,120,39.425926807499685,37.08146314542201,28.301459709669878,49.805775082281514
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,score_eigenvalue_floor,120,2.7184362546902997e-11,1.7896680153148213e-11,1.468332563720838e-11,3.0820901025554175e-11
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,n_eigenvalues_floored,120,0.0,0.0,0.0,0.0
cac40_full,23,250,42,14,252.0,Oracle 3 - future rolling correlation,test,score_condition_number,120,39.425926807499685,37.08146314542201,28.301459709669878,49.805775082281514
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,input_flag_loss,120,5.125529630352806e-16,2.9605947323337506e-16,4.9343245538895844e-17,7.648203058528856e-16
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,post_reconstruction_flag_loss,120,0.0014995524124038796,0.0004540299958900966,0.0002475569716412989,0.0008824667900301355
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,relative_frobenius,120,0.4309351404070604,0.42386142248051784,0.37276105360183126,0.4803236204464671
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,gaussian_nll_per_asset,120,-7.772040903054191,-7.858638670983613,-8.052730344119615,-7.591624607212748
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,gmv_long_short_variance,120,5.068893429629368e-05,2.9163475659521572e-05,2.1559333059540045e-05,4.5846409442043395e-05
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,gmv_long_short_annualised_volatility,120,0.09946848940047345,0.08572720510878978,0.07370856077148767,0.10748625576972591
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,gmv_long_only_variance,120,5.7233773535424244e-05,3.108769810808863e-05,2.336893279726408e-05,4.873683265533524e-05
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,gmv_long_only_annualised_volatility,120,0.10458503188977612,0.08851043378010146,0.07673963164435016,0.11082274960108363
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,flag_market_1_loss,120,0.09244210358240545,0.06067767439708843,0.03746128229643286,0.11291622070415763
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,flag_top_3_loss,120,0.2357989939721517,0.22236794431308393,0.13183708799981794,0.3371496396542544
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,flag_top_6_loss,120,0.25509723379467836,0.258807827839477,0.21135719762885255,0.2990133350218526
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,flag_nested_loss,120,0.1944461104497452,0.1916357599991298,0.15412242369182558,0.23214805599033217
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,raw_min_eigenvalue,120,5.436910337513756e-05,3.896090737038894e-05,3.109561443856832e-05,5.366879515475832e-05
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,raw_max_eigenvalue,120,0.002725631643617808,0.0017903206558168142,0.0013338492903145745,0.002624311760396838
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,raw_condition_number,120,85.51574943191808,47.33890517980275,33.90264842261847,57.967049201402865
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,score_eigenvalue_floor,120,2.7256316436178073e-11,1.7903206558168142e-11,1.3338492903145745e-11,2.6243117603968384e-11
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,n_eigenvalues_floored,120,0.0,0.0,0.0,0.0
cac40_full,23,250,42,14,252.0,Oracle 4 - future correlation and scale,test,score_condition_number,120,85.51574943191808,47.33890517980275,33.90264842261847,57.967049201402865
