label,N,T,horizon,step,example,estimator,split,current_date,target_window_start,target_date,ewma_half_life,input_flag_loss,post_reconstruction_flag_loss,relative_frobenius,gaussian_nll_per_asset,gmv_long_short_variance,gmv_long_short_annualised_volatility,gmv_long_only_variance,gmv_long_only_annualised_volatility,flag_market_1_loss,flag_top_3_loss,flag_top_6_loss,flag_nested_loss,raw_min_eigenvalue,raw_max_eigenvalue,raw_condition_number,score_eigenvalue_floor,n_eigenvalues_floored,score_condition_number
sp500_full,357,357,42,14,392,Oracle 1 - future Flag,test,2023-06-05,2023-06-06,2023-08-04,inf,2.467162276944792e-16,0.0014049701235017758,1.5958845299586955,-7.468044642829539,0.000558935471972897,0.3753021968190035,2.647303235587229e-05,0.08167743968612029,0.2457473263716885,0.339458084042364,0.5335835724912846,0.37292966096844565,3.8552613269239785e-07,0.04693141844459481,121733.42988927879,4.693141844459481e-10,0,121733.42988927879
sp500_full,357,357,42,14,392,Oracle 2 - future Flag and spectrum,test,2023-06-05,2023-06-06,2023-08-04,inf,2.467162276944792e-16,0.0014090494955061688,1.5293611344300884,-7.618824070927917,5.119260413060709e-05,0.11358052756046252,2.6118467773115306e-05,0.08112862552037386,0.24646402023601854,0.34594693858792286,0.5235225239432576,0.3719778275890664,2.0886806101935777e-06,0.04518738659806169,21634.416663576798,4.5187386598061694e-10,0,21634.416663576798
sp500_full,357,357,42,14,392,Oracle 3 - future rolling correlation,test,2023-06-05,2023-06-06,2023-08-04,inf,1.208909515702948e-15,0.0011185582952528078,1.5131958969824295,-8.166738540368812,8.641302132554153e-06,0.04666484905583266,2.495835845002485e-05,0.07930640787103059,0.24370832269405796,0.342513183298242,0.5145250326341543,0.3669155128754847,2.2250031451487535e-06,0.04515901708667734,20296.15876505119,4.5159017086677343e-10,0,20296.15876505119
sp500_full,357,357,42,14,392,Oracle 4 - future correlation and scale,test,2023-06-05,2023-06-06,2023-08-04,inf,1.208909515702948e-15,0.0011185582952528078,0.7598913830373626,-8.476860758045385,1.0675571373010292e-05,0.051867561982404706,1.3440642345444826e-05,0.058198297836380884,0.20815076574701286,0.27454430792674217,0.4641872134293779,0.3156274290343776,1.0881403178110822e-06,0.02413722821316233,22182.09160902806,2.4137228213162333e-10,0,22182.09160902806
sp500_full,357,357,42,14,393,Control - frozen Flag/QIS/EWMA,test,2023-06-26,2023-06-27,2023-08-24,inf,0.014120325459390631,0.015672052875512533,1.5417943838758037,-7.759742402656954,2.938060119189523e-05,0.08604598480090514,2.8130190458479347e-05,0.08419505921095842,0.14458873376153847,0.3881335887295752,0.5671092258564686,0.3666105161158608,8.989832919897395e-06,0.046275890457913464,5147.580702583473,4.6275890457913463e-10,0,5147.580702583473
sp500_full,357,357,42,14,393,Oracle 1 - future Flag,test,2023-06-26,2023-06-27,2023-08-24,inf,5.921189464667501e-16,0.0014873831126175968,1.5116056125467914,-7.794759500193692,1.807590633054168e-05,0.0674916913056452,2.709732325500126e-05,0.08263489251073251,0.1358742167837944,0.33514614222111927,0.5158365777230283,0.3289523122426473,8.94970239289414e-06,0.04603355931279898,5143.585483842299,4.6033559312798983e-10,0,5143.585483842299
sp500_full,357,357,42,14,393,Oracle 2 - future Flag and spectrum,test,2023-06-26,2023-06-27,2023-08-24,inf,5.921189464667501e-16,0.0012530545302754288,1.4297381271144192,-7.729525851035398,1.9280178359484607e-05,0.06970369392356564,2.6507037733419178e-05,0.0817298813704121,0.13491343361960306,0.3329096256216699,0.5162394055163504,0.3280208215858745,1.761375804147183e-06,0.04391306289187522,24931.115091101696,4.3913062891875223e-10,0,24931.115091101696
sp500_full,357,357,42,14,393,Oracle 3 - future rolling correlation,test,2023-06-26,2023-06-27,2023-08-24,inf,1.0855514018557085e-15,0.001172526459300401,1.4135771452565773,-8.141625968909697,8.827488479100897e-06,0.0471648926293003,2.5284576500407403e-05,0.07982301220890292,0.13339696942530765,0.33276241007636687,0.5148994770213228,0.3270196188409991,1.5594922589986041e-06,0.04383621615062212,28109.28742844203,4.383621615062212e-10,0,28109.28742844203
sp500_full,357,357,42,14,393,Oracle 4 - future correlation and scale,test,2023-06-26,2023-06-27,2023-08-24,inf,1.0855514018557085e-15,0.001172526459300401,0.6942919921242299,-8.482843339104948,1.5910004383346596e-05,0.06331920012605452,1.6741766746318283e-05,0.06495325411457233,0.10745216331048713,0.2622179953992611,0.4351423060584929,0.2682708215894137,7.714038844147986e-07,0.023809173745135366,30864.731467093206,2.3809173745135365e-10,0,30864.731467093206
sp500_full,357,357,42,14,394,Control - frozen Flag/QIS/EWMA,test,2023-07-17,2023-07-18,2023-09-14,inf,0.014622583811492014,0.016458597079917543,1.6614202654307464,-7.500580600289898,4.9394009755277886e-05,0.11156742561487214,3.2667951811000686e-05,0.09073215447884048,0.1356460908310304,0.39762099938042955,0.5775563181313766,0.3702744694476123,1.5432970284871957e-06,0.04515230164642801,29257.03919140451,4.515230164642801e-10,0,29257.03919140451
sp500_full,357,357,42,14,394,Oracle 1 - future Flag,test,2023-07-17,2023-07-18,2023-09-14,inf,1.9737298215558337e-16,0.0017615767642162022,1.6325943307294326,-7.547849726588336,9.441489060441082e-05,0.15424834661127337,3.0151595641225585e-05,0.0871676666063102,0.13344155048162754,0.34125729300658497,0.5322272456175784,0.3356420297019303,1.5367772618806752e-06,0.044844541077000255,29180.898357462982,4.4844541077000254e-10,0,29180.898357462982
sp500_full,357,357,42,14,394,Oracle 2 - future Flag and spectrum,test,2023-07-17,2023-07-18,2023-09-14,inf,1.9737298215558337e-16,0.001391499138671241,1.5494154920635197,-6.72414920561462,0.0010912368863976833,0.524396505873386,2.986963025170562e-05,0.08675913106659043,0.13377807869642555,0.34035771458362807,0.5321840625586619,0.3354399519462385,3.679543800778341e-07,0.04290093149164784,116593.07189813293,4.290093149164784e-10,0,116593.07189813293
sp500_full,357,357,42,14,394,Oracle 3 - future rolling correlation,test,2023-07-17,2023-07-18,2023-09-14,inf,4.934324553889584e-16,0.0012615214062749148,1.5361655076383673,-8.156757446147548,1.1705007459162439e-05,0.05431078971722778,2.9047571051598974e-05,0.08555692786094497,0.13297378672149174,0.3377604954130939,0.5294093472131768,0.33338120978258745,3.7755788141755367e-07,0.04290011744100393,113625.27324269859,4.290011744100393e-10,0,113625.27324269859
sp500_full,357,357,42,14,394,Oracle 4 - future correlation and scale,test,2023-07-17,2023-07-18,2023-09-14,inf,4.934324553889584e-16,0.0012615214062749148,0.7339418412654283,-8.459167478526075,1.4364221371809723e-05,0.06016463899747135,1.7094252567913953e-05,0.06563346438452199,0.0974225718219287,0.24104181935525007,0.4348759702080611,0.25778012046174664,1.8017211329791082e-07,0.022800978314768676,126551.09549094168,2.2800978314768677e-10,0,126551.09549094168
sp500_full,357,357,42,14,395,Control - frozen Flag/QIS/EWMA,test,2023-08-04,2023-08-07,2023-10-04,inf,0.017753201677647327,0.019088035345219436,1.1894778334589915,-7.826484114952824,6.622312404689841e-05,0.1291829217033676,3.00615753657933e-05,0.0870374459194427,0.09758483382621086,0.3316575556792576,0.5065816971555612,0.31194136222034324,2.127527210444809e-06,0.042522875606802256,19986.99494795738,4.2522875606802255e-10,0,19986.99494795738
sp500_full,357,357,42,14,395,Oracle 1 - future Flag,test,2023-08-04,2023-08-07,2023-10-04,inf,1.9737298215558337e-16,0.001857278321895392,1.1695170244852875,-7.85840146846363,6.40687119894102e-05,0.12706421770636833,2.8554012939300582e-05,0.0848269489060154,0.09805180883757758,0.29238417249048093,0.4547486555088971,0.2817282122789852,2.11686676959738e-06,0.04229004462409417,19977.660016902042,4.229004462409417e-10,0,19977.660016902042
