label,N,T,horizon,step,example,estimator,split,current_date,target_window_start,target_date,ewma_half_life,input_flag_loss,post_reconstruction_flag_loss,relative_frobenius,gaussian_nll_per_asset,gmv_long_short_variance,gmv_long_short_annualised_volatility,gmv_long_only_variance,gmv_long_only_annualised_volatility,flag_market_1_loss,flag_top_3_loss,flag_top_6_loss,flag_nested_loss,raw_min_eigenvalue,raw_max_eigenvalue,raw_condition_number,score_eigenvalue_floor,n_eigenvalues_floored,score_condition_number
dax_full,29,250,42,14,342,Control - frozen Flag/QIS/EWMA,test,2019-11-11,2019-11-12,2020-01-15,252.0,0.030246756456080576,0.02847848637611609,0.7646407239686125,-7.985011716760844,2.600179469653011e-05,0.08094721899809522,2.7656727671140338e-05,0.08348350359877911,0.08729257495992904,0.45705349754011154,0.31899279120537977,0.28777962123514017,2.0142094128674898e-05,0.0032867170969377323,163.17653347963764,3.286717096937732e-11,0,163.17653347963764
dax_full,29,250,42,14,342,Oracle 1 - future Flag,test,2019-11-11,2019-11-12,2020-01-15,252.0,1.233581138472396e-16,0.0016289505531342414,0.748036296480463,-8.001724647193244,2.3264927394824092e-05,0.07656867312090285,2.5248320898405893e-05,0.07976576249493442,0.08296338140775295,0.38623572179122956,0.3068496505219039,0.25868291790696213,2.005807158974825e-05,0.0032731682207095543,163.1845916026385,3.2731682207095544e-11,0,163.1845916026385
dax_full,29,250,42,14,342,Oracle 2 - future Flag and spectrum,test,2019-11-11,2019-11-12,2020-01-15,252.0,1.233581138472396e-16,0.0016280457454711517,0.724838468488116,-7.998619835342331,2.361106806913623e-05,0.07713617279475518,2.537151755418629e-05,0.07996013021284386,0.08396427014671037,0.38273832896367144,0.3042780283079021,0.25699354247276135,1.7384592107003603e-05,0.00316751968844772,182.2027039203091,3.1675196884477203e-11,0,182.2027039203091
dax_full,29,250,42,14,342,Oracle 3 - future rolling correlation,test,2019-11-11,2019-11-12,2020-01-15,252.0,3.4540271877227093e-16,0.0005114798938879388,0.7115873232207653,-8.028878871613026,2.337549124133973e-05,0.0767503993007047,2.5251441520750732e-05,0.07977069175599008,0.07840651491521944,0.3866903554796257,0.284901471556582,0.24999944731714238,1.7655948307647763e-05,0.003168540729969854,179.4602405240043,3.168540729969854e-11,0,179.4602405240043
dax_full,29,250,42,14,342,Oracle 4 - future correlation and scale,test,2019-11-11,2019-11-12,2020-01-15,252.0,3.4540271877227093e-16,0.0005114798938879388,0.36740408092638127,-8.281999106164907,2.237432301026613e-05,0.07508881007571677,2.456886771573563e-05,0.07868516165304218,0.07347959570516982,0.3967547353794921,0.15624618570156867,0.20882683892874354,1.0237188195275988e-05,0.001991652797481192,194.55076525800828,1.9916527974811924e-11,0,194.55076525800828
dax_full,29,250,42,14,343,Control - frozen Flag/QIS/EWMA,test,2019-11-29,2019-12-02,2020-02-04,252.0,0.058783780602386426,0.050424069050900945,0.5720589947628485,-7.967227483680894,4.82969998649491e-05,0.11032154805824279,5.1216338067093084e-05,0.11360685363527791,0.09943678193521432,0.6200904712919482,0.33150982805596,0.3503456937610408,1.9933586269776843e-05,0.0031647863374948794,158.76653075183492,3.164786337494879e-11,0,158.76653075183492
dax_full,29,250,42,14,343,Oracle 1 - future Flag,test,2019-11-29,2019-12-02,2020-02-04,252.0,1.4802973661668753e-16,0.003190056248171949,0.5477897045159454,-7.98552433340722,4.3670697527305095e-05,0.10490479386987463,4.726794847749263e-05,0.10913992402566598,0.09052869849208722,0.5953191318521603,0.32148569167393504,0.3357778406727275,2.0299718852676434e-05,0.003130405437520388,154.20930015036427,3.1304054375203884e-11,0,154.20930015036427
dax_full,29,250,42,14,343,Oracle 2 - future Flag and spectrum,test,2019-11-29,2019-12-02,2020-02-04,252.0,1.4802973661668753e-16,0.002000619242814842,0.5491848073957287,-7.990660983379654,4.3150509896191356e-05,0.10427813046770748,4.6881233040346576e-05,0.10869255138309772,0.09285704495238922,0.5781974155585408,0.3188254337601899,0.32995996475704,1.8597106590761115e-05,0.0031398132373535244,168.8334269651042,3.1398132373535245e-11,0,168.8334269651042
dax_full,29,250,42,14,343,Oracle 3 - future rolling correlation,test,2019-11-29,2019-12-02,2020-02-04,252.0,3.7007434154171886e-16,0.0006935281304596049,0.5375836190219314,-8.01885608092647,4.2599107886057865e-05,0.10360972535088868,4.641557903552124e-05,0.10815140275073344,0.08918882783572402,0.5627393009134604,0.30383998589340216,0.3185893715475288,1.8541242728947765e-05,0.003126464039172009,168.62214064490806,3.126464039172009e-11,0,168.62214064490806
dax_full,29,250,42,14,343,Oracle 4 - future correlation and scale,test,2019-11-29,2019-12-02,2020-02-04,252.0,3.7007434154171886e-16,0.0006935281304596049,0.40729742631891563,-8.1832140421115,4.149633292100506e-05,0.10225984498371428,4.7019276953289293e-05,0.1088524588249108,0.08954184081943883,0.3706015558287594,0.15784326922915812,0.20599555529245214,1.3537746757902953e-05,0.0020766678116320154,153.39833494962636,2.0766678116320155e-11,0,153.39833494962636
dax_full,29,250,42,14,344,Control - frozen Flag/QIS/EWMA,test,2019-12-19,2019-12-20,2020-02-24,252.0,0.02677661962512089,0.026728318055758964,0.5496242164559378,-7.7961263861611085,8.040665690865382e-05,0.14234632956624052,8.282612369871147e-05,0.14447208440413425,0.16607581582206932,0.5720037296747097,0.3023762193469796,0.3468185882812529,1.776188612773915e-05,0.0029151442582812832,164.12357546469318,2.915144258281283e-11,0,164.12357546469318
dax_full,29,250,42,14,344,Oracle 1 - future Flag,test,2019-12-19,2019-12-20,2020-02-24,252.0,0.0,0.0026204053701340455,0.5385317305223356,-7.825253240945413,7.19129565218675e-05,0.13461821958230843,7.635260565691301e-05,0.13871141490714484,0.1574897062657854,0.545100813245401,0.29211083933838183,0.3315671196165228,1.804227437357375e-05,0.0028961028752801897,160.51761631128213,2.8961028752801897e-11,0,160.51761631128213
dax_full,29,250,42,14,344,Oracle 2 - future Flag and spectrum,test,2019-12-19,2019-12-20,2020-02-24,252.0,0.0,0.0015519622895568963,0.5336925503821914,-7.8324417445577845,7.129327002453733e-05,0.13403695030171123,7.672677046570635e-05,0.13905087614739434,0.1588324349622917,0.518547552516471,0.2912219258094635,0.32286730442940875,1.6085883100680262e-05,0.0029468373784387715,183.19400681919365,2.9468373784387717e-11,0,183.19400681919365
dax_full,29,250,42,14,344,Oracle 3 - future rolling correlation,test,2019-12-19,2019-12-20,2020-02-24,252.0,0.0,0.00043953102301085164,0.5311931743922182,-7.866759879118317,7.047238559914694e-05,0.1332630525351458,7.676097883515447e-05,0.139081870373025,0.15486730830920303,0.533086799496795,0.28092826239472873,0.3229607900669089,1.6436427046193018e-05,0.0029178147071898725,177.5212276360082,2.9178147071898726e-11,0,177.5212276360082
dax_full,29,250,42,14,344,Oracle 4 - future correlation and scale,test,2019-12-19,2019-12-20,2020-02-24,252.0,0.0,0.00043953102301085164,0.4400767443301444,-7.927645509587813,6.186712381718034e-05,0.1248619846147315,7.332002367002092e-05,0.13592882683538937,0.08503970625609936,0.30703905602379883,0.15820685422792335,0.18342853883594054,2.3782626251214993e-05,0.0030130150830425307,126.68975458034639,3.0130150830425306e-11,0,126.68975458034639
dax_full,29,250,42,14,345,Control - frozen Flag/QIS/EWMA,test,2020-01-15,2020-01-16,2020-03-13,252.0,0.050478710722687226,0.05093525274784554,0.9178374310753304,-6.288862267165711,0.0006383681614162697,0.40108450066899864,0.0006498243349511179,0.40466743433056446,0.21038589369944682,0.6292905590810555,0.4666313653929135,0.4354359393911386,1.4497779258295773e-05,0.002822114182324414,194.6583771241773,2.822114182324414e-11,0,194.6583771241773
dax_full,29,250,42,14,345,Oracle 1 - future Flag,test,2020-01-15,2020-01-16,2020-03-13,252.0,5.427757009278543e-16,0.0023208500838836697,0.9166571676509395,-6.421567765795571,0.0006322298407759415,0.39915149990390525,0.0006465948211889413,0.4036606185146294,0.1960731570893215,0.6317635460986931,0.44789085873803586,0.4252425206420168,1.4880218783040438e-05,0.0028101513128071247,188.8514781792028,2.8101513128071246e-11,0,188.8514781792028
dax_full,29,250,42,14,345,Oracle 2 - future Flag and spectrum,test,2020-01-15,2020-01-16,2020-03-13,252.0,5.427757009278543e-16,0.0006665236951269613,0.912330535780302,-6.445590587179702,0.0006382776448206745,0.40105606402946953,0.000653417631842799,0.4057847252230983,0.19919520951455516,0.5951034754145923,0.4407372797651054,0.41167865489808425,1.5960848085665083e-05,0.0029731302440861272,186.27645775016083,2.9731302440861274e-11,0,186.27645775016083
