label,N,T,horizon,step,ewma_half_life,estimator,split,metric,n_examples,mean,median,q25,q75
nikkei_full,131,250,42,14,4032.0,Oracle 2 - future Flag and spectrum,test,n_eigenvalues_floored,115,0.0,0.0,0.0,0.0
nikkei_full,131,250,42,14,4032.0,Oracle 2 - future Flag and spectrum,test,score_condition_number,115,247.30705510491626,240.23093303137807,213.6507169840248,281.48452363116013
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,input_flag_loss,115,4.269263418365336e-16,1.9737298215558337e-16,0.0,6.661338147750939e-16
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,post_reconstruction_flag_loss,115,0.0015366586022781813,0.0012613544701248018,0.0010639583413921188,0.0017412966240885185
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,relative_frobenius,115,0.632647261191051,0.5907436477596356,0.5103488315874092,0.7332509819154297
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,gaussian_nll_per_asset,115,-7.568916002743677,-7.5815485488683345,-7.837833896293604,-7.413811402307262
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,gmv_long_short_variance,115,5.5379095140361355e-05,3.2992345390278e-05,2.3651646658869228e-05,4.858650428897574e-05
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,gmv_long_short_annualised_volatility,115,0.10582018611014236,0.0911815279448094,0.07720242844648766,0.1106517016625677
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,gmv_long_only_variance,115,7.86939900475872e-05,4.939050274682701e-05,3.524627244414182e-05,7.181813794699113e-05
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,gmv_long_only_annualised_volatility,115,0.12865018474037102,0.11156346486283225,0.09424468502745255,0.134529441991862
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,flag_market_1_loss,115,0.10462652485441082,0.09002810589238452,0.06474341013398577,0.11686431700831634
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,flag_top_3_loss,115,0.41271825052314753,0.41002122142679515,0.35393224106785587,0.48044092085846885
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,flag_top_6_loss,115,0.5046314207046682,0.5063959562248771,0.44155489564640865,0.5693970268319619
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,flag_nested_loss,115,0.3406587320274089,0.341799388552431,0.29400345167974634,0.38296225347770135
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,raw_min_eigenvalue,115,5.567473994119589e-05,5.082601507263333e-05,4.2925904184241876e-05,6.971435866215205e-05
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,raw_max_eigenvalue,115,0.013732794284275688,0.012960814800642978,0.01042680553952465,0.015227208062530554
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,raw_condition_number,115,247.1464766511184,242.4075028861107,214.25862187696976,274.94951569795813
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,score_eigenvalue_floor,115,1.3732794284275688e-10,1.2960814800642977e-10,1.042680553952465e-10,1.5227208062530555e-10
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,n_eigenvalues_floored,115,0.0,0.0,0.0,0.0
nikkei_full,131,250,42,14,4032.0,Oracle 3 - future rolling correlation,test,score_condition_number,115,247.1464766511184,242.4075028861107,214.25862187696976,274.94951569795813
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,input_flag_loss,115,4.269263418365336e-16,1.9737298215558337e-16,0.0,6.661338147750939e-16
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,post_reconstruction_flag_loss,115,0.0015366586022781813,0.0012613544701248018,0.0010639583413921188,0.0017412966240885185
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,relative_frobenius,115,0.5211182780920328,0.5095957664319845,0.4747648538443771,0.5629494836634645
