label,N,T,horizon,step,ewma_half_life,estimator,split,metric,n_examples,mean,median,q25,q75
sp500_full,357,357,42,14,inf,Oracle 2 - future Flag and spectrum,test,score_condition_number,118,57644.649926908336,17783.92012704113,9170.927465341621,38428.535564571444
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,input_flag_loss,118,6.809786047465415e-16,4.810966440042345e-16,4.9343245538895844e-17,1.0362081563168128e-15
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,post_reconstruction_flag_loss,118,0.003549384660349172,0.001997851739911534,0.0016175755437407074,0.0025301786323011564
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,relative_frobenius,118,0.8516877588996692,0.7240070716465988,0.641536997196486,0.8245498829816847
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,gaussian_nll_per_asset,118,-7.823985859749143,-7.95776444994671,-8.141625968909697,-7.6877233101337294
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,gmv_long_short_variance,118,4.476376158844673e-05,1.6039917819926763e-05,1.1519241213072332e-05,3.6134195571122024e-05
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,gmv_long_short_annualised_volatility,118,0.08571592561184027,0.06357686403614746,0.05387809188987884,0.09542440612297648
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,gmv_long_only_variance,118,8.648068044069007e-05,3.186313307580977e-05,2.184681798526126e-05,6.65457944879087e-05
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,gmv_long_only_annualised_volatility,118,0.11616687281428928,0.0896073556828311,0.07419837014575076,0.12949725947275098
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,flag_market_1_loss,118,0.18484459031408637,0.14593185362142863,0.10270595046762254,0.22560170453891726
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,flag_top_3_loss,118,0.3868439350661127,0.38397368239073143,0.32337639882492936,0.46154116113767496
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,flag_top_6_loss,118,0.48893054364457106,0.4824055155146308,0.42671165202698297,0.5490465440834253
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,flag_nested_loss,118,0.3535396896749234,0.3451328218605243,0.29662815361981537,0.4011875260377297
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,raw_min_eigenvalue,118,2.8157053913032786e-06,1.8133449523833058e-06,9.364379230784139e-07,3.456637510584062e-06
