label,N,T,horizon,step,ewma_half_life,estimator,split,metric,n_examples,mean,median,q25,q75
dax_full,29,250,42,14,252.0,Oracle 1 - future Flag,test,raw_condition_number,120,99.05236349016674,77.49087215699885,58.054712850143524,93.6041534491739
dax_full,29,250,42,14,252.0,Oracle 1 - future Flag,test,score_eigenvalue_floor,120,4.435879446742387e-11,3.454984884774735e-11,2.8101513128071246e-11,5.540515029136485e-11
dax_full,29,250,42,14,252.0,Oracle 1 - future Flag,test,n_eigenvalues_floored,120,0.0,0.0,0.0,0.0
dax_full,29,250,42,14,252.0,Oracle 1 - future Flag,test,score_condition_number,120,99.05236349016674,77.49087215699885,58.054712850143524,93.6041534491739
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,input_flag_loss,120,1.753741185194923e-16,4.9343245538895844e-17,0.0,2.467162276944792e-16
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,post_reconstruction_flag_loss,120,0.0026679377066601167,0.0013241335758605866,0.0008855086522703159,0.002049264442881091
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,relative_frobenius,120,0.6700836248880138,0.6357252088909022,0.5286353002232086,0.7865466930417385
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,gaussian_nll_per_asset,120,-7.2437154169669045,-7.382504332393965,-7.581324592432259,-7.129626258096474
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,gmv_long_short_variance,120,8.718641148007991e-05,4.452139152588431e-05,3.0513676120674985e-05,9.111037016615681e-05
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,gmv_long_short_annualised_volatility,120,0.13050840083125936,0.10590906810535605,0.08768948843738397,0.15152495927031798
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,gmv_long_only_variance,120,9.267043749881721e-05,4.8022856470768203e-05,3.1031541532634214e-05,9.803085329067946e-05
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,gmv_long_only_annualised_volatility,120,0.13385945140730263,0.11000797616092017,0.08843047249802424,0.15717434596412744
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,flag_market_1_loss,120,0.13946826021705572,0.11769293148315318,0.07902334012106171,0.1588324349622917
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,flag_top_3_loss,120,0.42600451677643325,0.42909419791203274,0.34661679673149565,0.5315046010931903
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,flag_top_6_loss,120,0.37707894194173613,0.38244924382240575,0.3283723361873278,0.43281423742799113
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,flag_nested_loss,120,0.3141839063117417,0.32011530588195763,0.2651753975631775,0.35470980816241865
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,raw_min_eigenvalue,120,5.6873484110962556e-05,5.118090968643628e-05,2.8588326148247517e-05,7.926530240188125e-05
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,raw_max_eigenvalue,120,0.004401814452689612,0.003268299907341368,0.0028430002575474075,0.005596217780241971
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,raw_condition_number,120,101.53331019807143,73.41821649542138,56.55473054381382,94.98965328734546
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,score_eigenvalue_floor,120,4.401814452689613e-11,3.268299907341368e-11,2.8430002575474076e-11,5.5962177802419713e-11
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,n_eigenvalues_floored,120,0.0,0.0,0.0,0.0
dax_full,29,250,42,14,252.0,Oracle 2 - future Flag and spectrum,test,score_condition_number,120,101.53331019807143,73.41821649542138,56.55473054381382,94.98965328734546
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,input_flag_loss,120,4.284638487627456e-16,1.9737298215558337e-16,0.0,6.908054375445418e-16
