label,candidate,reference_type,reference,metric,n_examples,block_length_origins,candidate_mean,reference_mean,absolute_improvement,percent_improvement,win_fraction,improvement_ci_low,improvement_ci_high
dax_full,Oracle 1 - future Flag,best Family 2 estimator,2.3 Ledoit-Wolf,gaussian_nll_per_asset,120,21,-7.240036619094766,-7.232487301544637,0.007549317550128443,0.10438065405958113,0.6083333333333333,-0.03121365939635806,0.04024974771884141
dax_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.3 Ledoit-Wolf,gaussian_nll_per_asset,120,21,-7.2437154169669045,-7.232487301544637,0.011228115422267315,0.15524556012520527,0.6416666666666667,-0.028755699320303436,0.044842743384508374
dax_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.3 Ledoit-Wolf,gaussian_nll_per_asset,120,21,-7.296832267539387,-7.232487301544637,0.06434496599475015,0.8896657997727564,0.7583333333333333,0.019449261166223576,0.10573866379985619
dax_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.3 Ledoit-Wolf,gaussian_nll_per_asset,120,21,-7.527943358105416,-7.232487301544637,0.2954560565607789,4.0851237512394745,0.9916666666666667,0.2172008477974582,0.414826750971742
dax_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_short_annualised_volatility,120,21,0.13569960511033674,0.13778323131401263,0.002083626203675887,1.5122494833404163,0.575,-0.0015401028070349935,0.005837033103175297
dax_full,Oracle 1 - future Flag,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_short_annualised_volatility,120,21,0.13137044106431503,0.13778323131401263,0.0064127902496975975,4.654260310590795,0.8166666666666667,0.0033541810527894455,0.009402625803762521
dax_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_short_annualised_volatility,120,21,0.13050840083125936,0.13778323131401263,0.007274830482753264,5.2799099087563715,0.8083333333333333,0.004423709544349547,0.010151076668441072
dax_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_short_annualised_volatility,120,21,0.12864240833003746,0.13778323131401263,0.009140822983975172,6.634205698908983,0.875,0.005987379396958852,0.01240022847802186
dax_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_short_annualised_volatility,120,21,0.11258563932034732,0.13778323131401263,0.025197591993665308,18.287850962240206,0.975,0.01962875327153191,0.030882054930658324
dax_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_only_annualised_volatility,120,21,0.13692558889617087,0.1362090331993618,-0.0007165556968090625,-0.5260706136576703,0.4666666666666667,-0.0024878415328538337,0.0009934730027982086
