label,N,T,horizon,step,example,estimator,split,current_date,target_window_start,target_date,ewma_half_life,input_flag_loss,post_reconstruction_flag_loss,relative_frobenius,gaussian_nll_per_asset,gmv_long_short_variance,gmv_long_short_annualised_volatility,gmv_long_only_variance,gmv_long_only_annualised_volatility,flag_market_1_loss,flag_top_3_loss,flag_top_6_loss,flag_nested_loss,raw_min_eigenvalue,raw_max_eigenvalue,raw_condition_number,score_eigenvalue_floor,n_eigenvalues_floored,score_condition_number
nikkei_full,131,250,42,14,335,Control - frozen Flag/QIS/EWMA,test,2019-10-31,2019-11-01,2020-01-06,4032.0,0.05418162435681534,0.05633572255869997,0.7873538591364996,-7.856598711976807,1.8791942120703673e-05,0.06881547365540198,2.36263091902947e-05,0.07716106476685157,0.14597808065538698,0.6541777045470584,0.6766576194822541,0.4922711348948998,4.4511482295798535e-05,0.011781857037566462,264.6925339235121,1.1781857037566462e-10,0,264.6925339235121
nikkei_full,131,250,42,14,335,Oracle 1 - future Flag,test,2019-10-31,2019-11-01,2020-01-06,4032.0,7.401486830834377e-16,0.0030246960106681633,0.7499169689064923,-7.8823810672701855,1.5554349396923957e-05,0.06260747597551619,2.1781737807998884e-05,0.07408777178195952,0.12693810687047735,0.6519702998027816,0.653984155484712,0.47763085405265704,4.4009951125650656e-05,0.011684700924965097,265.50133835878796,1.1684700924965098e-10,0,265.50133835878796
nikkei_full,131,250,42,14,335,Oracle 2 - future Flag and spectrum,test,2019-10-31,2019-11-01,2020-01-06,4032.0,7.401486830834377e-16,0.002541313814237759,0.7168928255969212,-7.87265478383146,1.5531979103892808e-05,0.06256243868473309,2.1715661171479567e-05,0.0739753108490451,0.12574211362941756,0.6512947593014252,0.6568177593181492,0.47795154408299734,4.481562428168569e-05,0.01124998053495639,251.02808931647073,1.124998053495639e-10,0,251.02808931647073
nikkei_full,131,250,42,14,335,Oracle 3 - future rolling correlation,test,2019-10-31,2019-11-01,2020-01-06,4032.0,9.375216652390211e-16,0.0021871039936623366,0.7010513975152013,-7.99336014476733,1.3430046254797537e-05,0.05817535265220985,2.132419116765284e-05,0.07330549893594965,0.1239163305616533,0.6528205587459249,0.6400519679646478,0.47226295242407534,4.2925904184241876e-05,0.011245175433064709,261.9671186144244,1.1245175433064709e-10,0,261.9671186144244
nikkei_full,131,250,42,14,335,Oracle 4 - future correlation and scale,test,2019-10-31,2019-11-01,2020-01-06,4032.0,9.375216652390211e-16,0.0021871039936623366,0.5050696460844959,-8.273357687935851,8.060435713739142e-06,0.04506916684233539,1.4600273205555292e-05,0.06065697690950261,0.08670236053992886,0.5519431547368793,0.5731297965584542,0.40392510394508746,1.5246726149713923e-05,0.006651524818741209,436.25921744951216,6.651524818741209e-11,0,436.25921744951216
nikkei_full,131,250,42,14,336,Control - frozen Flag/QIS/EWMA,test,2019-11-21,2019-11-22,2020-01-27,4032.0,0.0434456821978866,0.04689764906795457,0.5862736233286541,-8.051978444762954,3.222462036692425e-05,0.09011439581146238,4.2173932053759725e-05,0.10309137149901271,0.12982486419237038,0.3913935896007388,0.6112772546695192,0.3774985694875428,4.318785764014953e-05,0.01095121855426022,253.5717016923626,1.095121855426022e-10,0,253.5717016923626
nikkei_full,131,250,42,14,336,Oracle 1 - future Flag,test,2019-11-21,2019-11-22,2020-01-27,4032.0,6.167905692361982e-16,0.003204033641132913,0.5585106890075238,-8.069513540789787,2.6915193396189592e-05,0.08235671639787356,3.9776728488152567e-05,0.10011860755631016,0.11664872877666432,0.3070080164363029,0.5920002459156745,0.3385523303762139,4.250684523155157e-05,0.010876943187387939,255.8868607664703,1.0876943187387938e-10,0,255.8868607664703
nikkei_full,131,250,42,14,336,Oracle 2 - future Flag and spectrum,test,2019-11-21,2019-11-22,2020-01-27,4032.0,6.167905692361982e-16,0.0024346908106948183,0.5432484613868819,-8.056099608329845,2.7273482481606762e-05,0.08290306137510788,3.96955177248734e-05,0.10001635099656504,0.11546120541081839,0.3064446340723516,0.5918634796674748,0.3379231063835482,4.539690042641915e-05,0.010428299459401928,229.71390913140584,1.0428299459401928e-10,0,229.71390913140584
nikkei_full,131,250,42,14,336,Oracle 3 - future rolling correlation,test,2019-11-21,2019-11-22,2020-01-27,4032.0,1.1842378929335002e-15,0.0022776414761277205,0.5325998058052804,-8.129594369490123,2.3896339430961172e-05,0.07760075731977244,3.903561159580908e-05,0.09918152107194106,0.11414946569043949,0.29935188819858477,0.5807794986541107,0.3314269508477117,4.525979501870584e-05,0.01042680553952465,230.3767733639814,1.042680553952465e-10,0,230.3767733639814
nikkei_full,131,250,42,14,336,Oracle 4 - future correlation and scale,test,2019-11-21,2019-11-22,2020-01-27,4032.0,1.1842378929335002e-15,0.0022776414761277205,0.5246143450894029,-8.487225819948536,1.258942247032809e-05,0.05632525599163025,2.6640321148246585e-05,0.08193510193658235,0.05574124636480082,0.2626188853482172,0.485165997407256,0.26784204304009135,1.7042449160416187e-05,0.005697155886325496,334.29208634860134,5.6971558863254966e-11,0,334.29208634860134
nikkei_full,131,250,42,14,337,Control - frozen Flag/QIS/EWMA,test,2019-12-11,2019-12-12,2020-02-17,4032.0,0.04599051620450673,0.05102277920665465,0.5454114072057701,-7.827405064576158,4.480843784322889e-05,0.10626253496173371,6.252619413876624e-05,0.12552529993180297,0.13511409116532747,0.5588649982176678,0.6635077024504187,0.45249559727780464,3.583616522408907e-05,0.010711347755761503,298.89771097944754,1.0711347755761503e-10,0,298.89771097944754
nikkei_full,131,250,42,14,337,Oracle 1 - future Flag,test,2019-12-11,2019-12-12,2020-02-17,4032.0,4.934324553889585e-16,0.003090437728934642,0.524026663617073,-7.85559502540386,3.28421461810136e-05,0.09097373707623221,5.542165885110675e-05,0.11817892379979986,0.12047290586271275,0.5436631967066871,0.6406840383971145,0.4349400469888381,3.5486414477224994e-05,0.010595627985367236,298.58265878530665,1.0595627985367236e-10,0,298.58265878530665
nikkei_full,131,250,42,14,337,Oracle 2 - future Flag and spectrum,test,2019-12-11,2019-12-12,2020-02-17,4032.0,4.934324553889585e-16,0.0025979052278781232,0.524273321831541,-7.847694270997505,3.345244987221351e-05,0.09181512602941742,5.476617510630394e-05,0.11747798145520118,0.11736848566845892,0.5439599523719739,0.6393453682634076,0.43355793543461346,4.0460867312819656e-05,0.010089947503055904,249.3754625931856,1.0089947503055905e-10,0,249.3754625931856
nikkei_full,131,250,42,14,337,Oracle 3 - future rolling correlation,test,2019-12-11,2019-12-12,2020-02-17,4032.0,7.894919286223335e-16,0.0027981768973015277,0.5153934673820914,-7.969482914090777,2.9489181731736534e-05,0.08620483627034858,5.327148024921056e-05,0.11586376924129933,0.11603607841290242,0.5478549208620197,0.6293820516864124,0.43109101698711144,4.0281584342299e-05,0.010076501073601092,250.15155779312116,1.0076501073601092e-10,0,250.15155779312116
nikkei_full,131,250,42,14,337,Oracle 4 - future correlation and scale,test,2019-12-11,2019-12-12,2020-02-17,4032.0,7.894919286223335e-16,0.0027981768973015277,0.5251143441110603,-8.158334528813592,1.4841032446021634e-05,0.06115505029347496,3.689619498816335e-05,0.09642531377712579,0.058436807854093775,0.520114594998906,0.526348976672781,0.3683001265085936,2.7458821319168333e-05,0.007394508981963534,269.29447903146547,7.394508981963534e-11,0,269.29447903146547
nikkei_full,131,250,42,14,338,Control - frozen Flag/QIS/EWMA,test,2020-01-06,2020-01-07,2020-03-09,4032.0,0.057819200045279816,0.06250690416455541,0.7565587669761877,-7.598464583150539,0.00014909112924496034,0.19383231043799173,0.00018415183300355724,0.2154211269047129,0.11843834749459581,0.48234554753083386,0.6339357590590996,0.4115732180281764,3.7106483532389604e-05,0.009920170645864309,267.343323902012,9.920170645864309e-11,0,267.343323902012
nikkei_full,131,250,42,14,338,Oracle 1 - future Flag,test,2020-01-06,2020-01-07,2020-03-09,4032.0,7.401486830834377e-17,0.0026555407296641677,0.7522069569378779,-7.643322319438477,0.00012158863723250606,0.17504381332281221,0.00016913207111780314,0.20644922359187112,0.10502007283289883,0.42493547237709106,0.5982313331032038,0.37606229277106457,3.7238364177234245e-05,0.009892709214791441,265.6590705141492,9.892709214791441e-11,0,265.6590705141492
nikkei_full,131,250,42,14,338,Oracle 2 - future Flag and spectrum,test,2020-01-06,2020-01-07,2020-03-09,4032.0,7.401486830834377e-17,0.003327748932562503,0.7475940458894923,-7.647272629856742,0.00012057392553640172,0.17431187347732005,0.00016709875787588829,0.20520450040075594,0.09905500541160484,0.42815931436009264,0.6020862782487777,0.3764335326734917,3.797846134355501e-05,0.010023464248279434,263.9249694084942,1.0023464248279435e-10,0,263.9249694084942
nikkei_full,131,250,42,14,338,Oracle 3 - future rolling correlation,test,2020-01-06,2020-01-07,2020-03-09,4032.0,7.401486830834377e-17,0.00278231786690502,0.7465299535329214,-7.800664948313489,0.00010946524247540482,0.16608805226084752,0.00016434730431082127,0.2035080359256778,0.0985767750839629,0.41725416618682704,0.5879872985448107,0.3679394132718669,3.901043499800152e-05,0.01002514566412085,256.98625674475124,1.002514566412085e-10,0,256.98625674475124
nikkei_full,131,250,42,14,338,Oracle 4 - future correlation and scale,test,2020-01-06,2020-01-07,2020-03-09,4032.0,7.401486830834377e-17,0.00278231786690502,0.6271274447016797,-7.747623017269972,4.9975602719995544e-05,0.11222233238281441,0.00010111497623088324,0.15962761042558576,0.04616168867327286,0.41140004863403706,0.5309895500574628,0.3295170957882576,6.413367117146021e-05,0.014042124062736562,218.9508850225523,1.4042124062736563e-10,0,218.9508850225523
