estimator,label,N,T,split,alpha,current_date,target_window_start,target_date,example,component,loss
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-08-04,2019-10-07,2020-10-01,355,market_1,0.0008298977930014662
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-08-04,2019-10-07,2020-10-01,355,block_2_3,0.0708542784012246
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-08-04,2019-10-07,2020-10-01,355,block_4_6,0.1470922085093882
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-08-04,2019-10-07,2020-10-01,355,top_3,0.04744573259174315
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-08-04,2019-10-07,2020-10-01,355,top_6,0.059748309907553455
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-08-04,2019-10-07,2020-10-01,355,flag_nested,0.03600798009743269
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-08-24,2019-10-25,2020-10-21,356,market_1,0.0009275540482442945
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-08-24,2019-10-25,2020-10-21,356,block_2_3,0.0920477077429196
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-08-24,2019-10-25,2020-10-21,356,block_4_6,0.15020098947413732
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-08-24,2019-10-25,2020-10-21,356,top_3,0.06142792447470639
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-08-24,2019-10-25,2020-10-21,356,top_6,0.0689945085732299
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-08-24,2019-10-25,2020-10-21,356,flag_nested,0.0437833290320602
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-09-11,2019-11-14,2020-11-10,357,market_1,0.0008556323295714208
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-09-11,2019-11-14,2020-11-10,357,block_2_3,0.058779225834924786
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-09-11,2019-11-14,2020-11-10,357,block_4_6,0.0639328899950189
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-09-11,2019-11-14,2020-11-10,357,top_3,0.039403314950377265
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-09-11,2019-11-14,2020-11-10,357,top_6,0.02186936478611508
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-09-11,2019-11-14,2020-11-10,357,flag_nested,0.02070943735535459
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-10-01,2019-12-04,2020-11-30,358,market_1,0.0016383545671658784
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-10-01,2019-12-04,2020-11-30,358,block_2_3,0.06828783108851422
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-10-01,2019-12-04,2020-11-30,358,block_4_6,0.0872905550424073
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-10-01,2019-12-04,2020-11-30,358,top_3,0.04559262334521108
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-10-01,2019-12-04,2020-11-30,358,top_6,0.029691767462373935
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-10-01,2019-12-04,2020-11-30,358,flag_nested,0.025640915124916966
