estimator,label,N,T,split,alpha,current_date,target_window_start,target_date,example,component,loss
3.1 Global Damping,dax_full,29,250,test,0.1,2021-11-26,2021-02-05,2022-01-27,379,block_4_6,0.11031925835152882
3.1 Global Damping,dax_full,29,250,test,0.1,2021-11-26,2021-02-05,2022-01-27,379,top_3,0.08284142098591889
3.1 Global Damping,dax_full,29,250,test,0.1,2021-11-26,2021-02-05,2022-01-27,379,top_6,0.026092363616026848
3.1 Global Damping,dax_full,29,250,test,0.1,2021-11-26,2021-02-05,2022-01-27,379,flag_nested,0.03753470114564903
3.1 Global Damping,dax_full,29,250,test,0.1,2021-12-16,2021-02-25,2022-02-16,380,market_1,0.0034712655529538505
3.1 Global Damping,dax_full,29,250,test,0.1,2021-12-16,2021-02-25,2022-02-16,380,block_2_3,0.06036229199423315
3.1 Global Damping,dax_full,29,250,test,0.1,2021-12-16,2021-02-25,2022-02-16,380,block_4_6,0.09059004979621725
3.1 Global Damping,dax_full,29,250,test,0.1,2021-12-16,2021-02-25,2022-02-16,380,top_3,0.040765479137515825
3.1 Global Damping,dax_full,29,250,test,0.1,2021-12-16,2021-02-25,2022-02-16,380,top_6,0.03143783255715723
3.1 Global Damping,dax_full,29,250,test,0.1,2021-12-16,2021-02-25,2022-02-16,380,flag_nested,0.025224859082542305
3.1 Global Damping,dax_full,29,250,test,0.1,2022-01-07,2021-03-17,2022-03-08,381,market_1,0.0053932658102214814
3.1 Global Damping,dax_full,29,250,test,0.1,2022-01-07,2021-03-17,2022-03-08,381,block_2_3,0.0471865532232848
3.1 Global Damping,dax_full,29,250,test,0.1,2022-01-07,2021-03-17,2022-03-08,381,block_4_6,0.14860669204160892
3.1 Global Damping,dax_full,29,250,test,0.1,2022-01-07,2021-03-17,2022-03-08,381,top_3,0.03177567725742033
3.1 Global Damping,dax_full,29,250,test,0.1,2022-01-07,2021-03-17,2022-03-08,381,top_6,0.06648664279368448
3.1 Global Damping,dax_full,29,250,test,0.1,2022-01-07,2021-03-17,2022-03-08,381,flag_nested,0.03455186195377543
3.1 Global Damping,dax_full,29,250,test,0.1,2022-01-27,2021-04-08,2022-03-28,382,market_1,0.011043164225144952
3.1 Global Damping,dax_full,29,250,test,0.1,2022-01-27,2021-04-08,2022-03-28,382,block_2_3,0.04671776224253954
3.1 Global Damping,dax_full,29,250,test,0.1,2022-01-27,2021-04-08,2022-03-28,382,block_4_6,0.09142042442638987
3.1 Global Damping,dax_full,29,250,test,0.1,2022-01-27,2021-04-08,2022-03-28,382,top_3,0.030095700851044366
3.1 Global Damping,dax_full,29,250,test,0.1,2022-01-27,2021-04-08,2022-03-28,382,top_6,0.046362040633939706
3.1 Global Damping,dax_full,29,250,test,0.1,2022-01-27,2021-04-08,2022-03-28,382,flag_nested,0.02916696857004301
3.1 Global Damping,dax_full,29,250,test,0.1,2022-02-16,2021-04-28,2022-04-19,383,market_1,0.010168631853369803
3.1 Global Damping,dax_full,29,250,test,0.1,2022-02-16,2021-04-28,2022-04-19,383,block_2_3,0.03154133296662731
3.1 Global Damping,dax_full,29,250,test,0.1,2022-02-16,2021-04-28,2022-04-19,383,block_4_6,0.06004854432100171
3.1 Global Damping,dax_full,29,250,test,0.1,2022-02-16,2021-04-28,2022-04-19,383,top_3,0.021244346672182335
3.1 Global Damping,dax_full,29,250,test,0.1,2022-02-16,2021-04-28,2022-04-19,383,top_6,0.03696850465860383
3.1 Global Damping,dax_full,29,250,test,0.1,2022-02-16,2021-04-28,2022-04-19,383,flag_nested,0.022793827728051986
3.1 Global Damping,dax_full,29,250,test,0.1,2022-03-08,2021-05-18,2022-05-09,384,market_1,0.0066241830080931985
3.1 Global Damping,dax_full,29,250,test,0.1,2022-03-08,2021-05-18,2022-05-09,384,block_2_3,0.05014398379309504
3.1 Global Damping,dax_full,29,250,test,0.1,2022-03-08,2021-05-18,2022-05-09,384,block_4_6,0.11243202171280646
3.1 Global Damping,dax_full,29,250,test,0.1,2022-03-08,2021-05-18,2022-05-09,384,top_3,0.03429295661617834
3.1 Global Damping,dax_full,29,250,test,0.1,2022-03-08,2021-05-18,2022-05-09,384,top_6,0.05978002641851843
3.1 Global Damping,dax_full,29,250,test,0.1,2022-03-08,2021-05-18,2022-05-09,384,flag_nested,0.033565722014263326
3.1 Global Damping,dax_full,29,250,test,0.1,2022-03-28,2021-06-08,2022-05-27,385,market_1,0.00293413020054345
3.1 Global Damping,dax_full,29,250,test,0.1,2022-03-28,2021-06-08,2022-05-27,385,block_2_3,0.05885323787509689
3.1 Global Damping,dax_full,29,250,test,0.1,2022-03-28,2021-06-08,2022-05-27,385,block_4_6,0.34852646057165754
3.1 Global Damping,dax_full,29,250,test,0.1,2022-03-28,2021-06-08,2022-05-27,385,top_3,0.040180276561885865
3.1 Global Damping,dax_full,29,250,test,0.1,2022-03-28,2021-06-08,2022-05-27,385,top_6,0.17415762598513185
3.1 Global Damping,dax_full,29,250,test,0.1,2022-03-28,2021-06-08,2022-05-27,385,flag_nested,0.07242401091585372
3.1 Global Damping,dax_full,29,250,test,0.1,2022-04-19,2021-06-28,2022-06-16,386,market_1,0.003156487339052161
3.1 Global Damping,dax_full,29,250,test,0.1,2022-04-19,2021-06-28,2022-06-16,386,block_2_3,0.029258976290077343
3.1 Global Damping,dax_full,29,250,test,0.1,2022-04-19,2021-06-28,2022-06-16,386,block_4_6,0.3923427717267021
3.1 Global Damping,dax_full,29,250,test,0.1,2022-04-19,2021-06-28,2022-06-16,386,top_3,0.02052320201283771
3.1 Global Damping,dax_full,29,250,test,0.1,2022-04-19,2021-06-28,2022-06-16,386,top_6,0.19961334065713832
3.1 Global Damping,dax_full,29,250,test,0.1,2022-04-19,2021-06-28,2022-06-16,386,flag_nested,0.0744310100030094
3.1 Global Damping,dax_full,29,250,test,0.1,2022-05-09,2021-07-16,2022-07-06,387,market_1,0.0032858994894657823
3.1 Global Damping,dax_full,29,250,test,0.1,2022-05-09,2021-07-16,2022-07-06,387,block_2_3,0.029285406908371003
3.1 Global Damping,dax_full,29,250,test,0.1,2022-05-09,2021-07-16,2022-07-06,387,block_4_6,0.342082252546356
3.1 Global Damping,dax_full,29,250,test,0.1,2022-05-09,2021-07-16,2022-07-06,387,top_3,0.0205282829126389
3.1 Global Damping,dax_full,29,250,test,0.1,2022-05-09,2021-07-16,2022-07-06,387,top_6,0.17362556591060985
3.1 Global Damping,dax_full,29,250,test,0.1,2022-05-09,2021-07-16,2022-07-06,387,flag_nested,0.06581324943757151
3.1 Global Damping,dax_full,29,250,test,0.1,2022-05-27,2021-08-05,2022-07-26,388,market_1,0.0020929961566669153
3.1 Global Damping,dax_full,29,250,test,0.1,2022-05-27,2021-08-05,2022-07-26,388,block_2_3,0.026545895670768482
3.1 Global Damping,dax_full,29,250,test,0.1,2022-05-27,2021-08-05,2022-07-26,388,block_4_6,0.14266104694802895
3.1 Global Damping,dax_full,29,250,test,0.1,2022-05-27,2021-08-05,2022-07-26,388,top_3,0.018383571914783126
3.1 Global Damping,dax_full,29,250,test,0.1,2022-05-27,2021-08-05,2022-07-26,388,top_6,0.07522191788447063
3.1 Global Damping,dax_full,29,250,test,0.1,2022-05-27,2021-08-05,2022-07-26,388,flag_nested,0.031899495318640225
3.1 Global Damping,dax_full,29,250,test,0.1,2022-06-16,2021-08-25,2022-08-15,389,market_1,0.0027150530867131595
3.1 Global Damping,dax_full,29,250,test,0.1,2022-06-16,2021-08-25,2022-08-15,389,block_2_3,0.05827337605541605
3.1 Global Damping,dax_full,29,250,test,0.1,2022-06-16,2021-08-25,2022-08-15,389,block_4_6,0.10580098741609723
3.1 Global Damping,dax_full,29,250,test,0.1,2022-06-16,2021-08-25,2022-08-15,389,top_3,0.039525815505382735
3.1 Global Damping,dax_full,29,250,test,0.1,2022-06-16,2021-08-25,2022-08-15,389,top_6,0.04824654777375459
3.1 Global Damping,dax_full,29,250,test,0.1,2022-06-16,2021-08-25,2022-08-15,389,flag_nested,0.030162472121950158
3.1 Global Damping,dax_full,29,250,test,0.1,2022-07-06,2021-09-14,2022-09-02,390,market_1,0.0022630804129962767
3.1 Global Damping,dax_full,29,250,test,0.1,2022-07-06,2021-09-14,2022-09-02,390,block_2_3,0.043105835807431436
3.1 Global Damping,dax_full,29,250,test,0.1,2022-07-06,2021-09-14,2022-09-02,390,block_4_6,0.10507883754125717
3.1 Global Damping,dax_full,29,250,test,0.1,2022-07-06,2021-09-14,2022-09-02,390,top_3,0.02924760885098839
3.1 Global Damping,dax_full,29,250,test,0.1,2022-07-06,2021-09-14,2022-09-02,390,top_6,0.05534542594114485
3.1 Global Damping,dax_full,29,250,test,0.1,2022-07-06,2021-09-14,2022-09-02,390,flag_nested,0.028952038401709835
3.1 Global Damping,dax_full,29,250,test,0.1,2022-07-26,2021-10-04,2022-09-22,391,market_1,0.002651271546582623
3.1 Global Damping,dax_full,29,250,test,0.1,2022-07-26,2021-10-04,2022-09-22,391,block_2_3,0.027399082042167233
3.1 Global Damping,dax_full,29,250,test,0.1,2022-07-26,2021-10-04,2022-09-22,391,block_4_6,0.15623277174096328
3.1 Global Damping,dax_full,29,250,test,0.1,2022-07-26,2021-10-04,2022-09-22,391,top_3,0.018477297376190638
3.1 Global Damping,dax_full,29,250,test,0.1,2022-07-26,2021-10-04,2022-09-22,391,top_6,0.08168176118391912
3.1 Global Damping,dax_full,29,250,test,0.1,2022-07-26,2021-10-04,2022-09-22,391,flag_nested,0.03427011003556413
3.1 Global Damping,dax_full,29,250,test,0.1,2022-08-15,2021-10-22,2022-10-12,392,market_1,0.0025133655269925503
3.1 Global Damping,dax_full,29,250,test,0.1,2022-08-15,2021-10-22,2022-10-12,392,block_2_3,0.04991545737652414
3.1 Global Damping,dax_full,29,250,test,0.1,2022-08-15,2021-10-22,2022-10-12,392,block_4_6,0.19680767316220438
3.1 Global Damping,dax_full,29,250,test,0.1,2022-08-15,2021-10-22,2022-10-12,392,top_3,0.03397184041028245
3.1 Global Damping,dax_full,29,250,test,0.1,2022-08-15,2021-10-22,2022-10-12,392,top_6,0.09933210025281032
3.1 Global Damping,dax_full,29,250,test,0.1,2022-08-15,2021-10-22,2022-10-12,392,flag_nested,0.0452724353966951
3.1 Global Damping,dax_full,29,250,test,0.1,2022-09-02,2021-11-11,2022-11-01,393,market_1,0.0026059791621276807
3.1 Global Damping,dax_full,29,250,test,0.1,2022-09-02,2021-11-11,2022-11-01,393,block_2_3,0.030651603972241648
3.1 Global Damping,dax_full,29,250,test,0.1,2022-09-02,2021-11-11,2022-11-01,393,block_4_6,0.2265690035481492
3.1 Global Damping,dax_full,29,250,test,0.1,2022-09-02,2021-11-11,2022-11-01,393,top_3,0.021158718140846577
3.1 Global Damping,dax_full,29,250,test,0.1,2022-09-02,2021-11-11,2022-11-01,393,top_6,0.11570833830541923
3.1 Global Damping,dax_full,29,250,test,0.1,2022-09-02,2021-11-11,2022-11-01,393,flag_nested,0.04649101186946449
3.1 Global Damping,dax_full,29,250,test,0.1,2022-09-22,2021-12-01,2022-11-21,394,market_1,0.0030108727339226427
3.1 Global Damping,dax_full,29,250,test,0.1,2022-09-22,2021-12-01,2022-11-21,394,block_2_3,0.025764016427406777
3.1 Global Damping,dax_full,29,250,test,0.1,2022-09-22,2021-12-01,2022-11-21,394,block_4_6,0.28446422927670056
3.1 Global Damping,dax_full,29,250,test,0.1,2022-09-22,2021-12-01,2022-11-21,394,top_3,0.018069490541879823
3.1 Global Damping,dax_full,29,250,test,0.1,2022-09-22,2021-12-01,2022-11-21,394,top_6,0.1442952824406943
3.1 Global Damping,dax_full,29,250,test,0.1,2022-09-22,2021-12-01,2022-11-21,394,flag_nested,0.05512521523883226
3.1 Global Damping,dax_full,29,250,test,0.1,2022-10-12,2021-12-21,2022-12-09,395,market_1,0.003002041417055734
3.1 Global Damping,dax_full,29,250,test,0.1,2022-10-12,2021-12-21,2022-12-09,395,block_2_3,0.033244848304723296
3.1 Global Damping,dax_full,29,250,test,0.1,2022-10-12,2021-12-21,2022-12-09,395,block_4_6,0.2195898963419657
3.1 Global Damping,dax_full,29,250,test,0.1,2022-10-12,2021-12-21,2022-12-09,395,top_3,0.022941047066977156
3.1 Global Damping,dax_full,29,250,test,0.1,2022-10-12,2021-12-21,2022-12-09,395,top_6,0.11436817635215712
3.1 Global Damping,dax_full,29,250,test,0.1,2022-10-12,2021-12-21,2022-12-09,395,flag_nested,0.046770421612063344
3.1 Global Damping,dax_full,29,250,test,0.1,2022-11-01,2022-01-12,2022-12-30,396,market_1,0.0024300639634854404
3.1 Global Damping,dax_full,29,250,test,0.1,2022-11-01,2022-01-12,2022-12-30,396,block_2_3,0.07191380993309127
3.1 Global Damping,dax_full,29,250,test,0.1,2022-11-01,2022-01-12,2022-12-30,396,block_4_6,0.18032199959171136
3.1 Global Damping,dax_full,29,250,test,0.1,2022-11-01,2022-01-12,2022-12-30,396,top_3,0.04866409872037192
3.1 Global Damping,dax_full,29,250,test,0.1,2022-11-01,2022-01-12,2022-12-30,396,top_6,0.0848175517757704
3.1 Global Damping,dax_full,29,250,test,0.1,2022-11-01,2022-01-12,2022-12-30,396,flag_nested,0.045303904819875916
3.1 Global Damping,dax_full,29,250,test,0.1,2022-11-21,2022-02-01,2023-01-19,397,market_1,0.002207009592138043
3.1 Global Damping,dax_full,29,250,test,0.1,2022-11-21,2022-02-01,2023-01-19,397,block_2_3,0.036196954067202025
3.1 Global Damping,dax_full,29,250,test,0.1,2022-11-21,2022-02-01,2023-01-19,397,block_4_6,0.09589227511686597
3.1 Global Damping,dax_full,29,250,test,0.1,2022-11-21,2022-02-01,2023-01-19,397,top_3,0.02453418633774233
3.1 Global Damping,dax_full,29,250,test,0.1,2022-11-21,2022-02-01,2023-01-19,397,top_6,0.04652930040279557
3.1 Global Damping,dax_full,29,250,test,0.1,2022-11-21,2022-02-01,2023-01-19,397,flag_nested,0.024423498777558648
3.1 Global Damping,dax_full,29,250,test,0.1,2022-12-09,2022-02-21,2023-02-08,398,market_1,0.0020902020725113157
3.1 Global Damping,dax_full,29,250,test,0.1,2022-12-09,2022-02-21,2023-02-08,398,block_2_3,0.07384317010440455
3.1 Global Damping,dax_full,29,250,test,0.1,2022-12-09,2022-02-21,2023-02-08,398,block_4_6,0.1148594641846709
3.1 Global Damping,dax_full,29,250,test,0.1,2022-12-09,2022-02-21,2023-02-08,398,top_3,0.049741692977989395
3.1 Global Damping,dax_full,29,250,test,0.1,2022-12-09,2022-02-21,2023-02-08,398,top_6,0.04683061973455086
3.1 Global Damping,dax_full,29,250,test,0.1,2022-12-09,2022-02-21,2023-02-08,398,flag_nested,0.032887504928350526
3.1 Global Damping,dax_full,29,250,test,0.1,2022-12-30,2022-03-11,2023-02-28,399,market_1,0.003695539403585024
3.1 Global Damping,dax_full,29,250,test,0.1,2022-12-30,2022-03-11,2023-02-28,399,block_2_3,0.10221698345639207
3.1 Global Damping,dax_full,29,250,test,0.1,2022-12-30,2022-03-11,2023-02-28,399,block_4_6,0.11693365490840923
3.1 Global Damping,dax_full,29,250,test,0.1,2022-12-30,2022-03-11,2023-02-28,399,top_3,0.06830689570797437
3.1 Global Damping,dax_full,29,250,test,0.1,2022-12-30,2022-03-11,2023-02-28,399,top_6,0.04463423427707269
3.1 Global Damping,dax_full,29,250,test,0.1,2022-12-30,2022-03-11,2023-02-28,399,flag_nested,0.038878889796210694
3.1 Global Damping,dax_full,29,250,test,0.1,2023-01-19,2022-03-31,2023-03-20,400,market_1,0.004387464805585939
3.1 Global Damping,dax_full,29,250,test,0.1,2023-01-19,2022-03-31,2023-03-20,400,block_2_3,0.17924304161852933
3.1 Global Damping,dax_full,29,250,test,0.1,2023-01-19,2022-03-31,2023-03-20,400,block_4_6,0.16870755986792588
3.1 Global Damping,dax_full,29,250,test,0.1,2023-01-19,2022-03-31,2023-03-20,400,top_3,0.11985924384571171
3.1 Global Damping,dax_full,29,250,test,0.1,2023-01-19,2022-03-31,2023-03-20,400,top_6,0.039360195614832914
3.1 Global Damping,dax_full,29,250,test,0.1,2023-01-19,2022-03-31,2023-03-20,400,flag_nested,0.05453563475537685
3.1 Global Damping,dax_full,29,250,test,0.1,2023-02-08,2022-04-22,2023-04-11,401,market_1,0.004362488930408692
3.1 Global Damping,dax_full,29,250,test,0.1,2023-02-08,2022-04-22,2023-04-11,401,block_2_3,0.08525846297458284
3.1 Global Damping,dax_full,29,250,test,0.1,2023-02-08,2022-04-22,2023-04-11,401,block_4_6,0.10652599220785615
3.1 Global Damping,dax_full,29,250,test,0.1,2023-02-08,2022-04-22,2023-04-11,401,top_3,0.05755860011863071
3.1 Global Damping,dax_full,29,250,test,0.1,2023-02-08,2022-04-22,2023-04-11,401,top_6,0.03825497271681858
3.1 Global Damping,dax_full,29,250,test,0.1,2023-02-08,2022-04-22,2023-04-11,401,flag_nested,0.03339202058861933
3.1 Global Damping,dax_full,29,250,test,0.1,2023-02-28,2022-05-12,2023-05-02,402,market_1,0.003973198115294285
3.1 Global Damping,dax_full,29,250,test,0.1,2023-02-28,2022-05-12,2023-05-02,402,block_2_3,0.06307182649264453
3.1 Global Damping,dax_full,29,250,test,0.1,2023-02-28,2022-05-12,2023-05-02,402,block_4_6,0.08737487315688434
3.1 Global Damping,dax_full,29,250,test,0.1,2023-02-28,2022-05-12,2023-05-02,402,top_3,0.043022292444667855
3.1 Global Damping,dax_full,29,250,test,0.1,2023-02-28,2022-05-12,2023-05-02,402,top_6,0.03489414880176852
3.1 Global Damping,dax_full,29,250,test,0.1,2023-02-28,2022-05-12,2023-05-02,402,flag_nested,0.02729654645391022
3.1 Global Damping,dax_full,29,250,test,0.1,2023-03-20,2022-06-01,2023-05-22,403,market_1,0.003356082641200353
3.1 Global Damping,dax_full,29,250,test,0.1,2023-03-20,2022-06-01,2023-05-22,403,block_2_3,0.016831596939717364
3.1 Global Damping,dax_full,29,250,test,0.1,2023-03-20,2022-06-01,2023-05-22,403,block_4_6,0.07418464115866479
3.1 Global Damping,dax_full,29,250,test,0.1,2023-03-20,2022-06-01,2023-05-22,403,top_3,0.012029502473330567
3.1 Global Damping,dax_full,29,250,test,0.1,2023-03-20,2022-06-01,2023-05-22,403,top_6,0.040821593382844856
3.1 Global Damping,dax_full,29,250,test,0.1,2023-03-20,2022-06-01,2023-05-22,403,flag_nested,0.018735726165791926
3.1 Global Damping,dax_full,29,250,test,0.1,2023-04-11,2022-06-21,2023-06-09,404,market_1,0.004874967477050185
3.1 Global Damping,dax_full,29,250,test,0.1,2023-04-11,2022-06-21,2023-06-09,404,block_2_3,0.027935745093942033
3.1 Global Damping,dax_full,29,250,test,0.1,2023-04-11,2022-06-21,2023-06-09,404,block_4_6,0.09015126169897562
3.1 Global Damping,dax_full,29,250,test,0.1,2023-04-11,2022-06-21,2023-06-09,404,top_3,0.019231639634629556
3.1 Global Damping,dax_full,29,250,test,0.1,2023-04-11,2022-06-21,2023-06-09,404,top_6,0.04414476797449366
3.1 Global Damping,dax_full,29,250,test,0.1,2023-04-11,2022-06-21,2023-06-09,404,flag_nested,0.0227504583620578
3.1 Global Damping,dax_full,29,250,test,0.1,2023-05-02,2022-07-11,2023-06-29,405,market_1,0.003607283449143406
3.1 Global Damping,dax_full,29,250,test,0.1,2023-05-02,2022-07-11,2023-06-29,405,block_2_3,0.04122297187467294
3.1 Global Damping,dax_full,29,250,test,0.1,2023-05-02,2022-07-11,2023-06-29,405,block_4_6,0.1054663664690348
3.1 Global Damping,dax_full,29,250,test,0.1,2023-05-02,2022-07-11,2023-06-29,405,top_3,0.02800247000448734
3.1 Global Damping,dax_full,29,250,test,0.1,2023-05-02,2022-07-11,2023-06-29,405,top_6,0.052293436795929495
3.1 Global Damping,dax_full,29,250,test,0.1,2023-05-02,2022-07-11,2023-06-29,405,flag_nested,0.02796773008318675
3.1 Global Damping,dax_full,29,250,test,0.1,2023-05-22,2022-07-29,2023-07-19,406,market_1,0.006006596321714297
3.1 Global Damping,dax_full,29,250,test,0.1,2023-05-22,2022-07-29,2023-07-19,406,block_2_3,0.03792455011662632
3.1 Global Damping,dax_full,29,250,test,0.1,2023-05-22,2022-07-29,2023-07-19,406,block_4_6,0.11637492193464889
3.1 Global Damping,dax_full,29,250,test,0.1,2023-05-22,2022-07-29,2023-07-19,406,top_3,0.026003566791436523
3.1 Global Damping,dax_full,29,250,test,0.1,2023-05-22,2022-07-29,2023-07-19,406,top_6,0.05951047485747063
3.1 Global Damping,dax_full,29,250,test,0.1,2023-05-22,2022-07-29,2023-07-19,406,flag_nested,0.030506879323540483
3.1 Global Damping,dax_full,29,250,test,0.1,2023-06-09,2022-08-18,2023-08-08,407,market_1,0.0024815204498530585
3.1 Global Damping,dax_full,29,250,test,0.1,2023-06-09,2022-08-18,2023-08-08,407,block_2_3,0.09119746666500506
3.1 Global Damping,dax_full,29,250,test,0.1,2023-06-09,2022-08-18,2023-08-08,407,block_4_6,0.13822884369740654
3.1 Global Damping,dax_full,29,250,test,0.1,2023-06-09,2022-08-18,2023-08-08,407,top_3,0.06108985219048405
3.1 Global Damping,dax_full,29,250,test,0.1,2023-06-09,2022-08-18,2023-08-08,407,top_6,0.05789603687157019
3.1 Global Damping,dax_full,29,250,test,0.1,2023-06-09,2022-08-18,2023-08-08,407,flag_nested,0.0404891365039691
3.1 Global Damping,dax_full,29,250,test,0.1,2023-06-29,2022-09-07,2023-08-28,408,market_1,0.0028251455435162054
3.1 Global Damping,dax_full,29,250,test,0.1,2023-06-29,2022-09-07,2023-08-28,408,block_2_3,0.04775809152679222
3.1 Global Damping,dax_full,29,250,test,0.1,2023-06-29,2022-09-07,2023-08-28,408,block_4_6,0.10973300999194713
3.1 Global Damping,dax_full,29,250,test,0.1,2023-06-29,2022-09-07,2023-08-28,408,top_3,0.03249578626801434
3.1 Global Damping,dax_full,29,250,test,0.1,2023-06-29,2022-09-07,2023-08-28,408,top_6,0.05474380767110457
3.1 Global Damping,dax_full,29,250,test,0.1,2023-06-29,2022-09-07,2023-08-28,408,flag_nested,0.03002157982754504
3.1 Global Damping,dax_full,29,250,test,0.1,2023-07-19,2022-09-27,2023-09-15,409,market_1,0.0024609715362332585
3.1 Global Damping,dax_full,29,250,test,0.1,2023-07-19,2022-09-27,2023-09-15,409,block_2_3,0.046034694629306094
3.1 Global Damping,dax_full,29,250,test,0.1,2023-07-19,2022-09-27,2023-09-15,409,block_4_6,0.13844549522898308
3.1 Global Damping,dax_full,29,250,test,0.1,2023-07-19,2022-09-27,2023-09-15,409,top_3,0.031115326606460325
3.1 Global Damping,dax_full,29,250,test,0.1,2023-07-19,2022-09-27,2023-09-15,409,top_6,0.06319493565315752
3.1 Global Damping,dax_full,29,250,test,0.1,2023-07-19,2022-09-27,2023-09-15,409,flag_nested,0.032257077931950366
3.1 Global Damping,dax_full,29,250,test,0.1,2023-08-08,2022-10-17,2023-10-05,410,market_1,0.0028651276449929153
3.1 Global Damping,dax_full,29,250,test,0.1,2023-08-08,2022-10-17,2023-10-05,410,block_2_3,0.12950011712317344
3.1 Global Damping,dax_full,29,250,test,0.1,2023-08-08,2022-10-17,2023-10-05,410,block_4_6,0.19523915423184177
3.1 Global Damping,dax_full,29,250,test,0.1,2023-08-08,2022-10-17,2023-10-05,410,top_3,0.08689897853897961
3.1 Global Damping,dax_full,29,250,test,0.1,2023-08-08,2022-10-17,2023-10-05,410,top_6,0.06552319672072482
3.1 Global Damping,dax_full,29,250,test,0.1,2023-08-08,2022-10-17,2023-10-05,410,flag_nested,0.051762434301565775
3.1 Global Damping,dax_full,29,250,test,0.1,2023-08-28,2022-11-04,2023-10-25,411,market_1,0.0033138853503218435
3.1 Global Damping,dax_full,29,250,test,0.1,2023-08-28,2022-11-04,2023-10-25,411,block_2_3,0.098220673454117
3.1 Global Damping,dax_full,29,250,test,0.1,2023-08-28,2022-11-04,2023-10-25,411,block_4_6,0.21663515853248816
3.1 Global Damping,dax_full,29,250,test,0.1,2023-08-28,2022-11-04,2023-10-25,411,top_3,0.06618102185008749
3.1 Global Damping,dax_full,29,250,test,0.1,2023-08-28,2022-11-04,2023-10-25,411,top_6,0.10408356994014308
3.1 Global Damping,dax_full,29,250,test,0.1,2023-08-28,2022-11-04,2023-10-25,411,flag_nested,0.05785949238018414
3.1 Global Damping,dax_full,29,250,test,0.1,2023-09-15,2022-11-24,2023-11-14,412,market_1,0.00492217740970935
3.1 Global Damping,dax_full,29,250,test,0.1,2023-09-15,2022-11-24,2023-11-14,412,block_2_3,0.12363138317170763
3.1 Global Damping,dax_full,29,250,test,0.1,2023-09-15,2022-11-24,2023-11-14,412,block_4_6,0.267890790709197
3.1 Global Damping,dax_full,29,250,test,0.1,2023-09-15,2022-11-24,2023-11-14,412,top_3,0.08387509173570946
3.1 Global Damping,dax_full,29,250,test,0.1,2023-09-15,2022-11-24,2023-11-14,412,top_6,0.12664035019402867
3.1 Global Damping,dax_full,29,250,test,0.1,2023-09-15,2022-11-24,2023-11-14,412,flag_nested,0.07181253977981583
3.1 Global Damping,dax_full,29,250,test,0.1,2023-10-05,2022-12-14,2023-12-04,413,market_1,0.004480884610376656
3.1 Global Damping,dax_full,29,250,test,0.1,2023-10-05,2022-12-14,2023-12-04,413,block_2_3,0.22994366592230198
3.1 Global Damping,dax_full,29,250,test,0.1,2023-10-05,2022-12-14,2023-12-04,413,block_4_6,0.251738275341999
3.1 Global Damping,dax_full,29,250,test,0.1,2023-10-05,2022-12-14,2023-12-04,413,top_3,0.15475643934247577
3.1 Global Damping,dax_full,29,250,test,0.1,2023-10-05,2022-12-14,2023-12-04,413,top_6,0.06897543643867794
3.1 Global Damping,dax_full,29,250,test,0.1,2023-10-05,2022-12-14,2023-12-04,413,flag_nested,0.07607092013051013
3.1 Global Damping,dax_full,29,250,test,0.1,2023-10-25,2023-01-04,2023-12-22,414,market_1,0.00615527718051434
3.1 Global Damping,dax_full,29,250,test,0.1,2023-10-25,2023-01-04,2023-12-22,414,block_2_3,0.4562715640920708
3.1 Global Damping,dax_full,29,250,test,0.1,2023-10-25,2023-01-04,2023-12-22,414,block_4_6,0.3481884079273568
3.1 Global Damping,dax_full,29,250,test,0.1,2023-10-25,2023-01-04,2023-12-22,414,top_3,0.30518851161842103
3.1 Global Damping,dax_full,29,250,test,0.1,2023-10-25,2023-01-04,2023-12-22,414,top_6,0.041197358917633764
3.1 Global Damping,dax_full,29,250,test,0.1,2023-10-25,2023-01-04,2023-12-22,414,flag_nested,0.11751371590552305
3.1 Global Damping,dax_full,29,250,test,0.1,2023-11-14,2023-01-24,2024-01-16,415,market_1,0.00867193313636172
3.1 Global Damping,dax_full,29,250,test,0.1,2023-11-14,2023-01-24,2024-01-16,415,block_2_3,0.2111152611038104
3.1 Global Damping,dax_full,29,250,test,0.1,2023-11-14,2023-01-24,2024-01-16,415,block_4_6,0.1873724060009924
3.1 Global Damping,dax_full,29,250,test,0.1,2023-11-14,2023-01-24,2024-01-16,415,top_3,0.1410075173558051
3.1 Global Damping,dax_full,29,250,test,0.1,2023-11-14,2023-01-24,2024-01-16,415,top_6,0.0419883746938865
3.1 Global Damping,dax_full,29,250,test,0.1,2023-11-14,2023-01-24,2024-01-16,415,flag_nested,0.06388927506201778
3.1 Global Damping,dax_full,29,250,test,0.1,2023-12-04,2023-02-13,2024-02-05,416,market_1,0.0072078535582494885
3.1 Global Damping,dax_full,29,250,test,0.1,2023-12-04,2023-02-13,2024-02-05,416,block_2_3,0.14641322580683724
3.1 Global Damping,dax_full,29,250,test,0.1,2023-12-04,2023-02-13,2024-02-05,416,block_4_6,0.1561142086229026
3.1 Global Damping,dax_full,29,250,test,0.1,2023-12-04,2023-02-13,2024-02-05,416,top_3,0.09798672784970404
3.1 Global Damping,dax_full,29,250,test,0.1,2023-12-04,2023-02-13,2024-02-05,416,top_6,0.05167300370849448
