date,start,component,addition_cosine,addition_previous_speed,addition_next_speed,full_cosine,deletion_outgoing_cosine,deletion_attributed_fraction,full_residual_cosine
2001-08-06,42,market_1,0.057364379999076544,0.056300967505700864,0.076231939552744,0.244791159591333,0.5648074786069528,0.3190074878903436,-0.1485362298918066
2001-08-06,42,block_2_3,0.5772859618725334,0.29964531971414493,0.1969693311940066,0.5030251248838611,0.7279581871725566,0.5299231222715544,0.3863634262624585
2001-08-06,42,block_4_6,0.2862019692089756,0.3817058799661738,0.3224177193670299,0.2312613080036905,0.629371677572396,0.3961087085302921,0.12163941679311754
2001-08-06,42,top_3,0.5563375596033062,0.30481647625713926,0.2038120723228005,0.4702948156796336,0.7312407488879403,0.5347130328341958,0.40507363339359587
2001-08-06,42,top_6,-0.028369371407516938,0.31353948598551806,0.31949830806428897,0.029171958515995255,0.6352218917343303,0.4035068517385413,-0.07632222341187116
2001-08-06,42,flag_nested,0.26236751614457754,0.2247783987694581,0.1914966240576282,0.24537919210957457,0.6517592621853,0.42479013584432646,0.09376216238683556
2001-08-24,56,market_1,0.10370637101455149,0.06403348922740944,0.0819639427327121,-0.38548898638144036,0.40994270461610127,0.16805302106796394,-0.40750712429680014
2001-08-24,56,block_2_3,0.5398963405049908,0.1975234861602244,0.1959494576361952,0.13222066063651103,0.7763433705850513,0.6027090290513581,0.18132932968253898
2001-08-24,56,block_4_6,0.16286733011196702,0.3576416794759519,0.3068906050883295,0.2289238881481808,0.7283848294669983,0.5305444597976678,0.027445766929569303
2001-08-24,56,top_3,0.4933787473382797,0.20568469445219495,0.20534625656212602,0.21561010450451468,0.7584049055691161,0.5751780007912995,0.26525914257885996
2001-08-24,56,top_6,-0.024731978288821344,0.344632806001023,0.3090423907273277,0.1448750657438496,0.7111696452994165,0.5057622643952977,-0.06689142454678981
2001-08-24,56,flag_nested,0.18885081577986548,0.19492985255032338,0.191550644688886,0.07389600292925781,0.7012210952927407,0.49171102448355064,-0.047434535907822324
2001-09-20,70,market_1,0.15993378697582517,0.0838166869920481,0.06026951794682723,-0.1246649632432146,0.6238415502710193,0.38917827984454856,-0.15284586632010871
