label,N,days,T,horizon,step,component,n_origins,n_finite_addition,mean_addition_cosine,median_addition_cosine,q25_addition_cosine,q75_addition_cosine,positive_addition_fraction,mean_addition_previous_speed,mean_addition_next_speed,mean_full_cosine,mean_deletion_outgoing_cosine,mean_deletion_attributed_fraction,mean_full_residual_cosine,calendar_null_mean,calendar_null_q95,calendar_p,volatility_null_mean,volatility_null_q95,volatility_p
cac40_full,23,6828,250,42,14,market_1,464,464,0.10609870876591006,0.10835572709059815,-0.07516310827438995,0.3029828837922195,0.6594827586206896,0.04209303367266141,0.04215334531984149,0.1868206457780358,0.6481311100136119,0.4486822527120378,0.014997742016794293,-0.008977280785314333,0.018477220536611664,0.01,0.040890508835635074,0.06791938780477964,0.01
cac40_full,23,6828,250,42,14,block_2_3,464,464,0.03212494002364246,0.040773114326997845,-0.16943883535939844,0.24722307199520147,0.5366379310344828,0.34092412069695804,0.339612216046665,0.08216402480377968,0.5922585896019925,0.42720345658830916,-0.0076907397175604375,-0.0017481259596428057,0.033857106070967556,0.07,0.02539800977030336,0.06029478811843871,0.36
cac40_full,23,6828,250,42,14,block_4_6,464,464,0.01338236935890877,0.006814828033679558,-0.15387418451668147,0.2038925453300079,0.5129310344827587,0.7667151717298567,0.7654773226224383,0.053609839997212014,0.5129013629867256,0.41334608814234436,-0.016404864230794812,0.0017373211188146135,0.023887128296842624,0.22,0.015352105824412038,0.04124354471890509,0.53
cac40_full,23,6828,250,42,14,top_3,464,464,0.03126614616320579,0.04291312111126552,-0.17210002981334793,0.24234384826294025,0.5452586206896551,0.34239560819586795,0.34113501548309333,0.08297631052954343,0.5922720234137927,0.42603804533209505,-0.00708821922700313,-0.0018099052158756454,0.03247038326883473,0.07,0.0252471176011582,0.05927407815526701,0.37
cac40_full,23,6828,250,42,14,top_6,464,464,0.011773572646643164,0.014267013288819822,-0.16034359743185678,0.19479542829651317,0.5172413793103449,0.7088582174468224,0.7079445601771611,0.05897408095178075,0.5248848672504774,0.429391077097172,-0.011608542392420622,0.0013939166590492401,0.02129341944079769,0.26,0.014857933757421667,0.039232217045562415,0.58
cac40_full,23,6828,250,42,14,flag_nested,464,464,0.016870840544591897,0.014451645600726839,-0.12654448361483708,0.17693943003873197,0.5237068965517241,0.36920658829353625,0.3684761935678228,0.062227221180493064,0.5347069505501089,0.40179150205585323,-0.012757513676868074,0.0005731390261837744,0.02350288907210954,0.09,0.017597006914388657,0.0401509056253292,0.52
