replicate,null,component,n_origins,n_finite_addition,mean_addition_cosine,median_addition_cosine,q25_addition_cosine,q75_addition_cosine,positive_addition_fraction,mean_addition_previous_speed,mean_addition_next_speed,mean_full_cosine,mean_deletion_outgoing_cosine,mean_deletion_attributed_fraction,mean_full_residual_cosine
0,volatility,market_1,462,462,0.0523038134085781,0.044797334829294,-0.12812421750616923,0.23930725565971822,0.577922077922078,0.050872012137413616,0.05095241529807514,0.10263187557083321,0.6375289472906271,0.43815541092286814,-0.043948758420221994
0,volatility,block_2_3,462,462,0.03438062261695971,0.029372067567354603,-0.17183681354338146,0.2737906245976659,0.5411255411255411,0.4113627424739148,0.4136796701124309,0.08950479991728999,0.5629277795860966,0.45711586799257364,-0.006053427562914966
0,volatility,block_4_6,462,462,0.023254193280388306,0.01371984119908055,-0.1758505355234714,0.22874576292378368,0.5173160173160173,0.7863214018165027,0.7896300200909593,0.04408125885232381,0.4872063368584401,0.3919921625649033,-0.009235954770982659
0,volatility,top_3,462,462,0.032681073428134984,0.025481359689744434,-0.1756215664198722,0.27230241140562034,0.5324675324675324,0.4135182319591615,0.4158305056566331,0.08835473105429653,0.5640655032657398,0.45628287882387025,-0.00714085689932684
0,volatility,top_6,462,462,0.010230984501316572,0.011987387479941401,-0.18903899923381054,0.19960603490885803,0.5194805194805194,0.6956070919073196,0.6980623373564654,0.02487061950402622,0.5174356878958456,0.3930912826261935,-0.03250011416820021
0,volatility,flag_nested,462,462,0.020595897626167974,0.01606288428106952,-0.15351087643835276,0.1846090756371021,0.5432900432900433,0.3930260514215168,0.3946629339918438,0.04597754621144645,0.5061059442220963,0.3865091812145348,-0.018683132442095816
1,volatility,market_1,462,462,0.03975168960152624,0.03910221673625566,-0.12946650858190836,0.20112502144402836,0.5909090909090909,0.04954640169567157,0.049555851501903884,0.07025979589448184,0.6276549159201464,0.4200869633004625,-0.06506035316185461
1,volatility,block_2_3,462,462,0.03247927016858901,0.0216357497845193,-0.18814436251113859,0.2448113444589013,0.5367965367965368,0.4065703740130526,0.40452478956272914,0.07735738920135392,0.5690569084874997,0.4374727264530891,-0.014208888896209707
1,volatility,block_4_6,462,462,0.01339673284495415,-0.001020055244836283,-0.1730817399134337,0.2104533871828846,0.5,0.7523621089908501,0.750417938039848,0.0663713834073705,0.5208394261131464,0.4063941185092364,-0.004362899685329665
1,volatility,top_3,462,462,0.031901354907787796,0.022834431239145955,-0.18583401570590116,0.24467592172302216,0.5411255411255411,0.4086792158132134,0.40663592281745115,0.07699734952383656,0.5707695946684728,0.43751406934872583,-0.01510565367288088
1,volatility,top_6,462,462,0.006736822591377233,0.02197164193319637,-0.17091667814766254,0.18514372280000224,0.538961038961039,0.6653095299514512,0.6645852871815116,0.06026402341948347,0.5487194317544598,0.4227856045491956,-0.018457578659121083
1,volatility,flag_nested,462,462,0.015767410595343426,0.0014367571531660774,-0.14139661198167092,0.18175297056963108,0.5064935064935064,0.3796100878441073,0.3784819897246824,0.067494190098523,0.5421517892501955,0.3993983444037173,-0.013131257884285123
2,volatility,market_1,462,462,0.06272369405032778,0.06165070654688615,-0.1251080700394477,0.24169224206686626,0.5930735930735931,0.05079708287261494,0.05078022526047607,0.11019118996667784,0.626871694132099,0.42655093592280713,-0.026171462414739242
2,volatility,block_2_3,462,462,0.022081656539055906,0.039851136040971305,-0.18859735420337276,0.23981268680651194,0.5367965367965368,0.3916272051029206,0.3908656145884004,0.10292556076690153,0.6061720913921411,0.4710085075744059,-0.013735843476331925
2,volatility,block_4_6,462,462,-0.0031232730272438103,-0.005509298857612274,-0.21061157413961407,0.17703984340920403,0.4935064935064935,0.7539242235578607,0.7498575925438047,0.0588756720315697,0.5198209842870352,0.4011192074542307,-0.022315370179583783
2,volatility,top_3,462,462,0.02163402933528861,0.035123639610954355,-0.1847529048272289,0.23369336645492167,0.5367965367965368,0.3937007472393458,0.39292655898348167,0.10213529311367889,0.606600837872442,0.47023893451799625,-0.01479518946727233
2,volatility,top_6,462,462,-0.011527275208129411,-0.013302043428734948,-0.18735304415574722,0.15705843910066028,0.47619047619047616,0.6736146470593688,0.6696910346907082,0.05153884811194039,0.5443078833647992,0.3960312336254383,-0.03386444472258784
2,volatility,flag_nested,462,462,-0.00015768254947843294,-0.0021405767380484244,-0.16760705784293028,0.16105008516094882,0.4935064935064935,0.37746983101390624,0.37589052613266233,0.06915666986632454,0.5451396038494046,0.40020946714846367,-0.022239862465755746
3,volatility,market_1,462,462,0.06732578360442,0.0807470966845446,-0.10163422543261631,0.2413366487376255,0.6060606060606061,0.050829450725276344,0.05076592860642006,0.10145151296448693,0.6437327645462613,0.4413810967674671,-0.037056508029136084
3,volatility,block_2_3,462,462,0.06659869368758713,0.0647202812560432,-0.16600701039525584,0.323899196978162,0.5887445887445888,0.41780755767485994,0.41813868309245006,0.09530158057138868,0.5761263290973336,0.461130290736124,-0.008879548112567144
3,volatility,block_4_6,462,462,0.04241893052248684,0.03418905918070764,-0.16693973886447866,0.23890152809072784,0.5497835497835498,0.7638617600289387,0.7614487157425585,0.05303082224282932,0.5211642260316922,0.39699263614499725,-0.009746988242672632
3,volatility,top_3,462,462,0.06293234385625665,0.06272009327182504,-0.16501720077966833,0.30880965617902667,0.5822510822510822,0.41977577709483394,0.4201215203503158,0.09467405205882126,0.577072277408154,0.46065892839058253,-0.009187991231777085
3,volatility,top_6,462,462,0.0220342374299187,0.022551358586190492,-0.14818471297461466,0.20499989372243035,0.538961038961039,0.6632229957759268,0.6604673597204903,0.036642242933651,0.5520014275114467,0.4088458456057727,-0.025186405032299665
3,volatility,flag_nested,462,462,0.04157695763369597,0.05175510669467566,-0.14117140703588285,0.20979746761756476,0.5800865800865801,0.3856646397715442,0.3847404965292376,0.058372636130558875,0.5398163375092258,0.3973556764558513,-0.011741178665404632
4,volatility,market_1,462,462,0.04069419712255524,0.037331945950233175,-0.15337595405295484,0.2219324220614885,0.5584415584415584,0.050370302286843444,0.05036136014902328,0.08791773919736756,0.6368173231106303,0.4298676774196792,-0.054584458781934006
4,volatility,block_2_3,462,462,0.031363157295614764,0.04633323886440957,-0.19765823411864583,0.2645668394965841,0.5627705627705628,0.4007598358030367,0.39671846992239784,0.05812275891813473,0.5969772262150578,0.47239702031795944,-0.01927732492397215
4,volatility,block_4_6,462,462,0.022510509658250667,0.05244794900591751,-0.21877939220760076,0.24005888860564456,0.5584415584415584,0.8097395427210939,0.8079180070731236,0.058278452870626794,0.4697983992033946,0.39022303448749807,-0.011519091052398333
4,volatility,top_3,462,462,0.03131536003132196,0.05083510266257056,-0.19117301174244866,0.25557070709720076,0.564935064935065,0.4030557241481939,0.39902413072330506,0.05832162821582336,0.5971829078407777,0.4712119046757336,-0.01881452793344311
4,volatility,top_6,462,462,0.02195999120068325,0.029963170162939715,-0.1713625581460243,0.23039567390184043,0.5346320346320347,0.7257760926251351,0.7269283137429707,0.07252374370887485,0.47746768160311653,0.3793287670928067,-0.0115664361326433
4,volatility,flag_nested,462,462,0.017651390717725375,0.03565525353769472,-0.15588097777061477,0.20677212669928263,0.5367965367965368,0.3984461091519902,0.396946847156994,0.05522177727976367,0.4998703715133538,0.385701190373418,-0.018320317861790666
5,volatility,market_1,462,462,0.048070746638968494,0.059706592831087424,-0.12484266215110165,0.23928672461397893,0.5887445887445888,0.04983564197119212,0.049769462887859245,0.08814607804836078,0.6397936765723191,0.43575961190378326,-0.05091930311807354
5,volatility,block_2_3,462,462,0.003757888101875038,-0.006123564855281762,-0.21700128265111102,0.24026359631837035,0.4935064935064935,0.3981668148422222,0.3996198159119171,0.03431763755592434,0.605734666344371,0.4618830476952856,-0.05972786369861687
5,volatility,block_4_6,462,462,0.0287917586054552,0.0251574395120735,-0.16151961763068431,0.23049705604940712,0.5216450216450217,0.7435349093549087,0.7432663669243825,0.0030234028834541585,0.5102178652115561,0.4008798481915812,-0.019427779964854713
