replicate,null,component,n_origins,n_finite_addition,mean_addition_cosine,median_addition_cosine,q25_addition_cosine,q75_addition_cosine,positive_addition_fraction,mean_addition_previous_speed,mean_addition_next_speed,mean_full_cosine,mean_deletion_outgoing_cosine,mean_deletion_attributed_fraction,mean_full_residual_cosine
74,volatility,flag_nested,464,464,0.03519080307790525,0.02813753628734486,-0.15377456782238302,0.20694792518756358,0.5452586206896551,0.4221873906433404,0.4218866151001648,0.04234004198856079,0.5119595077923722,0.3735421891848871,0.003057402369326694
75,volatility,market_1,464,464,0.0635400712724281,0.05493100906776274,-0.12609327194136047,0.23458722550559596,0.5948275862068966,0.04679200843533357,0.046611897596475126,0.12483859891273573,0.637595799665758,0.4365240923034193,-0.018937017699442647
75,volatility,block_2_3,464,464,0.009897084380602859,0.028937897102006324,-0.2138581411871228,0.2531810695830822,0.5193965517241379,0.41560602266380603,0.41483606992767197,0.046185744632648185,0.5855318811199083,0.46645098717241884,-0.056376681075200226
75,volatility,block_4_6,464,464,0.0015370767700324318,0.013699490590856702,-0.23938159407988754,0.22528985093803539,0.5129310344827587,0.8549639794572783,0.8559803069047806,0.0441831911266382,0.4880462529183852,0.3786093365674012,-0.010416338522536485
75,volatility,top_3,464,464,0.010540704563868915,0.024890051635887527,-0.2062534774506136,0.2556126486056872,0.521551724137931,0.4174871493496947,0.4167194177420315,0.04578199210738799,0.5862521300895559,0.46565757304199307,-0.056962688799951054
75,volatility,top_6,464,464,0.0011454741036254156,0.005451604245856536,-0.19566946623174628,0.2003643073142206,0.5129310344827587,0.7673049478850513,0.7687510477950874,0.05426007842040912,0.52160756783889,0.40166088593849575,-0.00592581505901927
75,volatility,flag_nested,464,464,0.004851987479997306,0.01069881204460656,-0.1942626229257389,0.20086154027337733,0.5086206896551724,0.41833896827407324,0.41857308453988734,0.05021374916623327,0.5151559466004194,0.38139504294244353,-0.016237016668231134
76,volatility,market_1,464,464,0.06607882000352024,0.0725460152266542,-0.09931356523096574,0.23827939017804328,0.6120689655172413,0.04704331180601147,0.04695459571256904,0.08368635232421247,0.6491124057957754,0.44924894232844553,-0.07063735219523001
76,volatility,block_2_3,464,464,-0.013876130778453028,-0.01486050724630832,-0.2308433864813759,0.21202153325096917,0.47629310344827586,0.3971594292096,0.39537925735044904,0.04648392663545681,0.6006016993260862,0.4822427739444504,-0.0546863278969108
76,volatility,block_4_6,464,464,-0.00682096393697353,-0.017546245636083684,-0.194829178947434,0.1792964556451688,0.47629310344827586,0.8344020921325281,0.8311124113022761,0.05314910652435197,0.5001444368461482,0.3912087997832002,-0.014466470961834083
76,volatility,top_3,464,464,-0.013046579981268899,-0.010671001730362435,-0.22906120790684875,0.20814563468980948,0.48060344827586204,0.39927804260801664,0.3974820076652921,0.04624881166214528,0.6004696965119765,0.48084636571572326,-0.05517959144541387
76,volatility,top_6,464,464,0.009964125496684201,-0.0011697089845271126,-0.17742331760861557,0.19729842707039275,0.4978448275862069,0.7593808098703655,0.7565052624142907,0.06330477286477955,0.5280039562473579,0.3958579918695012,-0.00021501896386825413
76,volatility,flag_nested,464,464,-0.002851554178075178,-0.010421646781694738,-0.1705456104386397,0.14413392013270818,0.4870689655172414,0.4066492467418178,0.40511306024934535,0.05627717664118804,0.5342388217402735,0.40159261755912073,-0.021507260769038104
77,volatility,market_1,464,464,0.03422725134486248,0.035842056974814365,-0.1381908376277102,0.2139960791050557,0.5625,0.04598331880811476,0.045932600434058724,0.0638318499587123,0.6335676454107196,0.4322984845093757,-0.061577212938505196
77,volatility,block_2_3,464,464,-0.0070395766659316445,-0.004623839817679418,-0.24441646716940416,0.2402818061577039,0.4956896551724138,0.4116924368718717,0.4107166217844878,0.036397396381869215,0.5833763211029181,0.4644241695391198,-0.05577116532321573
77,volatility,block_4_6,464,464,0.012906033248426225,0.0022769809845804463,-0.17301091216325087,0.20123353225125382,0.5064655172413793,0.8439621080377355,0.8441114172094019,0.063254669702471,0.495526741372738,0.3936023415511683,-0.00320104691553944
77,volatility,top_3,464,464,-0.006368096080089344,-0.0069009467337751975,-0.2392537451338695,0.2395615620228947,0.4956896551724138,0.41368925295630843,0.4127158174887748,0.0361834963226524,0.5838810242644771,0.46319363134675523,-0.05686785485483347
77,volatility,top_6,464,464,0.018192833148654435,0.010956480724833038,-0.16634116748400818,0.20342257367304317,0.5280172413793104,0.769104970864525,0.7695451137167348,0.06877858557206237,0.5140128217830807,0.4028749633592479,-8.986389550344583e-05
77,volatility,flag_nested,464,464,0.010477509723433228,0.009875154817654268,-0.1638696520085684,0.18303806081976162,0.5150862068965517,0.41307330286869826,0.41297414913384867,0.057976827491495596,0.5187001679392802,0.3872714267313476,-0.015541801620514046
78,volatility,market_1,464,464,0.027869491555190168,0.03142479107373417,-0.15961180749161635,0.19411684396149625,0.5517241379310345,0.04531876469606062,0.0452857261175171,0.07538668956816309,0.6448763240193642,0.4423706619865283,-0.05130993062971336
78,volatility,block_2_3,464,464,0.06052293872306607,0.06792528145854818,-0.19754653757946805,0.3263863367159365,0.5797413793103449,0.43663969950932724,0.43448714588220644,0.0574185433766885,0.5776605359269106,0.4527227407937353,-0.009257840024652315
78,volatility,block_4_6,464,464,0.048659381142729635,0.05341505872747562,-0.1754705212806299,0.26392999448337323,0.5818965517241379,0.8512641786694759,0.8466475679905089,0.03910329999294617,0.4718975496528364,0.37951129754364216,-0.006490648757155219
78,volatility,top_3,464,464,0.060529077055068145,0.06901890586053244,-0.19640996123993393,0.32159070989754435,0.5818965517241379,0.4382453956872368,0.4361072049221363,0.05750833692845605,0.5787643106641945,0.4526869565713532,-0.010145366714977032
78,volatility,top_6,464,464,0.0307444413681019,0.04784881881300418,-0.16615628498671425,0.23107844447023806,0.5711206896551724,0.7537321848252005,0.7496414697984293,0.04399783362420257,0.5063597386893789,0.3964794038496655,-0.007989615511758337
78,volatility,flag_nested,464,464,0.04570573659969417,0.0347834689491988,-0.14762555464380386,0.23343389076818083,0.5603448275862069,0.42043993418725817,0.4183189433275461,0.04745661324466615,0.5148701150253182,0.380376674434227,-0.0047028011873084695
79,volatility,market_1,464,464,0.05187022706336061,0.05763068314972657,-0.14040297656426665,0.25159843175406615,0.5797413793103449,0.046439656811804814,0.04642068200839433,0.08490422344079789,0.6357963533019018,0.43576228460713906,-0.04896445951478469
79,volatility,block_2_3,464,464,-0.005401956238877284,-0.004575373951916347,-0.21038385866754966,0.19907124260550324,0.49137931034482757,0.3856884856386367,0.38515218665143375,0.06719086752056685,0.5929612514166382,0.4432281396647155,-0.034974371989299605
79,volatility,block_4_6,464,464,0.00041265368143654453,0.01640216265102945,-0.17949459722532723,0.1847349698087836,0.5301724137931034,0.80652741392445,0.8050476027363461,0.05148522519410652,0.499242496375513,0.38816663031672555,-0.011475254268344125
79,volatility,top_3,464,464,-0.004733169073950094,-0.0016112129541025226,-0.20772097707934115,0.19774251765438053,0.4956896551724138,0.3877667018720324,0.3872382137078093,0.06756231141006036,0.5933658025003665,0.44246113214901284,-0.03580755851969072
79,volatility,top_6,464,464,0.006312690318243248,0.0170447595644952,-0.16974313961809737,0.1811071862024053,0.5344827586206896,0.7376845138526049,0.7365416116874663,0.06248444968411454,0.5212943521075253,0.3971769793077305,-0.0021733840607638484
79,volatility,flag_nested,464,464,-0.0009119462652913776,0.011712018800063652,-0.14664140515972574,0.1474933183849027,0.5258620689655172,0.39520909655720904,0.3946234928809944,0.057571692570344626,0.5219044293898134,0.3848232631162651,-0.012585467598010044
80,volatility,market_1,464,464,0.0670108096842427,0.0643243968728437,-0.13161167855115014,0.25809433498635376,0.5926724137931034,0.04763450239912256,0.047662509345768544,0.10730390424172626,0.6262036694217339,0.4243589035842425,-0.05751159203439968
80,volatility,block_2_3,464,464,0.03419663351922764,0.03884845457157458,-0.17997489595312344,0.2674131234131676,0.5560344827586207,0.41052547532078665,0.410852667384722,0.08020791360787972,0.5587234376347662,0.4624426865253153,-0.024202684065566124
80,volatility,block_4_6,464,464,0.0125265497588916,0.024543576986985168,-0.1817153347100027,0.20644213577889142,0.5301724137931034,0.8439069407876625,0.84637759463473,0.030306659393498116,0.4462654565434242,0.39192171172350965,-0.009093581290676951
80,volatility,top_3,464,464,0.033963951371677396,0.039372496190510566,-0.17208726236654365,0.2598852137852516,0.5560344827586207,0.4123781582056914,0.41269389620301167,0.07991463939407381,0.5591392436133148,0.4616483126872868,-0.024527426660327648
80,volatility,top_6,464,464,0.01269617738416867,0.023898404642502494,-0.19251363679555092,0.2173965220022833,0.5258620689655172,0.7648681843229359,0.7674022944734439,0.03996659566171584,0.48187789417232935,0.4036190177056983,-0.003544944319378382
80,volatility,flag_nested,464,464,0.018875800449688656,0.025926556282635096,-0.14772256468516415,0.1923798918361435,0.5452586206896551,0.41282965432157287,0.4138730677430041,0.051320269450338685,0.48015362497344094,0.38630051248435016,-0.011056114836541528
81,volatility,market_1,464,464,0.006971222852273297,0.003708713307020218,-0.1643523464304958,0.17592290327337204,0.5021551724137931,0.04678828725942694,0.046745458911803775,0.0819086514636087,0.6422835746342457,0.4403296798764919,-0.060663403582276405
81,volatility,block_2_3,464,464,0.027935455587878938,0.026674310307578955,-0.1824472105164535,0.24045937354787458,0.5431034482758621,0.3940587969938529,0.39538366594201324,0.03390566683276348,0.5818065614120992,0.4297785203811929,-0.06684729392730417
81,volatility,block_4_6,464,464,0.027388275582877306,0.04895207626362605,-0.17980427845839075,0.23620398282512178,0.5474137931034483,0.8491143979001766,0.8479963048093508,0.011814253716733931,0.4616462676872911,0.38697400578958596,-0.04145376638060524
81,volatility,top_3,464,464,0.028365512020950577,0.027677349681432425,-0.1794732132292656,0.23490865928134033,0.5431034482758621,0.3960505803348805,0.39737307936604505,0.03506731735085022,0.581989437197934,0.4285395140929419,-0.06479031121235139
81,volatility,top_6,464,464,0.029767930341533987,0.038787280941031274,-0.18353222390668694,0.2186252063468848,0.5581896551724138,0.7830516878970328,0.7812999928475,0.02078690311852116,0.4866171477838221,0.40606574670135986,-0.036336235506304285
81,volatility,flag_nested,464,464,0.026106643307705398,0.03216158925432111,-0.13257377001048964,0.19614390981676605,0.5474137931034483,0.4118270407796548,0.4117609105767174,0.019776912211667833,0.4937352058064977,0.37525580357456634,-0.04614524212792596
82,volatility,market_1,464,464,0.08158925370412064,0.08539654907190822,-0.09947205507982937,0.2686160746338103,0.6163793103448276,0.04652245540670038,0.04624416342401984,0.10395683499443568,0.6310735838512045,0.4340299084095603,-0.009765889589752715
82,volatility,block_2_3,464,464,0.04221764201098906,0.025586728436891207,-0.1846871508445318,0.30018700183578384,0.5280172413793104,0.39719846970417805,0.39960380563106657,0.09952036026877006,0.5830402907983674,0.44792535800138994,-0.007516497311532746
82,volatility,block_4_6,464,464,0.009056530366904248,0.002527053180913319,-0.16710615074506768,0.20805507641683066,0.5043103448275862,0.8516133355529327,0.8530783704326165,0.058362043531167807,0.46362541789077616,0.3859016035614633,0.0002790255852826081
82,volatility,top_3,464,464,0.0420104726213543,0.024618135805779914,-0.1806163481829658,0.2951196303218395,0.5193965517241379,0.3988774195014038,0.4012730065482801,0.09905843246116657,0.5837338818950918,0.4471843785657881,-0.008477238722125066
82,volatility,top_6,464,464,0.005905209617577768,0.004100398845964187,-0.18062246413603586,0.18217629369631846,0.5021551724137931,0.7817777319038145,0.7811270632679491,0.04663513596952095,0.4899249096029941,0.3993849501921664,-0.0038260452679139217
82,volatility,flag_nested,464,464,0.017478703246183194,0.0025108642039963955,-0.13337290411286973,0.18691415848342063,0.5043103448275862,0.411227667904358,0.41222205215941765,0.0682938817080399,0.5037042270983519,0.3856262892657826,-0.0021308535298998634
83,volatility,market_1,464,464,-0.0020181915133581666,-0.016045782587292952,-0.18213523195245468,0.18348300739372875,0.47629310344827586,0.04610684045958804,0.045971962741932465,0.048528690355100754,0.6337317104052871,0.4342527223917815,-0.07782554591539
83,volatility,block_2_3,464,464,-0.002199730745869121,-0.01890204923093812,-0.2257663837344148,0.2548129812041037,0.47413793103448276,0.4064446506131839,0.4073523156656839,0.03359530149234232,0.5321121213148561,0.42606298768288,-0.06415740986013342
83,volatility,block_4_6,464,464,0.028603344452114203,0.03247577214841356,-0.1542658023629891,0.23140735633652354,0.5581896551724138,0.8486394751866381,0.8494536374418774,0.02487002352298725,0.4223226939931022,0.3534086854877447,-0.02513567907234963
83,volatility,top_3,464,464,-0.003623264579514208,-0.024595873998482773,-0.22259109341076105,0.2392847295990647,0.47198275862068967,0.40822025527621375,0.4091223452653815,0.03354583778688052,0.5333686954168168,0.4253203379978471,-0.06468680942223234
83,volatility,top_6,464,464,0.0369844611343134,0.03417068707839006,-0.146571249298799,0.23248233158613407,0.5538793103448276,0.7720602688242678,0.7715055512893055,0.024852660831877014,0.4593103569544965,0.3878732160744309,-0.02638794540709671
83,volatility,flag_nested,464,464,0.018023433845700085,0.018650438432701574,-0.14313052530624285,0.18206379520405594,0.5301724137931034,0.4130826385673824,0.41334458555775094,0.027164179476822644,0.4527555015884085,0.3459525297673548,-0.037873555770622146
84,volatility,market_1,464,464,0.048429092808003824,0.03381429725285434,-0.14423861749972416,0.24532100876897683,0.5517241379310345,0.04740824654209122,0.0473382725637567,0.09042344616361116,0.6271755320443222,0.42999925831557895,-0.04654191171441073
84,volatility,block_2_3,464,464,0.007588998387872483,0.018819605521420993,-0.21837669940372734,0.2483346429721235,0.5301724137931034,0.3901809184283654,0.38460026957415666,0.029923402178226283,0.589984008720638,0.4482299775984984,-0.06436900564543717
84,volatility,block_4_6,464,464,-0.017502416509569754,-0.024524598096179864,-0.22390640702770137,0.17491846693075117,0.47844827586206895,0.8376471999803091,0.8355011255481435,0.0272610928535019,0.46696627263422436,0.37714452513258057,-0.01404449147831981
84,volatility,top_3,464,464,0.006773248073794459,0.0217062981810593,-0.2159037004225818,0.24172399623571073,0.5258620689655172,0.39184302878752564,0.38626559757894346,0.029930141051289133,0.5911020733870364,0.4481842489688881,-0.06475210431731432
84,volatility,top_6,464,464,-0.011038577226603764,-0.0163194041774782,-0.2139786569084052,0.1817390138358535,0.47844827586206895,0.7663013197855206,0.76809287962691,0.05008751569280398,0.49395380826617147,0.3960264380011259,0.005975050770866284
84,volatility,flag_nested,464,464,-0.013007931759929474,-0.0037327699512697894,-0.1852790826192508,0.15441042334885785,0.49137931034482757,0.4068210074164339,0.40490281765238817,0.03350915699019745,0.5012588401161381,0.37762338169349813,-0.02399309809014908
85,volatility,market_1,464,464,0.03696106021501628,0.027999499535656225,-0.1733896770808943,0.23438165853353948,0.540948275862069,0.04640328752338424,0.04636875386212232,0.09891468189596665,0.6443141375699002,0.4481212096620065,-0.029605289419594352
85,volatility,block_2_3,464,464,0.017717436671533537,0.03839711093358318,-0.2171585399287619,0.2762131120173822,0.5193965517241379,0.4099556345031283,0.4123194093424235,0.07886102606536922,0.5801220540689872,0.4510384777990178,-0.035263089056762974
85,volatility,block_4_6,464,464,-0.0011643499461790887,-0.023840729610880164,-0.19771203464033493,0.20206917217095155,0.45905172413793105,0.8440111923890552,0.8480995615627696,0.03750817782747801,0.48604729635790567,0.37711930698802576,-0.01426869261826209
