label,N,features,n_parameters,n_train,n_validation,n_test,block_length_origins,independent_test_blocks,selected_half_life,selected_fit,fit_agreement_ridge,fit_agreement_geometric,fit_agreement_direct,selected_epsilon,baseline_half_life,gap_floor_bound_fraction,max_offdiagonal_collinearity,validation_gate_improvement,validation_gate_ci_low,validation_gate_ci_high,stopping_rule_passed,test_frozen_capture,test_ceiling_capture,test_naive_headroom,test_model_capture,test_versus_ewma,test_versus_ewma_ci_low,test_versus_ewma_ci_high,test_versus_frozen,test_versus_frozen_ci_low,test_versus_frozen_ci_high,test_versus_frozen_win_fraction,beta_fast_slow,beta_momentum,beta_stress
cac40_full,23,fast_slow+momentum+stress,5,202,55,121,57,2.1228070175438596,252.0,gradient,0.44535229723805747,-0.15953357586559402,1.0000000000000002,0.02,252.0,0.0,0.33050143322370623,0.0003514771696531552,0.0003514771696531552,0.0003514771696531552,True,0.6178748468791609,0.7836781712117452,0.16580332433258427,0.6218684150596338,-0.00019308877781187012,-0.0018105408391070176,0.0012881573906988982,0.003993568180472977,-0.004062051162624945,0.012072812669830589,0.628099173553719,-0.19533557607729388,0.9630392915847888,0.18547057875150946
