replicate,null,component,n_origins,n_finite_addition,mean_addition_cosine,median_addition_cosine,q25_addition_cosine,q75_addition_cosine,positive_addition_fraction,mean_addition_previous_speed,mean_addition_next_speed,mean_full_cosine,mean_deletion_outgoing_cosine,mean_deletion_attributed_fraction,mean_full_residual_cosine
0,volatility,market_1,412,412,0.022496739366589455,0.020203769829633823,-0.056179665973277844,0.10262013967639871,0.5485436893203883,0.030264907947598858,0.03026775267030891,0.03628178650314653,0.6731284283001734,0.4592129999608458,-0.05039547281158394
0,volatility,block_2_3,412,412,0.04730697559657343,0.08369869490364888,-0.14865329652044762,0.25530378248068064,0.5970873786407767,0.2047124371327011,0.20375175787075195,0.12979174932348045,0.651988709224784,0.5112852056589521,0.007169667145282251
0,volatility,block_4_6,412,412,0.02443743325490481,0.015349301093849882,-0.20158162061148788,0.22993954239284928,0.5218446601941747,0.3310420694555906,0.3306780898255041,0.10496387931979063,0.6466230626538002,0.4964938329083932,-0.021079026848257666
0,volatility,top_3,412,412,0.046254180274128885,0.07911059857977625,-0.1436670158673135,0.24682787111440252,0.5995145631067961,0.2070114809336351,0.20606905166499476,0.12884266738044248,0.6521498318989659,0.5092336620828063,0.0062693011847689255
0,volatility,top_6,412,412,0.028622195554366816,0.023630286388701453,-0.13448749180644365,0.1705685219616099,0.5388349514563107,0.2835305732389895,0.2833690168500744,0.064281343204079,0.6473724638472369,0.46945693235446523,-0.0419504647522437
0,volatility,flag_nested,412,412,0.02836825968898007,0.02260764469932091,-0.13073036709813274,0.19694821809671753,0.5412621359223301,0.17805249525031286,0.1776330918176566,0.10299555514082394,0.6537181404513337,0.486078058525736,-0.014714555012837763
1,volatility,market_1,412,412,0.021328276497104812,0.012471105595157761,-0.06734613171911157,0.11433992674591764,0.5436893203883495,0.030343808130487766,0.030273544262034692,0.03589517721412664,0.6728951191046009,0.4614793533658303,-0.05941112737421832
1,volatility,block_2_3,412,412,0.041434479850300104,0.04104409556629823,-0.16176794389342616,0.251459718958407,0.5606796116504854,0.20678693346377852,0.20834936044288094,0.03931859832393264,0.6259494040137507,0.4923671924199966,-0.026366530021737007
1,volatility,block_4_6,412,412,0.011964427306677242,0.04123571929705598,-0.19536228695905236,0.21068390191151978,0.5461165048543689,0.35595303079389917,0.35914322103417734,0.0271052626435748,0.6215180935679793,0.4923092665932545,-0.05376455389927393
1,volatility,top_3,412,412,0.04019776920100941,0.03870939132684179,-0.15680120754890028,0.24370395176648962,0.5533980582524272,0.20904331353836442,0.21058815480555693,0.03858878266228364,0.6271816020069871,0.49084951323585735,-0.02685737199362172
1,volatility,top_6,412,412,-0.003503500240240531,0.002766586771336354,-0.1722673660602107,0.15046411792249353,0.5048543689320388,0.3161418486874155,0.3187291036880225,0.03647665033926971,0.625913111191934,0.47567654745998034,-0.051560705850869436
1,volatility,flag_nested,412,412,0.016168068272623917,0.02743562484878173,-0.1453497176951983,0.168150331625855,0.5388349514563107,0.18747199877087833,0.1888664651813888,0.035762897817799615,0.628646010811836,0.4832718605777183,-0.04449710014759371
2,volatility,market_1,412,412,0.016694942013744874,0.009557528134174625,-0.07152643163087646,0.10379652875665747,0.529126213592233,0.030960408855889514,0.03093356201281231,0.03861020627336342,0.6619490206357809,0.4485585257291192,-0.037847693306576925
2,volatility,block_2_3,412,412,0.0628496827331567,0.05833445749168025,-0.17631604517731037,0.3379746186367374,0.5533980582524272,0.21734840307200617,0.2082308605112166,0.0630709255702076,0.6449982701461268,0.5132698268219232,-0.025350706513488298
2,volatility,block_4_6,412,412,0.0744023204108785,0.06201729748811487,-0.1250190332217054,0.26533288293526575,0.5776699029126213,0.34835357679404916,0.33557602074059056,0.07317382893743028,0.6256644782528251,0.47600927525572634,0.007287440189945604
2,volatility,top_3,412,412,0.060725378418964665,0.050447044510016435,-0.17214546679068585,0.32626421786387094,0.5509708737864077,0.2196131850024528,0.21050936180967514,0.06186341878810612,0.645808951362076,0.5109410761948906,-0.026584687584201808
2,volatility,top_6,412,412,0.056253704018623896,0.04254773701199832,-0.08423576961695883,0.18082928858758052,0.6043689320388349,0.29187468900324015,0.2870615333077449,0.06428594583110246,0.6448521649662414,0.46772545270376753,0.0040922926903046
2,volatility,flag_nested,412,412,0.06914494987061048,0.05153397670664003,-0.0895468351441691,0.23010735884169198,0.5825242718446602,0.1870358813277916,0.18059254786095966,0.06420052146941907,0.634341050008427,0.47095580536406023,-0.0034926609892448044
