label,N,days,T,horizon,step,component,n_origins,n_finite_addition,mean_addition_cosine,median_addition_cosine,q25_addition_cosine,q75_addition_cosine,positive_addition_fraction,mean_addition_previous_speed,mean_addition_next_speed,mean_full_cosine,mean_deletion_outgoing_cosine,mean_deletion_attributed_fraction,mean_full_residual_cosine,volatility_null_mean,volatility_null_q95,volatility_p
sp500_full,357,6678,500,56,14,market_1,434,434,0.15395626694325046,0.15513319038983048,0.06150955264187761,0.2320183329351703,0.868663594470046,0.035692682679540004,0.035679656169471816,0.22205864377189546,0.6579226998931865,0.4476395051583874,0.08248076079033703,0.027997932802385234,0.04318347028646724,0.01
sp500_full,357,6678,500,56,14,block_2_3,434,434,0.18789291322628915,0.18736598821291678,0.03238167532815015,0.35171713703614893,0.7926267281105991,0.17822828156653114,0.1796523791016352,0.2668388822393748,0.6709230281536733,0.49750956216565545,0.10424092078528696,0.06244606319800094,0.10353537276695958,0.01
sp500_full,357,6678,500,56,14,block_4_6,434,434,0.13122317477490636,0.12567651898354454,-0.0315870197537491,0.32746530524312234,0.7119815668202765,0.3905490963380087,0.39212253203176994,0.1796410719373786,0.6082152031073522,0.4465180188894744,0.07237545474539363,0.04703711917815311,0.08631312612205491,0.01
sp500_full,357,6678,500,56,14,top_3,434,434,0.18421083371653685,0.18001713368596023,0.035720684242364985,0.3456962436805818,0.8018433179723502,0.18069390462552082,0.18209751969945473,0.26220060430831593,0.6715795638796015,0.49583574659001456,0.10174631076055529,0.060555833272164634,0.10028366395990257,0.01
sp500_full,357,6678,500,56,14,top_6,434,434,0.11051387495478102,0.09157037989089967,-0.032713063745189994,0.25729309537218426,0.6912442396313364,0.3758026084688911,0.37598199659961173,0.157507475400438,0.6039464249805516,0.43095372879172456,0.057419291304618585,0.036286147507927656,0.06932390170025755,0.01
sp500_full,357,6678,500,56,14,flag_nested,434,434,0.13471179654194704,0.11717109027068026,0.005924632060441001,0.27818184367936294,0.7603686635944701,0.19669522973639364,0.19746414765915749,0.19075118146424752,0.6214613489503501,0.44513336663471104,0.07595428933833223,0.04599867781716857,0.0770246002193414,0.01
