date,start,component,addition_cosine,addition_previous_speed,addition_next_speed,full_cosine,deletion_outgoing_cosine,deletion_attributed_fraction,full_residual_cosine
2000-07-25,14,market_1,0.16095875565739176,0.08989901238967886,0.10969032328707924,0.3160883303564572,0.7232413155806838,0.5230780005628781,-0.06014947794522196
2000-07-25,14,block_2_3,0.12006381055070588,0.20450663816383077,0.18426639529670602,0.08579984970471112,0.7534539645513693,0.5676928766981761,0.0188450392047263
2000-07-25,14,block_4_6,-0.08947302435978627,0.5428373602655596,0.7803108423721036,0.44502126402500825,0.5430768966551293,0.2949325156805659,0.43735517840573673
2000-07-25,14,top_3,0.08628790435025135,0.21713217055722037,0.20974775492035524,0.0004832576279592325,0.6998376721559257,0.48977276736862485,-0.025515918951729773
2000-07-25,14,top_6,-0.07462323306909686,0.5722742557038752,0.8036901732088332,0.4261587308135026,0.5597346501032466,0.31330287852620353,0.4158170670255746
2000-07-25,14,flag_nested,-0.02751088831866327,0.279964752928841,0.3665373873694303,0.3724735884513705,0.6001596495804733,0.3601916049845564,0.35456272555876
2000-08-14,28,market_1,0.08151567165009657,0.10969032328707924,0.09491066659020267,-0.004365157252048751,0.5881734373723979,0.34594799243046215,-0.12077462409803666
2000-08-14,28,block_2_3,-0.06309640746962762,0.18426639529670605,0.19941395659617686,-0.06008149240233562,0.7085980725076139,0.5021112283615052,-0.01987998589262363
2000-08-14,28,block_4_6,0.21280812281775197,0.7803108423721038,0.7637618634994474,0.26721161831855134,0.734370372777557,0.5392998444134479,0.08402731785889636
2000-08-14,28,top_3,0.0057241824061858215,0.20974775492035524,0.21385961115801694,0.021510436353777706,0.6908008685703679,0.47720584001757493,0.0608463037938043
2000-08-14,28,top_6,0.20755001266260978,0.8036901732088335,0.7726850371083548,0.2575399056143966,0.7350369075589755,0.5402792554738622,0.09353346717416218
2000-08-14,28,flag_nested,0.17383690062803248,0.3665373873694304,0.35179592591350356,0.20789560153993136,0.7198476496575607,0.5181806387175143,0.07808660163103469
2000-09-01,42,market_1,-0.19000564874461345,0.09491066659020268,0.08236957087419089,-0.25379633210129027,0.7161360981501165,0.5128509110736728,-0.19899977648106235
2000-09-01,42,block_2_3,-0.23176008905805884,0.1994139565961768,0.18353060451656583,-0.08800068514951534,0.7984489144789815,0.6375206690326641,-0.298844343983248
2000-09-01,42,block_4_6,-0.21114537330816013,0.7637618634994472,0.6494058313332008,0.10087867803272937,0.5875691158184061,0.34523746586362347,-0.17813258310894556
