date,start,component,addition_cosine,addition_previous_speed,addition_next_speed,full_cosine,deletion_outgoing_cosine,deletion_attributed_fraction,full_residual_cosine
2003-01-17,42,market_1,0.250199925786661,0.0147377024924676,0.023720762703402256,0.2235490323249515,0.49308065847366483,0.24312853576082327,0.3406797046573886
2003-01-17,42,block_2_3,0.07438595766124742,0.13351233260730072,0.28539101553388435,0.4224258194916722,0.62091570981988,0.38553631870112537,0.047239699614380216
2003-01-17,42,block_4_6,0.26611923618899774,0.5709396568170614,0.33672680154276424,0.48338507885287263,0.6059116276559786,0.3671289005287174,0.35008347526784245
2003-01-17,42,top_3,0.07354843574985608,0.13388112404046798,0.28604549316238553,0.422009426980625,0.6204203881716931,0.38492145805911415,0.0487500961368556
2003-01-17,42,top_6,0.3959761442870245,0.5652276578635123,0.25093738743550087,0.42034801452683584,0.5896130935636784,0.3476436001017309,0.4265946595596698
2003-01-17,42,flag_nested,0.21760858362657542,0.24380108531720726,0.1957846045315132,0.40721464089064574,0.5925918811424501,0.3511651375959475,0.22218265923100966
2003-02-06,56,market_1,0.5308113713041931,0.013898423343758614,0.02485554177314974,0.5389105962421303,0.49962599239000344,0.24962613227169572,0.4854323277674438
2003-02-06,56,block_2_3,-0.10303332824922877,0.13455414165880847,0.24269702209366872,-0.1570259278364269,0.4953842603719253,0.24540556542423975,-0.5437408607200948
2003-02-06,56,block_4_6,0.17586414942852185,0.36368477339931854,0.2752809755436602,-0.19836913736170364,0.6011929981712137,0.361433021050093,-0.3786653207374537
2003-02-06,56,top_3,-0.10020145808339166,0.13479855959756656,0.2436007713045338,-0.1539754056800096,0.49395490551000054,0.24399144867739353,-0.5385580828931847
2003-02-06,56,top_6,0.4288485820652767,0.3585816331181378,0.19706717882667504,-0.16545675058692522,0.7636003815045345,0.5830855426338707,-0.11656607798821489
2003-02-06,56,flag_nested,0.1517036634400075,0.16637361969248726,0.16392321997002796,-0.15076077073940256,0.597109734757104,0.3565400353416992,-0.3448849392340561
