replicate,null,component,n_origins,n_finite_addition,mean_addition_cosine,median_addition_cosine,q25_addition_cosine,q75_addition_cosine,positive_addition_fraction,mean_addition_previous_speed,mean_addition_next_speed,mean_full_cosine,mean_deletion_outgoing_cosine,mean_deletion_attributed_fraction,mean_full_residual_cosine
0,volatility,market_1,426,426,0.09493990892053616,0.09323067064551599,-0.06544049738990707,0.2591379134075188,0.6572769953051644,0.015513131494271748,0.01556226956717049,0.09636009528742068,0.6734194412090835,0.47912314503240466,0.03781870130032421
0,volatility,block_2_3,426,426,0.0260119619472014,0.023329377306778042,-0.3337072980739953,0.3699086078909283,0.5187793427230047,0.20296823531918498,0.20333242381244496,0.04379101293042517,0.6031953137925776,0.5359685203128353,-0.017666562386116073
0,volatility,block_4_6,426,426,0.0001903050111602776,0.005707867345707203,-0.32560612358537067,0.2836740607800462,0.5070422535211268,0.3418938151412194,0.3409513150809524,0.03157662662748281,0.6250013846302979,0.5342345461804494,-0.0343492625320946
0,volatility,top_3,426,426,0.026012824997028488,0.017110174987283858,-0.3281134503031062,0.3640482616144049,0.5164319248826291,0.20353022947048563,0.20389296155086883,0.04388359468372015,0.6039374831282379,0.5355055743325793,-0.017339045012797986
0,volatility,top_6,426,426,-0.00997668555893951,-0.00373415790936375,-0.17691197043204182,0.18323067267207738,0.4953051643192488,0.2556091416016062,0.25450384311040586,0.019185844910734315,0.6708861293901788,0.5262165104733688,-0.03918674283002612
0,volatility,flag_nested,426,426,0.005024230980671816,0.006359563723944492,-0.2748463446526092,0.25289374866914477,0.5140845070422535,0.17436397581121182,0.1740535187634885,0.03223128707624652,0.6179615808543565,0.5242380557658718,-0.03068220388832535
1,volatility,market_1,426,426,0.07452602799537106,0.081942979432823,-0.0974988249683844,0.23424063654576047,0.6408450704225352,0.015382793452538186,0.015367731961614232,0.07823193559136209,0.6729757810769949,0.4791228005152419,0.004706814635690962
1,volatility,block_2_3,426,426,0.06752499547341381,0.05334024907964288,-0.1843136696441417,0.33479843789589225,0.5704225352112676,0.14280651104935665,0.14271681115063764,0.0465862672393335,0.6460355903283441,0.5041472966797584,0.014801604069325501
1,volatility,block_4_6,426,426,0.08117084389235271,0.08931344209774669,-0.13678942990907034,0.31246032087350095,0.6126760563380281,0.27392593021261,0.2740585153419256,0.034206658892975014,0.6304386698867295,0.4833562093468883,0.0041631182738095475
1,volatility,top_3,426,426,0.06671352307211495,0.0486559450497374,-0.1782418338828471,0.32958432574573815,0.568075117370892,0.14344869962974804,0.14335911796591086,0.045751832940243785,0.6465526302294664,0.5036598321961238,0.013339132574023027
1,volatility,top_6,426,426,0.0819070634482949,0.08533174973983809,-0.13202138812681258,0.3023522887135689,0.6173708920187794,0.23841155021291607,0.2387921852047816,0.03690627510446937,0.6357897543293787,0.4717870085917501,0.012545761023917471
1,volatility,flag_nested,426,426,0.07620713285209736,0.08273463304975155,-0.09924597299217186,0.26837494932356815,0.6338028169014085,0.13691056738855714,0.13696792264849308,0.03520407380881698,0.6421326643294842,0.48082092410016336,0.007729693581978283
2,volatility,market_1,426,426,0.10649448608630303,0.11478401532463077,-0.08123355963804499,0.2882235105347315,0.6502347417840375,0.015750480422050343,0.01572579838212819,0.12826976334315307,0.6702191969570057,0.47187636570802644,0.0579135636383642
2,volatility,block_2_3,426,426,0.056689125901951486,0.0815322703004755,-0.22765277904098324,0.2868938153436086,0.5751173708920188,0.12700942825253173,0.12404619753928611,0.06588763258586218,0.6813918078068509,0.5065226337443475,0.026146435301160734
2,volatility,block_4_6,426,426,0.06892826184833652,0.03865771848529582,-0.1720735002440306,0.30284777265153456,0.5563380281690141,0.2439006989399187,0.24135712700547243,0.06464215557342565,0.6681740288516572,0.5034720955575089,0.031906260816702975
2,volatility,top_3,426,426,0.057233956179853475,0.08406009903669057,-0.22521599911079493,0.27798575382371105,0.5727699530516432,0.12765522671730206,0.12469442507015727,0.0665960613642294,0.6818290885484827,0.5060612730673537,0.02687506375946424
2,volatility,top_6,426,426,0.054444284052047875,0.027560636662673783,-0.13518349370254526,0.240772127818711,0.5422535211267606,0.22172107367526406,0.22130144653142944,0.041991889525174776,0.6567278687876927,0.4849854458325097,0.008040668053121125
2,volatility,flag_nested,426,426,0.07265819173566844,0.055691567041453865,-0.13061147845088747,0.24922232596599142,0.5845070422535211,0.12317681849485185,0.1216487240659141,0.07338985809203866,0.6732045299674752,0.49895818103058137,0.03710457217431291
3,volatility,market_1,426,426,0.10720752932471854,0.12383115559097221,-0.055555781406941215,0.2723576206140168,0.6643192488262911,0.015670438858296228,0.01567901117243485,0.09776798140631955,0.6779400789593419,0.4892035558929784,0.027976740761609907
3,volatility,block_2_3,426,426,0.04220350969802548,0.05543650725840009,-0.21035477590532703,0.3462140298956656,0.5539906103286385,0.1700431884389654,0.17014266331636824,0.04106567452169566,0.6110934661426152,0.4960198388394086,-0.010827052802782301
3,volatility,block_4_6,426,426,0.0193706854770398,0.01895564344984183,-0.2189673261562811,0.2426589768804685,0.5234741784037559,0.2676759307536675,0.26755619516329854,0.05460303757930757,0.6397855982299656,0.5004458165684854,-0.017025606409273926
3,volatility,top_3,426,426,0.04239172355541156,0.05549301584936839,-0.20849473515052475,0.3399760961412387,0.5586854460093896,0.17062126608504727,0.17072237475627594,0.04067858205997597,0.6117397015778311,0.49558691497208673,-0.011064519248795474
3,volatility,top_6,426,426,0.01764978034681965,0.015037492962550334,-0.1573712160158762,0.19413378662731556,0.5305164319248826,0.20645219452174055,0.20622261858990526,0.05681432021017127,0.6789128865739882,0.506825552699875,-0.01420621788097898
3,volatility,flag_nested,426,426,0.026545398085898272,0.03801494228109763,-0.17148535592294606,0.2155596553360091,0.5563380281690141,0.1397792080544851,0.13973574744149073,0.05354531484302988,0.6398089776200336,0.4914303832643497,-0.00982219393543531
4,volatility,market_1,426,426,0.09703276117314734,0.09374195318259868,-0.07522793991539688,0.2585291008344231,0.6502347417840375,0.015467468666482697,0.015483716277576168,0.09833953154560134,0.6857977198559124,0.4956876576799205,0.023448133047600375
4,volatility,block_2_3,426,426,0.09129473717033516,0.10993336657002353,-0.1506110198415379,0.3607455625306997,0.6056338028169014,0.13542220595047283,0.13498414104272846,0.09695450392999394,0.6726966266900072,0.5204564064052098,0.050980644372264974
4,volatility,block_4_6,426,426,0.042489563271355744,0.03676130944218553,-0.18149223304506407,0.28345108473212816,0.5328638497652582,0.25622425168126917,0.25574348140498193,0.04513696386152063,0.641233949975232,0.4888459501529354,0.026801470765324412
4,volatility,top_3,426,426,0.0909314629363895,0.11476668916452651,-0.14892713494524346,0.3589266295662574,0.607981220657277,0.13604383666223946,0.13561499529494955,0.09627672407624463,0.6729320220564664,0.5196708239237229,0.051225100919947524
4,volatility,top_6,426,426,0.029104536836247343,0.029827231386669553,-0.16714070603557651,0.22096898394681602,0.5234741784037559,0.2264848190107051,0.22626742532416017,0.029507093549298584,0.6462070487355254,0.4786480906963228,0.009552568694708607
4,volatility,flag_nested,426,426,0.0593497083008079,0.051393745114144906,-0.11546594388770906,0.27087914864714485,0.5892018779342723,0.1288820263576741,0.12865529857226563,0.057068514659065525,0.6534145224223148,0.4887216131170142,0.034115446702512035
5,volatility,market_1,426,426,0.11505563818419777,0.11054448659103638,-0.05847114282052127,0.3096181700972482,0.6807511737089202,0.015506338663655824,0.015530182281495254,0.10913519249646562,0.6918130345364798,0.49996425089968827,0.03978318230961629
5,volatility,block_2_3,426,426,0.029863470012189287,0.055199991106388874,-0.21237138862025687,0.29104155556495637,0.5422535211267606,0.1481410426426743,0.14793450606179806,0.04430186835968971,0.6341362559490021,0.5082426905015036,-0.005897649668403715
5,volatility,block_4_6,426,426,0.05575968562829433,0.0669186750175971,-0.1748804650528084,0.2852435100254939,0.5868544600938967,0.28887381420033875,0.2898671464310773,0.05280238752802177,0.6270782563410842,0.501218275465014,-0.0028196827565842185
5,volatility,top_3,426,426,0.030039035626621108,0.053367790439850904,-0.2116311133879561,0.28813134163048437,0.5492957746478874,0.1487724598413191,0.14856968071197063,0.04504014469177432,0.634760187236889,0.5076222693926997,-0.005447671329803715
