label,N,days,T,horizon,step,component,n_origins,n_finite_addition,mean_addition_cosine,median_addition_cosine,q25_addition_cosine,q75_addition_cosine,positive_addition_fraction,mean_addition_previous_speed,mean_addition_next_speed,mean_full_cosine,mean_deletion_outgoing_cosine,mean_deletion_attributed_fraction,mean_full_residual_cosine,volatility_null_mean,volatility_null_q95,volatility_p
sp500_full,357,6678,500,42,14,market_1,436,436,0.13819366402182218,0.12309923993850701,0.052990064422307234,0.21556290770535844,0.8486238532110092,0.02976593584715687,0.02976297159734691,0.19779554042048195,0.65959800995474,0.44856188292415716,0.08415781014625383,0.05101327590859557,0.0662768769301086,0.01
sp500_full,357,6678,500,42,14,block_2_3,436,436,0.19421875470481875,0.18462239493797866,0.01906353671549911,0.3675925393933267,0.786697247706422,0.14657235592895376,0.14805989513725568,0.2593493508250876,0.6731515724824306,0.5032948407882425,0.11571456631930496,0.08964288422770794,0.123697040288758,0.01
sp500_full,357,6678,500,42,14,block_4_6,436,436,0.11997436464025103,0.10836771108646301,-0.0566060489504465,0.30734696097142583,0.6628440366972477,0.32650073102487526,0.32779237896651553,0.1533123402382075,0.6156894065637816,0.4570081814605791,0.06536021651507905,0.06819029001016359,0.09919954557278648,0.01
sp500_full,357,6678,500,42,14,top_3,436,436,0.19007764825159193,0.18537049096580718,0.029022091073733516,0.350777779607209,0.786697247706422,0.14876349299969965,0.15022369487837,0.25413083455882374,0.6736560666254302,0.5013368026750004,0.1132220024410322,0.0873890124734325,0.12071483404161315,0.01
sp500_full,357,6678,500,42,14,top_6,436,436,0.0932862669653879,0.059892732295625445,-0.057175202711884976,0.24645555046271272,0.6353211009174312,0.31476805169481353,0.31473955209495547,0.12318845771701811,0.6171931608013075,0.4432142716406581,0.04933049423633497,0.05407677646969577,0.07751129988519753,0.03
sp500_full,357,6678,500,42,14,flag_nested,436,436,0.12749068509476313,0.1143800131738541,-0.013617195602584066,0.27047663655686577,0.7178899082568807,0.1641879476327549,0.16489817204108714,0.16730775477401585,0.6271388985913299,0.456477386494417,0.07163828739062052,0.06823026759301679,0.09229773993930439,0.01
