replicate,null,component,n_origins,n_finite_addition,mean_addition_cosine,median_addition_cosine,q25_addition_cosine,q75_addition_cosine,positive_addition_fraction,mean_addition_previous_speed,mean_addition_next_speed,mean_full_cosine,mean_deletion_outgoing_cosine,mean_deletion_attributed_fraction,mean_full_residual_cosine
0,volatility,market_1,418,418,0.06496599715907174,0.06044586315855547,-0.01266188763981009,0.12864464611147325,0.7129186602870813,0.020013623451393375,0.02004075688041841,0.07206611474210824,0.6886836470008272,0.48179277232780743,0.010739347473173353
0,volatility,block_2_3,418,418,0.09165582285987656,0.10310528704652142,-0.12488825799116104,0.3438217299766975,0.6172248803827751,0.12923642467266555,0.12851772254492255,0.13807373904792442,0.6679321969545843,0.5108529476548214,0.06704287072804048
0,volatility,block_4_6,418,418,0.05256156517197772,0.05230635265677645,-0.15029587075015388,0.2682988645031885,0.5813397129186603,0.21449442672568275,0.21406672964399837,0.10395336126450884,0.6757096140327888,0.5087341873880891,0.02660948918656394
0,volatility,top_3,418,418,0.08962237599949377,0.09667846724484257,-0.11788286968988619,0.32787639059252166,0.6172248803827751,0.1308711952976172,0.13016331511598858,0.13620538639743587,0.6686058399126902,0.5090604805750237,0.06547404786178611
0,volatility,top_6,418,418,0.039576489063619456,0.043422245295922715,-0.08694484351814208,0.19414113225307844,0.5717703349282297,0.18762693296767424,0.1874300830961072,0.06148980886274634,0.67656977871167,0.49281845782661543,-0.006562445617845057
0,volatility,flag_nested,418,418,0.060759513317059505,0.060833423939685355,-0.09589638264306694,0.2207188738234648,0.6196172248803827,0.11496644580093116,0.11462946573635965,0.10449830323002977,0.6808963512715385,0.5015092195811991,0.033583084472120356
1,volatility,market_1,418,418,0.06147270684306496,0.06225396576756635,-0.022652191134377827,0.14317766724338643,0.7009569377990431,0.020098602964286342,0.02010586903817737,0.07361620944874744,0.6859305299050595,0.4791958705193843,0.005364720251530767
1,volatility,block_2_3,418,418,0.0837527249360244,0.07737301642268002,-0.1306146736739805,0.3068838800314535,0.6004784688995215,0.13564764678158034,0.13546101785438214,0.07817396560406725,0.6320151552746174,0.5001235409391606,0.021120216334094166
1,volatility,block_4_6,418,418,0.07146037943918379,0.059753646316804646,-0.11152868462302737,0.27527721300036934,0.5861244019138756,0.23539119057731608,0.2352484056847654,0.08336521699052983,0.6522258443380741,0.5147341707138979,0.03188142507710735
1,volatility,top_3,418,418,0.08294716091152109,0.0752837558823545,-0.12568349291617806,0.30430508244631005,0.6076555023923444,0.13725616451187936,0.13706746899929886,0.07757163834441123,0.6341165876215611,0.4987661493241901,0.020705206498785267
