replicate,null,component,n_origins,n_finite_addition,mean_addition_cosine,median_addition_cosine,q25_addition_cosine,q75_addition_cosine,positive_addition_fraction,mean_addition_previous_speed,mean_addition_next_speed,mean_full_cosine,mean_deletion_outgoing_cosine,mean_deletion_attributed_fraction,mean_full_residual_cosine
0,volatility,market_1,400,400,0.056275916435156746,0.04679254697373779,-0.022430646731069634,0.13548397959881137,0.685,0.014900080230098424,0.01487220829760159,0.06762159355080374,0.6955130226131623,0.49067891793848445,0.011055568707866548
0,volatility,block_2_3,400,400,0.07532215262663286,0.09532383482687598,-0.13755897419943847,0.31254857944885117,0.615,0.10961097144451766,0.10960802543326711,0.10252890175022905,0.6367444125774635,0.5174141577036674,0.039571668468455445
0,volatility,block_4_6,400,400,0.06059097123872011,0.08558976737877208,-0.1575890198709624,0.29901601864181193,0.5975,0.17004698994630701,0.17001863995882108,0.0943955004436535,0.661297064320413,0.5090062942249957,0.030856817895214703
0,volatility,top_3,400,400,0.07395278903291089,0.0921815791713208,-0.13080438753785328,0.2997098425873179,0.62,0.11079272876439315,0.11078207447985872,0.10195599626408253,0.637865380767318,0.5154875082918217,0.03848433689260523
0,volatility,top_6,400,400,0.0456240093946551,0.040562569223388925,-0.1048648670032422,0.20853098511270562,0.5675,0.13867111999953616,0.1386132872956574,0.05126862700481087,0.6815352411388901,0.49227005934816614,-0.005005581152660327
0,volatility,flag_nested,400,400,0.06537861717269035,0.09422203105420446,-0.10913462246062747,0.24120368300189154,0.635,0.09191246861233097,0.09188287012323493,0.09642771976888788,0.6637013857287124,0.5035738975758735,0.0347823895395331
1,volatility,market_1,400,400,0.05573007410542301,0.05449662873294543,-0.023585974862838952,0.1343263077633741,0.69,0.015055760307966591,0.015039940217984209,0.060770805676919115,0.6928633096776489,0.4877936414237834,0.005695284192266308
1,volatility,block_2_3,400,400,0.05677630150880795,0.06480775923682935,-0.1798161544683105,0.29240313886624697,0.57,0.11327976069338094,0.11309876260901648,0.12494188901870693,0.6765717081837046,0.5305194241832583,0.036685054097248544
1,volatility,block_4_6,400,400,0.07840324056146074,0.05330182753170981,-0.1582466128061931,0.3304929120342076,0.565,0.19161230606518478,0.19068805413867182,0.1134876839233091,0.6692187424474345,0.5233776625249815,0.0539570758517393
1,volatility,top_3,400,400,0.05655437111386884,0.06014234678914024,-0.16358331154730907,0.2881577210489711,0.5675,0.11446389335876887,0.11427735252091419,0.12384057829709687,0.6774096039137391,0.5288600408266448,0.037218591673775676
