leading_share,spike_ratio,leading_participation,participation_fraction,effective_rank,component,replicate
0.03726044487528992,13.301978820478501,110.14920759135319,0.30854119773488287,83.59834041450851,market_1,0
0.06521331644488342,23.28115397082338,17.508884403065657,0.049044494126234336,61.40555338498119,block_2_3,0
0.01723148102134674,6.151638724620787,12.249462773124689,0.03431222065301033,171.04861033426198,block_4_6,0
0.061024062055927815,21.78559015396623,46.80781742834467,0.13111433453317833,62.4378004644508,top_3,0
0.015472908420141523,5.5238283059905235,36.66767505976303,0.10271057439709531,195.9178721983543,top_6,0
0.0249362580667065,8.902244129814221,20.595427665920024,0.05769027357400567,177.00334526510306,flag_nested,0
0.03967917704758009,14.165466205986093,84.12444305248756,0.23564269762601558,82.41022465363183,market_1,1
0.07154350512950589,25.5410313312336,7.401642028422966,0.02073289083591867,57.3253116220169,block_2_3,1
0.016805566162801815,5.999587120120248,25.25031399990682,0.07072917086808633,171.21978173383485,block_4_6,1
0.06180502410538855,22.064393605623714,46.355221019632864,0.1298465574779632,62.13826355840628,top_3,1
0.016188915607078275,5.779442871726944,27.014916380569193,0.07567203467946552,194.59353606840497,top_6,1
0.02506135375257733,8.946903289670106,43.59192478688843,0.12210623189604601,178.5443535980006,flag_nested,1
0.03724879747443918,13.297820698374789,102.07902298786937,0.2859356386214828,83.05002562526853,market_1,2
0.05811268635081983,20.746229027242677,16.06557004324374,0.045001596759786384,63.704934974767745,block_2_3,2
0.018265049305426845,6.520622602037384,27.912741619307212,0.07818695131458603,170.06201698190105,block_4_6,2
0.05747280198181679,20.517790307508594,37.527595520844514,0.10511931518443841,65.88157397749546,top_3,2
0.015793638274067573,5.638328863842124,27.826912870929352,0.07794653465246316,194.8969928908531,top_6,2
0.023207350192002072,8.285024018544739,52.292688185479456,0.14647811816660913,181.74275105851515,flag_nested,2
0.04210397614509203,15.031119483797855,87.86657603255831,0.2461248628362978,83.21430893194184,market_1,3
0.06263667623883343,22.361293417263532,50.332801116392815,0.1409882384212684,59.754540949459646,block_2_3,3
0.016042509498598905,5.727175890999809,67.11674186249955,0.18800207804621724,172.22591117669526,block_4_6,3
0.05790012625874561,20.670345074372182,7.291814780129118,0.02042525148495551,64.00742907873402,top_3,3
0.016109154949269615,5.750968316889253,49.12494961813283,0.13760490089112837,195.15439892137195,top_6,3
0.025015929994240346,8.930687007943803,38.00710613426768,0.10646248216881703,177.96405641881034,flag_nested,3
0.035776783387455456,12.772311669321597,86.18539565138913,0.24141567409352696,83.45142880689711,market_1,4
0.06518306036001478,23.270352548525278,53.520094313358506,0.14991623056963166,60.75714897844195,block_2_3,4
0.01983938616067923,7.082660859362486,6.432624149430129,0.01801855504042053,165.46931149935313,block_4_6,4
0.06094962249253589,21.759015229835313,55.557460622640086,0.15562313899899183,63.61826420319747,top_3,4
0.015818656191254474,5.647260260277847,9.684770373089664,0.027128208327982253,194.67226193243795,top_6,4
0.024341334123991604,8.689856282265003,80.61270071036215,0.22580588434275112,179.66641676775828,flag_nested,4
0.035184471462730064,12.560856312194632,102.19182941144567,0.28625162300124835,82.82360478432524,market_1,5
0.06405727421556837,22.868446894957906,41.44466331947817,0.1160914938920957,58.16737521046577,block_2_3,5
0.01673216719509495,5.973383688648897,34.0404867461015,0.0953515034904804,172.20871217136613,block_4_6,5
0.0643446470419104,22.97103899396201,39.65652902785223,0.11108271436373174,62.4286366100718,top_3,5
0.016610173386230477,5.92983189888428,24.676422878019977,0.06912163271154055,196.3013523943414,top_6,5
0.024570651251387205,8.771722496745232,18.286544328966396,0.05122281324640447,174.38509276243235,flag_nested,5
0.03591321538805846,12.82101789353687,60.441121707888094,0.1693028619268574,83.67991277932266,market_1,6
0.06532052962960759,23.31942907776991,37.420870969245776,0.10482036686063242,59.63434263150847,block_2_3,6
0.017385094518737258,6.2064787431892015,59.94932448236258,0.16792527866208004,168.7024013725759,block_4_6,6
0.05585316736295944,19.93958074857652,36.81315680556579,0.10311808629010025,64.57592630474478,top_3,6
0.016466874060447254,5.8786740395796695,24.38233251936613,0.06829785019430289,193.52327342611002,top_6,6
0.023500868022956967,8.389809884195637,42.25080926075343,0.11834960577241857,178.72301362208864,flag_nested,6
0.03721442221591347,13.285548731081109,98.69400325486193,0.27645379062986536,83.50656673442252,market_1,7
0.05587239976979548,19.946446717816986,36.290500666737245,0.10165406349226119,62.25763101734626,block_2_3,7
0.015634112951832264,5.581378323804119,45.56011574445634,0.12761937183321104,172.94026230952213,block_4_6,7
0.06436143347798337,22.977031751640062,13.262198061695402,0.037149014178418496,61.765230298815545,top_3,7
0.01607976670227965,5.740476712713835,57.49743484493336,0.1610572404619982,197.6134562318711,top_6,7
0.02481177978550605,8.85780538342566,50.570092169086976,0.14165291924113999,177.4932346914817,flag_nested,7
0.036600747782035765,13.066466958186767,79.7054698111664,0.22326462131979383,82.26597527079045,market_1,8
0.08347266608242725,29.799741791426527,13.850046831906914,0.038795649389094994,53.885020963423045,block_2_3,8
0.017086569720870054,6.099905390350609,56.24487276684708,0.1575486632124568,169.36435732071524,block_4_6,8
0.054793781849220555,19.561380120171737,60.804765751366205,0.17032147269290254,66.98904327680835,top_3,8
0.015778569033952326,5.63294914512098,32.07281102350284,0.08983980678852335,193.38352192678394,top_6,8
0.02451721042730649,8.752644122548418,85.86536348519442,0.24051922544872387,178.76045933930678,flag_nested,8
0.03734002619215443,13.330389350599132,99.66425275954116,0.27917157635725814,82.68971702502277,market_1,9
0.060430131630624495,21.573556992132946,21.306628192098714,0.059682431910640654,60.5449088971777,block_2_3,9
0.017269283799503446,6.16513431642273,48.88129310037735,0.13692238963691133,170.33206875278577,block_4_6,9
0.05678786434487445,20.27326757112018,28.576453176333338,0.0800460873286648,62.76003985983976,top_3,9
0.016508351443924697,5.893481465481116,25.563851352787207,0.07160742675850758,193.3854979950167,top_6,9
0.03308380898612455,11.810919808046464,11.253097322814176,0.03152128101628621,168.64528882279876,flag_nested,9
0.03582560525951856,12.789741077648127,85.39921123468326,0.23921347684785227,83.69092421591925,market_1,10
0.06475337013852664,23.11695313945401,40.676452679732,0.11393964336059384,61.54432513535291,block_2_3,10
0.017826795210043288,6.364165889985454,13.449229246417621,0.0376729110543911,169.72240025736102,block_4_6,10
0.060076481350996816,21.447303842305864,39.0813669090767,0.10947161599181149,62.93190182431952,top_3,10
0.01807729247803992,6.453593414660251,12.761836279496011,0.035747440558812356,192.5520190897209,top_6,10
0.026758930806418686,9.55293829789147,10.848633205385,0.030388328306400557,178.3422690978585,flag_nested,10
0.0387534910077465,13.8349962897655,75.79379713098012,0.21230755498873985,83.28323183785544,market_1,11
0.07196269554858581,25.690682310845133,11.56603114246981,0.03239784633745045,59.62311935393491,block_2_3,11
0.01720680346376063,6.142828836562545,19.054718649713866,0.05337456204401643,171.19094857174443,block_4_6,11
0.061856001068718115,22.08259238153237,35.16652507647492,0.09850567248312302,64.6171740044054,top_3,11
0.020049599371821637,7.157706975740324,12.504690337855026,0.03502714380351548,191.72929343994994,top_6,11
0.0245393675831017,8.760554227167306,49.601746348468154,0.13894046596209567,181.2431237796612,flag_nested,11
0.036894278188515116,13.171257313299897,48.7895583983173,0.1366654296871633,83.54599694234268,market_1,12
0.05852992824938877,20.89518438503179,46.57366862700211,0.13045845553782104,59.331000134458186,block_2_3,12
0.017849162152914003,6.372150888590299,53.70786110323637,0.15044218796424752,170.8147809283002,block_4_6,12
0.06082964454938341,21.716183104129875,11.698482159820857,0.03276885759053461,63.472337494690706,top_3,12
0.019292164580369194,6.8873027551918025,17.47075346274506,0.048937684769594,191.7606494270142,top_6,12
0.023052410359964467,8.229710498507314,49.461915346537694,0.13854878248329885,180.13895301460335,flag_nested,12
0.037936468227215824,13.543319157116049,96.89603518947679,0.27141746551674173,84.35023589323266,market_1,13
0.06935537917034774,24.759870363814144,38.746761313917,0.10853434541713444,57.944692038272834,block_2_3,13
0.017746742216547946,6.335586971307617,25.52187292103812,0.07148984011495271,171.87582115537677,block_4_6,13
0.06478566569129442,23.12848265179211,38.26621775187277,0.10718828501925147,61.223097270534765,top_3,13
0.015701003981830216,5.605258421513387,21.85717072431524,0.06122456785522476,197.27485233915394,top_6,13
0.023651808255682145,8.443695547278526,39.057754073478684,0.10940547359517838,178.98850677542598,flag_nested,13
0.03558941249511626,12.705420260756505,78.0419193448603,0.21860481609204566,83.64268402092273,market_1,14
0.08091786781821941,28.88767881110433,22.062341501010113,0.0617992759131936,53.56126927860158,block_2_3,14
0.01747106588488102,6.2371705209025246,17.43765526388157,0.04884497272795958,168.97349889025992,block_4_6,14
0.054041866907357114,19.29294648592649,51.230994978468786,0.1435041876147585,65.38398003558075,top_3,14
0.01758167214550038,6.276656955943635,17.48985151960179,0.04899118072717588,193.4710421666901,top_6,14
0.026004449912675653,9.283588618825208,34.50624218510491,0.09665614057452356,177.5790242339705,flag_nested,14
0.0361685403706082,12.912168912307129,100.76329090537688,0.2822501145808876,84.30312265145736,market_1,15
0.05789687350875227,20.669183842624562,41.687894045383636,0.11677281245205501,60.39092731780862,block_2_3,15
0.017115722489995357,6.110312928928343,65.53291841974085,0.18356559781440016,170.6553930162441,block_4_6,15
0.05955584644319453,21.261437180220447,25.643925073763985,0.07183172289569743,64.06996340501526,top_3,15
0.017719544337639986,6.325877328537475,18.460141839689747,0.05170908078344467,195.25857282506294,top_6,15
0.02630030400061507,9.38920852821958,37.48741124734951,0.10500675419425634,173.78372232059405,flag_nested,15
0.03663663788554681,13.07927972514021,76.6867899470229,0.21480893542583446,82.81453841515399,market_1,16
0.07003759870277211,25.003422736889643,27.33032690582509,0.07655553755133078,58.441982801030555,block_2_3,16
0.015721098577729943,5.61243219224959,59.55973492845533,0.16683399139623342,173.10155864341198,block_4_6,16
0.06696032240252553,23.904835097701614,33.77729848477315,0.0946142814699528,59.7284952677966,top_3,16
0.016454782840750828,5.874357474148045,16.835038628609926,0.047156970948487184,192.6029978350304,top_6,16
0.027295741518403454,9.744579722070034,38.306694231271514,0.10730166451336559,177.76050605089824,flag_nested,16
0.03701149964982189,13.213105374986414,73.51027406253016,0.20591113182781556,83.21174198638745,market_1,17
0.0702971116744348,25.096068867773223,34.3433537268494,0.09619987038333165,59.767637632844924,block_2_3,17
0.01723497656989434,6.152886635452279,42.05405611178703,0.11779847650360512,169.9438699661279,block_4_6,17
0.06534939259340342,23.32973315584502,24.99690528576378,0.07001934253715345,63.46630851492423,top_3,17
0.017639059109838297,6.297144102212272,5.600648344747819,0.015688090601534508,193.94093917730535,top_6,17
0.029990008009793023,10.70643285949611,7.371332761852308,0.020647990929558286,171.61477044543096,flag_nested,17
0.03650644730432058,13.032801687642447,101.96275054664703,0.2856099455088152,83.89430356596336,market_1,18
0.05982108229614879,21.35612637972512,66.42307309386906,0.18605902827414303,61.962438272030916,block_2_3,18
0.015329854552002137,5.472758075064763,51.723558838824346,0.1448839183160346,172.7782671376707,block_4_6,18
0.0600699299977773,21.444965009206495,45.04718201411813,0.1261825826725998,64.532306001384,top_3,18
0.017911010984043647,6.394230921303582,9.958711715196909,0.02789555102296053,192.34247900382226,top_6,18
0.024643360417930145,8.797679669201061,34.228285668372045,0.09587755089179845,178.47862434719485,flag_nested,18
0.036307020042248776,12.961606155082814,83.83956398256177,0.23484471703798815,82.98113290363132,market_1,19
0.05801778729484502,20.71235006425967,72.37346342298626,0.2027267882996814,62.227800075655246,block_2_3,19
0.018622995091679258,6.648409247729495,56.25225137333683,0.15756933157797431,167.09222532003542,block_4_6,19
0.05480789001667967,19.566416735954643,34.32795194873247,0.09615672814771,67.00001746910425,top_3,19
0.01630395144575359,5.820510666134032,20.97424673211776,0.058751391406492326,194.22386846561514,top_6,19
0.02453357363964536,8.758485789353394,43.15487962169014,0.12088201574703121,175.53809816233624,flag_nested,19
0.04055605106047582,14.478510228589869,85.9486457165634,0.24075250900998152,81.65365474878551,market_1,20
0.07019289864447845,25.058864816078806,26.954812938309455,0.07550367769834582,56.38542774014701,block_2_3,20
0.017435381324994757,6.224431133023128,22.106142539720672,0.061921967898377235,173.53135405046308,block_4_6,20
0.05899115719036719,21.059843116961087,75.49059434064306,0.21145824745278166,65.70730384388288,top_3,20
0.015879100123096217,5.66883874394535,39.754172277408884,0.11135622486669156,194.93994344994016,top_6,20
0.02225103451383309,7.943619321438413,31.70237326084141,0.08880216599675464,182.45997716573103,flag_nested,20
0.035361755692046845,12.624146782060723,101.83345972899154,0.2852477863557186,83.36492051959378,market_1,21
0.05384228324377217,19.221695118026663,43.28302074970069,0.12124095448095432,61.43379021226117,block_2_3,21
0.016162548957087516,5.7700299776802435,69.47301996436431,0.19460229681894764,171.41727910731797,block_4_6,21
0.06660565967849877,23.77822050522406,61.98306018638451,0.17362201732880816,60.85797143593565,top_3,21
0.017921721444731184,6.398054555769033,29.288175062199514,0.08203970605658127,192.81140860826423,top_6,21
0.024570182424608896,8.771555125585376,27.969798385220262,0.07834677418829206,170.64884252103934,flag_nested,21
0.03754007026139971,13.401805083319696,56.31715629191738,0.1577511380725977,82.94148384982111,market_1,22
0.05925889849009863,21.155426760965213,46.86698579934049,0.1312800722670602,61.23663834438344,block_2_3,22
0.01759422125879149,6.281136989388561,8.742329960155688,0.024488319216122375,170.217702866695,block_4_6,22
0.05905216991385578,21.08162465924651,34.32556972690305,0.0961500552574315,65.99592845335359,top_3,22
0.016122871344365314,5.755865069938417,29.106472545840873,0.08153073542252345,195.93938216456687,top_6,22
0.024272726765680538,8.665363455347952,42.04130099299251,0.11776274787953084,181.4737970773274,flag_nested,22
0.03817211986680177,13.62744679244823,82.58415357768479,0.2313281612820302,82.28506811058023,market_1,23
0.07184227537970031,25.647692310553012,15.849674344887928,0.04439684690444798,56.27718517880212,block_2_3,23
0.017800707422715074,6.354852549909281,16.191145695075218,0.04535334928592498,172.8826220351972,block_4_6,23
0.06381038883734293,22.780308814931423,41.207879534797826,0.11542823399103032,64.71776795328134,top_3,23
0.02180902259851189,7.785821067668745,10.067231137827749,0.028199526996716382,188.888968227836,top_6,23
0.028275172989530205,10.094236757262284,4.894685970221765,0.013710604958604385,175.4352432031479,flag_nested,23
0.03627239990014024,12.949246764350065,96.96358197119959,0.27160667218823414,83.1176477790645,market_1,24
0.06185458024039388,22.082085145820614,21.629291208696703,0.06058624988430449,59.6445588809749,block_2_3,24
0.016892744311549274,6.030709719223091,44.506136225091794,0.12466704824955685,169.32803637995576,block_4_6,24
0.05933826974001739,21.183762297186206,42.67266033595959,0.11953126144526496,65.23196928665172,top_3,24
0.017548740900557757,6.2649005014991195,7.8994477661608835,0.02212730466711732,195.31851912717005,top_6,24
0.032329378735529005,11.541588208583855,11.890803456701466,0.03330757270784725,170.38442225731,flag_nested,24
0.03731592840515009,13.321786440638583,92.0449330439435,0.2578289441006821,83.33928707630017,market_1,25
0.06353246873876857,22.68109133974038,28.338785657458374,0.07938035198167612,60.90332068718714,block_2_3,25
0.016543693389354686,5.906098539999623,37.34259625008447,0.1046011099442142,172.48383380967968,block_4_6,25
0.06146265232577408,21.942166880301347,30.69173447966942,0.08597124504109081,63.041983458864934,top_3,25
0.015135174455868403,5.40325728074502,22.49614457621975,0.06301441057764635,195.4203033962332,top_6,25
0.025221264158044005,9.00399130442171,26.59174623363748,0.07448668412783607,175.27007871106704,flag_nested,25
0.0352812257426335,12.595397590120161,83.44923735508381,0.2337513651402908,83.71630374097182,market_1,26
0.05858274176440307,20.914038809891895,23.891111591225417,0.06692188120791434,60.64122362164435,block_2_3,26
0.015533540188383925,5.545473847253061,40.45751467382804,0.11332637163537265,172.25210880575338,block_4_6,26
0.06424920944875315,22.936967773204874,29.734573453508357,0.0832901217185108,63.47168419456518,top_3,26
0.01653126871287939,5.901662930497942,30.33434916670535,0.08497016573306822,195.68468110171418,top_6,26
0.02670060953178605,9.53211760284762,22.945383236307432,0.06427278217453063,174.0122232979108,flag_nested,26
0.03901155897763402,13.927126555015343,76.04709440737584,0.21301707116912,82.24736746460307,market_1,27
0.06447912525167182,23.019047714846838,29.2689701692424,0.08198591083821401,59.33607651499251,block_2_3,27
0.016027909104881964,5.721963550442861,66.31521101033832,0.18575689358638184,172.1430752605335,block_4_6,27
0.0601120586907048,21.460004952581613,31.79292660983812,0.08905581683428045,64.51716307853238,top_3,27
0.016524720957528164,5.899325381837555,19.799499929550045,0.05546078411638668,195.38957276492687,top_6,27
0.023822703093839343,8.504705004500645,41.64250063106054,0.11664566003098191,178.54049994923494,flag_nested,27
0.036715576872736196,13.107460943566823,91.38649077880959,0.25598456800787,82.52817277315835,market_1,28
0.0676169774217843,24.139260939576992,17.65843804208347,0.04946341188258675,58.81600505228006,block_2_3,28
0.01568103541533746,5.598129643275473,72.07423819316648,0.20188862238982208,171.28188358631888,block_4_6,28
0.056209887282358324,20.066929759801923,22.249056673233646,0.06232228760009425,65.2105877059739,top_3,28
0.01529488470289557,5.460273838933718,25.968597155075475,0.07274116850161197,195.58664549228408,top_6,28
0.02515016454949208,8.978608744168673,31.976978710450997,0.08957136893683752,179.33245511151202,flag_nested,28
0.03912158963839239,13.966407500906085,41.37388603514582,0.11589323819368577,82.28945320671171,market_1,29
0.060178073559974773,21.483572260910993,41.03856379443084,0.11495396020848976,61.31427262384194,block_2_3,29
0.01836550870363914,6.556486607199172,22.092178965460928,0.06188285424498859,168.56382098774043,block_4_6,29
0.05965172394169257,21.29566544718425,60.8739448809668,0.17051525176741403,65.34179563931029,top_3,29
0.017201950603377775,6.141096365405866,18.702266718738944,0.052387301733162306,194.12554845983178,top_6,29
0.025775908184697084,9.201999221936859,46.97395739795965,0.13157971259932674,176.37904933556803,flag_nested,29
0.035402030088021924,12.638524741423828,113.40496188019641,0.317660957647609,84.14665706214333,market_1,30
0.06638216683208417,23.69843355905405,47.03830449789827,0.13175995657674586,58.688887742407736,block_2_3,30
0.01755571051468446,6.267388653742352,35.41291217289197,0.09919583241706434,167.86660242938314,block_4_6,30
0.06182953255837983,22.0731431233416,30.17897039353182,0.08453493107431882,62.77740885527803,top_3,30
0.014893201300432082,5.316872864254253,42.81177214262813,0.11992093037150736,197.23024694020302,top_6,30
0.024647915180956135,8.79930571960134,51.0715635796542,0.14305760106345716,179.13532953488536,flag_nested,30
0.03791242565755984,13.534735959748863,104.43446491054269,0.29253351515558174,83.6782037342784,market_1,31
0.06336222435842584,22.620314095958026,23.635458452903407,0.06620576597451935,61.27901064521163,block_2_3,31
0.016904194759274616,6.034797529061038,33.67658043523704,0.09433215808189647,170.95115751154526,block_4_6,31
0.06662482601329066,23.785062886744765,46.17339977614801,0.1293372542749244,59.28579188920358,top_3,31
0.01715042640263189,6.122702225739585,45.7628229331348,0.1281871790844112,190.78099600748163,top_6,31
0.028703766242018553,10.247244548400623,23.56057304182275,0.06599600291827101,172.34564443541592,flag_nested,31
0.03897854706253324,13.915341301324366,44.040201575020426,0.12336190917372668,83.05136854347859,market_1,32
0.06796202328517419,24.262442312807185,13.074055118835696,0.036622003133993546,57.80589699865256,block_2_3,32
0.016723294348106387,5.97021608227398,12.54330617406306,0.035135311411941345,169.69554518166984,block_4_6,32
0.05893221402161858,21.038800405717833,36.262534884063015,0.10157572796656307,64.55857390684646,top_3,32
0.016499065211214296,5.890166280403504,12.978885827857031,0.036355422486994485,195.20363794934076,top_6,32
0.024813584057163263,8.858449508407285,61.7092222319666,0.17285496423520055,175.00723286287482,flag_nested,32
0.036387462250314424,12.99032402336225,78.59690218008188,0.22015938986017333,83.09806838911283,market_1,33
0.07185589333737429,25.65255392144262,39.74522273997532,0.11133115613438464,58.39247187037088,block_2_3,33
0.017866312311614986,6.37827349524655,16.75143880448824,0.046922797771675746,172.26696911790552,block_4_6,33
0.06748159077441374,24.090927906465705,29.35003831629764,0.08221299248262644,62.40675310574455,top_3,33
0.01740042869892098,6.2119530455147896,6.305953583774041,0.017663735528778826,195.11769893317702,top_6,33
0.026530696723940747,9.471458730446846,36.47289579849093,0.10216497422546479,175.88272910402057,flag_nested,33
0.04175852228857655,14.907792457021829,110.09342954077485,0.30838495669684834,82.06801130240406,market_1,34
0.0593418875897206,21.185053869530254,41.700168250956615,0.11680719398027063,62.17325299344266,block_2_3,34
0.0171652342026378,6.127988610341695,6.7475674608048095,0.018900749189929438,169.23974112308198,block_4_6,34
0.06053691070653103,21.611677122231576,41.294973678933175,0.11567219517908453,63.72775353658431,top_3,34
0.015225178997516783,5.435388902113492,44.890089957473435,0.1257425489004858,196.4188901367033,top_6,34
0.023737303480084706,8.47421734239024,45.15171702172745,0.12647539781996484,179.07553925860097,flag_nested,34
0.042616566874859395,15.214114374324804,36.595466119451416,0.1025083084578471,81.79226733071974,market_1,35
0.06450150458929367,23.02703713837784,57.591871951830036,0.16132177017319338,60.49226749139492,block_2_3,35
0.02652797398936412,9.470486714202991,2.9812580371265343,0.008350862849093933,160.4094236711771,block_4_6,35
0.057205191511153476,20.42225336948179,22.19228617130273,0.062163266586282157,65.54014461005839,top_3,35
0.016634757785596914,5.938608529458098,54.68324651878875,0.15317435999660714,193.4410134592872,top_6,35
0.02330837065003231,8.321088322061534,36.98354899739697,0.10359537534284867,179.16805940629942,flag_nested,35
0.035406951268695135,12.640281602924164,97.07461527702365,0.27191768985160686,83.67998711393855,market_1,36
0.0584289202826844,20.85912454091833,39.78273192764462,0.11143622388695971,59.62008086121227,block_2_3,36
0.01789732513809241,6.389345074298991,22.25940997841893,0.06235128845495499,168.01891118076193,block_4_6,36
0.06821103727898471,24.351340308597543,21.669911099920192,0.060700031092213426,59.987529413298994,top_3,36
0.014255033110555856,5.0890468204684405,37.96436388300026,0.10634275597479065,199.20647235529745,top_6,36
0.02464214508248051,8.797245794445542,24.90729522862256,0.06976833397373265,175.12141240279084,flag_nested,36
0.03816987513961408,13.626645424842227,118.03371318381937,0.33062664757372373,83.1280042200309,market_1,37
