date,start,past_start,future_start,original_cosine,residual_cosine,erse_outgoing_cosine,erse_incoming_cosine,incoming_erse_attributed_fraction,outgoing_erse_attributed_fraction,incoming_residual_energy_fraction,outgoing_residual_energy_fraction,incoming_speed,outgoing_speed,erse_speed,static_loss,erse_loss,erse_skill,top_cross_covariance_energy,covariance_transition_energy,top_cross_covariance_share,positive_correlation_fraction,all_correlations_positive,minimum_correlation,erse_rotations,minimum_deviation_before,minimum_deviation_after
2001-02-14,42,0,84,0.2668501187338771,0.2666017487332363,0.053034891397171664,0.012126841924904461,0.00014706029507172147,0.0028126997055099023,0.9998529397049283,0.9971873002944901,1.2593845958013048,0.306555946549383,0.2358924579300148,0.030850218477345887,0.04626015229899597,-0.49950809369359894,0.2596195407270372,0.8990616276264505,0.28876723547020966,0.849802371541502,False,-0.139875819345804,18,0.0016447850864649255,0.14999999999999902
2001-03-06,56,14,98,0.2768575528122168,0.27657422443502855,-0.020756231978288783,-0.018900665491978427,0.00035723515603969247,0.00043082116593662345,0.9996427648439603,0.9995691788340634,0.4994458802517284,0.34389907566842665,0.26568671988147147,0.038674636366868555,0.06242720540944546,-0.6141639915436943,0.23435771769490543,0.8708494396304449,0.26911393293696995,0.8379446640316206,False,-0.13128935380255177,16,1.6926211901159852e-06,0.14999999999999902
2001-03-26,70,28,112,0.024204788352338236,0.024216289523949386,-0.009240039096555455,0.0011311515660828858,1.279503865414533e-06,8.537832250576916e-05,0.9999987204961346,0.9999146216774942,0.5674208009222248,0.542351165187114,0.24227708826745617,0.09127122420002776,0.11063775521041667,-0.2121866029532562,0.24830839196543764,0.6971903684126033,0.3561557979218763,0.8814229249011858,False,-0.12435565688380143,18,0.00012765807458921602,0.1499999999999991
2001-04-13,84,42,126,0.11854611424712168,0.11741318015327669,0.024354144653633635,0.05533302734292708,0.0030617439149330794,0.0005931243618102489,0.9969382560850669,0.9994068756381898,0.30655594654938306,0.6102696721849601,0.23387347383866172,0.11248377142406756,0.1274101296929242,-0.13269788236903768,0.24960522857367806,0.6702805337632827,0.3723891952706313,0.8814229249011858,False,-0.1003166158265631,18,0.00014515957408393928,0.1499999999999988
2001-05-03,98,56,140,0.07246621438381788,0.07159637944482578,0.015439852618333553,0.06744825126196365,0.004549266598297019,0.0002383890488757423,0.995450733401703,0.9997616109511243,0.3438990756684264,0.5817057615660249,0.2591977434140304,0.10285986995617306,0.12292937765058909,-0.19511504052034412,0.2113287860546862,0.6271264184763503,0.3369795623793445,0.8932806324110671,False,-0.09811675638328604,17,6.427594172193967e-06,0.14999999999999905
2001-05-23,112,70,154,-0.09170878024121822,-0.09262502751919718,-0.030384288152728915,-0.027588028520497795,0.0007610993176475622,0.0009232049665480746,0.9992389006823524,0.9990767950334519,0.5423511651871148,0.42376796885121587,0.22750003062671326,0.05762219145232909,0.07629776703000794,-0.3241038757286623,0.21030629774865872,0.7585941745238838,0.2772316276758297,0.8774703557312253,False,-0.09617639869624196,17,0.0009244835253583107,0.14999999999999897
2001-06-12,126,84,168,-0.07086677479348291,-0.07048594760744478,-0.020715142142152476,0.019779679489386512,0.0003912357207030981,0.0004291171139696459,0.9996087642792969,0.9995708828860304,0.6102696721849593,0.4150070539019017,0.2302310251343786,0.05568858089264254,0.07418737441854055,-0.33218288613890734,0.3281378727019941,1.0853099870152714,0.3023448384589286,0.8932806324110671,False,-0.09831564538070975,15,8.70458230997175e-06,0.14999999999999897
2001-07-02,140,98,182,0.02341961283089184,0.022994228413360577,0.018006726914331132,0.02420474737879103,0.0005858697956712122,0.00032424221416738064,0.9994141302043288,0.9996757577858326,0.5817057615660252,0.573495784808825,0.24589998781531996,0.100453996622251,0.11846854933835631,-0.1793313688040461,0.27380636868140584,0.95085879047292,0.2879569200230302,0.9051383399209486,False,-0.1195787271449735,17,0.0015600623645397205,0.14999999999999888
2001-07-20,154,112,196,0.2267990812075298,0.2262155766594793,0.02163302905332555,0.03631640650888943,0.0013188813817187617,0.00046798794602209703,0.9986811186182812,0.9995320120539779,0.42376796885121554,0.6283872231496914,0.27054477635725843,0.11764807086708122,0.13877275072804096,-0.17955823419175654,0.21605986512104636,0.9911960571736974,0.21797893923944855,0.8972332015810277,False,-0.13069918170114464,19,2.0204593697556994e-06,0.1499999999999992
2001-08-09,168,126,210,0.3983041295342917,0.3969560064405766,-0.06430307254235684,-0.03824908930257306,0.0014629928324763064,0.004134885138387556,0.9985370071675237,0.9958651148616124,0.41500705390190173,0.4327897468445771,0.19744538895043673,0.05968337687244333,0.07585206959792516,-0.27090780670869097,0.29194009957900136,0.9789550856846114,0.29821603038594896,0.9288537549407114,False,-0.12490610639857584,18,0.001947202791443862,0.14999999999999888
