,raw,standardised,T,N,null_mode1
1115,15.48500490760327,5.915457711931763,125,26,3.8982601335527685
1120,15.506764299036723,5.916984233750528,125,26,3.8982601335527685
1125,15.523057396932865,5.915185655802695,125,26,3.8982601335527685
1130,15.507840850671702,5.906291287409459,125,26,3.8982601335527685
1135,15.454106036529005,5.884302906139797,125,26,3.8982601335527685
1140,15.416713210962678,5.860487463688403,125,26,3.8982601335527685
1145,15.388465495782345,5.846633522679438,125,26,3.8982601335527685
1150,15.36642999444181,5.835340949545514,125,26,3.8982601335527685
1155,15.328538458592243,5.8096708708709786,125,26,3.8982601335527685
1160,15.291342077224549,5.789953589935747,125,26,3.8982601335527685
1165,15.249030543835492,5.754103608390183,125,26,3.8982601335527685
1170,15.194684311058952,5.707995371161673,125,26,3.8982601335527685
1175,15.12380529904129,5.656734403309103,125,26,3.8982601335527685
1180,15.040570247817579,5.600447233771235,125,26,3.8982601335527685
1185,14.920719868740065,5.537149495629425,125,26,3.8982601335527685
1190,14.746169557706976,5.46382087593906,125,26,3.8982601335527685
1195,14.582478178087271,5.389117275129696,125,26,3.8982601335527685
1200,14.434681561947707,5.312373309847507,125,26,3.8982601335527685
1205,14.327773737811642,5.241134949035009,125,26,3.8982601335527685
1210,14.233695685052439,5.175244251821682,125,26,3.8982601335527685
1215,14.144355612294694,5.111878686887154,125,26,3.8982601335527685
1220,14.078760725776789,5.054151103905186,125,26,3.8982601335527685
1225,14.029569219898564,4.995779782771627,125,26,3.8982601335527685
1230,14.00435037145238,4.94452797775267,125,26,3.8982601335527685
1235,13.989748470336789,4.898393703525416,125,26,3.8982601335527685
1240,13.975165495213366,4.85468577051109,125,26,3.8982601335527685
1245,13.97666354742434,4.817334506203168,125,26,3.8982601335527685
1250,13.98287212263638,4.784995870074647,125,26,3.8982601335527685
1255,14.009396130332568,4.7579679841086335,125,26,3.8982601335527685
1260,14.049369825069757,4.740954146492752,125,26,3.8982601335527685
1265,14.111444703234506,4.728319997885624,125,26,3.8982601335527685
1270,14.167152101155136,4.712801496450291,125,26,3.8982601335527685
1275,14.223135391480996,4.701257914807885,125,26,3.8982601335527685
1280,14.281271065435728,4.695416084587491,125,26,3.8982601335527685
1285,14.352237096084355,4.69373354884328,125,26,3.8982601335527685
1290,14.43044550671109,4.709564075866246,125,26,3.8982601335527685
1295,14.515554451844443,4.741061782057043,125,26,3.8982601335527685
1300,14.61753596602869,4.783843147267733,125,26,3.8982601335527685
1305,14.699852206465318,4.826526156885379,125,26,3.8982601335527685
1310,14.756588351169784,4.86447520785423,125,26,3.8982601335527685
1315,14.802926459822766,4.904198495817716,125,26,3.8982601335527685
1320,14.837081073479853,4.943505101564384,125,26,3.8982601335527685
1325,14.873992337847492,4.994775199436504,125,26,3.8982601335527685
1330,14.9065994281268,5.048497887692547,125,26,3.8982601335527685
1335,14.92796400074,5.103645806984937,125,26,3.8982601335527685
1340,14.948725361357571,5.15196322545331,125,26,3.8982601335527685
1345,14.99215266993554,5.201360950739814,125,26,3.8982601335527685
1350,15.023719892242434,5.250297058217985,125,26,3.8982601335527685
1355,15.036242743891213,5.289185362546996,125,26,3.8982601335527685
1360,15.057450648088393,5.320976570144853,125,26,3.8982601335527685
1365,15.09038384871715,5.356278005235885,125,26,3.8982601335527685
1370,15.117077796372053,5.387278381236961,125,26,3.8982601335527685
1375,15.115888014262564,5.403197492783872,125,26,3.8982601335527685
1380,15.106373288152652,5.414363570285,125,26,3.8982601335527685
1385,15.096255277773217,5.4214407971188,125,26,3.8982601335527685
1390,15.058190696111412,5.417725781942923,125,26,3.8982601335527685
1395,14.993508105899025,5.411398414917734,125,26,3.8982601335527685
1400,14.913432363305937,5.4037903386996105,125,26,3.8982601335527685
1405,14.83310336767848,5.398970942158646,125,26,3.8982601335527685
1410,14.737041134000581,5.390521858863565,125,26,3.8982601335527685
1415,14.618688762976499,5.374041970681956,125,26,3.8982601335527685
1420,14.499587238807873,5.343662728221371,125,26,3.8982601335527685
1425,14.353853568154838,5.301162723561186,125,26,3.8982601335527685
1430,14.236630863781198,5.262680552123732,125,26,3.8982601335527685
1435,14.147853651308063,5.2352672396108435,125,26,3.8982601335527685
1440,14.087563950791491,5.2197945517615345,125,26,3.8982601335527685
1445,14.058017444195862,5.207188250646435,125,26,3.8982601335527685
1450,14.043276993819688,5.194636885349811,125,26,3.8982601335527685
1455,14.036016772721057,5.185602618980248,125,26,3.8982601335527685
1460,14.017226340046255,5.168960980482638,125,26,3.8982601335527685
1465,14.019174407536664,5.165598772082291,125,26,3.8982601335527685
1470,14.017625175599244,5.171734338431521,125,26,3.8982601335527685
1475,14.034929622286413,5.182559480382757,125,26,3.8982601335527685
1480,14.078889130231671,5.20659591748124,125,26,3.8982601335527685
1485,14.156789018810763,5.24615471064925,125,26,3.8982601335527685
1490,14.225401830399163,5.284146427014898,125,26,3.8982601335527685
1495,14.305067639885479,5.324624070232039,125,26,3.8982601335527685
1500,14.399843997332665,5.376086903091239,125,26,3.8982601335527685
1505,14.499426878088705,5.429377524662045,125,26,3.8982601335527685
1510,14.609163777122985,5.485013491036207,125,26,3.8982601335527685
1515,14.73962438473922,5.549069286119632,125,26,3.8982601335527685
1520,14.902077633819992,5.61445683208347,125,26,3.8982601335527685
1525,15.087338689802232,5.683267641207363,125,26,3.8982601335527685
1530,15.27283695243055,5.756677645814431,125,26,3.8982601335527685
1535,15.481167452882662,5.835732574548852,125,26,3.8982601335527685
1540,15.666124296146817,5.913297296852253,125,26,3.8982601335527685
1545,15.822637030086353,5.992190127650045,125,26,3.8982601335527685
1550,15.976877374229863,6.0747884456233,125,26,3.8982601335527685
1555,16.09121467025081,6.155392379648707,125,26,3.8982601335527685
1560,16.197682553884103,6.237182672851928,125,26,3.8982601335527685
1565,16.304537045196977,6.325219144143802,125,26,3.8982601335527685
1570,16.417055766198565,6.42954374464152,125,26,3.8982601335527685
1575,16.514273451540436,6.536978475821713,125,26,3.8982601335527685
1580,16.615212555089986,6.6436761149245465,125,26,3.8982601335527685
1585,16.725717831509094,6.749320515201007,125,26,3.8982601335527685
1590,16.83256239090296,6.849072274454994,125,26,3.8982601335527685
1595,16.939633174926286,6.942417468701706,125,26,3.8982601335527685
1600,17.02954289075467,7.023523359116908,125,26,3.8982601335527685
1605,17.111529154829498,7.092079832232972,125,26,3.8982601335527685
1610,17.17719721729452,7.146270954274156,125,26,3.8982601335527685
1615,17.29107358146854,7.208134500000176,125,26,3.8982601335527685
1620,17.430212804178534,7.271315668387836,125,26,3.8982601335527685
1625,17.612930807197316,7.3328877301023985,125,26,3.8982601335527685
1630,17.799168904466786,7.39522477710436,125,26,3.8982601335527685
1635,17.99884801516557,7.452910620150593,125,26,3.8982601335527685
1640,18.195115119355176,7.508118543247538,125,26,3.8982601335527685
1645,18.39154573972969,7.570743737258691,125,26,3.8982601335527685
1650,18.597639565495754,7.628599880732957,125,26,3.8982601335527685
1655,18.79894912567112,7.675752007797158,125,26,3.8982601335527685
1660,18.99497794181403,7.710028207574604,125,26,3.8982601335527685
1665,19.2304960430683,7.7556403566175245,125,26,3.8982601335527685
1670,19.494301066639323,7.809799582051953,125,26,3.8982601335527685
1675,19.77024711794857,7.867519967516429,125,26,3.8982601335527685
1680,20.06622546197158,7.913026354124707,125,26,3.8982601335527685
1685,20.361966915442455,7.950367070390982,125,26,3.8982601335527685
1690,20.64566597697876,7.976702512753262,125,26,3.8982601335527685
1695,20.9332581879103,7.991324528977484,125,26,3.8982601335527685
1700,21.20847252033408,7.987097069534123,125,26,3.8982601335527685
1705,21.475285656137068,7.989859133048101,125,26,3.8982601335527685
1710,21.72745100004948,7.992250379079077,125,26,3.8982601335527685
1715,21.983078290370745,8.004635432754707,125,26,3.8982601335527685
1720,22.247089009052377,8.029891481328683,125,26,3.8982601335527685
1725,22.54075573735549,8.071251958067391,125,26,3.8982601335527685
1730,22.817287153449705,8.108802444984127,125,26,3.8982601335527685
1735,23.114191661222627,8.162074812563777,125,26,3.8982601335527685
1740,23.361510839257278,8.215429711676899,125,26,3.8982601335527685
1745,23.606304648286773,8.271541795072686,125,26,3.8982601335527685
1750,23.79834636547809,8.314159387347413,125,26,3.8982601335527685
1755,23.942786521479324,8.348209477834216,125,26,3.8982601335527685
1760,24.08550496489754,8.387413838863912,125,26,3.8982601335527685
1765,24.210791326888295,8.42238892543901,125,26,3.8982601335527685
1770,24.339679700680485,8.465315269595528,125,26,3.8982601335527685
1775,24.466671931830273,8.517658057885447,125,26,3.8982601335527685
1780,24.604393282679556,8.576410165113613,125,26,3.8982601335527685
1785,24.745343684338522,8.64864746197048,125,26,3.8982601335527685
1790,24.90254347831998,8.730708448015845,125,26,3.8982601335527685
1795,25.072808330744373,8.823631774777521,125,26,3.8982601335527685
1800,25.271132581264173,8.931852086375393,125,26,3.8982601335527685
1805,25.50804385367544,9.064380283140514,125,26,3.8982601335527685
1810,25.76042921384141,9.203159720491916,125,26,3.8982601335527685
1815,26.01518433825158,9.344090075140244,125,26,3.8982601335527685
1820,26.25744209576308,9.483520890775255,125,26,3.8982601335527685
1825,26.525402447036075,9.635969706120534,125,26,3.8982601335527685
1830,26.81299232144538,9.789169475431562,125,26,3.8982601335527685
1835,27.147051257850613,9.956601498431747,125,26,3.8982601335527685
1840,27.464087932699247,10.108166528235468,125,26,3.8982601335527685
1845,27.75235436883543,10.243033225414754,125,26,3.8982601335527685
1850,28.0344364678511,10.371487517373549,125,26,3.8982601335527685
1855,28.283619817125775,10.490574717308606,125,26,3.8982601335527685
1860,28.471064741974857,10.595262311089611,125,26,3.8982601335527685
1865,28.680656884907755,10.6931054019988,125,26,3.8982601335527685
1870,28.87150963811767,10.786844546126185,125,26,3.8982601335527685
1875,29.078349495700795,10.888746061000063,125,26,3.8982601335527685
1880,29.317101983340336,10.993588621229796,125,26,3.8982601335527685
1885,29.545305414927164,11.092620045451664,125,26,3.8982601335527685
1890,29.82308324685497,11.213446123818608,125,26,3.8982601335527685
1895,30.117217219788643,11.332542084705306,125,26,3.8982601335527685
1900,30.429172098319913,11.457095949817784,125,26,3.8982601335527685
1905,30.73693583470081,11.582143003240692,125,26,3.8982601335527685
1910,31.059684256348074,11.703555674126296,125,26,3.8982601335527685
1915,31.387370274846244,11.814694413771456,125,26,3.8982601335527685
1920,31.709212544527873,11.912346180013992,125,26,3.8982601335527685
1925,32.04028751455185,11.998647923379039,125,26,3.8982601335527685
1930,32.33023831448851,12.059670637045235,125,26,3.8982601335527685
1935,32.64432804054479,12.12139765240684,125,26,3.8982601335527685
1940,32.94897700552497,12.184348031146202,125,26,3.8982601335527685
1945,33.25849626036216,12.254162758831724,125,26,3.8982601335527685
1950,33.59118733565633,12.32354801125124,125,26,3.8982601335527685
1955,33.94777970756916,12.389381729362984,125,26,3.8982601335527685
1960,34.31598305829833,12.439124146135802,125,26,3.8982601335527685
1965,34.70503087611418,12.50891990469984,125,26,3.8982601335527685
1970,35.011008671016604,12.578885832694016,125,26,3.8982601335527685
1975,35.26612702567682,12.656473442101202,125,26,3.8982601335527685
1980,35.53343428555983,12.762175722412195,125,26,3.8982601335527685
1985,35.805565789770995,12.879769556082385,125,26,3.8982601335527685
1990,36.118640598993316,13.005290044419533,125,26,3.8982601335527685
1995,36.41933453974955,13.126195050961698,125,26,3.8982601335527685
2000,36.71311816043347,13.23558756515839,125,26,3.8982601335527685
2005,37.023225979228755,13.352182567372795,125,26,3.8982601335527685
2010,37.32368515336336,13.481209981761422,125,26,3.8982601335527685
2015,37.611704483196995,13.604291917837251,125,26,3.8982601335527685
2020,37.91868717296489,13.742648280468796,125,26,3.8982601335527685
2025,38.25474649169151,13.882726930906559,125,26,3.8982601335527685
2030,38.61511053097434,14.020615601660381,125,26,3.8982601335527685
2035,38.99518490939223,14.157844988547861,125,26,3.8982601335527685
2040,39.38328757953001,14.306396709650972,125,26,3.8982601335527685
2045,39.791399550409864,14.478681204984017,125,26,3.8982601335527685
2050,40.228209561012484,14.660577310476036,125,26,3.8982601335527685
2055,40.719132930291785,14.879087653753146,125,26,3.8982601335527685
2060,41.22723106779453,15.102709086245502,125,26,3.8982601335527685
2065,41.76207938581588,15.34174100981172,125,26,3.8982601335527685
2070,42.31791139291476,15.571735731021814,125,26,3.8982601335527685
2075,42.87321603577968,15.79746065960656,125,26,3.8982601335527685
2080,43.43656112725029,16.016135774760244,125,26,3.8982601335527685
2085,43.98921622316707,16.222273219431532,125,26,3.8982601335527685
2090,44.52958090752995,16.409634608624994,125,26,3.8982601335527685
2095,45.148635926543996,16.600308888153645,125,26,3.8982601335527685
2100,45.862496941753705,16.80407687773216,125,26,3.8982601335527685
2105,46.62839181777368,17.00956585899181,125,26,3.8982601335527685
2110,47.412011477601396,17.20516628953996,125,26,3.8982601335527685
2115,48.148300268083545,17.401487827497782,125,26,3.8982601335527685
2120,48.860120554794925,17.588963846472858,125,26,3.8982601335527685
2125,49.591916838212036,17.79911165804178,125,26,3.8982601335527685
2130,50.26606971702515,17.98879262491885,125,26,3.8982601335527685
2135,51.00778975241532,18.190133981005527,125,26,3.8982601335527685
2140,51.70065930054533,18.379834164756197,125,26,3.8982601335527685
2145,52.31965862976307,18.533766029498693,125,26,3.8982601335527685
2150,52.70583543511897,18.666898664847007,125,26,3.8982601335527685
2155,52.85777356467528,18.77497793943879,125,26,3.8982601335527685
2160,52.88299811111809,18.85509845734114,125,26,3.8982601335527685
2165,52.90884106127929,18.920326276098564,125,26,3.8982601335527685
2170,52.92199527989891,18.949089331482078,125,26,3.8982601335527685
2175,52.847474909128245,18.940743141158052,125,26,3.8982601335527685
2180,52.711455085011536,18.894100535119705,125,26,3.8982601335527685
2185,52.45705531289164,18.818654470684123,125,26,3.8982601335527685
2190,52.13392562058149,18.72427238484263,125,26,3.8982601335527685
2195,51.71189273660707,18.618798867223262,125,26,3.8982601335527685
