n_triples,mean_cosine,median_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,static_loss,constant_velocity_loss,constant_velocity_skill,null_mean_cosine_mean,null_mean_cosine_q05,null_mean_cosine_q95,p_upper_mean_cosine,null_positive_fraction_mean,null_positive_fraction_q05,null_positive_fraction_q95,p_upper_positive_fraction,null_constant_velocity_skill_mean,null_constant_velocity_skill_q05,null_constant_velocity_skill_q95,p_upper_constant_velocity_skill,mode,label,N,days,T,P,step,horizon,block_size,shuffles
464,0.08297631052954375,0.08885278187879961,0.6163793103448276,0.4507176357939104,0.447911949922082,0.07339611031710574,0.11734996780184027,-0.5988581315117814,0.02168603074675473,-0.019355441969682998,0.06025722485977952,0.02,0.5329371299198886,0.4676724137931034,0.5885775862068965,0.02,-0.6670497360581368,-0.7584093172764813,-0.5760011776194938,0.11,standardised,cac40_full,23,6828,250,3,14,42,21,99
