,raw,raw,raw,raw,raw,raw,standardised,standardised,standardised,standardised,standardised,standardised,T,N,P,Q
,n_pairs,d_emp,d_th,excess,ratio,angle_deg,n_pairs,d_emp,d_th,excess,ratio,angle_deg,,,,
lag,,,,,,,,,,,,,,,,
1288,80,0.24256073355726238,0.04406111444574272,0.19849961911151964,5.505097558436794,56.54461537830091,80,0.18758224059779627,0.052192363302061805,0.13538987729573446,3.5940553125017436,48.225766891402266,357,357,3,6
1302,79,0.24386434983915237,0.04401858767279679,0.19984576216635558,5.540031217081937,56.697064619363054,79,0.18908072778282792,0.05218628919151178,0.13689443859131614,3.6231878279167304,48.455853563604336,357,357,3,6
1316,78,0.2454354193450142,0.04397934499852442,0.20145607434648977,5.580697469533686,56.87827698391604,78,0.19056441955093248,0.05218549931264475,0.13837892023828774,3.651673780282447,48.68105965852589,357,357,3,6
1330,77,0.24723216248665478,0.043934192336793215,0.20329797014986156,5.62732917886389,57.08402585980697,77,0.19252645164729934,0.05218171308861217,0.14034473855868718,3.6895387340074732,48.9765665854963,357,357,3,6
1344,76,0.24950316922786744,0.0439032951320578,0.20559987409580965,5.68301692338538,57.33890310701382,76,0.19488532034221254,0.05219046418801737,0.14269485615419517,3.7341173981540687,49.32584980176539,357,357,3,6
1358,75,0.25256955161496103,0.04387663773201728,0.20869291388294375,5.7563561081768615,57.67749394373595,75,0.19797982075545037,0.0521999429240702,0.14577987783138016,3.792721019703621,49.77791307702002,357,357,3,6
1372,74,0.2560296348874121,0.04384664442954442,0.21218299045786768,5.839207041232467,58.05430342190459,74,0.20136704361604313,0.05221103454352139,0.14915600907252174,3.856790913579585,50.264481689415454,357,357,3,6
1386,73,0.2597540784033494,0.04381980787883186,0.21593427052451755,5.927777664420785,58.45325164000706,73,0.2048251212138242,0.05223171839241751,0.1525934028214067,3.921470085953724,50.75139158945887,357,357,3,6
1400,72,0.2638850251665014,0.043793443302383266,0.22009158186411815,6.0256742851763985,58.88822099755151,72,0.2085668576860628,0.05225932500664489,0.15630753267941794,3.990997925433271,51.268178004478116,357,357,3,6
1414,71,0.2686557054664166,0.04376693440376878,0.22488877106264782,6.138325864634526,59.38103148379631,71,0.2128901289782259,0.0522841346369068,0.1606059943413191,4.071792149887647,51.854582259148025,357,357,3,6
1428,70,0.27364004544711124,0.04372741987532275,0.2299126255717885,6.257859398686772,59.886964220755274,70,0.2174217679389711,0.052296349856870906,0.1651254180821002,4.157494137430805,52.458088661707286,357,357,3,6
