n_triples,mean_original_cosine,median_original_cosine,q25_original_cosine,q75_original_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_erse_skill,median_erse_skill,q25_erse_skill,q75_erse_skill,mean_top_cross_covariance_share,median_top_cross_covariance_share,q25_top_cross_covariance_share,q75_top_cross_covariance_share,all_positive_window_fraction,mean_positive_correlation_fraction,mean_erse_rotations,null_mean_original_cosine_mean,null_mean_original_cosine_q95,p_upper_mean_original_cosine,null_mean_residual_cosine_mean,null_mean_residual_cosine_q95,p_upper_mean_residual_cosine,null_mean_erse_outgoing_cosine_mean,null_mean_erse_outgoing_cosine_q95,p_upper_mean_erse_outgoing_cosine,null_mean_top_cross_covariance_share_mean,null_mean_top_cross_covariance_share_q95,p_upper_mean_top_cross_covariance_share,null_mean_erse_skill_mean,null_mean_erse_skill_q95,p_upper_mean_erse_skill,label,N,days,T,P,step,horizon,block_size,shuffles,delta,mode
464,0.08297631052954375,0.08885278187879961,-0.11534191761242792,0.2907906016296572,0.08230148413728564,0.09130734104960075,-0.11568926020521904,0.29009780489859205,-0.006830052738021219,-0.0051541174739486014,-0.023259525356041,0.010487569246348505,0.0016996999804142618,0.00028127328652555184,5.7563318798442564e-05,0.0010308167456964945,0.9983003000195857,0.9997187267134744,0.9989691832543035,0.9999424366812015,-0.73012570442891,-0.5493526286550343,-1.0238038889152068,-0.2074179145034467,0.3781833968400747,0.3715974009432776,0.3013082236441498,0.45798019275576407,0.36637931034482757,0.9768808777429466,19.489224137931036,,,,,,,,,,,,,,,,cac40_full,23,6828,250,3,14,42,21,0,0.15,standardised
