,raw,standardised,T,N,null_mode1
,mode1,mode1,,,
20,0.09986279477132423,0.016852947382859154,500,26,0.9745650333881921
40,0.29091937777940696,0.05146512385344958,500,26,0.9745650333881921
60,0.5355926402718862,0.09759901815410064,500,26,0.9745650333881921
80,0.7861038800724491,0.1512721778033045,500,26,0.9745650333881921
100,1.0073535163783174,0.20993669477460983,500,26,0.9745650333881921
120,1.2420511391968299,0.27730441693357344,500,26,0.9745650333881921
140,1.5196752263961708,0.35727743721958527,500,26,0.9745650333881921
160,1.848348827212377,0.45286406747275465,500,26,0.9745650333881921
180,2.225384831540414,0.5623613665567955,500,26,0.9745650333881921
200,2.6471989627690653,0.6750525241053554,500,26,0.9745650333881921
220,3.0591784398937603,0.7835847925006781,500,26,0.9745650333881921
240,3.440737869474741,0.8844081831054883,500,26,0.9745650333881921
260,3.794895982048407,0.9860632825789661,500,26,0.9745650333881921
280,4.1628428796223655,1.0938648245889067,500,26,0.9745650333881921
300,4.564629133461552,1.2075449139152816,500,26,0.9745650333881921
320,5.015811239909213,1.3259509193784016,500,26,0.9745650333881921
340,5.466023760778901,1.4429656474155772,500,26,0.9745650333881921
360,5.858691858661794,1.5462461776463656,500,26,0.9745650333881921
380,6.22260118343044,1.6396891208184916,500,26,0.9745650333881921
400,6.578286154947198,1.7295985728096421,500,26,0.9745650333881921
420,6.9428781949662355,1.8166675343265297,500,26,0.9745650333881921
440,7.355240891083869,1.909748902132433,500,26,0.9745650333881921
460,7.779191067048677,2.003583479584745,500,26,0.9745650333881921
480,8.197228871771106,2.097247606154462,500,26,0.9745650333881921
500,8.574882730529549,2.1878598238324667,500,26,0.9745650333881921
520,8.827582439917471,2.25019051836689,500,26,0.9745650333881921
540,9.013266819791259,2.2987520553204437,500,26,0.9745650333881921
560,9.176297247105039,2.3536419789403698,500,26,0.9745650333881921
580,9.401414415164068,2.4147127848863366,500,26,0.9745650333881921
600,9.64333366482556,2.474375769834344,500,26,0.9745650333881921
620,9.896092611402377,2.5229440759937503,500,26,0.9745650333881921
640,10.101299041487435,2.5587558044895693,500,26,0.9745650333881921
660,10.25390184545063,2.575771415814772,500,26,0.9745650333881921
680,10.359908563340912,2.5790959090535077,500,26,0.9745650333881921
