n_triples,mean_original_cosine,median_original_cosine,q25_original_cosine,q75_original_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_erse_skill,median_erse_skill,q25_erse_skill,q75_erse_skill,mean_top_cross_covariance_share,median_top_cross_covariance_share,q25_top_cross_covariance_share,q75_top_cross_covariance_share,all_positive_window_fraction,mean_positive_correlation_fraction,mean_erse_rotations,null_mean_original_cosine_mean,null_mean_original_cosine_q95,p_upper_mean_original_cosine,null_mean_residual_cosine_mean,null_mean_residual_cosine_q95,p_upper_mean_residual_cosine,null_mean_erse_outgoing_cosine_mean,null_mean_erse_outgoing_cosine_q95,p_upper_mean_erse_outgoing_cosine,null_mean_top_cross_covariance_share_mean,null_mean_top_cross_covariance_share_q95,p_upper_mean_top_cross_covariance_share,null_mean_erse_skill_mean,null_mean_erse_skill_q95,p_upper_mean_erse_skill,label,N,days,T,P,step,horizon,block_size,shuffles,delta,mode
462,0.0972931777956733,0.11771197880986141,-0.1051267355390322,0.31882175015256387,0.10089562081392449,0.12090027944144327,-0.10360718535612329,0.3189057285495674,-0.011909091903910186,-0.007433363526313628,-0.02754176915142206,0.007507562353937244,0.009193810608258439,0.0003227881710580749,5.547037413486389e-05,0.0011038523339233774,0.9908061893917417,0.9996772118289419,0.9988961476660766,0.9999445296258651,-1.2872646993838102,-0.9857314864577376,-1.8178260687295953,-0.4881987682298861,0.3825741360027938,0.38268211922347484,0.31152137409630276,0.44909205338263847,0.16017316017316016,0.9786481990915488,25.83116883116883,0.023738804916709356,0.05917597314471321,0.01,0.023692166196299477,0.05998924549143247,0.01,-0.00866899167758144,-0.0040445889123570415,0.9,0.39255283891922105,0.40093642935008744,0.96,-0.8839850790654262,-0.8106300198359798,1.0,dax_full,29,6788,250,3,14,42,21,99,0.25,standardised
