date,start,past_start,future_start,component,cosine,positive_cosine,incoming_speed,outgoing_speed,erse_outgoing_cosine,outgoing_erse_attributed_fraction,outgoing_residual_energy_fraction,residual_cosine,positive_correlation_fraction,all_correlations_positive,erse_rotations
2001-02-14,42,0,84,market_1,0.013861394979743737,True,0.07707462852145446,0.11770297999147651,0.056299679089233556,0.0031696538655511253,0.9968303461344489,0.010584255263999887,0.8916256157635468,False,26
2001-02-14,42,0,84,block_2_3,-0.12325439279887111,False,0.6798014072429412,0.5657725171496298,0.016810293695185077,0.00028258597411845443,0.9997174140258815,-0.1234452225084039,0.8916256157635468,False,26
2001-02-14,42,0,84,block_4_6,-0.4683888978472678,False,0.966735854509841,0.820755114724914,0.048879694338584814,0.002389224518633437,0.9976107754813666,-0.4683081934102222,0.8916256157635468,False,26
2001-02-14,42,0,84,top_3,-0.12578307445277578,False,0.6837550207106295,0.5664169196024214,0.009377306037880662,8.793386852790075e-05,0.9999120661314721,-0.12587453328200776,0.8916256157635468,False,26
2001-02-14,42,0,84,top_6,-0.34904015304990343,False,0.9768715310249376,0.9427962868000933,-0.0006967465659024007,4.854557769107259e-07,0.9999995145442231,-0.34904346892091137,0.8916256157635468,False,26
2001-02-14,42,0,84,flag_nested,-0.23724872509210024,False,0.5664160477645553,0.5185950637734414,0.01314833436936562,0.0001728786966884721,0.9998271213033115,-0.23742709915542554,0.8916256157635468,False,26
2001-03-06,56,14,98,market_1,-0.11165823250624379,False,0.10082588086125471,0.09333365779530035,-0.06398078327159015,0.004093540628046344,0.9959064593719537,-0.10696112290246786,0.8990147783251231,False,25
2001-03-06,56,14,98,block_2_3,-0.12320263091775334,False,0.780240143949877,0.6598495265995441,-0.04180610879641807,0.0017477507326979502,0.998252249267302,-0.12387343782656811,0.8990147783251231,False,25
2001-03-06,56,14,98,block_4_6,-0.08555405776115384,False,0.9024003894049369,0.787035075394908,0.05357432209154925,0.0028702079875689845,0.997129792012431,-0.07299961209385991,0.8990147783251231,False,25
2001-03-06,56,14,98,top_3,-0.12659984592978143,False,0.7820124694188278,0.6643832434982513,-0.031227700287536027,0.0009751692652479882,0.999024830734752,-0.12574048608191932,0.8990147783251231,False,25
2001-03-06,56,14,98,top_6,-0.18393931413731635,False,0.828087894577677,0.9039463397215152,-0.050029089321685566,0.0025029097783570986,0.9974970902216429,-0.2142315796170821,0.8990147783251231,False,25
2001-03-06,56,14,98,flag_nested,-0.14831528668874602,False,0.5729763979007401,0.540400500191469,-0.03961241172397372,0.0015691431625892704,0.9984308568374107,-0.15604728122413458,0.8990147783251231,False,25
2001-03-28,70,28,112,market_1,-0.10894026234062934,False,0.12403539696446868,0.08294352919912444,0.01353319271600884,0.00018314730508850463,0.9998168526949115,-0.1095647944563699,0.9261083743842364,False,26
2001-03-28,70,28,112,block_2_3,-0.10311720112913705,False,0.5868479425669114,0.6057192521487914,0.02267541250880758,0.0005141743324444947,0.9994858256675555,-0.10105184784739062,0.9261083743842364,False,26
2001-03-28,70,28,112,block_4_6,-0.10251271726557594,False,0.7605442243437657,1.0358082699331745,0.047082612418125176,0.0022167723921154847,0.9977832276078845,-0.09990399810706123,0.9261083743842364,False,26
2001-03-28,70,28,112,top_3,-0.10525730081880176,False,0.5894363833215045,0.6111858827288116,0.0001640701233100421,2.691900558016158e-08,0.9999999730809944,-0.10531073369842624,0.9261083743842364,False,26
2001-03-28,70,28,112,top_6,0.008776989588789228,True,0.6887246461528899,1.0250813885135515,-0.007566592618175777,5.725332384942661e-05,0.9999427466761506,0.00899112602476143,0.9261083743842364,False,26
2001-03-28,70,28,112,flag_nested,-0.050135848993446044,False,0.45853404388069424,0.5536494067829839,-0.00013911803470245088,1.9353827318546735e-08,0.9999999806461727,-0.05014771201199739,0.9261083743842364,False,26
2001-04-17,84,42,126,market_1,0.23497415116658923,True,0.11770297999147657,0.0861035566376776,-0.04513704113483992,0.0020373524824082168,0.9979626475175918,0.23333413418487192,0.9285714285714286,False,24
2001-04-17,84,42,126,block_2_3,0.1447983328361773,True,0.5657725171496302,0.6105583323068087,-0.02963962563619079,0.000878507407853335,0.9991214925921467,0.15090585932006073,0.9285714285714286,False,24
2001-04-17,84,42,126,block_4_6,0.3239049558136507,True,0.8207551147249142,1.4274690875391276,-0.02374731789533882,0.000563935107222413,0.9994360648927776,0.32371228026233806,0.9285714285714286,False,24
2001-04-17,84,42,126,top_3,0.14720806772902265,True,0.5664169196024217,0.6163944712187052,-0.0035865564726720324,1.2863387331529808e-05,0.9999871366126685,0.14716590353504905,0.9285714285714286,False,24
2001-04-17,84,42,126,top_6,0.23863465083340554,True,0.9427962868000935,1.3975410004052735,0.017916220546846436,0.0003209909586834314,0.9996790090413166,0.23901949438634218,0.9285714285714286,False,24
2001-04-17,84,42,126,flag_nested,0.20456145207193005,True,0.5185950637734417,0.677924291607071,-0.0007782157166234131,6.056197016102161e-07,0.9999993943802984,0.20459020211430537,0.9285714285714286,False,24
2001-05-07,98,56,140,market_1,-0.040003439290935715,False,0.09333365779530035,0.09565391588117424,-0.06881317999995558,0.004735253741706136,0.9952647462582939,-0.03770340307963613,0.9285714285714286,False,25
2001-05-07,98,56,140,block_2_3,-0.14752590533035795,False,0.6598495265995443,0.5684351913231699,0.07441829439384838,0.005538082540489708,0.9944619174595103,-0.15218683865371013,0.9285714285714286,False,25
2001-05-07,98,56,140,block_4_6,0.3732118325648662,True,0.7870350753949082,1.4911945283015609,0.021544260264650377,0.0004641551503511421,0.9995358448496489,0.373389011737811,0.9285714285714286,False,25
2001-05-07,98,56,140,top_3,-0.14564001324118517,False,0.6643832434982516,0.5758917323933862,-0.017188122036462746,0.00029543153914002307,0.99970456846086,-0.14548813444961006,0.9285714285714286,False,25
2001-05-07,98,56,140,top_6,0.32411103934250174,True,0.9039463397215146,1.433690139545689,-0.0066922513482773885,4.478622810866195e-05,0.9999552137718913,0.32411363366050283,0.9285714285714286,False,25
2001-05-07,98,56,140,flag_nested,0.13900874312392547,True,0.5404005001914691,0.6799102907552173,-0.013749427596228554,0.000189046759223932,0.9998109532407761,0.13914119240886047,0.9285714285714286,False,25
2001-05-25,112,70,154,market_1,0.13927551918358422,True,0.08294352919912441,0.09711514931573177,-0.20534682142484717,0.042167317069288335,0.9578326829307117,0.16631899142644466,0.9334975369458128,False,26
2001-05-25,112,70,154,block_2_3,0.040669147019763874,True,0.6057192521487915,0.7196283615181853,0.03246968997052502,0.0010542807667818233,0.9989457192332182,0.03959416721114011,0.9334975369458128,False,26
2001-05-25,112,70,154,block_4_6,0.3607039471760077,True,1.0358082699331739,1.560360410723143,0.051021088094454346,0.0026031514303419545,0.997396848569658,0.3601166738937636,0.9334975369458128,False,26
2001-05-25,112,70,154,top_3,0.04023667504391352,True,0.6111858827288117,0.7230558439752878,-0.04957096948174516,0.0024572810153598024,0.9975427189846402,0.041949243857096793,0.9334975369458128,False,26
2001-05-25,112,70,154,top_6,0.5750164736403346,True,1.025081388513552,1.4625934240260077,-0.03109341979126277,0.0009668007543156554,0.9990331992456843,0.575151220668282,0.9334975369458128,False,26
2001-05-25,112,70,154,flag_nested,0.3704130000532815,True,0.5536494067829841,0.7350042113685987,-0.04357262652239213,0.0018985737820598203,0.9981014262179402,0.3718240517801054,0.9334975369458128,False,26
2001-06-14,126,84,168,market_1,-0.06076922338738188,False,0.08610355663767755,0.08854439827375761,-0.20638756157077676,0.042595825571131285,0.9574041744288687,-0.056691808032257436,0.9359605911330049,False,25
2001-06-14,126,84,168,block_2_3,0.035549478216280676,True,0.6105583323068084,0.6938691811165376,-0.0874493504428344,0.00764738889287353,0.9923526111071265,0.032480536003633896,0.9359605911330049,False,25
2001-06-14,126,84,168,block_4_6,0.1751504620346093,True,1.4274690875391263,1.0388095776553619,0.004881231784979045,2.382642373865984e-05,0.9999761735762613,0.17534844963034635,0.9359605911330049,False,25
2001-06-14,126,84,168,top_3,0.030310452174287565,True,0.6163944712187048,0.6983689155248434,-0.019260774350029108,0.0003709774285626244,0.9996290225714374,0.03040610844191804,0.9359605911330049,False,25
2001-06-14,126,84,168,top_6,0.23877616372546043,True,1.3975410004052735,1.01358227013561,-0.019388208876711246,0.00037590264344711244,0.9996240973565529,0.2389189976774471,0.9359605911330049,False,25
2001-06-14,126,84,168,flag_nested,0.15207223480228899,True,0.6779242916070709,0.5844980703518076,-0.03636553081451827,0.001322451831421656,0.9986775481685783,0.1523634309089593,0.9359605911330049,False,25
2001-07-04,140,98,182,market_1,0.3825435408538134,True,0.09565391588117418,0.08516819395389084,-0.05401604721104131,0.0029177333563055186,0.9970822666436945,0.38433665363180924,0.9187192118226601,False,23
2001-07-04,140,98,182,block_2_3,0.2116827430891021,True,0.5684351913231698,0.6018810395344387,0.030350417909201014,0.0009211478672632722,0.9990788521327367,0.21065997195107322,0.9187192118226601,False,23
2001-07-04,140,98,182,block_4_6,0.09117381932509047,True,1.49119452830156,0.7864810170167575,,0.0,1.0,0.09117381932509047,0.9187192118226601,False,23
2001-07-04,140,98,182,top_3,0.21571378358011611,True,0.5758917323933862,0.607013163259648,-0.020279142637541023,0.0004112436261136665,0.9995887563738863,0.21557741762691812,0.9187192118226601,False,23
2001-07-04,140,98,182,top_6,0.1283914759203862,True,1.4336901395456865,0.8899784373501143,-0.010571886592816963,0.00011176478613150742,0.9998882352138685,0.1283525357416424,0.9187192118226601,False,23
2001-07-04,140,98,182,flag_nested,0.15960919397691065,True,0.6799102907552166,0.5119429179210844,-0.016255302727772338,0.00026423486677140673,0.9997357651332286,0.1596156612897957,0.9187192118226601,False,23
2001-07-24,154,112,196,market_1,0.023936877736680254,True,0.0971151493157318,0.0882497899384101,-0.2569217145297257,0.06600876739689387,0.9339912326031061,0.10944899077140505,0.9285714285714286,False,25
2001-07-24,154,112,196,block_2_3,0.18475546188384775,True,0.719628361518185,0.7166490260222794,0.01820993745299125,0.0003316018220419492,0.999668398177958,0.18388656506400491,0.9285714285714286,False,25
2001-07-24,154,112,196,block_4_6,-0.09398458538630312,False,1.5603604107231441,1.03414449411102,0.011957616559434838,0.0001429845937824803,0.9998570154062175,-0.09408918023673823,0.9285714285714286,False,25
2001-07-24,154,112,196,top_3,0.1838995343796421,True,0.7230558439752877,0.7219406570447943,-0.03457639126253386,0.0011955268327398239,0.9988044731672602,0.18510277932066532,0.9285714285714286,False,25
2001-07-24,154,112,196,top_6,-0.2444352938816578,False,1.4625934240260106,0.8965257497860964,-0.04723701484323442,0.0022313355712999527,0.9977686644287,-0.24353603843513097,0.9285714285714286,False,25
2001-07-24,154,112,196,flag_nested,-0.05138989702316349,False,0.7350042113685996,0.5616765375734659,-0.05509979302238533,0.003035987191109757,0.9969640128088902,-0.04891156980302137,0.9285714285714286,False,25
2001-08-13,168,126,210,market_1,-0.10550659898501086,False,0.08854439827375751,0.10341968017272431,-0.2056821502182546,0.04230514691840448,0.9576948530815955,-0.13625162545598565,0.9261083743842364,False,26
2001-08-13,168,126,210,block_2_3,-0.05262899555652197,False,0.6938691811165372,0.5374817958533639,0.013481623508344425,0.00018175417242072278,0.9998182458275793,-0.0514040708094964,0.9261083743842364,False,26
2001-08-13,168,126,210,block_4_6,0.1606648567433029,True,1.0388095776553627,0.9405602951376604,-0.024394993143407918,0.0005951156904668853,0.9994048843095331,0.16082941496235456,0.9261083743842364,False,26
2001-08-13,168,126,210,top_3,-0.0490642531509391,False,0.6983689155248429,0.5433844397162965,-0.025128622963668218,0.0006314476920500356,0.99936855230795,-0.0493277432073348,0.9261083743842364,False,26
2001-08-13,168,126,210,top_6,0.06467534753235409,True,1.0135822701356096,0.9064934657045326,-0.004017723272203959,1.6142100291882677e-05,0.9999838578997081,0.06465465718363127,0.9261083743842364,False,26
2001-08-13,168,126,210,flag_nested,0.009420827216382889,True,0.5844980703518072,0.49605736958184804,-0.04383558036857948,0.0019215581062500542,0.99807844189375,0.008525437439209211,0.9261083743842364,False,26
2001-08-31,182,140,224,market_1,0.008243462725997444,True,0.08516819395389084,0.08649391403575554,0.00011016740750205134,1.213685751899618e-08,0.9999999878631425,0.008242729386461905,0.9187192118226601,False,25
2001-08-31,182,140,224,block_2_3,0.21197151781359985,True,0.6018810395344387,0.5604054744098955,-0.026290525059430674,0.0006911917079004404,0.9993088082920996,0.21119181645206778,0.9187192118226601,False,25
2001-08-31,182,140,224,block_4_6,0.2769304571902338,True,0.7864810170167569,0.9635624784544066,-0.05322091172583947,0.002832465444929766,0.9971675345550702,0.2741332337624242,0.9187192118226601,False,25
2001-08-31,182,140,224,top_3,0.20911914777216342,True,0.6070131632596478,0.5652699160897621,0.013200844144681494,0.00017426228613248718,0.9998257377138675,0.20882672352544343,0.9187192118226601,False,25
2001-08-31,182,140,224,top_6,0.10587964816613031,True,0.8899784373501138,0.8914793073928394,0.01553585322826647,0.00024136273553032606,0.9997586372644697,0.10557327972011984,0.9187192118226601,False,25
2001-08-31,182,140,224,flag_nested,0.149440000128888,True,0.5119429179210842,0.49643440227506697,0.007652117629489895,5.8554904215801784e-05,0.9999414450957842,0.14933660922363634,0.9187192118226601,False,25
2001-09-20,196,154,238,market_1,0.124122564213319,True,0.08824978993841011,0.06206447076430816,0.03862340600531656,0.0014917674914517454,0.9985082325085483,0.12777634807189225,0.9359605911330049,False,27
2001-09-20,196,154,238,block_2_3,-0.21770677560896098,False,0.7166490260222794,0.8279611579026401,0.0027791083542273404,7.72344324473373e-06,0.9999922765567553,-0.2178572056286894,0.9359605911330049,False,27
2001-09-20,196,154,238,block_4_6,-0.12879585644130453,False,1.0341444941110196,0.9327472334138743,0.016178448334084553,0.00026174219049868164,0.9997382578095013,-0.1281700616367683,0.9359605911330049,False,27
2001-09-20,196,154,238,top_3,-0.2153189828769726,False,0.7219406570447944,0.8301864860440755,-0.0024802336420687828,6.151558919476052e-06,0.9999938484410805,-0.2153756706208899,0.9359605911330049,False,27
2001-09-20,196,154,238,top_6,0.11441558818341556,True,0.8965257497860961,0.6024477194508026,-0.00034682149748845877,1.2028515095074965e-07,0.999999879714849,0.11442614880886269,0.9359605911330049,False,27
2001-09-20,196,154,238,flag_nested,-0.10518163162142818,False,0.5616765375734658,0.542290581558051,0.00258435768051799,6.678904621248982e-06,0.9999933210953788,-0.10515190475241175,0.9359605911330049,False,27
2001-10-10,210,168,252,market_1,0.039893839393119676,True,0.10341968017272433,0.06677763354053175,0.01898916092275386,0.0003605882325505849,0.9996394117674494,0.038842657783175236,0.9433497536945813,False,26
2001-10-10,210,168,252,block_2_3,0.14213961254946372,True,0.5374817958533641,0.5865157321100182,0.06892630989381823,0.004750836195578811,0.9952491638044212,0.141353270848463,0.9433497536945813,False,26
2001-10-10,210,168,252,block_4_6,-0.06364237992658288,False,0.9405602951376613,1.2004987302439878,-0.031346204313057346,0.0009825845248359055,0.9990174154751641,-0.062048221186904194,0.9433497536945813,False,26
2001-10-10,210,168,252,top_3,0.1362125945268797,True,0.5433844397162971,0.5900802855762732,0.0021384954598391397,4.573162831755795e-06,0.9999954268371682,0.1362001658559295,0.9433497536945813,False,26
2001-10-10,210,168,252,top_6,-0.057580014613783086,False,0.906493465704533,1.2195212547652652,0.0012246104622621876,1.4996707845549295e-06,0.9999985003292154,-0.057585840062874,0.9433497536945813,False,26
2001-10-10,210,168,252,flag_nested,0.014032341874852737,True,0.49605736958184843,0.6069564909891867,0.0026059608912263363,6.791032166719724e-06,0.9999932089678333,0.01399833296883379,0.9433497536945813,False,26
2001-10-30,224,182,266,market_1,-0.08077403758616053,False,0.08649391403575554,0.05519936144001402,-0.0795328958607025,0.006325481523989374,0.9936745184760106,-0.08598404248744325,0.9556650246305419,False,27
2001-10-30,224,182,266,block_2_3,-0.13461434560221686,False,0.5604054744098954,0.5795502500256,0.048093692806436106,0.0023130032877601847,0.9976869967122398,-0.1373523868647754,0.9556650246305419,False,27
2001-10-30,224,182,266,block_4_6,0.026842547819403186,True,0.9635624784544073,1.194047583392898,0.0018533896214690407,3.435053089084761e-06,0.9999965649469109,0.02699806934854678,0.9556650246305419,False,27
2001-10-30,224,182,266,top_3,-0.13384930437963277,False,0.5652699160897622,0.5810604998262768,-0.018329158634233997,0.000335958056238872,0.9996640419437611,-0.13388185987885176,0.9556650246305419,False,27
2001-10-30,224,182,266,top_6,0.16261546882576988,True,0.8914793073928399,1.1975461721611214,-0.011979415579208463,0.00014350639761939732,0.9998564936023806,0.16263863214025126,0.9556650246305419,False,27
2001-10-30,224,182,266,flag_nested,0.046999779329019255,True,0.49643440227506713,0.5954915701047316,-0.014033703279458822,0.00019694482773580102,0.9998030551722642,0.04688547889227969,0.9556650246305419,False,27
2001-11-19,238,196,280,market_1,0.25835685137959635,True,0.0620644707643081,0.04671353766077836,-0.25306451797479784,0.06404165025781672,0.9359583497421833,0.23300821151684173,0.958128078817734,False,26
2001-11-19,238,196,280,block_2_3,-0.42892195636091096,False,0.8279611579026406,0.4185082541470377,-0.033356492587547894,0.0011126555977432062,0.9988873444022568,-0.42890562599136706,0.958128078817734,False,26
2001-11-19,238,196,280,block_4_6,-0.1982407866483708,False,0.9327472334138741,1.0661017969369957,0.0007458239275884833,5.562533312852835e-07,0.9999994437466687,-0.1982710895031188,0.958128078817734,False,26
2001-11-19,238,196,280,top_3,-0.42357858339068805,False,0.8301864860440755,0.42045732042527917,-0.029094391525871593,0.0008464836182608959,0.9991535163817391,-0.4242215810449323,0.958128078817734,False,26
2001-11-19,238,196,280,top_6,0.044482929415730545,True,0.6024477194508023,1.0411975350537153,-0.0124332436222681,0.0001545855469705648,0.9998454144530294,0.044304395155689964,0.958128078817734,False,26
2001-11-19,238,196,280,flag_nested,-0.16457462158056282,False,0.5422905815580509,0.4917238302145243,-0.029974006912324058,0.0008984410903799533,0.99910155890962,-0.16532223622446618,0.958128078817734,False,26
2001-12-07,252,210,294,market_1,0.027169309091535213,True,0.06677763354053178,0.04527536402236099,-0.3902803827082347,0.15231877712688624,0.8476812228731138,0.04363326656145543,0.9408866995073891,False,26
2001-12-07,252,210,294,block_2_3,-0.14462368185365063,False,0.5865157321100186,0.3572108696502425,-0.08653809016849527,0.007488841050010797,0.9925111589499892,-0.1425239118450578,0.9408866995073891,False,26
2001-12-07,252,210,294,block_4_6,0.0034455003092164448,True,1.2004987302439876,1.1109396635303517,-0.046305096247239164,0.002144161938466227,0.9978558380615338,0.00641751462596046,0.9408866995073891,False,26
2001-12-07,252,210,294,top_3,-0.14117956442766205,False,0.5900802855762731,0.3594608817612358,-0.030757697826399925,0.0009460359755800729,0.9990539640244199,-0.1411334268036756,0.9408866995073891,False,26
2001-12-07,252,210,294,top_6,0.05357465152662457,True,1.2195212547652639,1.1104490674676633,-0.01130419598616631,0.00012778484689368597,0.9998722151531063,0.05364147583219123,0.9408866995073891,False,26
2001-12-07,252,210,294,flag_nested,0.007214349409009412,True,0.6069564909891864,0.5006363507239356,-0.03832535617380583,0.001468832925849095,0.9985311670741509,0.0074287115854118025,0.9408866995073891,False,26
