mode,n_triples,mean_cosine,median_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,static_loss,constant_velocity_loss,constant_velocity_skill,replicate
standardised,176,-0.01531231699361063,-0.00120143387471806,0.48863636363636365,0.36728308450951386,0.3680635209421028,0.04703276207206681,0.0888434316397948,-0.8889690446770451,30
standardised,176,0.012822946790744411,0.021084566045715958,0.5909090909090909,0.35835914311515416,0.35649294902200207,0.04322332155712525,0.08224475924494475,-0.9027866504023201,31
standardised,176,0.05584949902008762,0.06309826652154582,0.6534090909090909,0.3689912151246343,0.36938658763104326,0.047472239443624845,0.08485358308840613,-0.7874358589965638,32
standardised,176,0.024744778606547745,0.03329104292785631,0.5738636363636364,0.3502234953458783,0.3502304657749085,0.04197211378301446,0.07936841535012204,-0.89097970524995,33
standardised,176,-0.0423057491826815,-0.03544257048097401,0.42045454545454547,0.35141567361684795,0.35466539567808836,0.0434039547034328,0.08596011272258042,-0.9804672940500943,34
standardised,176,0.040363907410208184,0.04586350536400435,0.6136363636363636,0.3417228154879072,0.34040014673636326,0.03949394032229416,0.07324096840464095,-0.854486227683307,35
standardised,176,-0.031926252945441505,-0.014216607661026864,0.45454545454545453,0.3605888622961176,0.36132104951622196,0.04455545423681163,0.08453936951803113,-0.8973966479772724,36
standardised,176,0.03912026072996861,0.04484170788884679,0.5965909090909091,0.4008071699425883,0.39827067636868013,0.05521173492472235,0.09612244586889411,-0.7409785437815146,37
standardised,176,0.009449247405838317,0.004327936014941225,0.5170454545454546,0.3488575311689544,0.34886780992723304,0.04119149900643115,0.07844279299168475,-0.9043442186805979,38
standardised,176,-0.030490416011674428,-0.021140484572253357,0.4602272727272727,0.36460752398923335,0.366726768235516,0.04609464931645502,0.09014147689424443,-0.9555735477103504,39
standardised,176,-0.013689638131639632,-0.0049275874051753,0.48295454545454547,0.380384238280487,0.38062443246185523,0.05021216767980459,0.09363337155138246,-0.864754617814318,40
standardised,176,0.013789267324000041,0.012319261660987006,0.5340909090909091,0.38935848401386325,0.3880840339419317,0.05225047328672283,0.09612853450079552,-0.8397638998080115,41
standardised,176,0.048586611789574796,0.054855274761544656,0.6193181818181818,0.3470871055369035,0.3452182880658579,0.040656714604322755,0.07548509800353603,-0.8566452980317847,42
standardised,176,0.007615477723172168,-0.008455684047569188,0.48295454545454547,0.3737493790147006,0.37417140193606707,0.048178914047480446,0.09103117799753829,-0.8894402208365848,43
standardised,176,0.04023496462769304,0.04694922537424369,0.6306818181818182,0.34231089821985505,0.34269700140440174,0.039656114052837636,0.07399121481946996,-0.8658211119950983,44
standardised,176,0.03939136944549979,0.034050294906689024,0.5965909090909091,0.3885884934594897,0.39048448250952156,0.05402072131105477,0.09185577786002863,-0.7003804397782321,45
standardised,176,0.03693371281683173,0.0489196937295791,0.5738636363636364,0.3543589648715262,0.35576866746686214,0.04262875770226259,0.0791331846703838,-0.8563333518439284,46
standardised,176,0.026468285284315638,0.025747002741292057,0.5738636363636364,0.3420949521161601,0.3425597280063268,0.039394360831736995,0.07338739171775907,-0.8628907835620097,47
standardised,176,-0.011336195721722167,-0.012941381506007184,0.48295454545454547,0.3641751043974562,0.36490725884408454,0.04503730099971939,0.08779537179434577,-0.94939238909749,48
standardised,176,0.013144459615330017,0.0040041302824191,0.5113636363636364,0.3597229813528413,0.3595127916287042,0.04412495856350775,0.0833734244809362,-0.8894844821426695,49
standardised,176,0.008645818658331453,0.029488057707503734,0.5681818181818182,0.34310017227587486,0.3437346240851868,0.03979181302114424,0.07646693857285079,-0.9216751579582068,50
standardised,176,-0.010844323292205032,-0.007975537868378518,0.48863636363636365,0.36777352271748787,0.3686397623214673,0.046787380167821004,0.08702628761033183,-0.8600376276290413,51
standardised,176,-0.0013094931817107423,0.015183510308422958,0.5284090909090909,0.3638595159561833,0.3625234376184465,0.045246566645642215,0.08569869393493378,-0.8940374991565816,52
standardised,176,0.041804853861900124,0.04156984675962566,0.5852272727272727,0.35465974377975934,0.3545448721101266,0.04323793263388654,0.07900600657634277,-0.8272383012693809,53
standardised,176,-0.026178832899571066,-0.019984929487562635,0.4659090909090909,0.35698517361595267,0.357912415671893,0.04324950319476512,0.08551281311992236,-0.9771975815498557,54
standardised,176,0.004733979785794247,0.0020263926028401334,0.5056818181818182,0.3455515966978048,0.3454887309503103,0.040918558731971394,0.07774665106104785,-0.900033956970755,55
standardised,176,0.03026712437536018,0.03415063117171353,0.6022727272727273,0.35269110225947553,0.3525024862331184,0.04211464217338735,0.07909152189177297,-0.8780053162069053,56
standardised,176,0.021699321586476975,0.0314361640978883,0.5681818181818182,0.3563911123338743,0.3560314791123535,0.04284524827288547,0.08053738032442288,-0.8797272409643337,57
standardised,176,0.014870089295185962,0.026606098784016326,0.5511363636363636,0.35366544868979505,0.35423879979798856,0.04280829583753147,0.08119598464578902,-0.8967348047198311,58
standardised,176,0.03451489772160953,0.04299726722605918,0.6022727272727273,0.34872807873759115,0.34850958658982994,0.04086707450909102,0.0757718384389572,-0.8541047860448512,59
standardised,176,0.014682075916859992,0.016652633258555975,0.5284090909090909,0.35691540504177227,0.3544380507980271,0.04269991849277196,0.08070878127436236,-0.8901390008045182,60
standardised,176,0.009529181069185282,0.017587981407915055,0.5227272727272727,0.3410882896418505,0.341715924105936,0.03912362733306184,0.07519522039642056,-0.9219899974069128,61
standardised,176,-0.022397595093030197,-0.011462699439056607,0.48863636363636365,0.34881732524397807,0.35061568355849104,0.04179108703627663,0.08193644745308536,-0.9606201528560543,62
standardised,176,0.016641139510959534,0.021190208565833937,0.5397727272727273,0.3350019276216365,0.33539107924405925,0.03765425857883003,0.07214748788054691,-0.9160512144862589,63
standardised,176,-0.031831703132782524,-0.028986473462876923,0.42045454545454547,0.3431000262888544,0.3441330513064022,0.040061552422939226,0.07907429260010085,-0.9738199799472311,64
standardised,176,0.03724638511461757,0.022933435189006174,0.5340909090909091,0.3389733449827506,0.33834130039779614,0.03879899086284954,0.07133474436181321,-0.8385721580742713,65
standardised,176,0.014938305839678727,0.006608106523473096,0.5113636363636364,0.3544452847586818,0.3552589631121887,0.043675537736859206,0.08106855697188223,-0.8561547532697196,66
standardised,176,0.03506947705041959,0.05873331020953122,0.625,0.3468925265816354,0.3439844873315737,0.03981380474624898,0.0750026606475532,-0.8838355471319155,67
standardised,176,0.02109478365923126,0.005232963744053321,0.5113636363636364,0.3466884824137267,0.3501326569171831,0.04138642908263857,0.07759687529274438,-0.8749352629047171,68
standardised,176,0.015248998999884151,-0.008699734157009002,0.4943181818181818,0.37017956399824636,0.3743683693810473,0.04872749586939165,0.08808717203170985,-0.8077508490856415,69
standardised,176,0.016924566249285646,0.008826233638730205,0.5227272727272727,0.35274850735066693,0.352028341504465,0.042615714302213656,0.08070677958279428,-0.8938267468768439,70
