n_triples,mean_original_cosine,median_original_cosine,q25_original_cosine,q75_original_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_erse_skill,median_erse_skill,q25_erse_skill,q75_erse_skill,mean_top_cross_covariance_share,median_top_cross_covariance_share,q25_top_cross_covariance_share,q75_top_cross_covariance_share,all_positive_window_fraction,mean_positive_correlation_fraction,mean_erse_rotations,null_mean_original_cosine_mean,null_mean_original_cosine_q95,p_upper_mean_original_cosine,null_mean_residual_cosine_mean,null_mean_residual_cosine_q95,p_upper_mean_residual_cosine,null_mean_erse_outgoing_cosine_mean,null_mean_erse_outgoing_cosine_q95,p_upper_mean_erse_outgoing_cosine,null_mean_top_cross_covariance_share_mean,null_mean_top_cross_covariance_share_q95,p_upper_mean_top_cross_covariance_share,null_mean_erse_skill_mean,null_mean_erse_skill_q95,p_upper_mean_erse_skill,label,N,days,T,P,step,horizon,block_size,shuffles,delta,mode
446,0.20185639449148152,0.19290437872940225,0.04263002877187515,0.36386583281620655,0.20212360440856,0.19307239616833938,0.04317060598274909,0.36418138570038155,-0.015003850585480613,-0.012477047395303281,-0.0246803421978306,-0.004083210340700078,0.0005236697905505001,0.00017588800701112683,4.728641236761977e-05,0.0006214969795420577,0.9994763302094496,0.9998241119929889,0.9993785030204579,0.9999527135876324,-3.1746990650512172,-2.8100562837074303,-4.382599587521897,-1.6867635478189624,0.40644425673294454,0.4129222557610607,0.3521417842451007,0.47062603691979954,0.0,0.9742411450396655,343.84304932735427,0.0505687972460732,0.08179192826074297,0.047619047619047616,0.050936158179946664,0.0821053954105171,0.047619047619047616,-0.016503613746700813,-0.015445161600172442,0.047619047619047616,0.3989654977240379,0.40736764792801905,0.14285714285714285,-2.4261305768686445,-2.2858904014290036,1.0,sp500_full,357,6678,357,3,14,42,21,20,0.25,standardised
