component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_incoming_speed,median_incoming_speed,q25_incoming_speed,q75_incoming_speed,mean_outgoing_speed,median_outgoing_speed,q25_outgoing_speed,q75_outgoing_speed,positive_fraction,all_positive_window_fraction,mean_positive_correlation_fraction,replicate
top_6,464,0.039561974297089214,0.052658303243019774,-0.15805832049171595,0.2323985386529958,0.03806721041321525,0.05390848478075014,-0.15803898755126972,0.2369534780426179,0.009482143861114085,-0.0018097601779039842,-0.014588137356248195,0.008756900729608882,0.017264694216179575,0.0001578224497676417,2.5607552850748228e-05,0.0005170631733917574,0.9827353057838205,0.9998421775502324,0.9994829368266083,0.9999743924471493,0.9752623071637041,0.9116652665631657,0.7321886625308753,1.1750911352827687,0.975344285475703,0.9116652665631662,0.7311292636522925,1.1750911352827687,0.5689655172413793,0.6443965517241379,0.997257053291536,1
flag_nested,464,0.04237170672402538,0.049114732848619544,-0.1365355611263204,0.2379851213837216,0.042132362307234356,0.0542745097264636,-0.1357750013609016,0.2330655701160692,2.4413088330134824e-05,-0.00745410638777495,-0.02808261446509443,0.013232197094334203,0.009272269497758738,0.00047749344920661185,0.00010255902380867932,0.0014364342842246303,0.9907277305022413,0.9995225065507933,0.9985635657157754,0.9998974409761914,0.522944410259945,0.48838729148160376,0.3889705357399275,0.6208350282208779,0.5230765891908503,0.4895351942963103,0.38897053573992774,0.6208350282208781,0.5646551724137931,0.6443965517241379,0.997257053291536,1
market_1,464,0.007693934748543358,0.03321682506503144,-0.17193482946815747,0.1861764276517805,0.013973920422067907,0.03486614474698784,-0.16655657582487501,0.19658572556436327,-0.09230130144121874,-0.10435112289803716,-0.2333250907175918,0.04886515213411203,0.05266263650841204,0.027567189431361383,0.006837361793677804,0.07426177015350258,0.9473373634915879,0.9724328105686386,0.9257382298464975,0.9931626382063222,0.05450356287168603,0.053811622090124335,0.04653529980053149,0.061396542493638843,0.054488418595079795,0.05383719822327837,0.04647393579512873,0.061396542493638864,0.5366379310344828,0.5775862068965517,0.9960474308300394,2
block_2_3,464,0.03525859235764482,0.03505419495134894,-0.1889877409592928,0.2665347703384972,0.03822031449616051,0.03467004292879459,-0.18818578223791246,0.26827900182871334,-0.008169460480967873,-0.005766579165143638,-0.049448472339442745,0.03351730929550538,0.009152587749515424,0.0017769524521686897,0.0004302147739553841,0.005058985320497755,0.9908474122504846,0.9982230475478313,0.9949410146795022,0.9995697852260446,0.4884495171861534,0.4027839144299913,0.3164903775320492,0.5721766838542678,0.49202679271834343,0.40299668251313214,0.3164903775320491,0.5750266147248819,0.540948275862069,0.5775862068965517,0.9960474308300394,2
block_4_6,464,0.0015005656021327247,0.0037438241511383546,-0.20967330723726063,0.21172351671437997,0.0011228335825722053,0.00778149714728632,-0.19994738265593062,0.2101906572005125,0.010665641451298107,0.0012081035043180522,-0.0249582439050758,0.02570060084744733,0.018189080919019197,0.000650932634430168,0.00015427573872311973,0.0020634058857802173,0.9818109190809807,0.9993490673655698,0.9979365941142198,0.9998457242612768,1.0659940164118562,1.0132841149436416,0.7948685159695377,1.342724125777555,1.066944513344275,1.0149149229440186,0.794868515969538,1.3431171211836732,0.5021551724137931,0.5775862068965517,0.9960474308300394,2
top_3,464,0.035226753219783434,0.03182917835146029,-0.18170363288746488,0.2651229632286396,0.037858027253875284,0.0359356511927097,-0.17843649210408616,0.2678168320152129,-0.012345450612964295,-0.01053116970704701,-0.029646796463476607,0.008822183389297845,0.006247782245673897,0.0004041771481970158,9.345440917851722e-05,0.0013768579513416812,0.9937522177543261,0.9995958228518029,0.9986231420486583,0.9999065455908215,0.49075310068596595,0.40569591296180063,0.32186329160159144,0.5740605209244674,0.4943224822752044,0.4079569057020154,0.32186329160159177,0.5765563590354084,0.540948275862069,0.5775862068965517,0.9960474308300394,2
top_6,464,-0.0021958118321857107,0.0050733843712416175,-0.19526672886920393,0.2013293979732328,-0.0004753867378672147,0.004075438704742114,-0.18999087003542522,0.20126995156055888,-0.005480901579960203,-0.004476168004403725,-0.01737010930255515,0.0074120730583943015,0.014583270025252363,0.00016143072977969908,3.427353084048401e-05,0.000514778108447772,0.9854167299747477,0.9998385692702203,0.9994852218915522,0.9999657264691595,0.9969040322957123,0.9353568672965884,0.7306085621224598,1.2533478901192034,0.9954903886339427,0.9333191498027611,0.7290519791906156,1.2533478901192032,0.5107758620689655,0.5775862068965517,0.9960474308300394,2
flag_nested,464,0.010535278819372891,-0.0031768495439949704,-0.16860945766078453,0.20093294436969875,0.012262348519700428,-0.0033897552762454973,-0.1674028764697595,0.1975672583759876,-0.013550557611116997,-0.013047005604231277,-0.032672694994378956,0.009447617386561925,0.010883867849597521,0.0005133144328482442,0.00012373226038403518,0.001699586555737903,0.9891161321504025,0.9994866855671518,0.9983004134442621,0.999876267739616,0.516289417385103,0.49767882486935217,0.39712819591317,0.6078482440251931,0.5173874154912573,0.500390646376564,0.39712819591317017,0.6121082665854561,0.49137931034482757,0.5775862068965517,0.9960474308300394,2
market_1,464,0.04692079698711463,0.050202654548033895,-0.13421465162903398,0.23319624008320866,0.05161427947351608,0.053203410162219744,-0.13053832112033278,0.236736252123615,-0.08465356171654813,-0.09431034533364627,-0.25271635910689255,0.06768081481093946,0.05890979534223804,0.02732931111535586,0.006819560003124642,0.08831392070669278,0.9410902046577619,0.9726706888846441,0.9116860792933072,0.9931804399968753,0.05428993118828519,0.05346268705826569,0.045471929997304726,0.06191538363149546,0.05437872680641267,0.05346341736158896,0.04547192999730471,0.062043133737268205,0.5711206896551724,0.6487068965517241,0.9975296442687748,3
block_2_3,464,0.016798636891046645,0.028729670172237404,-0.22363407681831574,0.26291329384416773,0.012148262853110818,0.02873687483342669,-0.22697830404999506,0.2552329027159041,-0.0032746570084957313,-0.0028231194940234036,-0.042093223424632044,0.03507274863022626,0.009473952963496422,0.0015084952065538837,0.00033918723743414647,0.0050581460086012164,0.9905260470365036,0.9984915047934462,0.9949418539913988,0.9996608127625659,0.4773049316900632,0.39175579916881165,0.3177172365500757,0.5419248986057504,0.4771506678339914,0.39175579916881176,0.31703583975811234,0.54192489860575,0.5258620689655172,0.6487068965517241,0.9975296442687748,3
