,raw,standardised,T,N,null_mode1
,mode1,mode1,,,
5,0.4010962215872289,0.15164400106375392,60,29,8.228584365862886
10,0.9952326745954418,0.3580373667750059,60,29,8.228584365862886
15,1.7831360338043185,0.6430861278518644,60,29,8.228584365862886
20,2.68390837129605,0.9664001100830826,60,29,8.228584365862886
25,3.6622247270635366,1.3230088244667704,60,29,8.228584365862886
30,4.699560756220297,1.7163402214854189,60,29,8.228584365862886
35,5.7931123364405,2.1406431514350164,60,29,8.228584365862886
40,6.920743666698793,2.5739154939400257,60,29,8.228584365862886
45,8.075360298657682,3.0095397936412147,60,29,8.228584365862886
50,9.186294757701212,3.4494990558379883,60,29,8.228584365862886
55,10.17501147678627,3.8612245856705036,60,29,8.228584365862886
60,11.086938446269244,4.258370297615442,60,29,8.228584365862886
65,11.641622776376824,4.513700595746647,60,29,8.228584365862886
70,12.075669136029267,4.751969173722421,60,29,8.228584365862886
75,12.371939921927051,4.947503983071313,60,29,8.228584365862886
80,12.577860526318647,5.116013802361397,60,29,8.228584365862886
85,12.714105051500306,5.267275126787962,60,29,8.228584365862886
90,12.774244261124801,5.3865318501662856,60,29,8.228584365862886
95,12.764649999658042,5.466241415239868,60,29,8.228584365862886
100,12.657509186749714,5.521749191442567,60,29,8.228584365862886
105,12.46282888378169,5.561624423309387,60,29,8.228584365862886
110,12.207731435192416,5.563361090862869,60,29,8.228584365862886
115,11.910639009452009,5.541590157749528,60,29,8.228584365862886
120,11.641537092753875,5.497628656676021,60,29,8.228584365862886
125,11.431081929977617,5.451530368108198,60,29,8.228584365862886
130,11.227214553284737,5.376808391477727,60,29,8.228584365862886
135,11.084507964084246,5.2955472860862,60,29,8.228584365862886
140,10.939778184874008,5.206332799192587,60,29,8.228584365862886
145,10.81660418945928,5.115328314616939,60,29,8.228584365862886
150,10.755145777624074,5.040012779770118,60,29,8.228584365862886
155,10.707309919194651,4.976529271443466,60,29,8.228584365862886
160,10.691840255031996,4.926385110083779,60,29,8.228584365862886
165,10.674116900707972,4.881575687003172,60,29,8.228584365862886
170,10.684616947174153,4.861952364309534,60,29,8.228584365862886
175,10.735482229498256,4.848384873786044,60,29,8.228584365862886
180,10.748887690833277,4.842061855067016,60,29,8.228584365862886
185,10.743037689593624,4.82767064254327,60,29,8.228584365862886
190,10.794287657068999,4.8174265743506774,60,29,8.228584365862886
195,10.810634803031656,4.811131364495337,60,29,8.228584365862886
200,10.854788654998925,4.8150218165194625,60,29,8.228584365862886
205,10.944133911692349,4.827942596912297,60,29,8.228584365862886
210,11.052558541781183,4.855180291331879,60,29,8.228584365862886
215,11.206411796590093,4.89724043511182,60,29,8.228584365862886
220,11.333204052081044,4.930278915622362,60,29,8.228584365862886
225,11.44822916026121,4.969883456889489,60,29,8.228584365862886
230,11.547408601103735,4.9879663295589305,60,29,8.228584365862886
235,11.666482861409879,5.007088567256501,60,29,8.228584365862886
240,11.73968725620786,5.026247455726503,60,29,8.228584365862886
245,11.797169311575002,5.0463951922569965,60,29,8.228584365862886
250,11.824475937161852,5.095203307690272,60,29,8.228584365862886
255,11.845103875148249,5.155168247489555,60,29,8.228584365862886
260,11.840784414036094,5.218476663018525,60,29,8.228584365862886
265,11.766926078679452,5.26394858916094,60,29,8.228584365862886
270,11.677085771490736,5.294640575064349,60,29,8.228584365862886
275,11.55297302392894,5.326302982084176,60,29,8.228584365862886
280,11.498417432253747,5.380141222998432,60,29,8.228584365862886
285,11.477685308997412,5.438899657697847,60,29,8.228584365862886
290,11.583405184227153,5.535520191767512,60,29,8.228584365862886
295,11.72058536204494,5.650121484369093,60,29,8.228584365862886
300,11.929121688758757,5.780192738645981,60,29,8.228584365862886
305,12.142643167178699,5.923000652237157,60,29,8.228584365862886
310,12.367149794838923,6.054426454691978,60,29,8.228584365862886
315,12.587843994231696,6.188692759337328,60,29,8.228584365862886
320,12.820815147262035,6.326368079148641,60,29,8.228584365862886
325,13.112877537256502,6.479838401416333,60,29,8.228584365862886
330,13.371781744501446,6.628848437003866,60,29,8.228584365862886
335,13.641248003611791,6.771933274873391,60,29,8.228584365862886
340,13.843406592875944,6.890455098451232,60,29,8.228584365862886
345,14.01732926654555,7.004899875796597,60,29,8.228584365862886
350,14.067586199468751,7.085099883532878,60,29,8.228584365862886
355,14.057773528501686,7.133358131528353,60,29,8.228584365862886
360,13.979294876185282,7.162422004629614,60,29,8.228584365862886
365,13.869670736921389,7.1746961672828835,60,29,8.228584365862886
370,13.749932916582765,7.184259002948188,60,29,8.228584365862886
375,13.63215430196506,7.175781321082523,60,29,8.228584365862886
380,13.492541759584785,7.166048140352197,60,29,8.228584365862886
385,13.258198877532125,7.1428461893570905,60,29,8.228584365862886
390,13.009208091892523,7.144602002759392,60,29,8.228584365862886
395,12.745820625133254,7.127538746647586,60,29,8.228584365862886
400,12.571911072060788,7.124539056085693,60,29,8.228584365862886
405,12.447836607889641,7.1145924380641254,60,29,8.228584365862886
410,12.35246212487511,7.111865054346596,60,29,8.228584365862886
415,12.368281095816563,7.135709172043796,60,29,8.228584365862886
420,12.443698410284684,7.167308056804958,60,29,8.228584365862886
425,12.543913273630585,7.207422206180461,60,29,8.228584365862886
430,12.712599679474682,7.243753723213519,60,29,8.228584365862886
435,12.971291671688158,7.2998321765136565,60,29,8.228584365862886
440,13.344790067776852,7.372912143649044,60,29,8.228584365862886
445,13.84279622262684,7.482978359845471,60,29,8.228584365862886
450,14.394487252956973,7.584304076023446,60,29,8.228584365862886
455,15.036017935768344,7.70844262257666,60,29,8.228584365862886
460,15.663942046942873,7.836734099412912,60,29,8.228584365862886
465,16.258456597353376,7.973095690343974,60,29,8.228584365862886
470,16.85472083928013,8.124989361387433,60,29,8.228584365862886
475,17.387579353733674,8.280133833913709,60,29,8.228584365862886
480,17.84731484786013,8.425810525740788,60,29,8.228584365862886
485,18.299996738306895,8.5886427425129,60,29,8.228584365862886
490,18.69638849563942,8.743069719631436,60,29,8.228584365862886
495,19.03526781866545,8.905587033319335,60,29,8.228584365862886
500,19.25709766631045,9.041446141286492,60,29,8.228584365862886
505,19.357518588275298,9.131111855901942,60,29,8.228584365862886
510,19.35033343857081,9.18970245163579,60,29,8.228584365862886
515,19.237908102065948,9.225535623342802,60,29,8.228584365862886
520,19.052898566939447,9.223420264748828,60,29,8.228584365862886
525,18.814591658399987,9.216542777720138,60,29,8.228584365862886
530,18.49808999647876,9.186939788250918,60,29,8.228584365862886
535,18.175902563561923,9.142935176017147,60,29,8.228584365862886
540,17.841737829525997,9.101961669899598,60,29,8.228584365862886
545,17.491431875643602,9.030989899898772,60,29,8.228584365862886
550,17.136173395758412,8.989961029891607,60,29,8.228584365862886
555,16.757626297671667,8.929037469812672,60,29,8.228584365862886
560,16.39648164183751,8.890211872756486,60,29,8.228584365862886
565,16.15754559661964,8.895938013354511,60,29,8.228584365862886
570,16.0654044423815,8.913504322967931,60,29,8.228584365862886
575,16.140415772328307,8.973483516912292,60,29,8.228584365862886
580,16.330589100739257,9.062795170129466,60,29,8.228584365862886
585,16.669799244279083,9.164218846449726,60,29,8.228584365862886
590,17.073310079310026,9.299875686560823,60,29,8.228584365862886
595,17.46344004835532,9.447623311107954,60,29,8.228584365862886
600,17.8816520247693,9.60609502069599,60,29,8.228584365862886
605,18.33884171781496,9.776170084842372,60,29,8.228584365862886
610,18.760393466754014,9.933930029812428,60,29,8.228584365862886
615,19.171862535564237,10.093080116264911,60,29,8.228584365862886
620,19.550026563648156,10.242264871116678,60,29,8.228584365862886
625,19.862122358052716,10.345092567171678,60,29,8.228584365862886
630,20.094877445502227,10.448803411753635,60,29,8.228584365862886
635,20.17046230148796,10.554420701171676,60,29,8.228584365862886
640,20.193404903535665,10.643005164737595,60,29,8.228584365862886
645,20.078315576100863,10.67745632471786,60,29,8.228584365862886
650,19.874622841432004,10.66985161939622,60,29,8.228584365862886
655,19.651825812394218,10.635524307646612,60,29,8.228584365862886
660,19.486728170706375,10.603553361097967,60,29,8.228584365862886
665,19.317660321048148,10.559683708950576,60,29,8.228584365862886
670,19.10166167196001,10.489417319368957,60,29,8.228584365862886
675,18.858804308234017,10.40266429095648,60,29,8.228584365862886
680,18.618929468871016,10.299358248267517,60,29,8.228584365862886
685,18.360816173937675,10.221434055553765,60,29,8.228584365862886
690,18.12802777377907,10.124850527941978,60,29,8.228584365862886
695,17.93408760069769,10.016634824197837,60,29,8.228584365862886
700,17.774765010003808,9.888245836048036,60,29,8.228584365862886
705,17.6825854480111,9.814931496805189,60,29,8.228584365862886
710,17.620297823485362,9.72932307430887,60,29,8.228584365862886
715,17.57154001412962,9.649167293640527,60,29,8.228584365862886
720,17.475539769160584,9.569803856821961,60,29,8.228584365862886
725,17.340714450220844,9.478553377754725,60,29,8.228584365862886
730,17.304523778053955,9.407155627785428,60,29,8.228584365862886
735,17.30331306235101,9.354142291650504,60,29,8.228584365862886
740,17.309049256795685,9.320938173471935,60,29,8.228584365862886
745,17.380188838445342,9.278820933408593,60,29,8.228584365862886
750,17.412579951064252,9.234998049326693,60,29,8.228584365862886
755,17.38974046312597,9.152761914237743,60,29,8.228584365862886
760,17.332288349991714,9.078152802297922,60,29,8.228584365862886
765,17.268516874701632,8.980060071311183,60,29,8.228584365862886
770,17.260442615400773,8.927582863220985,60,29,8.228584365862886
775,17.2479497295394,8.879994516672856,60,29,8.228584365862886
780,17.249855105578096,8.835043982604937,60,29,8.228584365862886
785,17.307620817777604,8.806825442030744,60,29,8.228584365862886
790,17.330972260270816,8.768796569863605,60,29,8.228584365862886
795,17.31000996315423,8.715778849264119,60,29,8.228584365862886
800,17.335866235118875,8.680385623373946,60,29,8.228584365862886
805,17.272012272907038,8.622265494708628,60,29,8.228584365862886
810,17.24037398636638,8.5624049504105,60,29,8.228584365862886
815,17.235364587069128,8.542623342536368,60,29,8.228584365862886
820,17.2187933209789,8.520326491445635,60,29,8.228584365862886
825,17.19669935610583,8.507409369157541,60,29,8.228584365862886
830,17.118642146990297,8.458579893281053,60,29,8.228584365862886
835,17.00992438784065,8.410381325492933,60,29,8.228584365862886
840,16.86225522459136,8.355278308669856,60,29,8.228584365862886
845,16.75141677884096,8.315664827185461,60,29,8.228584365862886
850,16.717799552547817,8.313284492355526,60,29,8.228584365862886
855,16.78736440270296,8.33242077229763,60,29,8.228584365862886
860,16.906196812849373,8.370048685777217,60,29,8.228584365862886
865,17.128607637177577,8.442893129699295,60,29,8.228584365862886
870,17.408300735563444,8.547094859431503,60,29,8.228584365862886
875,17.704412368657135,8.647970392846696,60,29,8.228584365862886
880,18.013165273774348,8.763267260764732,60,29,8.228584365862886
885,18.355162293289787,8.869394811613457,60,29,8.228584365862886
890,18.730798300095703,8.985357998580223,60,29,8.228584365862886
895,19.101789956952015,9.06763098405731,60,29,8.228584365862886
900,19.47530325138087,9.146464441193535,60,29,8.228584365862886
905,19.763032847217477,9.192622792506729,60,29,8.228584365862886
910,19.94955374836671,9.211838088248404,60,29,8.228584365862886
915,20.012504385198692,9.189677143420903,60,29,8.228584365862886
920,19.896613062356728,9.104929619747033,60,29,8.228584365862886
925,19.67467516556661,8.97847031604275,60,29,8.228584365862886
930,19.341849068872396,8.800417424945515,60,29,8.228584365862886
935,18.92983444018018,8.595090396514154,60,29,8.228584365862886
940,18.48634580934279,8.364297843903236,60,29,8.228584365862886
945,18.014597826545227,8.133739151355094,60,29,8.228584365862886
950,17.504631086703846,7.8863480694738275,60,29,8.228584365862886
955,16.99030496956338,7.65509574179387,60,29,8.228584365862886
960,16.442287186251633,7.4301942116948405,60,29,8.228584365862886
965,15.897338946197596,7.202151623151436,60,29,8.228584365862886
970,15.416330931972567,6.986896516505035,60,29,8.228584365862886
975,15.047324207222214,6.832684284456536,60,29,8.228584365862886
980,14.765343708215935,6.730582487723978,60,29,8.228584365862886
985,14.564863827768832,6.666950149902722,60,29,8.228584365862886
990,14.413699002461009,6.653261430527453,60,29,8.228584365862886
995,14.421896575899051,6.697260911777459,60,29,8.228584365862886
1000,14.500868814214812,6.7843454476383505,60,29,8.228584365862886
1005,14.628261894744176,6.89637705422153,60,29,8.228584365862886
