n_triples,mean_original_cosine,median_original_cosine,q25_original_cosine,q75_original_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_erse_skill,median_erse_skill,q25_erse_skill,q75_erse_skill,mean_top_cross_covariance_share,median_top_cross_covariance_share,q25_top_cross_covariance_share,q75_top_cross_covariance_share,all_positive_window_fraction,mean_positive_correlation_fraction,mean_erse_rotations,replicate
462,0.012822948534826328,0.017977640777666292,-0.2532065093940976,0.2913734634277372,0.014588562203404239,0.021442955585723792,-0.24494638783050585,0.2924142948263124,-0.008506436505814478,-0.0065686153681224465,-0.022617620257542742,0.00790434127753039,0.0016440986159024016,0.0002578908581914452,5.210437092684206e-05,0.0008527640510348211,0.9983559013840976,0.9997421091418086,0.9991472359489652,0.9999478956290732,-0.8985648727543253,-0.7681396506455358,-1.2503635572997154,-0.4307321782995654,0.3920132961311203,0.39627880218117784,0.33589594791199134,0.44978223102936254,0.3852813852813853,0.9952444927814385,26.476190476190474,20
462,-0.003026335415793565,0.016023707272240888,-0.20394711419309897,0.24601715421568238,-0.0033188556295783525,0.017668870577777766,-0.20120305499013072,0.24436138655994263,-0.010665323866264741,-0.007114076580498306,-0.02430075820346641,0.007174989652729008,0.004950040687652931,0.00030179161961041423,5.10177895587105e-05,0.001028663208409747,0.9950499593123471,0.9996982083803896,0.9989713367915902,0.9999489822104413,-0.8947304081445985,-0.7656404008277697,-1.2039775829926653,-0.4667490389036605,0.3952982878447596,0.39481306963962387,0.33819759760858714,0.4562700950354055,0.3593073593073593,0.9959802102659244,26.534632034632036,21
462,-0.041388155713389975,-0.027064204231232354,-0.28621244026935727,0.23352377159308899,-0.04047618487191061,-0.027073260422031828,-0.2860617705719287,0.23477125797221898,-0.007728198080246147,-0.006516529883453536,-0.025732506798524523,0.00819178620436866,0.0027744046982061746,0.00027053971370277763,5.685286340373352e-05,0.0011572127358367157,0.9972255953017938,0.9997294602862972,0.9988427872641633,0.9999431471365963,-0.912518175739978,-0.7690400261569958,-1.27394740869881,-0.43233104483124524,0.3872768284694877,0.3891570191353235,0.3285862128589551,0.4553676005743046,0.35714285714285715,0.9957029833877122,26.536796536796537,22
462,-0.028071570742770027,-0.02865788881200301,-0.27245958225580463,0.23630967750706808,-0.03016756512923934,-0.028738381835004583,-0.27108370848070107,0.23546621608992252,-0.007664353575596462,-0.0065941098642804865,-0.0233647341192085,0.008904598521639839,0.004261679087590901,0.0003167803214956799,5.6774074152610154e-05,0.0009338316149153647,0.9957383209124092,0.9996832196785044,0.9990661683850847,0.9999432259258474,-0.8820793256584664,-0.7768482376576558,-1.1762214828641793,-0.37140251920156897,0.38490314711750795,0.3928555064887159,0.3222888367525221,0.4516034590054433,0.42424242424242425,0.9948606401808372,26.50865800865801,23
462,0.058347898516136025,0.07038173049737503,-0.18867929732919933,0.31584618373054757,0.05988465173535853,0.07244918442714232,-0.1886588230405261,0.3161667259125151,-0.007935105886438672,-0.00532100390937708,-0.021661859468788545,0.008236022207691594,0.0026494391247057127,0.00024789849945849873,4.8538734678221784e-05,0.0008540949277624776,0.9973505608752943,0.9997521015005415,0.9991459050722376,0.9999514612653218,-0.8361277601567236,-0.7154999425332924,-1.0998997634161305,-0.41097780524850375,0.3891486687245472,0.39036995972029864,0.32966910076464173,0.44580254244609774,0.3203463203463203,0.9955430448041285,26.48701298701299,24
462,0.028432527371886025,0.05661858119076478,-0.20152758311395802,0.2739491378254718,0.02767511299309564,0.056852123434402935,-0.20183183412229355,0.265718431731619,-0.007008519485341359,-0.008039579923324991,-0.02395254953008303,0.005285380903802515,0.0043017074714838234,0.00026427043429755326,5.090848106606427e-05,0.0009156855465855818,0.9956982925285162,0.9997357295657024,0.9990843144534144,0.999949091518934,-0.9299946069892071,-0.7424823830640704,-1.2247131540945206,-0.37970587878020867,0.3939572063298636,0.40244371045329075,0.3358505522677818,0.4601864049915685,0.35714285714285715,0.9951485296312881,26.48917748917749,25
462,0.03509159391180589,0.02266386603785784,-0.2128369304683978,0.2995311704172978,0.03109208748209099,0.02074336623071246,-0.21313255210361148,0.29407084119059146,-0.01643603108747303,-0.005546810140525456,-0.023185605462081777,0.007912392484364731,0.007716442121355795,0.00023730386146159077,4.3978600458960404e-05,0.0009382016263718151,0.9922835578786443,0.9997626961385384,0.9990617983736282,0.9999560213995411,-0.8516979555945735,-0.7345132923132623,-1.1952078461188962,-0.3400875207775434,0.3848451412284369,0.38825142026061354,0.3274755252643304,0.44300589628752485,0.3398268398268398,0.9949512720448681,26.586580086580085,26
462,0.035960101604390594,0.05304496046167945,-0.21144942158237343,0.35244924985177284,0.03468741645615713,0.05293387085633394,-0.2113610177779677,0.32866142972882373,-0.010305282168702317,-0.008718933872187987,-0.026964229202168018,0.005673496213465528,0.002289133859902228,0.00030919172634158443,5.3893131893190116e-05,0.001159376295530451,0.9977108661400977,0.9996908082736584,0.9988406237044696,0.9999461068681068,-0.8531265290296713,-0.7442205509390896,-1.1697537147484036,-0.3592741888519822,0.39732747370901045,0.4037399114554433,0.33925741493015693,0.4612501272692996,0.47619047619047616,0.995766958821146,26.525974025974026,27
462,0.02588617599733861,0.04721104785351315,-0.2477594108818946,0.32269122970689157,0.025782755929272667,0.04565418432292302,-0.24778349708035705,0.3133719152648764,-0.011819050798457098,-0.006110234972039842,-0.0199940579626356,0.009168671181612954,0.004949412135409341,0.00021251887747847364,5.987976438012743e-05,0.0007625166319076837,0.9950505878645907,0.9997874811225216,0.9992374833680924,0.9999401202356198,-0.8114061307651114,-0.6827036017827152,-1.0770906351309182,-0.36133411738831805,0.391765174179239,0.3948088571009578,0.3325829927904993,0.4533538633962639,0.43722943722943725,0.9960761734160748,26.452380952380953,28
462,0.013119245395472207,0.01950319528422574,-0.28746203611943244,0.3156837648739639,0.01543247934907405,0.023681203209995127,-0.2861734859097864,0.31735946353272093,-0.010250000173148918,-0.00637105804781978,-0.020440587055549436,0.007162178836705602,0.006153762968972813,0.00021035655443385481,4.66072193234246e-05,0.0007016201694828861,0.9938462370310273,0.9997896434455662,0.9992983798305171,0.9999533927806765,-0.8249804872270081,-0.6542772184089078,-1.1480387980813074,-0.31019114225459526,0.393539133760118,0.40342684148000985,0.3375573782341741,0.45162341749901247,0.43722943722943725,0.9958096091101016,26.573593073593074,29
