mode,n_triples,mean_cosine,median_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,static_loss,constant_velocity_loss,constant_velocity_skill,replicate
standardised,464,-0.015690659080019712,-0.00774591939690439,0.47844827586206895,0.4925983809353375,0.49333378523731414,0.08252727434163414,0.13689025183793951,-0.6587274077568781,21
standardised,464,0.023205075344295896,0.034538743207883235,0.5474137931034483,0.5248557682147481,0.5239459378647893,0.0912182403454465,0.14969819259743578,-0.6410993243294736,22
standardised,464,0.043330480615263595,0.065962146905059,0.5495689655172413,0.49579073581174116,0.4940747711389596,0.08270447266589559,0.1336793579875211,-0.616349801631052,23
standardised,464,-0.0016454872879559537,0.014203015989213408,0.5172413793103449,0.49591611901788324,0.4944292140228119,0.08220169322687053,0.14145992299554827,-0.7208881890684351,24
standardised,464,0.04211761753534378,0.06115804579147928,0.5646551724137931,0.48754986686118373,0.48871897395026886,0.08050985688329285,0.1344339954619582,-0.6697830634183566,25
standardised,464,0.00864160119179979,0.012398914507607897,0.5086206896551724,0.47933182231076876,0.4784450838810847,0.07806254626779062,0.13556058990716444,-0.7365637733892121,26
standardised,464,0.01893941377846662,0.03452097560917833,0.5323275862068966,0.4935167659225526,0.493602160341053,0.0830372716579932,0.13834771421881012,-0.6660917616443955,27
standardised,464,0.031071229650649367,0.02964904955206591,0.5366379310344828,0.49055635220357624,0.4897232568773878,0.08223322503626636,0.13626272135972692,-0.6570275737043338,28
standardised,464,0.06810072316765081,0.09173579221651176,0.6120689655172413,0.48596803250215775,0.48667725991801486,0.08092659201932112,0.12970174295568154,-0.6027085747626122,29
standardised,464,0.0013347247234750746,-0.014114829724940645,0.48060344827586204,0.5142909372808421,0.513144188501081,0.08808197537953108,0.14629831460638398,-0.6609336243426427,30
standardised,464,0.04920333227109653,0.04806913123127228,0.5732758620689655,0.46116531040568653,0.4665745156077888,0.07505314722903442,0.12227963699206867,-0.6292406315609458,31
standardised,464,0.05723541951053051,0.06504257422446051,0.5603448275862069,0.5368330958707886,0.5370121430382535,0.09510713371858573,0.14993121539671037,-0.5764455255306571,32
standardised,464,0.0262067809587368,0.042711102300852594,0.5689655172413793,0.48982744178431986,0.48865047993195726,0.08088866256402501,0.13431273389753404,-0.6604642682925164,33
standardised,464,0.027957821908422473,0.029223215041824083,0.5237068965517241,0.5125874607101308,0.5144956831552547,0.08885983470522038,0.14458447245610404,-0.627107150668714,34
standardised,464,0.0023906838775615566,0.022961148339772502,0.5280172413793104,0.4703801964216458,0.46870159698775926,0.07560811021798539,0.1314365379754749,-0.7383920533991768,35
standardised,464,0.004219866072254518,0.024008540894007148,0.5366379310344828,0.4882896499806104,0.48645698943547155,0.07915324062469367,0.13513381060459848,-0.7072429320403639,36
standardised,464,0.012166593409818582,0.009454997185297225,0.5172413793103449,0.4891616850870472,0.4891401097815596,0.08129691137704155,0.1401158436758062,-0.7235075884491138,37
standardised,464,0.020532205653413186,0.009505059689653747,0.5107758620689655,0.49214055052199357,0.49063083900525817,0.08246726045620448,0.13576092720369834,-0.6462402952720407,38
standardised,464,0.03153174734615574,0.02618816977490919,0.5258620689655172,0.5106194517973911,0.5125926159255649,0.08812618415444703,0.1426428033788733,-0.6186199907269585,39
standardised,464,0.039166765983048586,0.06268906769548803,0.5668103448275862,0.47393183638918573,0.47481830736332814,0.0771748772162466,0.13105930035626015,-0.6982119710929708,40
standardised,464,0.029770137387822488,0.0359104643064853,0.5323275862068966,0.46802934572053284,0.467770626287559,0.07446208412427581,0.12871527855877918,-0.7286016107735558,41
standardised,464,0.02317314229556923,0.011039607396662812,0.5129310344827587,0.45136543237132287,0.4457210473865862,0.06883504901742525,0.11851725235292004,-0.7217573611797383,42
standardised,464,0.033184317614721084,0.025686717346846126,0.540948275862069,0.4667371300942469,0.4681481182705371,0.07549130533791983,0.12625135403094162,-0.6723959595850921,43
standardised,464,-0.01074446734434649,-0.022106251472049893,0.47844827586206895,0.4859674798665357,0.48665927376430307,0.08040194713884627,0.13837870484753095,-0.7210864882235317,44
standardised,464,0.000595139368510526,0.007833384601389335,0.5086206896551724,0.4821702880617767,0.4807371549210371,0.07877797661508221,0.13511742100004775,-0.715167446610697,45
standardised,464,-0.008784714416355513,-0.018346524029270117,0.4676724137931034,0.5072543024563898,0.507183310344155,0.08617426614866902,0.1426563882789412,-0.6554407093276367,46
standardised,464,0.04650453162238837,0.046470656199213325,0.5646551724137931,0.4656432281777029,0.4651391883836473,0.07367711250593706,0.12333130496292717,-0.6739432473414164,47
standardised,464,0.007778739060910298,0.004953228450998472,0.5043103448275862,0.5291608600417337,0.5334395400259558,0.09378491297220058,0.14635196321360552,-0.5605064671434594,48
standardised,464,0.0205568972476978,0.020817421418447824,0.5258620689655172,0.4575178992800749,0.45773710751558444,0.07190353687727005,0.12302060097177361,-0.7109116785416789,49
standardised,464,0.06125115745309753,0.07993986421086323,0.603448275862069,0.464061356098456,0.4622732019341305,0.07332049810542506,0.12324104308564303,-0.6808538712931125,50
standardised,464,-0.03059202381532252,-0.031453373362702194,0.4547413793103448,0.47747790966465614,0.4750098703233213,0.0765325357088823,0.13777019313438385,-0.8001519465974569,51
standardised,464,-0.03574842380586494,-0.01642886831852312,0.47413793103448276,0.5306319058573725,0.5307077962112242,0.09345252099286032,0.1569176273209477,-0.6791160436745847,52
standardised,464,0.02386413946612935,-0.0004766949365583613,0.5,0.48149015538525075,0.47693864695013444,0.07774066359403753,0.13063018009212082,-0.680332712031799,53
