,raw,raw,raw,raw,raw,raw,standardised,standardised,standardised,standardised,standardised,standardised,T,N,P,Q
,n_pairs,d_emp,d_th,excess,ratio,angle_deg,n_pairs,d_emp,d_th,excess,ratio,angle_deg,,,,
lag,,,,,,,,,,,,,,,,
8,324,0.008457197566421484,0.14270264879427483,-0.13424545122785334,0.05926447503167007,,324,0.006104083542610571,0.17342571621058836,-0.16732163266797778,0.035197107303270234,,204,132,5,10
16,323,0.017803003952622132,0.14262054821284711,-0.12481754426022498,0.12482776272920297,,323,0.012697044973484251,0.17328746764791855,-0.1605904226744343,0.07327157090945441,,204,132,5,10
24,322,0.02696292761770689,0.1425433917260386,-0.11558046410833173,0.18915592852966703,,322,0.019604820064902048,0.17315221990413077,-0.15354739983922872,0.11322303621493651,,204,132,5,10
32,321,0.036340837996682265,0.14247583213938794,-0.10613499414270568,0.25506668359816315,,321,0.026734742964231468,0.17303519862448247,-0.146300455660251,0.15450465094244017,,204,132,5,10
40,320,0.04568200417423538,0.14239637049186454,-0.09671436631762917,0.32080876792323376,,320,0.03418591413885962,0.17289296605503326,-0.13870705191617363,0.19772877358109503,,204,132,5,10
48,319,0.05538327525556232,0.14236875185560086,-0.08698547660003854,0.38901285944921005,,319,0.0417836082981657,0.17275541075187004,-0.13097180245370432,0.24186569969828514,,204,132,5,10
56,318,0.06542476151571638,0.1423451561515317,-0.07692039463581532,0.45962056795293615,,318,0.04985051331987396,0.17264221272354396,-0.12279169940367,0.2887504309256089,,204,132,5,10
64,317,0.07559260367983843,0.1422498320176395,-0.06665722833780106,0.5314073317883755,,317,0.05812856081228375,0.17250691710241586,-0.11437835629013211,0.3369636521750216,,204,132,5,10
72,316,0.08602589728398785,0.14216551572221778,-0.05613961843822993,0.6051108586141022,,316,0.06702320303231334,0.17235959870778608,-0.10533639567547275,0.38885680597309064,,204,132,5,10
80,315,0.09646929134502728,0.14208206292002956,-0.04561277157500228,0.6789688252156412,,315,0.07597411454109901,0.17222123759355087,-0.09624712305245187,0.44114254201564274,,204,132,5,10
88,314,0.10629323725567927,0.14188724177138035,-0.03559400451570108,0.749138794500968,,314,0.08520961442135165,0.1720380339895099,-0.08682841956815825,0.49529521144462363,,204,132,5,10
96,313,0.11658495907257489,0.1416978586341659,-0.025112899561591004,0.8227714956058212,,313,0.09474493934686788,0.1718552334604419,-0.07711029411357402,0.5513066866751923,,204,132,5,10
104,312,0.12691215896752267,0.14154440078453484,-0.01463224181701217,0.8966243684956071,,312,0.10428135896997046,0.17168233313696588,-0.06740097416699542,0.6074087942804003,,204,132,5,10
112,311,0.1375538323615597,0.14136443786818825,-0.0038106055066285394,0.9730441010193692,,311,0.11405810071991115,0.1715122567815262,-0.05745415606161505,0.6650142844613103,,204,132,5,10
120,310,0.14791149303476858,0.1412093161821831,0.006702176852585479,1.0474627102077216,14.750349552705487,310,0.12454259232382603,0.1712977337340241,-0.04675514141019807,0.7270533568015832,,204,132,5,10
128,309,0.15852206194177149,0.14104481669749092,0.01747724524428057,1.1239127084107265,23.605668169033073,309,0.1348772275414135,0.1710859801043284,-0.03620875256291489,0.7883593235352496,,204,132,5,10
136,308,0.16972400581839622,0.1408713573254904,0.028852648492905836,1.2048155781323264,30.04186407917204,308,0.14536593672297615,0.1709041454490695,-0.02553820872609336,0.8505699867081111,,204,132,5,10
144,307,0.18094862907082346,0.14071466257544193,0.040233966495381523,1.28592589968235,35.137466839987155,307,0.15648846660428134,0.17076047909914893,-0.014272012494867592,0.9164208687504278,,204,132,5,10
152,306,0.19193777405399295,0.14058974148140152,0.051348032572591434,1.3652331388587424,39.3245101334911,306,0.16738814201970253,0.1706243633609059,-0.0032362213412033547,0.9810330642268357,,204,132,5,10
160,305,0.2031403893785084,0.14048950725420387,0.06265088212430453,1.4459470557537302,43.02434128342233,305,0.17859801405474085,0.17053742533510802,0.008060588719632833,1.0472658051673625,16.157901295269756,204,132,5,10
168,304,0.214101436179339,0.1403886770045852,0.07371275917475378,1.52506199750245,46.233021912456586,304,0.18978900363190424,0.17044803038786063,0.019340973244043602,1.1134713801035572,24.79365875338256,204,132,5,10
176,303,0.22595381710784462,0.14029304499416922,0.0856607721136754,1.6105845953891411,49.33664507076868,303,0.2014360092937474,0.17034679341969508,0.031089215874052306,1.1825054364096874,31.125929895819766,204,132,5,10
184,302,0.23690185210433087,0.1401939712031194,0.09670788090121146,1.6898148334859326,51.93193691104586,302,0.21299224440858935,0.17022480104936186,0.0427674433592275,1.2512409654503034,36.14957137382658,204,132,5,10
192,301,0.24907100049546632,0.14007928927027563,0.10899171122519069,1.7780715607065718,54.558894684114634,301,0.22408738809210763,0.17008444887434268,0.054002939217764945,1.3175066243573037,40.237955757853975,204,132,5,10
200,300,0.26197194954426267,0.13994696032073076,0.12202498922353192,1.8719374035982974,57.092593329394035,300,0.23513687642614864,0.16993819731625356,0.06519867910989507,1.3836611199809357,43.7958834760871,204,132,5,10
208,299,0.2694072765031065,0.1398524329758744,0.12955484352723207,1.9263681780179058,58.452245821752406,299,0.24151092823317832,0.16981303905832104,0.07169788917485728,1.4222166305511625,45.674719563093284,204,132,5,10
216,298,0.27065185304312483,0.13976961358653892,0.13088223945658592,1.9364141181913597,58.68465054178126,298,0.24227183360578808,0.16970963453077292,0.07256219907501515,1.4275667629338844,45.91554660567873,204,132,5,10
224,297,0.2717768571023829,0.13971993315015122,0.1320569239522317,1.9451545028318586,58.888562435035915,297,0.24297590403126118,0.1696322256426169,0.07334367838864428,1.4323687796395808,46.13156409966423,204,132,5,10
232,296,0.2732993577020741,0.1396814171839055,0.13361794051816858,1.9565906704844374,59.15702236597779,296,0.24389194103567843,0.16957228431596477,0.07431965671971366,1.4382771454634269,46.39907593602842,204,132,5,10
240,295,0.27439646071395757,0.1396397800500791,0.13475668066387847,1.9650307427836866,59.35107394312169,295,0.2446496629767982,0.16951342082538642,0.07513624215141176,1.443246568829548,46.62099304417931,204,132,5,10
248,294,0.27546538496557377,0.13964054792369274,0.13582483704188103,1.9726747643249236,59.531745396100824,294,0.24516297591733685,0.16947302654542337,0.07568994937191348,1.4466194468511868,46.770496155921585,204,132,5,10
256,293,0.2765950449489897,0.1396631281218196,0.13693191682717007,1.9804442924100392,59.71763482298758,293,0.24626577171628866,0.16944808097703487,0.07681769073925379,1.4533405766316398,47.072594262565836,204,132,5,10
264,292,0.2777350438965469,0.1397147728276533,0.1380202710688936,1.9878717065886085,59.899039908157285,292,0.24707719187272187,0.16941586816153245,0.07766132371118942,1.4584064323723318,47.29651564346331,204,132,5,10
272,291,0.2791266200312084,0.1397625855996266,0.13936403443158182,1.9971483700996597,60.121204794132254,291,0.24789393943336946,0.16940196941144428,0.07849197002192518,1.4633474468722587,47.51528769474768,204,132,5,10
280,290,0.2806618911301193,0.13980860828480599,0.14085328284531332,2.007472176236668,60.36511472151955,290,0.24901425324594093,0.1693895593993883,0.07962469384655263,1.4700684866817133,47.81094196332829,204,132,5,10
288,289,0.2806564772042774,0.13986709219309046,0.14078938501118693,2.006594065863779,60.35469886803156,289,0.2507595717569528,0.16938696037896928,0.08137261137798352,1.480394778889288,48.26123565769131,204,132,5,10
296,288,0.28119638069512226,0.13992114279181647,0.1412752379033058,2.0096775589769447,60.433786311580995,288,0.2519777568834618,0.16939694284135065,0.08258081404211115,1.487498845356687,48.56837783954755,204,132,5,10
304,287,0.28140816881377884,0.13996883098843454,0.1414393378253443,2.0105059592662546,60.46044126004648,287,0.25337565646229177,0.1694320418388821,0.08394361462340966,1.49544120292922,48.91088405383238,204,132,5,10
312,286,0.28177639611219124,0.1399947543379553,0.14178164177423594,2.0127639599407203,60.515949212212995,286,0.2544055054333582,0.1694547420702407,0.08495076336311752,1.5013183008351845,49.16137644454181,204,132,5,10
320,285,0.28270039414016396,0.1400030284990741,0.14269736564108987,2.0192448489929173,60.663828365414936,285,0.2557397070810985,0.16945429680503285,0.08628541027606565,1.509195764893127,49.48994780820871,204,132,5,10
328,284,0.28361644923083457,0.1400407408591377,0.14357570837169686,2.025242422247072,60.804836168867105,284,0.25717972596024724,0.16946055641934787,0.08771916954089937,1.5176376815607113,49.83871940148345,204,132,5,10
336,283,0.2842053081616934,0.14010936917428732,0.1440959389874061,2.0284532707313794,60.887970673766944,283,0.25799673658289984,0.16947998939770986,0.08851674718518998,1.5222843563995767,50.03088762039463,204,132,5,10
344,282,0.2850501471591301,0.14019355790321247,0.1448565892559176,2.0332613810680544,61.009016316479894,282,0.25829210913139994,0.1695249458546726,0.08876716327672735,1.52362301506248,50.090953845216134,204,132,5,10
352,281,0.2856135414448585,0.14029166477833524,0.14532187666652327,2.0358553866770053,61.08276341073942,281,0.25928451138783887,0.1695996246175041,0.08968488677033476,1.5288035688321833,50.30999653303825,204,132,5,10
360,280,0.28653291446064,0.14039802091108652,0.14613489354955347,2.040861492215051,61.21108883420317,280,0.26001905867927594,0.16966733336916656,0.09035172531010938,1.5325228110559135,50.468095849670775,204,132,5,10
368,279,0.28688867610879243,0.14051175720543194,0.1463769189033605,2.0417414301449064,61.24915869579387,279,0.26044333804231895,0.1697531288349309,0.09069020920738805,1.5342476443870194,50.5480075911833,204,132,5,10
376,278,0.28789470509618803,0.140632363829681,0.14726234126650703,2.047144037519383,61.387923691440776,278,0.260954749445467,0.16985812033309952,0.09109662911236746,1.5363101212572163,50.64365899378829,204,132,5,10
384,277,0.2890278154462052,0.14076258371051137,0.14826523173569384,2.053300016434852,61.54413883708331,277,0.2619018101196571,0.16998030607542938,0.09192150404422769,1.5407773769005757,50.83679851363065,204,132,5,10
392,276,0.29022976530712874,0.14089761188445263,0.1493321534226761,2.059862913397996,61.7092190826444,276,0.26235885255442765,0.1701175786846234,0.09224127386980424,1.5422207074837808,50.91131462631934,204,132,5,10
400,275,0.29137334917786867,0.141034594476192,0.15033875470167668,2.0659707659673194,61.8639283262956,275,0.2631869546321236,0.17025268117892786,0.09293427345319574,1.5458608511165004,51.07212808845843,204,132,5,10
408,274,0.2920308577574884,0.14117045833855277,0.15086039941893561,2.068640005808755,61.943709106439115,274,0.26432247029509204,0.17035520302803178,0.09396726726706026,1.5515961097566127,51.31013720886746,204,132,5,10
416,273,0.2927714559515985,0.14131352021127444,0.15145793574032404,2.0717865885294127,62.034769105957366,273,0.2652771823135848,0.17048071032551537,0.09479647198806945,1.5560539477285456,51.49973665165059,204,132,5,10
424,272,0.2934103797844921,0.1414614828290674,0.15194889695542468,2.07413618121782,62.1093272891805,272,0.26630539785950774,0.1706006376309325,0.09570476022857524,1.5609871191432318,51.705951315649024,204,132,5,10
432,271,0.29460160442302724,0.1416072249923888,0.15299437943063843,2.0804136543093876,62.267317855294586,271,0.26671840415121595,0.17071580228253377,0.09600260186868217,1.5623533415483024,51.7732414987908,204,132,5,10
440,270,0.29633108346506937,0.1417569980405886,0.15457408542448076,2.090415905818084,62.5040489858075,270,0.2674521734767709,0.1708291902275376,0.09662298324923332,1.5656116681261287,51.91288186533634,204,132,5,10
448,269,0.29808601600283935,0.14191106486262905,0.1561749511402103,2.100512854944671,62.74153899802039,269,0.2683993295858199,0.17094992658789843,0.09744940299792149,1.5700464746781584,52.09781664124112,204,132,5,10
456,268,0.3006344931879011,0.14205774517268407,0.158576748015217,2.1162837184445844,63.09336940922843,268,0.2690364915101459,0.17105864638803653,0.09797784512210939,1.5727734153809003,52.215428406999,204,132,5,10
464,267,0.30175642346000664,0.14218263411094043,0.15957378934906621,2.1223156072953047,63.23786698688746,267,0.2696341339772815,0.1711620172321637,0.09847211674511777,1.575315238377627,52.32498564926059,204,132,5,10
472,266,0.3028124938714348,0.1423152848921784,0.16049720897925637,2.1277580556498417,63.3708912370353,266,0.27022445377306553,0.1712524497582342,0.09897200401483133,1.5779304421896163,52.43534890286478,204,132,5,10
480,265,0.3041813451304964,0.1424502605572249,0.16173108457327148,2.135351272371321,63.54744347017239,265,0.27101471951105466,0.1713416057444344,0.09967311376662025,1.5817216042394762,52.58939978544747,204,132,5,10
488,264,0.307190287686144,0.14258479113121658,0.1646054965549274,2.1544393707702376,63.9535109856033,264,0.27210671202899755,0.17143670658032362,0.10067000544867394,1.5872138321877223,52.806973440297234,204,132,5,10
496,263,0.30854624244077206,0.14271423175287953,0.16583201068789252,2.1619865002324588,64.12458878016933,263,0.27293173358718564,0.17150846510238257,0.10142326848480307,1.5913601315495307,52.970244282332885,204,132,5,10
504,262,0.3098095170202176,0.14284682379285618,0.1669626932273614,2.168823280729545,64.28115567848026,262,0.2736048493282335,0.17158213646643095,0.10202271286180253,1.5945998514930644,53.09948682021593,204,132,5,10
512,261,0.31160678405272024,0.1429976872806769,0.16860909677204333,2.1791036622927766,64.50719461592604,261,0.27472439306387486,0.17166187734445373,0.10306251571942113,1.6003809192452072,53.32224184585481,204,132,5,10
520,260,0.3133263922818355,0.14314166135264134,0.17018473092919417,2.1889252180043517,64.721389095887,260,0.2755537066641512,0.171739734563574,0.10381397210057719,1.6044842934245231,53.4821072386245,204,132,5,10
528,259,0.3135024133430002,0.14327692746284246,0.17022548588015776,2.1880872160962843,64.72690202950312,259,0.27626496816969104,0.17181636290051758,0.10444860526917346,1.6079083709253563,53.6163969512462,204,132,5,10
536,258,0.31569913590613646,0.14337639589065346,0.172322740015483,2.2018905827909467,65.00875458513126,258,0.2769108253010334,0.17188836052974482,0.10502246477128857,1.6109923001628415,53.73726201614546,204,132,5,10
544,257,0.31704442252485515,0.14341570319689678,0.17362871932795837,2.210667419658933,65.18245663714406,257,0.27726768628167864,0.1719348970187124,0.10533278926296624,1.6126318222152565,53.80239991183655,204,132,5,10
552,256,0.3172666476662166,0.1433975088209677,0.1738691388452489,2.2124976247831833,65.2142837825368,256,0.27791696819689116,0.1719389059929374,0.10597806220395375,1.6163704578200988,53.93734877194012,204,132,5,10
560,255,0.31714243917298135,0.14336463803285376,0.17377780114012759,2.2121385267983884,65.20219780989561,255,0.2787475168223893,0.1719487336458804,0.1067987831765089,1.6211082856617922,54.108030315932176,204,132,5,10
568,254,0.3181950609641451,0.1433226057004991,0.17487245526364603,2.2201317050366542,65.34660488198955,254,0.2794694404768044,0.1719790698406848,0.10749037063611958,1.6250200721267696,54.2510301391191,204,132,5,10
576,253,0.3190222963678858,0.14327737449654093,0.17574492187134488,2.2266062418360955,65.46101751680709,253,0.2798799903468159,0.17199038005509604,0.10788961029171984,1.6273002609631892,54.33323977393669,204,132,5,10
584,252,0.3195116739774957,0.1432301556900397,0.176281518287456,2.2307570108974946,65.5310861170547,252,0.28051621514861863,0.17198191028966184,0.10853430485895679,1.6310797727281727,54.46546879658758,204,132,5,10
592,251,0.319461455964769,0.14317940412254007,0.17628205184222892,2.2311969931887545,65.5311556755662,251,0.281495328497057,0.17194148463327025,0.10955384386378675,1.63715771733303,54.67327110993915,204,132,5,10
600,250,0.32027500818237536,0.14316015783838615,0.17711485034398922,2.237179764386224,65.63945360161703,250,0.28207825403921155,0.171926951526885,0.11015130251232655,1.640686649382611,54.79430703413211,204,132,5,10
608,249,0.32197590870207654,0.14315188544455135,0.1788240232575252,2.249190834631313,65.86002230614193,249,0.28263928657676185,0.17192821326845723,0.11071107330830463,1.6439377877756158,54.90721759456181,204,132,5,10
616,248,0.3227362990153659,0.14313437544872265,0.17960192356664323,2.254778406679707,65.95966274353519,248,0.2838555224470276,0.1718988540931468,0.1119566683538808,1.6512938608259415,55.15677926030905,204,132,5,10
624,247,0.3244953549456012,0.14310929470437758,0.18138606024122364,2.267465265732144,66.1864446896451,247,0.2848466946911202,0.1718479834209018,0.11299871127021838,1.6575504060088633,55.36379218120969,204,132,5,10
632,246,0.32625577980582676,0.1431084518438593,0.18314732796196745,2.27977995430901,66.40796136426357,246,0.28600624569434,0.17178949215220507,0.11421675354213495,1.6648646090701473,55.60375876108072,204,132,5,10
640,245,0.3268035435294501,0.14310025337179177,0.18370329015765835,2.283738398983648,66.4774040400067,245,0.28777767023591516,0.17173842061962108,0.11603924961629408,1.6756743726746293,55.95882774191827,204,132,5,10
648,244,0.32729931438825804,0.14309505875100878,0.18420425563724926,2.2872859289835588,66.53978096050776,244,0.28854383400517225,0.1716991515390516,0.11684468246612065,1.6805198594097028,56.114249204115154,204,132,5,10
