mode,n_triples,mean_cosine,median_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,static_loss,constant_velocity_loss,constant_velocity_skill,replicate
standardised,166,0.04777873092290288,0.04658637159829304,0.5843373493975904,0.2864991720235641,0.28821307887001446,0.030461763365543557,0.056167719679957866,-0.8438761737441398,0
standardised,166,0.08062152895021599,0.08208228520279862,0.6265060240963856,0.2756538427493829,0.27538058973570056,0.02702635158131603,0.04681393736172575,-0.7321589716197343,1
standardised,166,0.054807342613852936,0.07373607759007436,0.6144578313253012,0.28099236407992184,0.28018106362254747,0.02731754097570065,0.05048325861374217,-0.8480162126835562,2
standardised,166,0.08204147197072269,0.07055169577927828,0.6566265060240963,0.2671426379613701,0.2706322203072862,0.025665723145712208,0.044479617589971085,-0.7330358212564909,3
standardised,166,-0.007339943735630265,0.02824968384539935,0.5481927710843374,0.28903252971174553,0.2895588461431381,0.031889588027328,0.06000084206633836,-0.8815182565205995,4
standardised,166,-0.047731629357690354,-0.031574413836529265,0.4397590361445783,0.31971548474456074,0.31906471652686935,0.03906248917215896,0.06869924918617809,-0.7587012666653656,5
standardised,166,0.06128257566150733,0.021391004604331812,0.5783132530120482,0.25909379884826805,0.25748584547139525,0.02301716725346382,0.0417785387361048,-0.8151034085142517,6
standardised,166,0.03821680959356606,0.04032272568519038,0.5843373493975904,0.274865886850755,0.27616993792436506,0.027169351657717694,0.050183040839062595,-0.8470459461555704,7
standardised,166,0.0061297073361081325,0.00521044169777369,0.536144578313253,0.3076358177924562,0.30891190185405376,0.03561131356817781,0.06530662299847446,-0.8338729031560441,8
standardised,166,0.03124702613782765,0.04439021842465164,0.6024096385542169,0.27065049329026036,0.26948419755587016,0.026221211389887117,0.05071923511992761,-0.9342826830452535,9
standardised,166,0.023035012535792144,0.01151236853519437,0.5240963855421686,0.25472851590636186,0.2548051536131265,0.022613421123119655,0.042383776769912174,-0.8742753048798784,10
standardised,166,0.01452571909310055,0.01837424587003035,0.5301204819277109,0.2721639641282991,0.2907068513141415,0.03171027931166937,0.0535916136619273,-0.6900391552907452,11
standardised,166,0.031621773592497925,0.03151929312706954,0.536144578313253,0.3005622696219133,0.3131552841352596,0.03670127050692859,0.06045489991860936,-0.6472154528600442,12
standardised,166,0.012914200842533136,0.02715474321957405,0.5481927710843374,0.29293329389403194,0.29227703595640364,0.0317072349136568,0.061305231445633344,-0.9334776940523513,13
standardised,166,0.011564413939677193,0.009782362852920919,0.5120481927710844,0.2964622116388335,0.2949617786465917,0.030858599158132487,0.05943531192055982,-0.9260534678190735,14
standardised,166,0.04182430335439441,0.029506205260473935,0.572289156626506,0.2533444172907801,0.25950196866842656,0.024032745226728658,0.043449649895130484,-0.8079353600772499,15
standardised,166,0.0417293733418298,0.019670152753956043,0.5240963855421686,0.3151068481449275,0.31551223638538856,0.037368441820486785,0.06600382272803162,-0.7662984998171867,16
standardised,166,0.023140090900527797,0.037068219178735234,0.5662650602409639,0.34840316415433775,0.34884604687805604,0.04678348067036426,0.08370499216879718,-0.7891997553277696,17
standardised,166,-0.014555481946732604,-0.011227999050828299,0.4819277108433735,0.2739050029538733,0.2708893768277511,0.026413739148467376,0.05318706913462508,-1.013613780149381,18
standardised,166,0.00582651415531277,-0.010849060133687367,0.4819277108433735,0.2730979272398637,0.2732288375606051,0.02640441196578922,0.051215548403418396,-0.9396587384629371,19
