,raw,raw,raw,standardised,standardised,standardised,T,N,null_mode1,null_mode2,null_mode3
,mode1,mode2,mode3,mode1,mode2,mode3,,,,,
530,162.12698148976142,3.998420209484853,1.4252652026483272,71.28930695119935,4.13251281291011,1.061254629406372,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
535,161.33392860787217,4.020617519963345,1.4538547877724188,71.57786292916275,4.079531269291562,1.0709475297403273,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
540,160.56813823425608,4.018812213471364,1.4843599129528644,71.96231872992598,4.023667730222827,1.082619849877204,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
545,159.74013793602407,4.026857110670025,1.5114405417313153,72.25212527268428,3.9757032788007343,1.0950164502497823,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
550,158.53349088727273,4.054259014530669,1.5348483391937982,72.61541521140454,3.9407597053120527,1.1074510623809193,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
555,157.70235538384105,4.096507425315557,1.5614946041906574,72.98392965630191,3.9054552765796293,1.121623016196254,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
560,157.04332204217212,4.135207546572523,1.5924435178434335,73.45534016015922,3.8723373744250558,1.135827780751103,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
565,156.60225693417914,4.168433678190113,1.625476165780972,73.9149355231651,3.837875083755626,1.1513954555150316,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
570,156.67581233498547,4.194126442023974,1.6590162335120422,74.44254342971905,3.7990223616228476,1.165641981312834,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
575,156.8953458460124,4.20685184369871,1.690617010481257,75.0544171870174,3.763004905722536,1.1821741202416562,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
580,157.4799589103549,4.2248292008895545,1.7206498775253067,75.68918090900132,3.731410958959815,1.1981294756351064,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
585,158.70149908595812,4.226117695895407,1.7487337506338927,76.33440391725796,3.698918023360741,1.2116926940066188,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
590,160.43755132605352,4.2436251910975615,1.7724057005216212,76.95420545892787,3.6718045990555845,1.2241472502627293,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
595,162.1739445074473,4.252715959650073,1.791259169810892,77.66039793836443,3.6492199676770056,1.2348281256479088,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
600,164.26003356958978,4.238948130715999,1.8097584604435757,78.47312388696459,3.6171171113385645,1.2464770403153678,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
605,166.66808029178256,4.235157715830819,1.8289436536214532,79.3899944226651,3.5860424146111485,1.2578346413282746,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
610,169.45486609389292,4.250170077089857,1.8439083320435279,80.37305126493598,3.566711035101611,1.2657612336567483,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
615,172.52086929464946,4.283685670509977,1.8551271653201662,81.47542651024115,3.5542278569504453,1.272237005944485,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
620,175.7297924056202,4.317293641005512,1.8624376441129387,82.62756396247184,3.551454491098349,1.2782443404955754,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
625,179.39563046432372,4.354815470783292,1.8718832206585143,83.83944609714631,3.5457649145631733,1.2825301002834166,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
630,182.83588100823084,4.377898363343959,1.8790506612244782,84.91411426198385,3.543105803010005,1.2852056773246883,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
635,185.7678502878547,4.407470298523883,1.878550302103585,85.87253330068805,3.549122878090606,1.2860479681963006,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
640,188.51123462692135,4.438920370439902,1.8768714853589732,86.87483789760938,3.5644672599047467,1.2863443324569193,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
645,191.3732457317407,4.477283360815187,1.8695246979081237,88.0520339430849,3.584121999956983,1.285909889916586,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
650,194.1463280778417,4.523789669863329,1.8609700884654898,89.26247622528652,3.6095793733507024,1.2825510175221613,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
655,197.14920797618092,4.58231795018494,1.8466338798831983,90.55902332713882,3.64533813824962,1.2808701311287858,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
660,200.34382457034266,4.631466355644764,1.8372637197600947,91.9211351044209,3.679878783453876,1.2797633463809306,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
665,203.77899810117276,4.673124253010145,1.8214124437996995,93.41863364905713,3.715183325746364,1.2754464533827046,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
670,206.99088320443124,4.711490452718392,1.8066271171643027,94.72303020068686,3.7524621939743685,1.2733848252122832,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
675,210.28137924152566,4.745913695769632,1.7952386074749864,96.07517922150969,3.795914347131061,1.2724838414807578,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
680,214.13549481744212,4.763593684745933,1.7883579331842336,97.45910571072142,3.830419885145994,1.269295855724603,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
685,218.3405064091494,4.788020870686063,1.7800596092189083,98.93086217807321,3.875231527707691,1.2635545030451,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
