leading_share,spike_ratio,leading_participation,participation_fraction,effective_rank,replicate
0.05057095214759283,6.624794731334661,15.141217520928405,0.11558181313685806,69.72757651988267,0
0.04604912262169655,6.032435063442248,42.020872026016036,0.3207700154657713,71.03622928679835,1
0.05085047990474513,6.661412867521612,28.066604514712193,0.21424888942528392,68.62090097188543,2
0.057412431185933234,7.521028485357253,27.741305296291284,0.2117656892846663,65.87809300481986,3
0.05019084156395496,6.575000244878099,35.07371407631357,0.26773827539170664,69.15713186112046,4
0.04965168061268892,6.504370160262249,34.62841260710848,0.26433902753517924,69.47056004316448,5
0.051475845047668,6.743335701244508,32.749631368996184,0.24999718602287163,69.19816955366842,6
0.051727249345236564,6.77626966422599,14.325397734945005,0.1093541811827863,69.37073870817918,7
0.054335268206169754,7.117920135008238,20.396570563604378,0.1556990119359113,68.1139558675436,8
0.06284278946399152,8.23240541978289,13.282219910726544,0.10139099168493546,65.61711502712966,9
0.051141081551502036,6.699481683246767,37.520341294302185,0.28641481904047467,69.2479968614591,10
0.062862168861373,8.234944120839863,19.342303635348827,0.14765117278892234,65.19047464729887,11
0.056317077561735845,7.377537160587396,21.764114165807356,0.1661382760748653,67.19242208962609,12
0.05293456118159469,6.934427514788904,26.202919359606195,0.20002228518783355,68.81461422400011,13
0.057394331285509685,7.518657398401769,4.918450844175823,0.03754542629141849,67.24221492914855,14
0.05311289063306469,6.957788672931474,22.596734797185654,0.17249415875714239,68.25830523268819,15
0.05082591787669784,6.658195241847417,48.355361200842694,0.3691248946629213,70.19965455417153,16
0.052885269471923305,6.927970300821953,26.226645883449986,0.20020340369045792,68.62574439295364,17
0.05521154681023552,7.232712632140853,14.202097596245228,0.10841295874996357,67.95808680727903,18
0.05149893650702509,6.746360682420287,32.449248125688605,0.24770418416556186,68.18160597093153,19
0.05681667455856223,7.442984367171652,19.353362366869607,0.1477355905867909,67.40194989781178,20
0.0496428964140351,6.503219430238597,38.65325214209552,0.2950629934511108,70.36882573407254,21
0.050693054913609016,6.640790193682781,24.343663001494857,0.18582948856102943,68.62787257057953,22
0.05779156568417169,7.570695104626491,6.630517707214384,0.050614638986369344,66.36246762130303,23
0.057031872432821415,7.471175288699605,27.76835218293112,0.2119721540681765,68.16083368885712,24
0.0538828332924613,7.05865116131243,26.65265306950072,0.20345536694275357,69.03993608512523,25
0.05085761397229412,6.66234743037053,29.931833751690288,0.22848728054725412,68.9659907461549,26
0.04715384310441754,6.177153446678697,20.315308484147597,0.15507869071868394,70.23768990181686,27
0.04819834127042895,6.313982706426192,35.06630570076077,0.2676817229065708,70.82479491998411,28
0.055709531034101555,7.297948565467304,13.845744539545317,0.10569270640874287,67.03146888059784,29
0.051318376118206555,6.722707271485058,28.49996967490221,0.21755702041910085,68.21186333986864,30
0.050631398460895816,6.632713198377352,35.92752673500008,0.27425592927480974,69.08127789419049,31
0.048807298656330336,6.393756123979274,25.857684486814023,0.19738690447949636,70.45719148399262,32
0.05642785070224452,7.392048441994032,8.839117336494612,0.06747417814118024,67.38605307092081,33
0.05013091662952719,6.567150078468062,10.960148097885208,0.08366525265561227,70.49533661666358,34
0.06099531425143369,7.990386166937813,16.651187776442956,0.12710830363696912,66.11208769924443,35
0.05095966039547746,6.675715511807547,30.115174346941107,0.2298868270758863,69.50997769341524,36
0.049964845968906005,6.545394821926687,25.83810971287134,0.19723747872420871,70.38061148984991,37
0.04766282681867174,6.243830313245998,22.5378608546001,0.17204473934809236,69.63918955295374,38
0.04862761713668137,6.37021784490526,26.369549496883966,0.20129427096857988,70.38906906040006,39
0.04627525340037076,6.06205819544857,43.94974682956226,0.3354942506073455,70.42710108107691,40
0.054810375312883096,7.1801591659876856,11.20497823644617,0.08553418501103946,67.0550047033461,41
0.05164145712840889,6.765030883821565,27.415076623406552,0.20927539407180573,69.7605647845154,42
0.055960437051054815,7.33081725368818,27.592582877686457,0.21063040364646152,68.21977405482197,43
0.05968634100174485,7.818910671228576,12.682569779097715,0.0968135097641047,65.69708825219608,44
0.052248514206862356,6.844555361098969,34.283840231520294,0.2617087040574068,68.35366706099853,45
0.05460113123862425,7.152748192259777,15.37576065135196,0.11737221871261039,67.9360693437581,46
0.04926663738148018,6.453929496973904,33.757837948446834,0.25769341945379265,70.47915196560423,47
0.04305026642851269,5.639584902135162,32.16642131785824,0.2455452008996812,71.03405391691186,48
0.051390984843946365,6.732219014556974,24.037538586856982,0.1834926609683739,69.57446186634279,49
0.0473153935156376,6.198316550548525,44.08103782351483,0.33649647193522775,70.51904638743413,50
0.05391243549662258,7.062529050057558,27.18263213305509,0.2075010086492755,68.10347881757633,51
0.052126105455856386,6.828519814717186,14.944216093458705,0.11407798544624966,69.54083282884207,52
0.062273023924123594,8.157766134060191,14.908252925174562,0.11380345744408063,65.57680845601011,53
0.06101736514017332,7.9932748333627055,4.366228497427439,0.03332998852998045,65.26865978742651,54
0.04612230683568056,6.0420221954741535,23.26291216411159,0.17757948216879077,71.48812882510396,55
0.05327806588274371,6.979426630639426,47.58118474734029,0.36321515074305566,68.46939665146195,56
0.04807701951271165,6.298089556165226,27.466871123297913,0.20967077193357186,69.52989443410598,57
0.05157141925288331,6.755855922127714,32.91434177446874,0.25125451736235677,68.0995185929914,58
0.0502279240985806,6.579858056914059,18.731212757540163,0.1429863569277875,69.8171525452043,59
0.055747464455066606,7.302917843613725,19.72763635701872,0.1505926439467078,68.3846867818376,60
0.046960737820373306,6.1518566544689035,45.957914504785315,0.35082377484568944,70.99188008851945,61
0.05382334126839954,7.05085770616034,24.88821841087939,0.18998640008304876,68.9984291272135,62
0.04776261003114115,6.25690191407949,29.283919251381818,0.22354136833115892,69.54992657003379,63
0.052746635201264915,6.909809211365704,22.157166181893853,0.1691386731442279,68.55002498258794,64
0.052171225889226215,6.834430591488634,20.41188129776065,0.15581588776916527,68.1582320996894,65
0.04935807468645795,6.465907783925991,36.85277252192352,0.28131887421315666,69.44780638461268,66
0.04826533873816742,6.322759374699932,28.132623132581106,0.21475284834031377,71.11837232126035,67
0.061235885787725756,8.021901038192073,4.523103816281657,0.034527510047951585,65.6522558973484,68
0.06133783554828485,8.035256456825316,14.614262974112545,0.11155925934437058,65.61946263335714,69
0.0506157469950485,6.630662856351353,23.367045897670376,0.17837439616542272,70.00247529028405,70
0.04436668738477114,5.8120360474050194,33.61433231932145,0.25659795663604157,71.50563367183695,71
0.05841628983716083,7.6525339686680685,15.96058403965853,0.12183651938670634,68.10668661129853,72
0.05561183092355631,7.285149850985876,27.885440416749713,0.2128659573797688,68.39296304911373,73
