mode,n_triples,mean_cosine,median_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,static_loss,constant_velocity_loss,constant_velocity_skill,replicate
raw,180,0.05435423052943962,0.09294552513909152,0.5777777777777777,0.5265385776854341,0.5438158622310157,0.10387922039443315,0.16919211942786305,-0.6287388255845054,0
raw,180,0.01634227648792353,-0.019621575635053873,0.46111111111111114,0.5175830912021554,0.5327646573284808,0.10025024601060936,0.16850867778474915,-0.6808804415992762,1
raw,180,-0.023192671767625683,0.010663087533046404,0.5055555555555555,0.5989690825329917,0.6071901360692855,0.12343451177088467,0.20225536690885812,-0.6385641584930337,2
raw,180,-0.005350268507512543,0.0050739011362415185,0.5111111111111111,0.4623348932000714,0.45045513413170374,0.07465835569317644,0.14080438391121658,-0.8859829231959055,3
raw,180,0.04660349876875737,0.0270943857972298,0.5277777777777778,0.5823825458455008,0.5918226999246827,0.11640618850931503,0.190382360986805,-0.6355003408738038,4
raw,180,0.035457014602042966,0.03952035055768019,0.5333333333333333,0.4862601933644585,0.4915740440405434,0.08666078246973402,0.14681723652387568,-0.6941600610997378,5
raw,180,0.03003954149978322,0.03202984516422316,0.5555555555555556,0.5598393146587199,0.5553292988359244,0.10497011228782757,0.17111856397781391,-0.6301646273237052,6
raw,180,-0.05521304627493256,-0.015711758267703886,0.48333333333333334,0.5578993055831971,0.5604528566928602,0.10770705818994644,0.18205902828832435,-0.6903165990037043,7
raw,180,-0.01117333133888621,-0.03120460081897241,0.43333333333333335,0.563071601139568,0.5654387402153211,0.11276625928441057,0.18401045284328035,-0.6317864404740343,8
raw,180,-0.022965175570943862,0.014245834878266441,0.5111111111111111,0.5501667724589723,0.5488716004054295,0.10341634204930676,0.18092001458982981,-0.7494335131634313,9
raw,180,0.0894238552902417,0.10934676115466815,0.6388888888888888,0.4991342883002177,0.4898449066794722,0.08987754470063652,0.1518873952969703,-0.6899370783088894,10
raw,180,0.020582058419562288,0.02120120433979366,0.5333333333333333,0.5427915169639681,0.5502130968024814,0.10589658591531202,0.16855057602595733,-0.591652597381668,11
raw,180,-0.03328930562919352,-0.027641280736310343,0.48333333333333334,0.49531100105933823,0.4975171019226486,0.08815333606259258,0.15717953039308127,-0.7830241873260155,12
raw,180,0.039692080580860864,0.0401818885696654,0.5555555555555556,0.5700039547298535,0.5625759348441257,0.10642926553096727,0.17538624764580238,-0.6479137272141655,13
raw,180,-0.009926312454769548,0.025986848002715682,0.5111111111111111,0.5642316446251141,0.5462596018808191,0.10351870826067036,0.17990762018718276,-0.7379237358155355,14
raw,180,0.07908784006857436,0.08705744550387085,0.5833333333333334,0.5657729930500226,0.5669277127876776,0.11024218377235553,0.17545513038054217,-0.5915425872082507,15
raw,180,-0.053852619166717304,-0.07215839709360243,0.40555555555555556,0.4966872082321672,0.4877309469407941,0.08689463471127805,0.15944733952758242,-0.8349503402295535,16
raw,180,0.007723406789205193,0.05220330864333464,0.5722222222222222,0.6685569364828997,0.6652925853364291,0.13770516028612778,0.21363263260791995,-0.5513771028190073,17
raw,180,-0.04027382973905824,-0.017866710988135925,0.4888888888888889,0.5623906641932227,0.5484312836005691,0.10491882331706308,0.18696853023674082,-0.7820303766820256,18
raw,180,0.06393666733522599,0.06795709118030566,0.6222222222222222,0.5911160082564971,0.5783002081968011,0.1122049441178594,0.17288399297379597,-0.5407876572016261,19
raw,180,0.025083882155562422,0.029622471468137852,0.5222222222222223,0.5486445268400074,0.5563894268616424,0.10894720409982234,0.18354885768344936,-0.6847505101211557,20
