label,N,days,T,step,horizon,delta,mode,calendar_shuffles,coherence_shuffles,component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_incoming_speed,median_incoming_speed,q25_incoming_speed,q75_incoming_speed,mean_outgoing_speed,median_outgoing_speed,q25_outgoing_speed,q75_outgoing_speed,positive_fraction,all_positive_window_fraction,mean_positive_correlation_fraction,null_mean_cosine_mean,null_mean_cosine_q95,p_upper_mean_cosine,p_holm_mean_cosine,null_mean_residual_cosine_mean,null_mean_residual_cosine_q95,p_upper_mean_residual_cosine,p_holm_mean_residual_cosine,null_mean_erse_outgoing_cosine_mean,null_mean_erse_outgoing_cosine_q95,p_upper_mean_erse_outgoing_cosine,p_holm_mean_erse_outgoing_cosine,leading_share,spike_ratio,leading_participation,participation_fraction,effective_rank,null_leading_share_mean,null_leading_share_q95,p_upper_leading_share,p_holm_leading_share
cac40,26,2842,250,14,42,0.35,standardised,0,0,market_1,180,0.1806709255179513,0.21099490343014227,0.04260764808736273,0.33810916702614424,0.1814503531504239,0.2138138767879112,0.04131148449181241,0.3512775061527187,-0.08354471577730757,-0.0808636218628953,-0.21330676579348662,0.07083500979003772,0.05318978060255054,0.02577717941066937,0.005999972473997611,0.06794250286847864,0.9468102193974495,0.9742228205893306,0.9320574971315214,0.9940000275260024,0.05728993691934044,0.05277268479669757,0.04684610831592126,0.06533156584669035,0.05594986360341356,0.052068924921230594,0.04645070102279021,0.0634797740544117,0.7944444444444444,0.4,0.9843076923076921,,,,,,,,,,,,,0.1449743474747944,3.7693330343446543,4.176737827244685,0.16064376258633406,13.92571132840944,,,,
cac40,26,2842,250,14,42,0.35,standardised,0,0,block_2_3,180,0.07308756570233595,0.09147681987348073,-0.11811248284595871,0.2668833248505675,0.07418220315219973,0.08995314897830597,-0.11762365918961265,0.2573072074483942,0.006778834130925857,-0.000512328604279941,-0.05126897296556689,0.0337270906948275,0.021749048316342744,0.001224458877961132,0.00017283287611433162,0.006112069250465257,0.9782509516836573,0.9987755411220389,0.9938879307495347,0.9998271671238856,0.6068544760938235,0.5308705093891729,0.43161656990927666,0.70295467400595,0.6028318894963363,0.5250420708178352,0.4296585371283375,0.7017042727028076,0.5888888888888889,0.4,0.9843076923076921,,,,,,,,,,,,,0.14940393725925175,3.8845023687405456,7.3947089649748134,0.28441188326826206,12.456166844463084,,,,
cac40,26,2842,250,14,42,0.35,standardised,0,0,block_4_6,180,0.05277050567872456,0.06036025175669511,-0.13133317733763086,0.2561265332319755,0.054594522895739725,0.057945878472948006,-0.12838927880288564,0.24884103483551298,0.010634016473441426,-3.424447149676652e-05,-0.027778699571241502,0.031700586360950675,0.05659012841365102,0.0008770958753091529,0.00021853459612106163,0.006603793801550323,0.943409871586349,0.9991229041246908,0.9933962061984497,0.9997814654038789,1.1980834898581412,1.1976959022463478,0.9519720552156705,1.454233650499161,1.2065252466388967,1.213678628107211,0.9694351051709663,1.4720428657232683,0.5666666666666667,0.4,0.9843076923076921,,,,,,,,,,,,,0.10313320643800264,2.681463367388069,11.794246811056409,0.4536248773483234,16.683068355006476,,,,
cac40,26,2842,250,14,42,0.35,standardised,0,0,top_3,180,0.07284337270596432,0.09056591392918281,-0.11510586360269873,0.26635481700819047,0.07526980897867208,0.09006866161636112,-0.11383627783321679,0.2635308701556691,-0.004241602957035555,-0.007218714107144016,-0.026746046097174472,0.00665792960839833,0.01738596167414826,0.0002754676364364883,4.9236946825903516e-05,0.0009638825642019899,0.9826140383258516,0.9997245323635635,0.999036117435798,0.9999507630531741,0.6086522137383051,0.5319738665333305,0.43232775392099726,0.7034981031842729,0.6044849767368128,0.5267088453300183,0.4308925293070499,0.7028554038462367,0.5888888888888889,0.4,0.9843076923076921,,,,,,,,,,,,,0.1488943952304023,3.87125427599046,7.5033901050215865,0.28859192711621484,12.503352364425568,,,,
cac40,26,2842,250,14,42,0.35,standardised,0,0,top_6,180,0.05891413599609532,0.06415369647109653,-0.08126441584569163,0.22819875940980178,0.055231778288364085,0.06454690565631307,-0.0818756257754185,0.21553557596718548,0.013826470997295538,-0.00010743314565295159,-0.014043327611672684,0.012068416552119082,0.050850533717623096,0.0001735627097051995,3.768662756536978e-05,0.0010070554386179265,0.9491494662823768,0.9998264372902947,0.9989929445613821,0.9999623133724347,1.111047537122417,1.0580727504126741,0.8669545483820704,1.3588693939995622,1.1206830927639,1.0652832755055472,0.8687958577833023,1.397464336442149,0.5944444444444444,0.4,0.9843076923076921,,,,,,,,,,,,,0.10509641066246975,2.7325066772242135,9.633408285424093,0.370515703285542,17.02825182605322,,,,
cac40,26,2842,250,14,42,0.35,standardised,0,0,flag_nested,180,0.054531602510660145,0.061491081399877245,-0.09771393831210438,0.2319542919186104,0.057559238967976135,0.06906330287775857,-0.07465275319289208,0.2163910032027381,0.0031065128717198648,-0.007586401742008593,-0.03407811045391209,0.015699395422432896,0.028851350440621232,0.000641705030040407,0.00010463081849990119,0.0034416325418290816,0.9711486495593787,0.9993582949699595,0.996558367458171,0.9998953691815001,0.5931177417614706,0.5899198095525868,0.4954928709563403,0.6848506543252642,0.5948030625867526,0.5936521497786029,0.5010683194752976,0.6821302808819726,0.6444444444444445,0.4,0.9843076923076921,,,,,,,,,,,,,0.10634474278306622,2.7649633123597215,5.662024132799158,0.21777015895381377,17.018589650177805,,,,
