leading_share,spike_ratio,leading_participation,participation_fraction,effective_rank,component,replicate
0.09420035966763483,2.7318104303614104,8.560575939078282,0.29519227376132007,20.870347923841024,market_1,0
0.0745853847418754,2.1629761575143864,6.139094581299206,0.21169291659652434,23.266934020539473,block_2_3,0
0.06408648785613516,1.8585081478279197,5.935034949356917,0.2046563775640316,25.21604424534578,block_4_6,0
0.0813549378109089,2.359293196516358,3.795123317353422,0.13086632128804904,22.240703895914546,top_3,0
0.06440883852668698,1.8678563172739224,2.567047869086695,0.08851889203747225,23.68278091573803,top_6,0
0.06334435990188929,1.8369864371547893,2.334509143918862,0.08050031530754696,24.446883393014048,flag_nested,0
0.0919628150196278,2.6669216355692065,4.8388774538932005,0.16685784323769656,20.858645486979846,market_1,1
0.07928247289037409,2.2991917138208486,6.4982705022597695,0.22407829318137137,22.52458812595056,block_2_3,1
0.06918597083101578,2.0063931540994577,1.383262543434066,0.04769870839427814,24.99000146355093,block_4_6,1
0.09316911617109483,2.70190436896175,5.799548608919201,0.19998443479031727,21.351450248303856,top_3,1
0.0633431028001016,1.8369499812029462,3.7702045130444954,0.13000705217394812,23.436232840731233,top_6,1
0.06378272707964244,1.849699085309631,2.6278284900418365,0.09061477551868402,24.43915001487259,flag_nested,1
0.08553523470649234,2.480521806488278,6.320533253139372,0.2179494225220473,21.46895955969598,market_1,2
0.10500208148908481,3.0450603631834596,1.5455177769396689,0.053293716446195474,21.35797230276785,block_2_3,2
0.06250162256987156,1.8125470545262752,4.695834245968041,0.16192531882648417,25.40297274141489,block_4_6,2
0.08332038241051579,2.416291089904958,8.43739740697732,0.29094473817163174,21.66827397122003,top_3,2
0.06582926516448129,1.9090486897699575,2.255817611860953,0.07778681420210183,23.584939307721307,top_6,2
0.0603953240728443,1.7514643981124847,3.079965678091842,0.10620571303764972,24.826382925451004,flag_nested,2
0.08306346476483421,2.408840478180192,8.561147306133012,0.29521197607355215,21.21968169483087,market_1,3
0.08161889963813575,2.3669480895059367,4.7467975949315635,0.1636826756872953,22.4816493031661,block_2_3,3
0.05772499576273281,1.6740248771192514,5.429831917291545,0.18723558335488086,25.655865931040793,block_4_6,3
0.12188519609943174,3.5346706868835205,1.3556077441390222,0.04674509462548353,20.101370390808736,top_3,3
0.06525532007534633,1.8924042821850435,2.70899564220606,0.09341364283469172,23.662840678486866,top_6,3
0.056778053725312874,1.6465635580340734,8.022066789548084,0.27662299274303737,24.927738600952324,flag_nested,3
0.09102857928981384,2.6398287994046012,8.914141848482453,0.30738420167180874,21.077977678641254,market_1,4
0.07754938913781247,2.2489322849965614,5.427321236942963,0.187149008170447,22.805772483620082,block_2_3,4
0.06002529113303672,1.740733442858065,6.615418810870121,0.22811789003000418,25.63483688929838,block_4_6,4
0.0816610974196266,2.3681718251691715,1.9569732922737384,0.06748183766461167,21.777055145491275,top_3,4
0.06448727670012058,1.870131024303497,2.042153645480924,0.07041909122348014,23.61246017294827,top_6,4
0.0607948723655238,1.76305129860019,2.8880784627057525,0.09958891250709491,24.676202592571315,flag_nested,4
0.10530317883597777,3.0537921862433555,7.127989648939621,0.24579274651515934,20.77711641830156,market_1,5
0.09212930621140421,2.6717498801307222,2.301046996239789,0.07934644814619961,22.108013473430738,block_2_3,5
0.0583284169538569,1.69152409166185,7.02649606485927,0.24229296775376793,25.74957513887935,block_4_6,5
0.08079054586031319,2.3429258299490825,5.206789662905043,0.17954447113465666,22.135690281545646,top_3,5
0.06721235491624353,1.9491582925710622,4.344765835243611,0.14981951156012452,23.397345551334947,top_6,5
0.06317127050615366,1.8319668446784563,3.821135723001638,0.13176330079315993,24.553587483660888,flag_nested,5
