,raw,standardised,T,N,null_mode1
,mode1,mode1,,,
790,20.585169838499237,8.1170315411979,60,26,8.121375278234934
795,20.460065733353044,8.094806757033226,60,26,8.121375278234934
800,20.313652399175353,8.05685081881729,60,26,8.121375278234934
805,20.124121049501703,8.00848962267532,60,26,8.121375278234934
810,19.924138131746023,7.95036244396396,60,26,8.121375278234934
815,19.717533572244342,7.871567219434634,60,26,8.121375278234934
820,19.497283255427185,7.799875370559369,60,26,8.121375278234934
825,19.235666539664546,7.71916858788398,60,26,8.121375278234934
830,18.959452224129794,7.639497861964196,60,26,8.121375278234934
835,18.72118556073462,7.591078723266722,60,26,8.121375278234934
840,18.580628973180517,7.5651459122921905,60,26,8.121375278234934
845,18.507432101554777,7.554608710051884,60,26,8.121375278234934
850,18.427638050225177,7.552263698075239,60,26,8.121375278234934
855,18.43166960424768,7.589236048002239,60,26,8.121375278234934
860,18.469058799958106,7.638545470562732,60,26,8.121375278234934
865,18.554120916321057,7.709291408166222,60,26,8.121375278234934
870,18.72151996199874,7.803193375898496,60,26,8.121375278234934
875,18.90598506128562,7.919311555464796,60,26,8.121375278234934
880,19.126832611554555,8.054549336312737,60,26,8.121375278234934
885,19.49993899736996,8.235120384750715,60,26,8.121375278234934
890,19.859407569266285,8.399480039091095,60,26,8.121375278234934
895,20.22466225987574,8.558510393307238,60,26,8.121375278234934
900,20.50490442371151,8.685260086411427,60,26,8.121375278234934
905,20.775039026016326,8.820460885792482,60,26,8.121375278234934
910,21.00771828129993,8.944549040960524,60,26,8.121375278234934
915,21.14115554938322,9.01591541540042,60,26,8.121375278234934
920,21.2235222281974,9.04971656286995,60,26,8.121375278234934
925,21.218737971940605,9.035250053722732,60,26,8.121375278234934
930,21.116203123800236,8.966025559877785,60,26,8.121375278234934
935,20.960538770496605,8.854471805785018,60,26,8.121375278234934
940,20.752052568401194,8.688842476238396,60,26,8.121375278234934
945,20.40626018489845,8.459270568735883,60,26,8.121375278234934
950,20.04932289629652,8.21175848223465,60,26,8.121375278234934
955,19.641507725062308,7.939113870547534,60,26,8.121375278234934
960,19.261238337028967,7.674117987353201,60,26,8.121375278234934
965,18.837422144792367,7.3748512194741656,60,26,8.121375278234934
970,18.39154937731043,7.070743812278011,60,26,8.121375278234934
975,18.016294691526912,6.794948331035553,60,26,8.121375278234934
980,17.66281217865548,6.543412757573752,60,26,8.121375278234934
985,17.352517640231888,6.334280206605892,60,26,8.121375278234934
990,17.087629340666002,6.168618679600445,60,26,8.121375278234934
995,16.845040440348537,6.033981383894382,60,26,8.121375278234934
1000,16.724260703910574,5.965220677759575,60,26,8.121375278234934
1005,16.699427066377005,5.9395228618439,60,26,8.121375278234934
1010,16.72737304042498,5.935884626818197,60,26,8.121375278234934
1015,16.835480721651088,5.980872230417917,60,26,8.121375278234934
1020,17.01414442896568,6.063740796358101,60,26,8.121375278234934
1025,17.2472629700356,6.195588061361438,60,26,8.121375278234934
1030,17.578977173330347,6.365897982929497,60,26,8.121375278234934
1035,17.94141732015654,6.57819900480041,60,26,8.121375278234934
1040,18.31086510622588,6.828620557793131,60,26,8.121375278234934
1045,18.673467973907595,7.071645852895439,60,26,8.121375278234934
1050,19.023335755907976,7.313640914793847,60,26,8.121375278234934
1055,19.385434929845076,7.555892872932891,60,26,8.121375278234934
1060,19.673014731322965,7.779506705764616,60,26,8.121375278234934
1065,19.941073018956644,8.016126976546753,60,26,8.121375278234934
1070,20.188958139456737,8.252306177671334,60,26,8.121375278234934
