n_triples,mean_original_cosine,median_original_cosine,q25_original_cosine,q75_original_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_erse_skill,median_erse_skill,q25_erse_skill,q75_erse_skill,mean_top_cross_covariance_share,median_top_cross_covariance_share,q25_top_cross_covariance_share,q75_top_cross_covariance_share,all_positive_window_fraction,mean_positive_correlation_fraction,mean_erse_rotations,replicate
450,-0.01493374945120522,-0.0033701233317726337,-0.14658468249093798,0.1162353078214618,-0.014610781781465089,-0.0031823307119452095,-0.1459300718196304,0.1162662464890637,-0.017591047132366335,-0.016641329385819706,-0.02791068398521593,-0.006665270913283921,0.0005704891525032209,0.00029143874607118203,7.036729443402057e-05,0.0007835804759609988,0.9994295108474968,0.9997085612539288,0.999216419524039,0.999929632705566,-1.2960681439077375,-1.2787225401528028,-1.6747902821079828,-0.8521154068903315,0.39574519034929545,0.4016249161196331,0.3582309795323109,0.44496129914524013,0.0,0.9959266653617799,127.53777777777778,0
450,-0.007358843270713665,-0.0026173931088856856,-0.1661206248507122,0.14126572062151238,-0.007068836350621971,-0.002095335318251578,-0.16602453895632235,0.14190148121670218,-0.016661191837483574,-0.016237516516220768,-0.028766926261424686,-0.005190878644282995,0.000601232533617797,0.000300322128365893,7.19026197326389e-05,0.0008852634542461102,0.9993987674663822,0.999699677871634,0.9991147365457539,0.9999280973802673,-1.3362936772402254,-1.2337559867197612,-1.7072010678396903,-0.8974792591459937,0.38931854267618454,0.39386497906061524,0.34833844238444744,0.4371330863780719,0.0022222222222222222,0.9956437659033079,127.60666666666667,1
450,0.02366473582500826,0.034344680373806516,-0.11560047381154971,0.17980441226141988,0.02395478889686588,0.03447842172016497,-0.11527326104351096,0.1801009406282742,-0.01710619799661891,-0.016360351099270982,-0.02805453098422272,-0.005430665654497652,0.0005879970263583613,0.0002805191905581039,5.857558784139183e-05,0.0007951456636622056,0.9994120029736416,0.9997194808094418,0.9992048543363378,0.9999414244121586,-1.274132597315286,-1.1750197721933724,-1.6088176372709007,-0.8513653274082422,0.39820756309899213,0.40215624949407114,0.362457657596656,0.44535211285738546,0.0,0.9954148887584001,127.41111111111111,2
450,0.020511413660305875,0.006727907280953937,-0.1459692405150553,0.17758999516257312,0.022050037003640218,0.0071895460085545405,-0.14545119811653878,0.17798199955323285,-0.01581601916390567,-0.015305223466630276,-0.02790286450172439,-0.005678159915503113,0.0022083405114378097,0.000250632053613975,6.366789281719853e-05,0.000796239213982336,0.9977916594885622,0.999749367946386,0.9992037607860177,0.9999363321071828,-1.3411450058550793,-1.2573165125844128,-1.792962534677697,-0.8318977432973409,0.3950772449806982,0.39972985863442534,0.3572530303802021,0.43715450451363735,0.0,0.9960772492986233,127.44,3
450,0.002247788192156483,0.012154539635789932,-0.13546480409918263,0.14882482364084512,0.0025420605417222977,0.013086440392191534,-0.1355767678435053,0.14946945900453443,-0.01709214648924856,-0.016598724456152743,-0.0279735502232466,-0.005209090789873643,0.0005786583242655621,0.0003099737444923756,5.452052559404286e-05,0.0008091693394782218,0.9994213416757344,0.9996900262555076,0.9991908306605217,0.9999454794744059,-1.327627180728248,-1.274417926630368,-1.695156590222584,-0.8909189307350038,0.39080170258942387,0.4021732060256101,0.34672501185185367,0.4375286902505705,0.0,0.9960250538265805,127.61555555555556,4
450,0.0319732906175931,0.025920849836660577,-0.1159588635337622,0.17977599709080533,0.03230114444510033,0.026210473493012948,-0.11549306821367654,0.1804652410564302,-0.017573769967329136,-0.016557920017416728,-0.026336910820251604,-0.007732555341226877,0.000560940202694437,0.0002925875023185309,7.900433925958628e-05,0.0006977848908870932,0.9994390597973055,0.9997074124976815,0.9993022151091129,0.9999209956607404,-1.3363345959788444,-1.2684903717215443,-1.7716447008988179,-0.864743215299453,0.39627264838550064,0.4059542210223741,0.359263464572379,0.4410420764781674,0.0,0.9960229660076989,127.66222222222223,5
450,0.004701370781277806,0.005756567423203934,-0.12985183695774677,0.1425054839354563,0.005037407419581215,0.0063054236082636834,-0.12984888063196964,0.14308035866777638,-0.01768288212100326,-0.01631049388366294,-0.029037848746350306,-0.005686911245199354,0.0006063513805240651,0.0002874503646655424,6.71881332083013e-05,0.0008602639955777036,0.999393648619476,0.9997125496353345,0.9991397360044223,0.9999328118667917,-1.3712845410507075,-1.2932774942447922,-1.7296640578672071,-0.9201071971727375,0.39124061674927446,0.3985077853557759,0.34947170620764245,0.439821772496038,0.03333333333333333,0.9951760944738044,127.41111111111111,6
450,-0.0037351386893244784,0.015652769480892594,-0.18062725972364516,0.1764438370473092,-0.0034087478342292323,0.016149657397780064,-0.1806989611851163,0.17665048755039836,-0.017691054940194226,-0.016089790831390588,-0.02912866958603388,-0.005749967441774705,0.0006321326410229874,0.00028228166169497193,5.760514905023273e-05,0.0008623868006538415,0.999367867358977,0.999717718338305,0.9991376131993461,0.9999423948509498,-1.3034295769274857,-1.2305369197467788,-1.7322231137390884,-0.8165612156479019,0.3836471819431948,0.3903754245676679,0.33468368061169584,0.4385547576580362,0.0,0.9957264957264957,127.4,7
450,0.03760403627368057,0.036888709881361184,-0.1242047792361046,0.2063520074973026,0.03787727689620392,0.03689181442989199,-0.12372690834406662,0.2068227970293991,-0.016494396693424528,-0.013214218237375668,-0.02758570329387234,-0.00538410233033926,0.0006226913124141774,0.00020327745122716845,4.8911810096807784e-05,0.0007627899946491823,0.9993773086875859,0.9997967225487728,0.9992372100053508,0.9999510881899032,-1.3148145857127647,-1.2830528413687472,-1.7025614891378704,-0.8111868952540191,0.3878096750961726,0.39732212736907546,0.3534699333388929,0.43039356425379016,0.0022222222222222222,0.9953159783388791,127.46666666666667,8
450,0.018495175810987384,0.028071671370277763,-0.10890947822044678,0.17577720757967116,0.018829752741092408,0.02854999133625037,-0.10814439416676819,0.17651551939323334,-0.018540099378063633,-0.017514796053331623,-0.028283134101351564,-0.007318621685922579,0.0006530283432611427,0.00034139854468046016,9.144484841508427e-05,0.0008231331620034699,0.9993469716567387,0.9996586014553195,0.9991768668379966,0.9999085551515849,-1.364105586249081,-1.3255481724190676,-1.7268219483455733,-0.8950250182750503,0.3882232244540004,0.3940021381134066,0.35092674433671217,0.43562497086846397,0.0022222222222222222,0.9961722450577413,127.39333333333333,9
