n_triples,mean_cosine,median_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,static_loss,constant_velocity_loss,constant_velocity_skill,null_mean_cosine_mean,null_mean_cosine_q05,null_mean_cosine_q95,p_upper_mean_cosine,null_positive_fraction_mean,null_positive_fraction_q05,null_positive_fraction_q95,p_upper_positive_fraction,null_constant_velocity_skill_mean,null_constant_velocity_skill_q05,null_constant_velocity_skill_q95,p_upper_constant_velocity_skill,mode,label,N,days,T,P,step,horizon,block_size,shuffles
450,0.11578544586300309,0.11472113539628777,0.7222222222222222,0.3660810537058117,0.3654826799205949,0.0467371797261735,0.07810365165792969,-0.6711246188907396,0.019833952298876002,-0.008459095496299144,0.051202310419039346,0.01,0.5424017957351291,0.4928888888888889,0.6,0.01,-0.793774095062533,-0.8769723775207319,-0.7129734451230181,0.01,standardised,nikkei_full,131,6629,250,3,14,42,21,99
