,raw,standardised,T,N,null_mode1
1680,8.702045889025733,2.8676034161814865,500,29,0.9874301239035463
1700,9.396484052379638,3.013381108173184,500,29,0.9874301239035463
1720,10.23918474939707,3.2242729620507817,500,29,0.9874301239035463
1740,11.32145759379485,3.494757364131028,500,29,0.9874301239035463
1760,12.545490897336101,3.802400915050682,500,29,0.9874301239035463
1780,13.742150576891088,4.099211314643633,500,29,0.9874301239035463
1800,14.388305566938412,4.38824333827397,500,29,0.9874301239035463
1820,14.637513047374513,4.654967925898749,500,29,0.9874301239035463
1840,14.974730523685098,4.967098162672312,500,29,0.9874301239035463
1860,15.421096528697277,5.283070818644397,500,29,0.9874301239035463
1880,15.918498637687978,5.58914833007661,500,29,0.9874301239035463
1900,16.512178812379346,5.973656540395627,500,29,0.9874301239035463
1920,17.197980981888936,6.389349399953702,500,29,0.9874301239035463
1940,17.99400667065804,6.804973435010636,500,29,0.9874301239035463
1960,18.917546303084112,7.30259357711439,500,29,0.9874301239035463
1980,19.90911244483509,7.889073703894798,500,29,0.9874301239035463
2000,21.09993896936424,8.581271010109349,500,29,0.9874301239035463
2020,22.459630992296447,9.381091939511697,500,29,0.9874301239035463
2040,23.928207671333137,10.190514855092184,500,29,0.9874301239035463
2060,25.463968501344983,11.008005825366412,500,29,0.9874301239035463
2080,26.98057501214733,11.77440756235131,500,29,0.9874301239035463
2100,28.595895600459475,12.593298073660675,500,29,0.9874301239035463
2120,30.347085399300123,13.470636908507982,500,29,0.9874301239035463
2140,32.13326327521851,14.472380520316326,500,29,0.9874301239035463
2160,33.986285796475975,15.54756350176543,500,29,0.9874301239035463
2180,35.44229733802159,16.516475720645758,500,29,0.9874301239035463
2200,36.42059816927413,17.10301771145054,500,29,0.9874301239035463
2220,37.06011777252325,17.435340483511798,500,29,0.9874301239035463
2240,36.85732541816598,17.520995297775777,500,29,0.9874301239035463
2260,35.88296974142274,17.34318698386893,500,29,0.9874301239035463
2280,33.45053187407289,17.0045017107289,500,29,0.9874301239035463
2300,31.198254332429713,16.654789018531385,500,29,0.9874301239035463
2320,31.932812252687352,17.287571340639495,500,29,0.9874301239035463
