n_triples,mean_original_cosine,median_original_cosine,q25_original_cosine,q75_original_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_erse_skill,median_erse_skill,q25_erse_skill,q75_erse_skill,mean_top_cross_covariance_share,median_top_cross_covariance_share,q25_top_cross_covariance_share,q75_top_cross_covariance_share,all_positive_window_fraction,mean_positive_correlation_fraction,mean_erse_rotations,null_mean_original_cosine_mean,null_mean_original_cosine_q95,p_upper_mean_original_cosine,null_mean_residual_cosine_mean,null_mean_residual_cosine_q95,p_upper_mean_residual_cosine,null_mean_erse_outgoing_cosine_mean,null_mean_erse_outgoing_cosine_q95,p_upper_mean_erse_outgoing_cosine,null_mean_top_cross_covariance_share_mean,null_mean_top_cross_covariance_share_q95,p_upper_mean_top_cross_covariance_share,null_mean_erse_skill_mean,null_mean_erse_skill_q95,p_upper_mean_erse_skill,label,N,days,T,P,step,horizon,block_size,shuffles,delta,mode
446,0.20185639449148152,0.19290437872940225,0.04263002877187515,0.36386583281620655,0.20217805122665208,0.19308126465168624,0.04323941307512508,0.3642289789443779,-0.01644005395841882,-0.013617138712453885,-0.026461256412639474,-0.004745658102260467,0.0006110420346854823,0.0002159886697968849,6.318937200414099e-05,0.000707684618763138,0.9993889579653145,0.9997840113302031,0.9992923153812369,0.9999368106279959,-4.845219003777576,-4.29725592440766,-6.7026279733482585,-2.6288023578655477,0.40644425673294454,0.4129222557610607,0.3521417842451007,0.47062603691979954,0.0,0.9742411450396655,347.34753363228697,,,,,,,,,,,,,,,,sp500_full,357,6678,357,3,14,42,21,0,0.35,standardised
