,raw,standardised,T,N,null_mode1
520,13.329146492348773,6.635492373938809,125,29,3.9497204956141854
525,13.466444995560442,6.720890118684296,125,29,3.9497204956141854
530,13.580175370158086,6.804378847557587,125,29,3.9497204956141854
535,13.668313165728287,6.8845680677411165,125,29,3.9497204956141854
540,13.733498476017022,6.963384063337007,125,29,3.9497204956141854
545,13.76758642594042,7.032015822422137,125,29,3.9497204956141854
550,13.767184367228825,7.097221101849728,125,29,3.9497204956141854
555,13.722707536431448,7.1535762693021185,125,29,3.9497204956141854
560,13.63252073595385,7.202538842639692,125,29,3.9497204956141854
565,13.53617971583612,7.258588519022982,125,29,3.9497204956141854
570,13.475018281025596,7.322043768752416,125,29,3.9497204956141854
575,13.439117661386963,7.390925142991943,125,29,3.9497204956141854
580,13.419144888565837,7.454207994543368,125,29,3.9497204956141854
585,13.424666733721777,7.510610531539326,125,29,3.9497204956141854
590,13.447460569615334,7.5638947823053355,125,29,3.9497204956141854
595,13.492581140382423,7.613431543372894,125,29,3.9497204956141854
600,13.583857109132907,7.663854246918478,125,29,3.9497204956141854
605,13.66203841053826,7.703489298567858,125,29,3.9497204956141854
610,13.7465073531732,7.730215971491111,125,29,3.9497204956141854
615,13.837094282819585,7.746263626373728,125,29,3.9497204956141854
620,13.931988908812892,7.759292694715095,125,29,3.9497204956141854
625,14.024581445085596,7.759998482085948,125,29,3.9497204956141854
630,14.100097894058097,7.760700312371737,125,29,3.9497204956141854
635,14.149440414160383,7.755999701448243,125,29,3.9497204956141854
640,14.197019922052531,7.7469438743143675,125,29,3.9497204956141854
645,14.21344970518577,7.723747173382834,125,29,3.9497204956141854
650,14.208929924902185,7.688372544393896,125,29,3.9497204956141854
655,14.188917711117984,7.648400321516226,125,29,3.9497204956141854
660,14.15918579782494,7.604908858656549,125,29,3.9497204956141854
665,14.118960825406289,7.5565502078190985,125,29,3.9497204956141854
670,14.076576879179044,7.513754540215723,125,29,3.9497204956141854
675,14.023834554472703,7.468649608934085,125,29,3.9497204956141854
680,13.99209137330239,7.431138141666933,125,29,3.9497204956141854
685,13.961670044418112,7.3956069010777785,125,29,3.9497204956141854
690,13.928751592101309,7.3478830172902265,125,29,3.9497204956141854
695,13.895999692029914,7.286540964171656,125,29,3.9497204956141854
700,13.857878419858478,7.217799556127251,125,29,3.9497204956141854
705,13.814992015451265,7.161162075693884,125,29,3.9497204956141854
710,13.773570506063649,7.111063498870327,125,29,3.9497204956141854
715,13.725881526778116,7.05719005681582,125,29,3.9497204956141854
720,13.659628578046995,6.997439394839372,125,29,3.9497204956141854
725,13.56654924542598,6.931094131668005,125,29,3.9497204956141854
730,13.485400254852637,6.8671518799345135,125,29,3.9497204956141854
735,13.415027518116117,6.810647263025398,125,29,3.9497204956141854
740,13.338081157940481,6.755860791519638,125,29,3.9497204956141854
745,13.263227793281407,6.6936794679554845,125,29,3.9497204956141854
750,13.194506280567584,6.6360460190329125,125,29,3.9497204956141854
755,13.133079518728557,6.567323980475122,125,29,3.9497204956141854
760,13.0920059254336,6.501679405191867,125,29,3.9497204956141854
765,13.041260852416416,6.42936954769107,125,29,3.9497204956141854
770,13.003318235302034,6.3719156295977974,125,29,3.9497204956141854
775,12.964332930309501,6.3168568267260135,125,29,3.9497204956141854
780,12.945671203286002,6.27109392545785,125,29,3.9497204956141854
785,12.951994721016067,6.234362538623501,125,29,3.9497204956141854
790,12.975846619661906,6.199465035508307,125,29,3.9497204956141854
795,13.025264734677963,6.1736624826041595,125,29,3.9497204956141854
800,13.10169728366201,6.155538072579486,125,29,3.9497204956141854
805,13.169110719592728,6.134859049195688,125,29,3.9497204956141854
810,13.240971071257814,6.11752661005236,125,29,3.9497204956141854
815,13.312375412378437,6.111136467016549,125,29,3.9497204956141854
820,13.384118978105228,6.106652747653941,125,29,3.9497204956141854
825,13.461608759886136,6.110131075379757,125,29,3.9497204956141854
830,13.514212208291282,6.103835818282454,125,29,3.9497204956141854
835,13.559789333085954,6.0970824105691,125,29,3.9497204956141854
840,13.593277956381412,6.0923512283713785,125,29,3.9497204956141854
845,13.632782844881948,6.088991890158979,125,29,3.9497204956141854
850,13.678655385543205,6.085378408086367,125,29,3.9497204956141854
855,13.737952543429412,6.084529730703961,125,29,3.9497204956141854
860,13.786723429402043,6.079159152871398,125,29,3.9497204956141854
865,13.849088829157019,6.07126365037383,125,29,3.9497204956141854
870,13.893478965910148,6.065666470580075,125,29,3.9497204956141854
875,13.925558306306458,6.051056293580131,125,29,3.9497204956141854
880,13.950890296705573,6.041447497107826,125,29,3.9497204956141854
885,13.977569559178557,6.029975766116889,125,29,3.9497204956141854
890,13.982320623292466,6.016512820598813,125,29,3.9497204956141854
895,13.99549066371261,5.994901752633665,125,29,3.9497204956141854
900,14.004914282173209,5.97251307724868,125,29,3.9497204956141854
905,13.99802773079581,5.941245860532096,125,29,3.9497204956141854
910,13.965923050556444,5.911571796033018,125,29,3.9497204956141854
915,13.917498923870447,5.882015673132372,125,29,3.9497204956141854
920,13.831547796249895,5.837980148475085,125,29,3.9497204956141854
925,13.722520561066885,5.790024843581047,125,29,3.9497204956141854
930,13.600610982748636,5.741555665666109,125,29,3.9497204956141854
935,13.489150414073336,5.698337019318265,125,29,3.9497204956141854
940,13.375346095940976,5.657909297798542,125,29,3.9497204956141854
945,13.254557161418184,5.61921581595359,125,29,3.9497204956141854
950,13.102137113434269,5.584941308119435,125,29,3.9497204956141854
955,12.96478977697493,5.56372261171109,125,29,3.9497204956141854
960,12.822640696961171,5.547473128391407,125,29,3.9497204956141854
965,12.693653390513719,5.537914994962475,125,29,3.9497204956141854
970,12.563878330264437,5.5275431757133235,125,29,3.9497204956141854
975,12.433239826082199,5.522088634518643,125,29,3.9497204956141854
980,12.283163380299916,5.519053743595897,125,29,3.9497204956141854
985,12.15501301204955,5.523496300036575,125,29,3.9497204956141854
990,12.032182887817832,5.5342794323088045,125,29,3.9497204956141854
995,11.96313744622014,5.557491420761189,125,29,3.9497204956141854
1000,11.940798582453846,5.600764469911667,125,29,3.9497204956141854
1005,11.959282584192371,5.654126103408839,125,29,3.9497204956141854
1010,12.010102276341716,5.7173497163537395,125,29,3.9497204956141854
1015,12.064137042593742,5.782442641054674,125,29,3.9497204956141854
1020,12.123365733188772,5.844049729613712,125,29,3.9497204956141854
1025,12.20305268454273,5.912273712835319,125,29,3.9497204956141854
1030,12.283197266226011,5.981510025009594,125,29,3.9497204956141854
1035,12.349385186623778,6.041089051667506,125,29,3.9497204956141854
1040,12.405104554059083,6.093900679085212,125,29,3.9497204956141854
1045,12.46251160781904,6.1490177239803065,125,29,3.9497204956141854
1050,12.50089401829816,6.189438375316947,125,29,3.9497204956141854
1055,12.513685446809975,6.2240971050263,125,29,3.9497204956141854
1060,12.492312781692544,6.246220055555253,125,29,3.9497204956141854
1065,12.459698990478456,6.253589254767305,125,29,3.9497204956141854
1070,12.413711777982355,6.256493165988374,125,29,3.9497204956141854
1075,12.366352002236694,6.235210799701226,125,29,3.9497204956141854
1080,12.31785741994592,6.1954614178673335,125,29,3.9497204956141854
1085,12.28688431298869,6.145740934133957,125,29,3.9497204956141854
1090,12.241963472691051,6.091030559801246,125,29,3.9497204956141854
1095,12.189734201684304,6.030292671941761,125,29,3.9497204956141854
1100,12.158531560870117,5.97265144884181,125,29,3.9497204956141854
1105,12.123929510078998,5.901956282403199,125,29,3.9497204956141854
1110,12.08960430400857,5.824689697959235,125,29,3.9497204956141854
1115,12.051782331827361,5.741634748904158,125,29,3.9497204956141854
1120,11.993922727394219,5.650463430597253,125,29,3.9497204956141854
1125,11.915653162405594,5.552884515189148,125,29,3.9497204956141854
1130,11.796600587195945,5.440080860538797,125,29,3.9497204956141854
1135,11.64231359038869,5.315825284605404,125,29,3.9497204956141854
1140,11.519840305552158,5.194927223795864,125,29,3.9497204956141854
1145,11.400168192333439,5.08998621785152,125,29,3.9497204956141854
1150,11.271075353656162,4.985546511755743,125,29,3.9497204956141854
1155,11.132217389734464,4.8837154661967705,125,29,3.9497204956141854
1160,11.001801841878391,4.78922708532743,125,29,3.9497204956141854
1165,10.874012834255652,4.702909824769346,125,29,3.9497204956141854
1170,10.741412449823862,4.616519601002328,125,29,3.9497204956141854
1175,10.606075047337173,4.536786800671797,125,29,3.9497204956141854
1180,10.459625118247654,4.456269094411633,125,29,3.9497204956141854
1185,10.305373593669309,4.378676612216792,125,29,3.9497204956141854
1190,10.145439069735815,4.3017853374358905,125,29,3.9497204956141854
1195,10.028165339294413,4.243778137700095,125,29,3.9497204956141854
1200,9.931733728870668,4.201831089124718,125,29,3.9497204956141854
1205,9.88342997834037,4.176230834731434,125,29,3.9497204956141854
1210,9.84821085912197,4.166050928597926,125,29,3.9497204956141854
1215,9.832005670376395,4.161163192162996,125,29,3.9497204956141854
1220,9.835130528994354,4.170341600270758,125,29,3.9497204956141854
1225,9.889921899360745,4.1891671076037795,125,29,3.9497204956141854
1230,9.986091133330774,4.225284493231375,125,29,3.9497204956141854
1235,10.1020870173706,4.265084642573599,125,29,3.9497204956141854
1240,10.247700337992379,4.318723427011423,125,29,3.9497204956141854
1245,10.40885537127828,4.382017450286841,125,29,3.9497204956141854
1250,10.590082799252302,4.452872199754982,125,29,3.9497204956141854
1255,10.797781720243036,4.532457658591942,125,29,3.9497204956141854
1260,11.0116054994315,4.6151773688307385,125,29,3.9497204956141854
1265,11.251761482797981,4.707118373165347,125,29,3.9497204956141854
1270,11.5160686959189,4.802487951958271,125,29,3.9497204956141854
1275,11.793877679166071,4.900753469367523,125,29,3.9497204956141854
1280,12.083651680289275,5.001142485607132,125,29,3.9497204956141854
1285,12.37137097501769,5.097906934404949,125,29,3.9497204956141854
1290,12.6559018933475,5.193759582997793,125,29,3.9497204956141854
1295,12.945670389416659,5.290286841093568,125,29,3.9497204956141854
1300,13.225878351855792,5.3852393869425494,125,29,3.9497204956141854
1305,13.486295198294709,5.473989041759093,125,29,3.9497204956141854
1310,13.71290432647376,5.548569484802827,125,29,3.9497204956141854
1315,13.93843620467101,5.622917411674348,125,29,3.9497204956141854
1320,14.131343524860503,5.678536699970258,125,29,3.9497204956141854
1325,14.328367632417637,5.730016751414693,125,29,3.9497204956141854
1330,14.51181657064591,5.775958718983322,125,29,3.9497204956141854
1335,14.699177166563368,5.816069459501723,125,29,3.9497204956141854
1340,14.877155299813982,5.8501249675693865,125,29,3.9497204956141854
1345,15.038812491117337,5.87254511733919,125,29,3.9497204956141854
1350,15.173762903811534,5.884142720128102,125,29,3.9497204956141854
1355,15.279166688790138,5.882636153438743,125,29,3.9497204956141854
1360,15.373078286772191,5.875627235214261,125,29,3.9497204956141854
1365,15.441505687370158,5.864611314582078,125,29,3.9497204956141854
1370,15.484695147901027,5.8422364495346395,125,29,3.9497204956141854
1375,15.49657051690744,5.814658182362369,125,29,3.9497204956141854
1380,15.491075488596982,5.778869528828281,125,29,3.9497204956141854
1385,15.497439512885718,5.749439061512929,125,29,3.9497204956141854
1390,15.468177405956606,5.7091364336910475,125,29,3.9497204956141854
1395,15.397757676061962,5.660665273967838,125,29,3.9497204956141854
1400,15.27042700003062,5.60479921445535,125,29,3.9497204956141854
1405,15.126650707061584,5.5508044521573385,125,29,3.9497204956141854
1410,14.96415012537239,5.499729993541744,125,29,3.9497204956141854
1415,14.813284584353209,5.454619267869824,125,29,3.9497204956141854
1420,14.665673551647401,5.4176858896544955,125,29,3.9497204956141854
1425,14.552251296326327,5.386830239307171,125,29,3.9497204956141854
1430,14.454822061169956,5.364776772436874,125,29,3.9497204956141854
1435,14.409394173740328,5.362131825216069,125,29,3.9497204956141854
1440,14.376620559714537,5.3626105217479285,125,29,3.9497204956141854
1445,14.368064061191077,5.377780450692706,125,29,3.9497204956141854
1450,14.347850206717686,5.395552423134497,125,29,3.9497204956141854
1455,14.325491446938758,5.413435142216348,125,29,3.9497204956141854
1460,14.284080773421536,5.4279429493361215,125,29,3.9497204956141854
1465,14.257435479556628,5.454159862316173,125,29,3.9497204956141854
1470,14.251991784780374,5.4942975341749625,125,29,3.9497204956141854
1475,14.272927295816865,5.547629441693498,125,29,3.9497204956141854
1480,14.314228849212038,5.613459566116597,125,29,3.9497204956141854
1485,14.339906857763834,5.681374275297774,125,29,3.9497204956141854
1490,14.363032323485841,5.742396696738886,125,29,3.9497204956141854
1495,14.401428577228309,5.81369262517997,125,29,3.9497204956141854
1500,14.48038707362087,5.890610516332147,125,29,3.9497204956141854
1505,14.572136398240136,5.976243970763158,125,29,3.9497204956141854
1510,14.686707409383125,6.063784740943737,125,29,3.9497204956141854
1515,14.817556106212994,6.158277687372523,125,29,3.9497204956141854
1520,14.944753595912502,6.2535162574249705,125,29,3.9497204956141854
1525,15.08812049186566,6.349361714552604,125,29,3.9497204956141854
1530,15.246116243492322,6.449877247480345,125,29,3.9497204956141854
1535,15.402735765785602,6.550225764801934,125,29,3.9497204956141854
1540,15.523412314227105,6.645159169230377,125,29,3.9497204956141854
1545,15.618972697872868,6.731331938735963,125,29,3.9497204956141854
1550,15.68810923909528,6.806849070437032,125,29,3.9497204956141854
1555,15.692634062889173,6.859129554402827,125,29,3.9497204956141854
1560,15.67326152186147,6.905032220046045,125,29,3.9497204956141854
1565,15.651708238471038,6.9487967686052325,125,29,3.9497204956141854
1570,15.622878430528937,6.982159273435612,125,29,3.9497204956141854
1575,15.593420318755658,7.000897628230749,125,29,3.9497204956141854
1580,15.550031082846221,7.00677538025997,125,29,3.9497204956141854
1585,15.480731234324251,7.008830792937001,125,29,3.9497204956141854
1590,15.435420145231593,7.02264831259906,125,29,3.9497204956141854
1595,15.379505215177614,7.006970841438936,125,29,3.9497204956141854
1600,15.342231459430113,6.981289368972678,125,29,3.9497204956141854
1605,15.307243813148835,6.935435630662093,125,29,3.9497204956141854
1610,15.322373817438876,6.89385767067698,125,29,3.9497204956141854
1615,15.348313544479403,6.866503196646686,125,29,3.9497204956141854
1620,15.371996114333346,6.822530880746841,125,29,3.9497204956141854
1625,15.39394417196708,6.780701431930595,125,29,3.9497204956141854
1630,15.405168055132709,6.7260749953906425,125,29,3.9497204956141854
1635,15.40709888323207,6.669228587474303,125,29,3.9497204956141854
1640,15.406294952235235,6.617368532943482,125,29,3.9497204956141854
1645,15.429293597770865,6.582257296234831,125,29,3.9497204956141854
1650,15.461453154153318,6.533674066281288,125,29,3.9497204956141854
1655,15.490925337247518,6.50034505489845,125,29,3.9497204956141854
1660,15.554421795182908,6.469887181220049,125,29,3.9497204956141854
1665,15.687415612002662,6.458466923447603,125,29,3.9497204956141854
1670,15.854373559021022,6.46761125040021,125,29,3.9497204956141854
1675,16.032913206463043,6.4883594763094985,125,29,3.9497204956141854
1680,16.29527055514439,6.532446089440965,125,29,3.9497204956141854
1685,16.566480434701663,6.581837243897201,125,29,3.9497204956141854
1690,16.844004985485245,6.637732226798369,125,29,3.9497204956141854
1695,17.111523820337954,6.691615673726973,125,29,3.9497204956141854
1700,17.396032029165397,6.757643614315359,125,29,3.9497204956141854
1705,17.669527139858832,6.832883076417487,125,29,3.9497204956141854
1710,17.984526025728066,6.9249514440588795,125,29,3.9497204956141854
1715,18.293048204627976,7.008896089547537,125,29,3.9497204956141854
1720,18.62543430291182,7.113186254473196,125,29,3.9497204956141854
1725,18.95123802496804,7.21909519566796,125,29,3.9497204956141854
1730,19.275560261741628,7.328256265443088,125,29,3.9497204956141854
1735,19.585070772347507,7.436547827289129,125,29,3.9497204956141854
1740,19.835136410146905,7.534194005016298,125,29,3.9497204956141854
1745,20.06132412163461,7.6313869425392085,125,29,3.9497204956141854
1750,20.234532154410047,7.70978325021068,125,29,3.9497204956141854
1755,20.40385305191625,7.787889511146983,125,29,3.9497204956141854
1760,20.56336932859185,7.860180752390929,125,29,3.9497204956141854
1765,20.70754185767925,7.930415364505513,125,29,3.9497204956141854
1770,20.84143129113061,7.991834405637535,125,29,3.9497204956141854
1775,20.967003054324564,8.057580004917272,125,29,3.9497204956141854
1780,21.067481637427328,8.120352295144055,125,29,3.9497204956141854
1785,21.15616691349644,8.192848848700896,125,29,3.9497204956141854
1790,21.23359917666369,8.271631447874254,125,29,3.9497204956141854
1795,21.323499314001637,8.359220638646054,125,29,3.9497204956141854
1800,21.432352139574544,8.45472903915803,125,29,3.9497204956141854
1805,21.50699798162619,8.547420750990977,125,29,3.9497204956141854
1810,21.570490594626268,8.634614275516624,125,29,3.9497204956141854
1815,21.603578858647793,8.714935280436444,125,29,3.9497204956141854
1820,21.650376694557085,8.802173090173847,125,29,3.9497204956141854
1825,21.688756176284677,8.877924993759363,125,29,3.9497204956141854
1830,21.76520129276709,8.953435723053264,125,29,3.9497204956141854
1835,21.869494992756795,9.021870253782817,125,29,3.9497204956141854
1840,21.968254214139996,9.07527691403371,125,29,3.9497204956141854
1845,22.026342704491675,9.116025134150656,125,29,3.9497204956141854
1850,22.10075450651069,9.152943642804019,125,29,3.9497204956141854
1855,22.174466040611414,9.187520996497245,125,29,3.9497204956141854
1860,22.232501842469464,9.22826587434061,125,29,3.9497204956141854
1865,22.37287255204416,9.280533545807694,125,29,3.9497204956141854
1870,22.538237017467296,9.333084855760822,125,29,3.9497204956141854
1875,22.736621779264695,9.399164162753394,125,29,3.9497204956141854
1880,22.936778731546553,9.465851941250802,125,29,3.9497204956141854
1885,23.150301959983334,9.540486737867669,125,29,3.9497204956141854
1890,23.389760463107265,9.626010293476613,125,29,3.9497204956141854
1895,23.633506702041185,9.730103559482037,125,29,3.9497204956141854
1900,23.891214329104546,9.847993243206224,125,29,3.9497204956141854
1905,24.144813363928566,9.952404665444528,125,29,3.9497204956141854
1910,24.388350439681197,10.044369128816763,125,29,3.9497204956141854
1915,24.633372991763977,10.117862853114227,125,29,3.9497204956141854
1920,24.916709001954715,10.194959336056066,125,29,3.9497204956141854
1925,25.180005336225012,10.258813208845078,125,29,3.9497204956141854
1930,25.47592599652226,10.339894628518124,125,29,3.9497204956141854
1935,25.787941330162337,10.411917398319622,125,29,3.9497204956141854
1940,26.173883342439353,10.51053544530191,125,29,3.9497204956141854
1945,26.588259286872468,10.610102727755574,125,29,3.9497204956141854
1950,27.025715971407546,10.718859100450564,125,29,3.9497204956141854
1955,27.53879197301854,10.850830602886134,125,29,3.9497204956141854
1960,28.069358486941073,10.985488477410847,125,29,3.9497204956141854
1965,28.48583172113516,11.130181078259966,125,29,3.9497204956141854
1970,28.875454999126255,11.294574104167996,125,29,3.9497204956141854
1975,29.25845744453753,11.46504806677293,125,29,3.9497204956141854
1980,29.616033792238298,11.6438540183256,125,29,3.9497204956141854
1985,29.981507092162182,11.804343332084411,125,29,3.9497204956141854
1990,30.321554704177817,11.950911203405985,125,29,3.9497204956141854
1995,30.666138204381973,12.110643568119295,125,29,3.9497204956141854
2000,31.050799865712325,12.28379874680709,125,29,3.9497204956141854
2005,31.481561904897188,12.470981523247605,125,29,3.9497204956141854
2010,31.92842267697304,12.660973221047675,125,29,3.9497204956141854
2015,32.39933276388532,12.841361247901402,125,29,3.9497204956141854
2020,32.89084418565961,13.007101897709873,125,29,3.9497204956141854
2025,33.35421738602948,13.16635031922753,125,29,3.9497204956141854
2030,33.8426413363757,13.344525323517574,125,29,3.9497204956141854
2035,34.325248956189775,13.52617306257619,125,29,3.9497204956141854
2040,34.814926425264765,13.71515428957297,125,29,3.9497204956141854
2045,35.30076999237837,13.900814182364886,125,29,3.9497204956141854
2050,35.77490725011577,14.088627990962738,125,29,3.9497204956141854
2055,36.2608390428893,14.270982444203145,125,29,3.9497204956141854
2060,36.75475511551306,14.465415283919837,125,29,3.9497204956141854
2065,37.194203656294036,14.641132230312495,125,29,3.9497204956141854
2070,37.647495610930406,14.815194209144654,125,29,3.9497204956141854
2075,38.121649863664054,14.996337018607646,125,29,3.9497204956141854
2080,38.56024343405692,15.172869312019252,125,29,3.9497204956141854
2085,39.00538749109062,15.338189972262235,125,29,3.9497204956141854
2090,39.615102761580665,15.5175371449526,125,29,3.9497204956141854
2095,40.291865638716786,15.701744101212807,125,29,3.9497204956141854
2100,40.990916626778734,15.88792525579368,125,29,3.9497204956141854
2105,41.71137699869247,16.0923604302618,125,29,3.9497204956141854
2110,42.42148738450328,16.320853133626127,125,29,3.9497204956141854
2115,43.14012150916655,16.543740523096687,125,29,3.9497204956141854
2120,43.86258601583828,16.781635221515693,125,29,3.9497204956141854
2125,44.50932998764428,16.998857503604263,125,29,3.9497204956141854
2130,45.12935226252915,17.22291712157488,125,29,3.9497204956141854
2135,45.64952937157949,17.43697497086949,125,29,3.9497204956141854
2140,46.08646773980772,17.6395151153456,125,29,3.9497204956141854
2145,46.418197248308864,17.844367344939634,125,29,3.9497204956141854
2150,46.40735604104087,18.040094195900036,125,29,3.9497204956141854
2155,46.29789769022627,18.205232883322253,125,29,3.9497204956141854
2160,46.22579074348656,18.36726527279,125,29,3.9497204956141854
2165,46.070627198205464,18.50293230741348,125,29,3.9497204956141854
2170,45.83863931402861,18.60871340394742,125,29,3.9497204956141854
2175,45.62266253677127,18.716474146923456,125,29,3.9497204956141854
2180,45.232308812676045,18.796453967721703,125,29,3.9497204956141854
2185,44.81326932432453,18.858630967809223,125,29,3.9497204956141854
2190,44.39054739658806,18.911154126407,125,29,3.9497204956141854
2195,43.99633893500216,18.978825553699178,125,29,3.9497204956141854
