component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_incoming_speed,median_incoming_speed,q25_incoming_speed,q75_incoming_speed,mean_outgoing_speed,median_outgoing_speed,q25_outgoing_speed,q75_outgoing_speed,positive_fraction,all_positive_window_fraction,mean_positive_correlation_fraction,replicate
block_4_6,446,0.04737694922619973,0.05396163717914598,-0.15227003785306972,0.2237824854750916,0.04738840644828954,0.05391936859576372,-0.15227935046096555,0.22374100268593794,-0.00029466232962769765,-0.00018328309964348022,-0.009690818270540878,0.008595792859288215,0.00021263047444837087,4.750663851477155e-05,3.389633515038515e-06,0.00023842911980564985,0.9997873695255516,0.9999524933614852,0.9997615708801944,0.999996610366485,0.5969457682614031,0.4936137677159945,0.40871265030473813,0.6617006336655739,0.5971604641785137,0.49361376771599486,0.4087126503047379,0.666233965648328,0.5807174887892377,0.0,0.9913207536251767,3
top_3,446,0.08785342367792015,0.09666515301028573,-0.14355866590822142,0.3305867015235775,0.08817032541741895,0.09721096550622152,-0.14324349089075877,0.33076783146451416,-0.015556370373641158,-0.012583379909357264,-0.025433015865448078,-0.0047061507024226575,0.00048111912638059676,0.00017225068395709808,2.9769007721447416e-05,0.0006470432804801252,0.9995188808736194,0.9998277493160429,0.9993529567195198,0.9999702309922786,0.38155476769082664,0.2761705792733121,0.21676137204065926,0.4345591959006675,0.3823406149371226,0.2772982701931347,0.21676137204065926,0.4400551579116085,0.6076233183856502,0.0,0.9913207536251767,3
top_6,446,0.005666339798553837,0.0075214075168066686,-0.09657652634776284,0.11588160774671999,0.005761728879508486,0.00772754666626859,-0.09633206580250667,0.11598979221195083,-0.009428854813989447,-0.00893855278741184,-0.015099933871063731,-0.003805015684586515,0.0001553361965905131,8.162618680634948e-05,1.9351110467746846e-05,0.00022800804675124353,0.9998446638034095,0.9999183738131936,0.9997719919532487,0.9999806488895322,0.5080614878522959,0.4500047937079555,0.40229436013683895,0.5256340749727917,0.5076275972401965,0.4500047937079557,0.40229436013683895,0.5249421665433507,0.5201793721973094,0.0,0.9913207536251767,3
flag_nested,446,0.054926058206138544,0.051530500592317285,-0.10807490732178665,0.18795881591799846,0.05537069652287004,0.052182764336693443,-0.10768574843685569,0.18797646697428713,-0.01953909872593389,-0.017117820187395733,-0.030619159356667904,-0.006861871268185616,0.000696958986983957,0.00030411661020335323,6.661893866835578e-05,0.0009375353103865391,0.999303041013016,0.9996958833897966,0.9990624646896135,0.9999333810613317,0.3212605032433422,0.2663323905001583,0.2248794175918092,0.3568454565362764,0.3214620143422309,0.2663323905001582,0.22487941759180902,0.3604596452704346,0.600896860986547,0.0,0.9913207536251767,3
market_1,446,0.026872268035116366,0.022118566224901375,-0.048447534347883375,0.1002631626232725,0.033799598941477875,0.02998780710627783,-0.040349805948446976,0.10497757039026835,-0.08415169306367154,-0.08445126825808225,-0.11938142264936398,-0.04075876055504153,0.010864567107791672,0.007342676873236642,0.00177098847593804,0.014252016906442178,0.9891354328922083,0.9926573231267634,0.9857479830935578,0.998229011524062,0.05425283102707421,0.05376174566210617,0.04937603806111948,0.058411666361856907,0.05413875242299642,0.053620991701442716,0.04936529385121549,0.05836158078604582,0.5762331838565022,0.0,0.9914597017322573,4
block_2_3,446,0.038759506662301164,0.04284872211206857,-0.15334409674280222,0.24470917453370628,0.038790628382566424,0.04284872211206857,-0.15334409674280222,0.24470917453370628,0.0006936716726405734,0.00931518594680506,-0.019143081844249708,0.030474125485461245,0.0006830433529802176,0.0,0.0,2.143362751225175e-05,0.9993169566470198,1.0,0.9999785663724877,1.0,0.3180794551156175,0.2572403577730032,0.21263439523398597,0.33720109048264674,0.31221385929451323,0.2553083112115848,0.21089797630731896,0.33397736207010253,0.547085201793722,0.0,0.9914597017322573,4
block_4_6,446,0.01563232586582844,0.021194251404834483,-0.1425151729963756,0.16799978070626395,0.015617016122719906,0.02116744664311502,-0.1425028378729583,0.16817729783066632,-0.00019999217208652777,-0.0006715018080485383,-0.012560124291530576,0.011583704970145638,0.00030621283298872437,0.00010131783303857222,6.196159794247258e-06,0.0003939428514557475,0.9996937871670113,0.9998986821669614,0.9996060571485442,0.9999938038402058,0.5349969143372374,0.4700535890578357,0.39643595528119746,0.5887266096329195,0.5298648903560715,0.4683580613577809,0.39435005812705054,0.5857311538808256,0.547085201793722,0.0,0.9914597017322573,4
top_3,446,0.03774043881841236,0.03668442909113001,-0.14752256922977952,0.2350196481456221,0.03804318490675273,0.0372010341993165,-0.14724513973574782,0.2354532992195878,-0.016944365123672842,-0.015054555188075951,-0.025776025504128764,-0.006760675366011272,0.000490056775879145,0.00024081482590665448,5.801288653292658e-05,0.0006666016095487337,0.9995099432241209,0.9997591851740933,0.9993333983904513,0.999941987113467,0.3223951289839256,0.26185971595247737,0.217706950907818,0.3410727574168494,0.3165643417713811,0.25989859209023525,0.2164602991402598,0.33702463848057895,0.5426008968609866,0.0,0.9914597017322573,4
top_6,446,0.017008165830779378,0.014256887098982741,-0.08351744773723888,0.13452831555320566,0.01710884075138627,0.014295144121307593,-0.08346330515763285,0.13461332405343193,-0.009879891014766173,-0.009180498420233205,-0.014961672561272411,-0.0045356436763562494,0.0001571879852037219,8.692031814816481e-05,2.292889414459709e-05,0.00022385281840930915,0.9998428120147963,0.9999130796818518,0.9997761471815907,0.9999770711058554,0.4916945158635482,0.4504002257156191,0.3939367411886114,0.5341477963461034,0.490665114061401,0.4488457178612194,0.39384484216506266,0.5329930269064155,0.5672645739910314,0.0,0.9914597017322573,4
flag_nested,446,0.019793871518431504,0.030859593720695973,-0.10499915588244225,0.14174882955960502,0.020251710658823096,0.03206995985323236,-0.10440209701579076,0.14235640318103032,-0.021219592189330415,-0.01961702035911422,-0.03215062093964115,-0.0094207168959724,0.0007359713650482064,0.00039410205530726605,0.00010016000776028045,0.0010336649680467713,0.9992640286349518,0.9996058979446927,0.9989663350319532,0.9998998399922397,0.28858276487486667,0.255712306069122,0.2226702248533304,0.3076609771498219,0.285526446168861,0.2551863399453024,0.22220337514482688,0.30457019848405054,0.5538116591928252,0.0,0.9914597017322573,4
