n_triples,mean_cosine,median_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,static_loss,constant_velocity_loss,constant_velocity_skill,null_mean_cosine_mean,null_mean_cosine_q05,null_mean_cosine_q95,p_upper_mean_cosine,null_positive_fraction_mean,null_positive_fraction_q05,null_positive_fraction_q95,p_upper_positive_fraction,null_constant_velocity_skill_mean,null_constant_velocity_skill_q05,null_constant_velocity_skill_q95,p_upper_constant_velocity_skill,mode,label,N,days,T,P,step,horizon,block_size,shuffles
176,0.08309468302806144,0.08514111548130807,0.6818181818181818,0.3830311189772609,0.3821336297465931,0.05048339629891804,0.08711500470751835,-0.7256169571417166,0.012911425059179757,-0.031841158114048425,0.04892948953797541,0.01,0.5364439853076216,0.4511363636363636,0.6142045454545454,0.01,-0.8796845859521268,-0.9741577401074936,-0.7592177027335768,0.02,standardised,nikkei,132,2797,250,3,14,42,21,99
