component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,null_mean_cosine_mean,null_mean_cosine_median,null_mean_cosine_q25,null_mean_cosine_q75,null_mean_cosine_q95,p_upper_mean_cosine,observed_mean_relative_gap_1,observed_mean_relative_gap_3,observed_mean_relative_gap_6
market_1,450,0.16805523303644357,0.1626591423826132,0.0628789194987477,0.26097709609262415,0.8844444444444445,0.061651629322886245,0.06138062555740699,0.0340496260509622,0.0340496260509622,0.0340496260509622,0.0340496260509622,0.0340496260509622,0.3333333333333333,0.7789115531153032,0.2369885720271735,0.07215710288851283
block_2_3,450,0.11643866112292205,0.1144323425605783,-0.023539230738746482,0.273728441310382,0.72,0.36220974706643383,0.36158510225761475,0.0087604506908042,0.0087604506908042,0.0087604506908042,0.0087604506908042,0.0087604506908042,0.3333333333333333,0.7789115531153032,0.2369885720271735,0.07215710288851283
block_4_6,450,0.056062315806431444,0.043942314440914065,-0.11062266010299124,0.22248590930872938,0.5755555555555556,0.9437924761718107,0.9414377224865459,0.0216715551548183,0.0216715551548183,0.0216715551548183,0.0216715551548183,0.0216715551548183,0.3333333333333333,0.7789115531153032,0.2369885720271735,0.07215710288851283
top_3,450,0.11578544586300309,0.11472113539628777,-0.022198714315613856,0.2693885868093359,0.7222222222222222,0.3660810537058117,0.3654826799205949,0.0287985280096039,0.0287985280096039,0.0287985280096039,0.0287985280096039,0.0287985280096039,0.3333333333333333,0.7789115531153032,0.2369885720271735,0.07215710288851283
top_6,450,0.05555896931799445,0.055936036054412656,-0.10108688430204991,0.2156938482988726,0.5888888888888889,0.9456939301802936,0.9433044081986697,0.0345201034249985,0.0345201034249985,0.0345201034249985,0.0345201034249985,0.0345201034249985,0.3333333333333333,0.7789115531153032,0.2369885720271735,0.07215710288851283
flag_nested,450,0.07057906048909142,0.06419119678897908,-0.0662922214915233,0.20372753758006393,0.6244444444444445,0.4521568922945749,0.45109666322790626,0.0291667750429825,0.0291667750429825,0.0291667750429825,0.0291667750429825,0.0291667750429825,0.3333333333333333,0.7789115531153032,0.2369885720271735,0.07215710288851283
