start,component,cosine,positive_cosine,incoming_speed,outgoing_speed
42,market_1,0.24648152936472906,True,0.0992460566655774,0.1506377481444892
42,block_2_3,0.14833605974772737,True,0.25290918345008573,0.2514245328474714
42,block_4_6,0.6022097718612403,True,0.674761342831752,0.9544900844090691
42,top_3,0.11483499397265669,True,0.2676575339081319,0.273874469856839
42,top_6,0.553021529106678,True,0.6965027473295595,0.9716556974822372
42,flag_nested,0.44929613400983787,True,0.3385005826029432,0.45282072094900827
56,market_1,0.31569288852299004,True,0.13108533145062723,0.14462305134301512
56,block_2_3,0.02194562721647666,True,0.23117407406748502,0.3002438336096578
56,block_4_6,0.2435582622409176,True,0.6797602887232365,0.5611808202976001
56,top_3,0.010570511507588944,True,0.24701616692191136,0.3188267965746587
56,top_6,0.21034618550258655,True,0.6988513026413421,0.5911574278382271
56,flag_nested,0.17892760410594055,True,0.3448495569022847,0.3362199475529405
70,market_1,0.22345290096830583,True,0.15287047061649295,0.11445073435511378
70,block_2_3,-0.02591412092834068,False,0.25325250645110736,0.3172971590760166
70,block_4_6,0.2456866318149956,True,0.6019376183992878,0.578795502237132
70,top_3,0.0015261161754338232,True,0.2677914109782451,0.3349078724491612
70,top_6,0.2633631999043744,True,0.6166593587527717,0.6090015933238963
70,flag_nested,0.1833571486641528,True,0.3326433347806292,0.33511274975606853
84,market_1,0.3576324180286941,True,0.1506377481444892,0.12918177139558104
84,block_2_3,0.18966500200486253,True,0.25142453284747135,0.32374250982306335
84,block_4_6,-0.5216657176433365,False,0.954490084409069,0.7857990450728042
84,top_3,0.1403292859208485,True,0.27387446985683894,0.33602643935342924
84,top_6,-0.4909748489127406,False,0.9716556974822367,0.8057268863523661
84,flag_nested,-0.2892269195446615,False,0.45282072094900805,0.4031440874851835
98,market_1,0.12111135619446647,True,0.14462305134301506,0.10773535150805653
98,block_2_3,0.24328674458292548,True,0.3002438336096579,0.3042639874190897
98,block_4_6,0.13998457919213178,True,0.5611808202976004,0.4923136327643193
98,top_3,0.23176354647768554,True,0.3188267965746587,0.3146441324191726
98,top_6,0.11384819770196525,True,0.591157427838227,0.5191328265065082
98,flag_nested,0.15368095674921445,True,0.3362199475529405,0.29920511010443734
112,market_1,0.02160754588634168,True,0.11445073435511373,0.13104865938154342
112,block_2_3,0.13555435032424715,True,0.3172971590760164,0.2450052296959465
112,block_4_6,0.19305349019610762,True,0.5787955022371319,0.4962855705046306
112,top_3,0.13731278076610962,True,0.3349078724491611,0.25869968336340116
112,top_6,0.1550023731742773,True,0.6090015933238961,0.5352007000409817
112,flag_nested,0.1284214395219767,True,0.3351127497560685,0.2953340900356757
126,market_1,0.1911844894368919,True,0.12918177139558104,0.10804999605931206
126,block_2_3,0.08587236648622729,True,0.32374250982306324,0.235382278014821
126,block_4_6,0.15821288901151093,True,0.7857990450728045,0.4075080976122231
126,top_3,0.0701936023912836,True,0.33602643935342913,0.2538434897797846
126,top_6,0.09987829856189608,True,0.8057268863523663,0.4571191789977884
126,flag_nested,0.10270459646986664,True,0.4031440874851835,0.2607296774775474
140,market_1,0.2758437097050411,True,0.10773535150805655,0.12816926885915852
140,block_2_3,-0.19989626746504255,False,0.3042639874190896,0.25693977961635345
