component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,replicate,mean_relative_gap_1,mean_relative_gap_3,mean_relative_gap_6
block_4_6,446,0.031740624865292014,0.034041086858294975,-0.13436582271561848,0.2096104543654501,0.5538116591928252,0.6333631892639296,0.6335379996057288,7,0.3175965638445481,0.14347703474527004,0.1280422054675801
top_3,446,0.06330977161786681,0.058659716240240994,-0.16058111624435534,0.26545505077251136,0.594170403587444,0.43886540219487685,0.43817818656473806,7,0.3175965638445481,0.14347703474527004,0.1280422054675801
top_6,446,0.007139896510871284,0.01814483761845074,-0.08463664468419764,0.10310174912067828,0.5493273542600897,0.5565961530676192,0.5572719746340139,7,0.3175965638445481,0.14347703474527004,0.1280422054675801
flag_nested,446,0.032364056409745386,0.039089351167589825,-0.124431497131374,0.17335547302863988,0.5874439461883408,0.397743329505283,0.3975583599264397,7,0.3175965638445481,0.14347703474527004,0.1280422054675801
market_1,446,0.00423695084053702,0.020658573233192173,-0.18579927180361777,0.19257332065743546,0.5224215246636771,0.16142794188248136,0.1618402142495156,8,0.32683379977577315,0.1437023323396554,0.13886157921946685
block_2_3,446,0.0544436112927447,0.07406762525223926,-0.20262522317747658,0.2929228902769304,0.5762331838565022,0.4007393332513863,0.399686151879057,8,0.32683379977577315,0.1437023323396554,0.13886157921946685
block_4_6,446,0.00549389765074882,0.010479989503176097,-0.1957069595874149,0.17838101310762655,0.5224215246636771,0.585584422697998,0.5844147445806772,8,0.32683379977577315,0.1437023323396554,0.13886157921946685
top_3,446,0.057429743701462574,0.07443745949980195,-0.1584567594458838,0.27347109241219547,0.5896860986547086,0.40346751418714644,0.4020102544430635,8,0.32683379977577315,0.1437023323396554,0.13886157921946685
top_6,446,-0.013480484234728678,-0.005475264481009035,-0.1236329310738368,0.09713355157909334,0.47757847533632286,0.541522359475688,0.5408421828209083,8,0.32683379977577315,0.1437023323396554,0.13886157921946685
flag_nested,446,0.02169364439729288,0.020019265844680535,-0.1148753535946654,0.15773942484095838,0.5381165919282511,0.3713444625896021,0.3709243148003006,8,0.32683379977577315,0.1437023323396554,0.13886157921946685
market_1,446,0.019406006424308776,0.018353540449848254,-0.17640330417122035,0.22880731726095932,0.5336322869955157,0.16009457272261393,0.160461082751217,9,0.32352277947130514,0.13626406411874023,0.1366471963740545
block_2_3,446,0.02496448341572905,0.008470133150531644,-0.21888674261449587,0.2792890465857667,0.5067264573991032,0.4232354788033908,0.42171466351663267,9,0.32352277947130514,0.13626406411874023,0.1366471963740545
block_4_6,446,0.017479568755412244,0.0045803501897779455,-0.13217425080963094,0.1769539666213449,0.5112107623318386,0.6107062234746408,0.6095914358880961,9,0.32352277947130514,0.13626406411874023,0.1366471963740545
top_3,446,0.028232018390373655,0.018848131243789902,-0.18590606153019185,0.24936989109372207,0.5224215246636771,0.4283698997287731,0.42671469626647995,9,0.32352277947130514,0.13626406411874023,0.1366471963740545
top_6,446,0.010067740994769647,0.013674878216848485,-0.075456696373817,0.1215442336043147,0.5426008968609866,0.5532428671367017,0.55352735940638,9,0.32352277947130514,0.13626406411874023,0.1366471963740545
flag_nested,446,0.010657817228256735,4.84454128008079e-05,-0.11697560241720206,0.16190525525038263,0.5,0.38392652322072657,0.3834213292817711,9,0.32352277947130514,0.13626406411874023,0.1366471963740545
market_1,446,0.02380383791060556,0.027951183568000436,-0.14958846987484303,0.21328145569873452,0.5448430493273543,0.16137549391777045,0.1618002295201867,10,0.3155436368821549,0.14158826352162684,0.13171736372408957
block_2_3,446,0.033347583998903196,0.03993643205770562,-0.21769674991901028,0.2775695169970771,0.5246636771300448,0.45278326013235964,0.45035530666210094,10,0.3155436368821549,0.14158826352162684,0.13171736372408957
block_4_6,446,0.02459954427733696,0.007974788379668179,-0.14842242546121012,0.18894910681936017,0.5112107623318386,0.639492638327611,0.6378366079073817,10,0.3155436368821549,0.14158826352162684,0.13171736372408957
top_3,446,0.043138402912716485,0.04111474973144302,-0.1868270532118763,0.2445698027975879,0.5560538116591929,0.453939174554997,0.4516081997744742,10,0.3155436368821549,0.14158826352162684,0.13171736372408957
top_6,446,0.014241517584053492,0.010250504951588208,-0.08629410517383176,0.12243793803065182,0.5426008968609866,0.5534783977583374,0.5537712246459967,10,0.3155436368821549,0.14158826352162684,0.13171736372408957
flag_nested,446,0.028101240665536216,0.0289923520842219,-0.10189919888954398,0.15375898984869085,0.5627802690582959,0.3989265373810301,0.39815892983062895,10,0.3155436368821549,0.14158826352162684,0.13171736372408957
market_1,446,0.04694949990185514,0.04095415024598624,-0.12641317545640215,0.214437094346301,0.5627802690582959,0.1658279974018682,0.16609647790564133,11,0.33143830339725594,0.15092625533754853,0.1116310436691158
block_2_3,446,0.04639344299498488,0.03471718803947872,-0.18550297642121935,0.266673118297785,0.5493273542600897,0.43119505883263826,0.43233956534861306,11,0.33143830339725594,0.15092625533754853,0.1116310436691158
block_4_6,446,0.008276186027521741,0.0138350736478084,-0.17814130783894233,0.19544922858633765,0.5291479820627802,0.6499688007109754,0.6512799682926983,11,0.33143830339725594,0.15092625533754853,0.1116310436691158
top_3,446,0.031287078100450304,0.022937715962649353,-0.15561156905220824,0.21359982293222401,0.5358744394618834,0.42654977738775157,0.4278139317431561,11,0.33143830339725594,0.15092625533754853,0.1116310436691158
top_6,446,-0.002613380408901193,0.013935132294771295,-0.1142033495979999,0.12478325644836019,0.515695067264574,0.5865628627069643,0.5871752933396321,11,0.33143830339725594,0.15092625533754853,0.1116310436691158
flag_nested,446,0.02799681069951443,0.018081617642183044,-0.11667978522425597,0.18000593872640847,0.5403587443946188,0.4016229019311754,0.40232745938247894,11,0.33143830339725594,0.15092625533754853,0.1116310436691158
market_1,446,0.03561078671450221,0.025518864518435304,-0.13664598437288147,0.2298478824048102,0.5426008968609866,0.15943135901303243,0.15923568324585147,12,0.3224934751263552,0.14146086716450418,0.12542653500999573
block_2_3,446,0.07232252312158437,0.08913864209865399,-0.17380838569256235,0.3181730331738971,0.600896860986547,0.4449236259902311,0.44312595952205475,12,0.3224934751263552,0.14146086716450418,0.12542653500999573
block_4_6,446,0.027586046947735966,0.040580061352601095,-0.1601899747222132,0.2194421794975298,0.5627802690582959,0.6340147147258229,0.6325677254289682,12,0.3224934751263552,0.14146086716450418,0.12542653500999573
top_3,446,0.06293683342810551,0.0683877376557393,-0.15601478417343473,0.28772858812021895,0.5762331838565022,0.44620660851751126,0.44448533270198326,12,0.3224934751263552,0.14146086716450418,0.12542653500999573
top_6,446,0.005520680284568193,0.00510559981436926,-0.09643718199311985,0.09838862931970083,0.5179372197309418,0.5546142111564888,0.5542520918057481,12,0.3224934751263552,0.14146086716450418,0.12542653500999573
flag_nested,446,0.03998616593572443,0.05332806744358071,-0.09483043924504343,0.19842976225651987,0.5807174887892377,0.39284571209341346,0.39196954708048076,12,0.3224934751263552,0.14146086716450418,0.12542653500999573
market_1,446,0.06368928653536692,0.07662327792930196,-0.10760218671373933,0.26967985973509484,0.6233183856502242,0.17099944983730606,0.1709250778619781,13,0.30874490854258374,0.14749058336744497,0.12439917278890747
block_2_3,446,0.03954920191954245,0.034214839529957276,-0.22343279472425676,0.31411204943493404,0.5426008968609866,0.46358811660894805,0.4591138405538989,13,0.30874490854258374,0.14749058336744497,0.12439917278890747
