component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,null_mean_cosine_mean,null_mean_cosine_median,null_mean_cosine_q25,null_mean_cosine_q75,null_mean_cosine_q95,p_upper_mean_cosine,leading_share,spike_ratio,leading_participation,participation_fraction,effective_rank,null_leading_share_mean,null_leading_share_q95,p_upper_leading_share,p_holm_leading_share,observed_mean_relative_gap_1,observed_mean_relative_gap_3,observed_mean_relative_gap_6
market_1,446,0.24226208231053495,0.2476884448451722,0.06882236380388568,0.4444296315279107,0.8251121076233184,0.1641387840340601,0.1639154864063911,0.028917591757512868,0.0279047331324064,0.0126112827944372,0.04528225882920775,0.06158614400931513,0.01,0.4140166318446052,147.80393756852405,83.80230112465402,0.23474033928474516,4.904427633681063,0.24248418014181303,0.27581595032095557,0.001,0.003,0.37434795473252125,0.2098899884351657,0.09107929986588478
block_2_3,446,0.20909854832318223,0.20747900045685297,0.0426528790120072,0.39004410527143163,0.8071748878923767,0.3670997943694967,0.36772980507138636,0.03518951068601254,0.0343867032748441,0.0207553466142522,0.054312935640867754,0.07834461375899013,0.01,0.1801669479335897,64.31960041229152,52.92872391073592,0.14825973084239752,12.40649917451162,0.04202062675127173,0.05098100465962263,0.001,,0.37434795473252125,0.2098899884351657,0.09107929986588478
block_4_6,446,0.11111662877788593,0.11624093005779096,-0.05282007035610533,0.301914665007292,0.6681614349775785,0.652833146120346,0.6519224840454456,0.01978297130503033,0.0189720334799487,0.005954615729940551,0.0326489359201258,0.04767887177684618,0.01,0.1265949358579544,45.19439210128972,88.74709542587478,0.24859130371393495,19.534335156998907,0.015727962872788652,0.01780111114500173,0.001,,0.37434795473252125,0.2098899884351657,0.09107929986588478
top_3,446,0.19244438647217846,0.1769663740718853,0.047476525762317076,0.3350796605266445,0.827354260089686,0.3541404155533374,0.35470470572467855,0.03519283696361793,0.0362094531380147,0.01952435551262675,0.0512065868232563,0.06963394462532532,0.01,0.19406389644795963,69.28081103192159,69.2933274542592,0.19409895645450756,14.548561924354175,0.03604337570552233,0.04393307476288747,0.001,,0.37434795473252125,0.2098899884351657,0.09107929986588478
top_6,446,0.07506804242392538,0.07634332501993588,-0.0710162818664035,0.22087643723647432,0.647982062780269,0.6311953806925217,0.629890364674348,0.012490939944688915,0.0127675063322594,0.004552230147098799,0.02127568223799805,0.03489300057534151,0.01,0.13126785686952946,46.86262490242202,76.52962194046572,0.21436868890886757,22.644335838511513,0.013133120352485015,0.015282248343043283,0.001,0.003,0.37434795473252125,0.2098899884351657,0.09107929986588478
flag_nested,446,0.15514207061799695,0.14858810568627087,0.015605658853453238,0.2961293506155944,0.7959641255605381,0.38939121244923164,0.3891050382535592,0.02409591213946055,0.024952195287757,0.01502768060183805,0.033967477746896,0.05183158372611758,0.01,0.15635802657992995,55.819815489034994,72.01651180991973,0.20172692383731017,20.09801295003917,0.06694758477521023,0.08063935648565711,0.001,0.003,0.37434795473252125,0.2098899884351657,0.09107929986588478
