component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,replicate,mean_abs_cross_correlation,original_mean_abs_cross_correlation,median_relative_spectrum_error,median_abs_lag1_error,mean_relative_gap_1,mean_relative_gap_3,mean_relative_gap_6
flag_nested,462,0.04850106536592819,0.04776334110122528,-0.07577317848804237,0.16110361020106023,0.6168831168831169,1.2257719867513315,1.226752528123694,4,0.01042321512355445,0.3698679457331794,0.0006702673251172233,3.7362316122606376e-05,0.05399770876706955,0.03830732091979178,0.03479812481675569
market_1,462,0.04756603135860223,0.05045116919350978,-0.24401120031151474,0.3368190579291688,0.5562770562770563,0.7701692801033821,0.7670307427858495,5,0.010486315076860032,0.3698679457331794,0.0006554594914250769,3.0077435597294228e-05,0.0542822921271842,0.03824278147858688,0.035065192110746816
block_2_3,462,0.029390315700558528,0.03601134625089253,-0.167052572966101,0.21913958839367248,0.5454545454545454,1.2920310395893413,1.2901025943300186,5,0.010486315076860032,0.3698679457331794,0.0006554594914250769,3.0077435597294228e-05,0.0542822921271842,0.03824278147858688,0.035065192110746816
block_4_6,462,0.026441751524196495,0.02076872176588051,-0.1071054376577407,0.15608993918630015,0.5411255411255411,1.6348926729824629,1.6365927104355371,5,0.010486315076860032,0.3698679457331794,0.0006554594914250769,3.0077435597294228e-05,0.0542822921271842,0.03824278147858688,0.035065192110746816
top_3,462,0.042825449959043874,0.04463515718271907,-0.1224765497051431,0.209417873718663,0.5865800865800865,1.189585611143675,1.1890350612488683,5,0.010486315076860032,0.3698679457331794,0.0006554594914250769,3.0077435597294228e-05,0.0542822921271842,0.03824278147858688,0.035065192110746816
top_6,462,0.043654475501072536,0.04277409697992422,-0.07146190501364298,0.16394269810482984,0.6233766233766234,1.4646988367478813,1.4663096378853924,5,0.010486315076860032,0.3698679457331794,0.0006554594914250769,3.0077435597294228e-05,0.0542822921271842,0.03824278147858688,0.035065192110746816
flag_nested,462,0.04023918638847705,0.05237559660754418,-0.09246259337148609,0.18044304596718153,0.6082251082251082,1.2286193116048167,1.2265776001654554,5,0.010486315076860032,0.3698679457331794,0.0006554594914250769,3.0077435597294228e-05,0.0542822921271842,0.03824278147858688,0.035065192110746816
market_1,462,0.04951755662723937,0.06339819300685667,-0.26018704789734326,0.3705328013686664,0.5606060606060606,0.777528997668071,0.778144610692335,6,0.010169842753147843,0.3698679457331794,0.0006625698133847706,3.2574292764025754e-05,0.0539624858484509,0.039209660487027745,0.03578214593537216
block_2_3,462,0.03824354847195086,0.048367277363123906,-0.13433098535098836,0.22053920551061273,0.5844155844155844,1.272241879163132,1.2730603997151313,6,0.010169842753147843,0.3698679457331794,0.0006625698133847706,3.2574292764025754e-05,0.0539624858484509,0.039209660487027745,0.03578214593537216
block_4_6,462,0.003362425487770969,-0.000920894177900591,-0.1283212833930833,0.13814173538185132,0.49567099567099565,1.629766899758953,1.6302423269868096,6,0.010169842753147843,0.3698679457331794,0.0006625698133847706,3.2574292764025754e-05,0.0539624858484509,0.039209660487027745,0.03578214593537216
