start,component,cosine,positive_cosine,incoming_speed,outgoing_speed
42,market_1,-0.19211504841209343,False,0.33973735242985353,0.2819068934319522
42,block_2_3,-0.10550173043417466,False,0.8646677606542567,1.1490548012524298
42,block_4_6,0.24295763322515831,True,1.1349176345947731,1.5774349991467866
42,top_3,-0.09742518704688839,False,0.9303191543726631,1.1823651714400194
42,top_6,0.3111212585685017,True,1.1908996746150045,1.4409080602781013
42,flag_nested,0.04613721041240486,True,0.8001831357882744,0.9441945257581456
56,market_1,-0.016060301950759255,False,0.3388197374821516,0.3288551990208164
56,block_2_3,0.17423473921975377,True,0.8503061667192696,1.5860565026223783
56,block_4_6,-0.10121591363614522,False,1.219277771187184,1.9344427853964317
56,top_3,0.19211439023022422,True,0.9009169234917809,1.6088559237932496
56,top_6,-0.0030732815910233186,False,1.3006624863081342,1.4486381426259405
56,flag_nested,0.09593821719491549,True,0.81688620141791,1.149221597927493
70,market_1,0.21889541763158152,True,0.30627128584698793,0.2866648215370923
70,block_2_3,0.4255870648060498,True,0.7319713986182382,0.744144398114688
70,block_4_6,-0.10005557314344471,False,1.1779837955696721,1.3964068541160086
70,top_3,0.4346736300866525,True,0.7856230093943046,0.7940182123846704
70,top_6,-0.08160803060964637,False,1.3061947644176628,1.5206621814934793
70,flag_nested,0.13128230055724907,True,0.7641296128687687,0.8232459770994897
84,market_1,0.05737239940824756,True,0.2819068934319523,0.34344833242946105
84,block_2_3,-0.46927402205771523,False,1.14905480125243,1.4648184701882776
84,block_4_6,-0.3701423855528319,False,1.5774349991467869,1.7698311199084236
84,top_3,-0.42173742957395516,False,1.1823651714400194,1.500776191513508
84,top_6,0.13677994671114987,True,1.440908060278102,1.3159515794138423
84,flag_nested,-0.19755663723379,False,0.9441945257581459,1.0758041531555849
98,market_1,-0.07567500505066724,False,0.32885519902081645,0.3357166363682346
98,block_2_3,0.6800397813041645,True,1.5860565026223787,1.2206485514946048
98,block_4_6,-0.4237634419087669,False,1.9344427853964312,1.461889468227447
98,top_3,0.6420654184937337,True,1.60885592379325,1.2578971366836418
98,top_6,0.052879302699640515,True,1.4486381426259407,1.2894449907543823
98,flag_nested,0.4008913083602102,True,1.1492215979274931,0.9577328051829649
112,market_1,-0.11660277530144195,False,0.28666482153709216,0.3287282148667345
112,block_2_3,0.2776432286503805,True,0.7441443981146877,0.9983845841929293
112,block_4_6,0.2580284832367995,True,1.3964068541160086,1.091758174452224
112,top_3,0.2566790342910589,True,0.7940182123846704,1.0482484055310035
112,top_6,0.126968898626304,True,1.5206621814934789,1.1174476688278359
112,flag_nested,0.1414294134112882,True,0.8232459770994894,0.8261065475532566
126,market_1,-0.15056224104900048,False,0.3434483324294608,0.29061039025747365
126,block_2_3,-0.4151504693893031,False,1.4648184701882763,0.7866863044044833
126,block_4_6,-0.09624625773177409,False,1.7698311199084231,0.948875474608209
126,top_3,-0.3996146479503279,False,1.500776191513507,0.833956995865641
126,top_6,0.12708992167168728,True,1.3159515794138423,0.9573176181569776
126,flag_nested,-0.21045972120013054,False,1.0758041531555844,0.6848542372278748
140,market_1,-0.15422339559337175,False,0.3357166363682346,0.2751519809364601
140,block_2_3,0.21654958848905362,True,1.2206485514946042,0.7255337775608339
140,block_4_6,0.2721471710016089,True,1.4618894682274477,0.9647710694167235
140,top_3,0.21509867542023056,True,1.257897136683641,0.773017409411332
140,top_6,0.025430467681938383,True,1.2894449907543828,1.018586752509563
140,flag_nested,0.09523989605842599,True,0.9577328051829648,0.669188872015161
154,market_1,0.010506363763886473,True,0.3287282148667346,0.27617030939055176
154,block_2_3,0.0523088450653632,True,0.9983845841929299,0.684432767010831
154,block_4_6,0.19285768629618885,True,1.0917581744522245,0.8808506764814195
154,top_3,0.06652037308942152,True,1.0482484055310035,0.7320584196173451
154,top_6,0.06462789989101245,True,1.1174476688278363,1.0793132184745742
154,flag_nested,0.05592643362873941,True,0.8261065475532569,0.6701189349377308
168,market_1,0.08504266502979488,True,0.29061039025747387,0.244616303295584
168,block_2_3,-0.24891799780158932,False,0.7866863044044834,1.3662813660904378
168,block_4_6,-0.23438173129256795,False,0.9488754746082093,1.656235780120238
168,top_3,-0.2170982210672096,False,0.8339569958656411,1.3868898195599815
168,top_6,-0.05686869218136583,False,0.9573176181569776,1.2187668061315367
168,flag_nested,-0.13300043592956495,False,0.684854237227875,0.9739389171430178
182,market_1,-0.05493978356600853,False,0.2751519809364601,0.2155402744258559
182,block_2_3,-0.1968363939315806,False,0.7255337775608338,0.9421400830016939
182,block_4_6,-0.22060761797567943,False,0.9647710694167232,1.5725321157894556
182,top_3,-0.19457946882764648,False,0.7730174094113317,0.9651182843835412
182,top_6,-0.12297753103187395,False,1.0185867525095627,1.442044229409324
