component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,replicate,mean_abs_cross_correlation,original_mean_abs_cross_correlation,median_relative_spectrum_error,median_abs_lag1_error,mean_relative_gap_1,mean_relative_gap_3,mean_relative_gap_6
top_6,450,0.03967596477502575,0.03903620205459765,-0.02925776079299216,0.11016871737273143,0.62,1.868339548169071,1.8694482526976017,11,0.010537187082702314,0.38117296246498866,0.0007332193163268763,0.0002827256848424234,0.03663413073860499,0.026771666950448126,0.021227366022076512
flag_nested,450,0.030907146074930874,0.0249479127610615,-0.06285328310573254,0.12954399206215714,0.5822222222222222,1.4751374004448496,1.4725656582221645,11,0.010537187082702314,0.38117296246498866,0.0007332193163268763,0.0002827256848424234,0.03663413073860499,0.026771666950448126,0.021227366022076512
market_1,450,0.03540056250677259,0.036660468385651956,-0.191249601458774,0.2782097792518592,0.5222222222222223,0.9253691216611057,0.9253174394961916,12,0.010566016647438827,0.38117296246498866,0.000742258001575804,0.00025802074600558833,0.039396174085478824,0.025429639439093373,0.023943515192152546
block_2_3,450,0.025817325305128227,0.04092155574054902,-0.12011140682281404,0.1675635462035573,0.5777777777777777,1.4884515412769346,1.488869762481488,12,0.010566016647438827,0.38117296246498866,0.000742258001575804,0.00025802074600558833,0.039396174085478824,0.025429639439093373,0.023943515192152546
block_4_6,450,0.02563167757004394,0.02927988607047249,-0.05536064669223712,0.10792206100350452,0.5644444444444444,1.8650941553778575,1.867570967537614,12,0.010566016647438827,0.38117296246498866,0.000742258001575804,0.00025802074600558833,0.039396174085478824,0.025429639439093373,0.023943515192152546
top_3,450,0.047027311071094716,0.055193852446069155,-0.06848677451150331,0.1606895379257725,0.6333333333333333,1.4499752814300235,1.451049805522285,12,0.010566016647438827,0.38117296246498866,0.000742258001575804,0.00025802074600558833,0.039396174085478824,0.025429639439093373,0.023943515192152546
top_6,450,0.04743636079390977,0.050550680616170865,-0.009617170017431698,0.11065188083556664,0.7288888888888889,1.8340543450741609,1.8368826743292008,12,0.010566016647438827,0.38117296246498866,0.000742258001575804,0.00025802074600558833,0.039396174085478824,0.025429639439093373,0.023943515192152546
flag_nested,450,0.03693295419005411,0.04273731392145713,-0.058389869908753764,0.12322824143430772,0.6355555555555555,1.4802014511010653,1.4810209809782557,12,0.010566016647438827,0.38117296246498866,0.000742258001575804,0.00025802074600558833,0.039396174085478824,0.025429639439093373,0.023943515192152546
market_1,450,0.051325759959516055,0.05602201304939501,-0.14723976831324123,0.2569178774326078,0.5688888888888889,0.8801041721366227,0.881079991083757,13,0.010552678263768496,0.38117296246498866,0.0007326792429558554,0.00025116877624383957,0.03987203580699247,0.026505203739977168,0.022650692440995525
block_2_3,450,0.013192820663121075,0.02210360567787019,-0.10819545410291105,0.13926746512754393,0.54,1.4654159605962809,1.4653270029086793,13,0.010552678263768496,0.38117296246498866,0.0007326792429558554,0.00025116877624383957,0.03987203580699247,0.026505203739977168,0.022650692440995525
block_4_6,450,0.0014724355229870124,-0.0036844790353413497,-0.08618052081672493,0.09510133079214432,0.4888888888888889,1.8643478834545038,1.863607165277134,13,0.010552678263768496,0.38117296246498866,0.0007326792429558554,0.00025116877624383957,0.03987203580699247,0.026505203739977168,0.022650692440995525
top_3,450,0.021415549565144562,0.029990245514963272,-0.08714070918791911,0.12890059064715137,0.5666666666666667,1.4487695679561485,1.4487703583503404,13,0.010552678263768496,0.38117296246498866,0.0007326792429558554,0.00025116877624383957,0.03987203580699247,0.026505203739977168,0.022650692440995525
top_6,450,0.04203675927431836,0.04376253593240808,-0.028058283789138695,0.10544420672031884,0.6533333333333333,1.8545884536096764,1.8541616586911642,13,0.010552678263768496,0.38117296246498866,0.0007326792429558554,0.00025116877624383957,0.03987203580699247,0.026505203739977168,0.022650692440995525
flag_nested,450,0.03436288424767175,0.035485228104192024,-0.04433810257856209,0.12572270210636757,0.6288888888888889,1.4529780983520333,1.4533712512209114,13,0.010552678263768496,0.38117296246498866,0.0007326792429558554,0.00025116877624383957,0.03987203580699247,0.026505203739977168,0.022650692440995525
market_1,450,0.03402639297027673,0.042929158213889665,-0.18898841272586528,0.2516620516138846,0.5644444444444444,0.9632006649831707,0.9648029595266916,14,0.010758490085729714,0.38117296246498866,0.0007307148142677703,0.0002349128302353634,0.0337568313190165,0.025709155896967387,0.02143275864268432
block_2_3,450,0.011371816591184927,0.0031323900073273684,-0.1290315150612508,0.15650761737111488,0.5044444444444445,1.4898600434312745,1.4910364699414924,14,0.010758490085729714,0.38117296246498866,0.0007307148142677703,0.0002349128302353634,0.0337568313190165,0.025709155896967387,0.02143275864268432
block_4_6,450,0.010302480830256155,0.00669982018291672,-0.07757331088513265,0.09920379319792548,0.5155555555555555,1.8773061905303252,1.8792176389818107,14,0.010758490085729714,0.38117296246498866,0.0007307148142677703,0.0002349128302353634,0.0337568313190165,0.025709155896967387,0.02143275864268432
top_3,450,0.034829121701288046,0.03772006671837634,-0.07770816221757358,0.1523257992574234,0.5755555555555556,1.4502721210860363,1.452088141542671,14,0.010758490085729714,0.38117296246498866,0.0007307148142677703,0.0002349128302353634,0.0337568313190165,0.025709155896967387,0.02143275864268432
top_6,450,0.04609001925257112,0.04634989665049968,-0.023391655696151425,0.11934195635069389,0.6622222222222223,1.8752792761817219,1.8775120201648194,14,0.010758490085729714,0.38117296246498866,0.0007307148142677703,0.0002349128302353634,0.0337568313190165,0.025709155896967387,0.02143275864268432
flag_nested,450,0.030839229069360378,0.037104190267146106,-0.05535363564809153,0.12687859608682966,0.6,1.5121223885401778,1.5139812719796566,14,0.010758490085729714,0.38117296246498866,0.0007307148142677703,0.0002349128302353634,0.0337568313190165,0.025709155896967387,0.02143275864268432
market_1,450,0.05037764934278304,0.06875301441237121,-0.14508396487976605,0.25732298952764643,0.5911111111111111,0.9067782562372125,0.9048505942164115,15,0.010581469505579007,0.38117296246498866,0.0007287719819210061,0.00025669583200162854,0.036594151080128534,0.026901928617024198,0.02025889346722678
block_2_3,450,0.019485463716119738,0.020312582291950758,-0.1290278248414349,0.16253071122841048,0.5466666666666666,1.4705410162633183,1.4703258287251115,15,0.010581469505579007,0.38117296246498866,0.0007287719819210061,0.00025669583200162854,0.036594151080128534,0.026901928617024198,0.02025889346722678
block_4_6,450,0.013207961418867799,0.009671342467279034,-0.08115759897183532,0.10170402434618608,0.5311111111111111,1.8962608458513532,1.8968257513199367,15,0.010581469505579007,0.38117296246498866,0.0007287719819210061,0.00025669583200162854,0.036594151080128534,0.026901928617024198,0.02025889346722678
top_3,450,0.04373025998697003,0.03941347370394033,-0.06247828708103073,0.16209246556169332,0.6111111111111112,1.441195458452487,1.441382712088922,15,0.010581469505579007,0.38117296246498866,0.0007287719819210061,0.00025669583200162854,0.036594151080128534,0.026901928617024198,0.02025889346722678
top_6,450,0.03084984730963985,0.03117088532989048,-0.037250714059880334,0.10452447993463068,0.6355555555555555,1.8870626156020953,1.8860254678809933,15,0.010581469505579007,0.38117296246498866,0.0007287719819210061,0.00025669583200162854,0.036594151080128534,0.026901928617024198,0.02025889346722678
