component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,null_mean_cosine_mean,null_mean_cosine_median,null_mean_cosine_q25,null_mean_cosine_q75,null_mean_cosine_q95,p_upper_mean_cosine,leading_share,spike_ratio,leading_participation,participation_fraction,effective_rank,null_leading_share_mean,null_leading_share_q95,p_upper_leading_share,p_holm_leading_share,observed_mean_relative_gap_1,observed_mean_relative_gap_3,observed_mean_relative_gap_6
market_1,450,0.13234130011045223,0.13869165437355094,-0.04577249585544456,0.3474966277751706,0.6888888888888889,0.2721018865641548,0.2716195265580987,0.0057625331590342695,0.0071011569515013,-0.00822397021393435,0.0169793223970574,0.03747731849988953,0.01,0.18946773891252866,24.820273797541255,57.68087993500045,0.4403120605725225,10.875702429456839,0.08320230697382426,0.09631072652261707,0.001,0.003,0.38281179464894177,0.1755129181416869,0.06751955490022192
block_2_3,450,0.10772171311989545,0.12726036943601116,-0.06949138146431048,0.2814214071388644,0.6666666666666666,0.6121880510736716,0.6091278546815906,0.02202342646531192,0.0196304151766095,0.00592789176961635,0.03695774282303595,0.057522871912762334,0.01,0.11001980478371114,14.412594426666159,50.53234310117449,0.3857430771082022,23.373447826270713,0.02665616996539781,0.029442770957113243,0.001,,0.38281179464894177,0.1755129181416869,0.06751955490022192
block_4_6,450,0.0400821598937473,0.046997878482203104,-0.1267078247850713,0.21355777202687456,0.5777777777777777,1.0709838556280966,1.0678142557183534,0.017601169238858724,0.0188591904492652,0.009348182568087251,0.02787715085747735,0.03699050949615516,0.05,0.06806042641123941,8.915915859872364,43.049164764020375,0.32861957835130057,33.51775907526277,0.018428597743400645,0.019839423543447206,0.001,,0.38281179464894177,0.1755129181416869,0.06751955490022192
top_3,450,0.09830334944613614,0.10647450747800122,-0.040067408861578974,0.24051858460841974,0.6888888888888889,0.596035104594056,0.5927358415042756,0.023774055018387294,0.0221982863757085,0.00775981093185755,0.0395164391524944,0.053979158237480694,0.01,0.10189664392761949,13.348460354518153,45.13659875245629,0.34455418895004797,29.130602631164432,0.02501264756286666,0.02818170949781511,0.001,,0.38281179464894177,0.1755129181416869,0.06751955490022192
top_6,450,0.04378264730379088,0.041256378546894366,-0.08837901673123558,0.17009072956289156,0.6066666666666667,1.0755184829912716,1.072037899102276,0.02204419819514461,0.0214066099320466,0.0134813014559035,0.0306778141468621,0.04086497756189334,0.04,0.06335350228769177,8.299308799687621,42.60467071793055,0.3252264940300042,41.682501366540784,0.015842025837796387,0.016953201561395098,0.001,0.003,0.38281179464894177,0.1755129181416869,0.06751955490022192
flag_nested,450,0.07855443569544178,0.07728918244294053,-0.0491683366649623,0.19749143565126934,0.6555555555555556,0.6506554051744098,0.6483970253853198,0.01726118820510855,0.0154123917041439,0.009449546056640501,0.02532596890672055,0.03725159626330554,0.01,0.07140006426754619,9.35340841904855,45.77821846613506,0.3494520493598096,37.374622454798455,0.02753508392840641,0.030925813850858425,0.001,0.003,0.38281179464894177,0.1755129181416869,0.06751955490022192
