leading_share,spike_ratio,leading_participation,participation_fraction,effective_rank,component,replicate
0.09630933840857629,12.616523331523494,3.1714487753347584,0.024209532636143193,33.75223068766685,market_1,0
0.02829584355245352,3.706755505371411,5.24247016166559,0.040018856195920535,85.95282172852947,block_2_3,0
0.018623322204446006,2.439655208782427,10.179773178384849,0.07770819220141106,105.131027569736,block_4_6,0
0.02487169597968828,3.258192173339165,12.62317202684138,0.09636009180794947,91.11113832426918,top_3,0
0.015301028819149813,2.0044347753086256,12.120878955326923,0.09252579355211392,112.75269269128992,top_6,0
0.02791566648263036,3.6569523092245775,22.300528412025646,0.17023304131317288,103.05557696542041,flag_nested,0
0.08098459725177537,10.608982239982574,18.85147899623163,0.14390441981856206,34.58147309546662,market_1,1
0.026603441880358267,3.485050886326933,10.031657159623196,0.07657753556964271,86.119348168697,block_2_3,1
0.0188997077666421,2.475861717430115,16.37348583376049,0.12498844147908772,105.0278408513766,block_4_6,1
0.02575899132095606,3.3744278630452436,11.697014877324964,0.089290189903244,91.77043517174496,top_3,1
0.016023596066720245,2.099091084740352,16.639452330884655,0.12701872008308898,111.85164466472177,top_6,1
0.033247831143166165,4.355465879754767,2.3836689936747626,0.018195946516601242,101.1420469875745,flag_nested,1
0.08134178960537392,10.655774438303983,24.71529779122402,0.18866639535285512,35.21633011945315,market_1,2
0.025597418732489535,3.353261853956129,31.71938857789375,0.24213273723583015,86.58599774680722,block_2_3,2
0.018965985885656907,2.484544151021055,6.659955160437552,0.05083935236975231,105.49881937543634,block_4_6,2
0.025125036428179617,3.29137977209153,17.543133323559072,0.1339170482714433,90.53382249359369,top_3,2
0.015741983365353804,2.0621998208613483,13.774405799306763,0.10514813587257071,112.50323428951471,top_6,2
0.02621970920300053,3.4347819055930695,22.209989269263783,0.16954190281880752,103.78870119308665,flag_nested,2
0.09036054781454937,11.837231763705967,24.322318568819732,0.18566655396045598,34.74476963208987,market_1,3
0.02601112811037725,3.40745778245942,12.852724417677711,0.09811240013494436,85.98979569896576,block_2_3,3
0.017881475546888743,2.3424732966424253,13.528625927185123,0.10327195364263453,105.73410833126206,block_4_6,3
0.023808066350759678,3.1188566919495178,14.559991107938844,0.1111449702896095,91.14377170577718,top_3,3
0.0156320951702521,2.047804467303025,16.660206545051665,0.12717714919886766,112.68579832742644,top_6,3
0.027526663236712556,3.605992884009345,20.626260410193183,0.1574523695434594,102.49800451978655,flag_nested,3
0.08478289976562715,11.106559869297158,18.664863294279183,0.1424798724754136,36.22470887353379,market_1,4
0.02441150547100869,3.1979072167021383,45.17008730648362,0.3448098267670506,86.01394236602972,block_2_3,4
0.01788298291058049,2.3426707612860445,4.566537011553089,0.034859061156893814,106.02762825799479,block_4_6,4
0.023131865450095934,3.0302743739625675,24.79528135555793,0.18927695691265595,91.3479297815758,top_3,4
0.015565681039505837,2.039104216175265,15.846048281072058,0.12096220061887067,112.6802143809775,top_6,4
0.02676886525753174,3.5067213487366575,30.74027460683965,0.2346585847850355,103.3350235319573,flag_nested,4
0.07073312692844193,9.266039627625892,13.08242209495504,0.09986581751874077,37.35002302885688,market_1,5
0.025491981314871133,3.3394495522481185,23.956159348238966,0.18287144540640432,85.75891926698809,block_2_3,5
0.018414040888824982,2.4122393564360727,11.861003603555556,0.09054201224088211,105.54598844621752,block_4_6,5
0.022680764283947982,2.9711801211971856,13.222769503220363,0.10093717178030812,92.05256187266235,top_3,5
0.0159644521502868,2.091343231687571,9.861455443124893,0.07527828582538086,112.29068057163651,top_6,5
0.025971965566488304,3.4023274892099677,24.613445566237413,0.187888897452194,104.3276823532707,flag_nested,5
0.09585867684088742,12.557486666156253,19.87479411738041,0.1517159856288581,35.216616349025664,market_1,6
0.02652823068556348,3.475198219808816,17.94135559281204,0.1369569129222293,86.35857796466176,block_2_3,6
0.017739828757490993,2.32391756723132,8.04747428468513,0.06143110140981015,106.3559683308378,block_4_6,6
0.024039651731293733,3.149194376799479,12.910639008957434,0.09855449625158347,91.48560890766257,top_3,6
0.015833937322570532,2.07424578925674,10.647391693897903,0.08127779919006033,112.56398369094018,top_6,6
0.02711543460957054,3.5521219338537406,9.165905723209393,0.06996874597869766,103.73448373315038,flag_nested,6
0.08961503543066854,11.739569641417578,16.49894613906039,0.1259461537332854,34.001196860625534,market_1,7
0.02830125038634003,3.707463800610544,7.663762085563455,0.058502000653156146,85.28768614573401,block_2_3,7
0.018507053134181408,2.4244239605777644,11.628015397453181,0.0887634763164365,104.5743780655636,block_4_6,7
0.023980406818512795,3.1414332932251763,26.035565982273642,0.19874477849063849,91.90104377130896,top_3,7
0.01509748672609975,1.9777707611190674,12.899209602816953,0.09846724887646528,112.87578037559624,top_6,7
0.02941097804680787,3.8528381241318312,21.027444557632826,0.16051484395139562,102.79226688109449,flag_nested,7
0.08964387204978835,11.743347238522274,15.598979323947324,0.11907617804539943,34.97264538610893,market_1,8
0.02760276498942922,3.615962213615228,11.302489248998585,0.08627854388548538,86.02840512384189,block_2_3,8
